station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -3.246, 79.89, None, None, 54.28, 3.237, 152.2, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 16:00:00, None, None
None, -3.441, 80.1, None, None, 25.52, 3.989, 149.8, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 17:00:00, None, None
None, -3.555, 80.7, None, None, 28.27, 2.691, 140.6, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 18:00:00, None, None
None, -3.587, 82.1, None, None, 36.31, 2.585, 145.0, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 19:00:00, None, None
None, -3.69, 82.8, None, None, 20.81, 2.954, 144.2, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 20:00:00, None, None
None, -3.855, 82.8, None, None, 21.75, 4.021, 142.3, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 21:00:00, None, None
None, -3.945, 82.6, None, None, 18.51, 4.491, 140.4, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 22:00:00, None, None
None, -4.023, 82.6, None, None, 28.23, 3.885, 138.0, None, None, None, None, None, None, -6.0, 929.0, None, None, None, 2019-11-21 23:00:00, None, None
None, -4.008, 83.6, None, None, 17.64, 3.639, 144.1, None, None, None, None, None, None, -6.0, 928.0, None, None, None, 2019-11-22 00:00:00, None, None
None, -3.984, 83.0, None, None, 25.2, 3.01, 138.8, None, None, None, None, None, None, -6.0, 928.0, None, None, None, 2019-11-22 01:00:00, None, None
