station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
90.8, None, None, None, 1.22, 215.1, None, None, -15.0, 927.0, None, None, None, None, None, 10.22, None, None, -13.75, None, None, None, None, 23.03, None, None, None, None, None, None, 2019-01-01 00:00:00, None
91.2, None, None, None, 1.854, 201.8, None, None, -14.0, 926.0, None, None, None, None, None, 10.41, None, None, -13.28, None, None, None, None, 19.27, None, None, None, None, None, None, 2019-01-01 01:00:00, None
91.5, None, None, None, 1.108, 204.0, None, None, -15.0, 926.0, None, None, None, None, None, 10.5, None, None, -13.61, None, None, None, None, 52.52, None, None, None, None, None, None, 2019-01-01 02:00:00, None
91.2, None, None, None, 0.447, 97.9, None, None, -14.0, 926.0, None, None, None, None, None, 10.42, None, None, -13.47, None, None, None, None, 39.14, None, None, None, None, None, None, 2019-01-01 03:00:00, None
91.0, None, None, None, 2.179, 190.4, None, None, -14.0, 926.0, None, None, None, None, None, 10.41, None, None, -13.04, None, None, None, None, 70.12, None, None, None, None, None, None, 2019-01-01 04:00:00, None
91.5, None, None, None, 2.172, 64.85, None, None, -14.0, 926.0, None, None, None, None, None, 10.71, None, None, -13.33, None, None, None, None, 57.96, None, None, None, None, None, None, 2019-01-01 05:00:00, None
91.3, None, None, None, 1.386, 119.0, None, None, -15.0, 926.0, None, None, None, None, None, 10.59, None, None, -13.58, None, None, None, None, 69.63, None, None, None, None, None, None, 2019-01-01 06:00:00, None
91.3, None, None, None, 0.854, 30.26, None, None, -14.0, 926.0, None, None, None, None, None, 10.31, None, None, -13.24, None, None, None, None, 46.02, None, None, None, None, None, None, 2019-01-01 07:00:00, None
91.8, None, None, None, 2.058, 161.2, None, None, -13.0, 927.0, None, None, None, None, None, 10.37, None, None, -12.3, None, None, None, None, 55.02, None, None, None, None, None, None, 2019-01-01 08:00:00, None
91.8, None, None, None, 1.781, 242.5, None, None, -13.0, 927.0, None, None, None, None, None, 10.34, None, None, -11.67, None, None, None, None, 53.98, None, None, None, None, None, None, 2019-01-01 09:00:00, None
91.0, None, None, None, 3.661, 220.2, None, None, -11.0, 927.0, None, None, None, None, None, 10.27, None, None, -10.43, None, None, None, None, 25.44, None, None, None, None, None, None, 2019-01-01 10:00:00, None
86.9, None, None, None, 1.671, 281.1, None, None, -10.0, 926.0, None, None, None, None, None, 10.16, None, None, -8.19, None, None, None, None, 51.3, None, None, None, None, None, None, 2019-01-01 11:00:00, None
81.4, None, None, None, 2.314, 251.7, None, None, -10.0, 926.0, None, None, None, None, None, 10.19, None, None, -7.88, None, None, None, None, 35.04, None, None, None, None, None, None, 2019-01-01 12:00:00, None
