station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -6.623, 96.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-02 17:00:00, None, None, None, None
None, None, -6.546, 96.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-02 18:00:00, None, None, None, None
None, None, -6.506, 96.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-02 19:00:00, None, None, None, None
None, None, -6.416, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-02 20:00:00, None, None, None, None
None, None, -6.369, 98.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-02 21:00:00, None, None, None, None
None, None, -6.193, 99.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-02 22:00:00, None, None, None, None
None, None, -6.077, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-02 23:00:00, None, None, None, None
None, None, -5.875, 98.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-03 00:00:00, None, None, None, None
None, None, -5.884, 98.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-03 01:00:00, None, None, None, None
None, None, -5.796, 99.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-03 02:00:00, None, None, None, None
None, None, -5.71, 99.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-03 03:00:00, None, None, None, None
None, None, -5.584, 100.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-03 04:00:00, None, None, None, None
None, None, -5.42, 100.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 05:00:00, None, None, None, None
None, None, -5.363, 100.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 06:00:00, None, None, None, None
None, None, -5.266, 100.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 07:00:00, None, None, None, None
None, None, -5.171, 100.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 08:00:00, None, None, None, None
None, None, -4.959, 101.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 09:00:00, None, None, None, None
None, None, -4.537, 101.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-03 10:00:00, None, None, None, None
None, None, -4.107, 101.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-03 11:00:00, None, None, None, None
None, None, -3.753, 100.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-03 12:00:00, None, None, None, None
None, None, -3.335, 100.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 13:00:00, None, None, None, None
None, None, -3.183, 99.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 14:00:00, None, None, None, None
None, None, -2.917, 101.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 15:00:00, None, None, None, None
None, None, -2.881, 102.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 16:00:00, None, None, None, None
None, None, -2.815, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 17:00:00, None, None, None, None
None, None, -2.653, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 18:00:00, None, None, None, None
None, None, -2.598, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 19:00:00, None, None, None, None
None, None, -2.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-03 20:00:00, None, None, None, None
None, None, -2.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-03 21:00:00, None, None, None, None
None, None, -2.484, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-03 22:00:00, None, None, None, None
None, None, -2.465, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-03 23:00:00, None, None, None, None
None, None, -2.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 00:00:00, None, None, None, None
None, None, -2.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 01:00:00, None, None, None, None
None, None, -2.333, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 02:00:00, None, None, None, None
None, None, -2.087, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 03:00:00, None, None, None, None
None, None, -1.624, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 04:00:00, None, None, None, None
None, None, -1.473, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 2019-01-04 05:00:00, None, None, None, None
None, None, -1.539, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 06:00:00, None, None, None, None
None, None, -1.861, 100.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 07:00:00, None, None, None, None
None, None, -2.088, 97.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 08:00:00, None, None, None, None
None, None, -2.212, 100.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 09:00:00, None, None, None, None
None, None, -1.88, 100.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-04 10:00:00, None, None, None, None
None, None, -1.634, 92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 11:00:00, None, None, None, None
None, None, -1.663, 92.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 12:00:00, None, None, None, None
None, None, -1.644, 88.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 13:00:00, None, None, None, None
None, None, -1.757, 90.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 14:00:00, None, None, None, None
None, None, -1.947, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 15:00:00, None, None, None, None
None, None, -2.184, 96.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 16:00:00, None, None, None, None
None, None, -2.136, 87.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-04 17:00:00, None, None, None, None
None, None, -2.155, 90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 18:00:00, None, None, None, None
None, None, -2.127, 90.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 19:00:00, None, None, None, None
None, None, -2.24, 97.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 20:00:00, None, None, None, None
None, None, -2.316, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 21:00:00, None, None, None, None
None, None, -2.288, 93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 22:00:00, None, None, None, None
None, None, -2.476, 92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-04 23:00:00, None, None, None, None
None, None, -2.828, 101.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 00:00:00, None, None, None, None
None, None, -2.951, 102.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 01:00:00, None, None, None, None
None, None, -2.932, 99.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 02:00:00, None, None, None, None
None, None, -3.037, 96.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 03:00:00, None, None, None, None
None, None, -3.169, 99.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 04:00:00, None, None, None, None
None, None, -3.284, 98.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-05 05:00:00, None, None, None, None
None, None, -3.54, 91.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 06:00:00, None, None, None, None
None, None, -4.036, 86.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-05 07:00:00, None, None, None, None
None, None, -4.581, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 08:00:00, None, None, None, None
None, None, -4.552, 83.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-05 09:00:00, None, None, None, None
None, None, -3.291, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-05 10:00:00, None, None, None, None
None, None, 0.852, 54.54, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-01-05 11:00:00, None, None, None, None
None, None, -0.708, 67.82, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 12:00:00, None, None, None, None
None, None, 0.31, 61.22, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-05 13:00:00, None, None, None, None
None, None, -1.607, 73.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 14:00:00, None, None, None, None
None, None, -2.421, 79.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 15:00:00, None, None, None, None
None, None, -3.476, 89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 16:00:00, None, None, None, None
None, None, -3.856, 94.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 17:00:00, None, None, None, None
None, None, -4.458, 95.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 18:00:00, None, None, None, None
None, None, -4.496, 98.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 19:00:00, None, None, None, None
None, None, -4.745, 98.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-05 20:00:00, None, None, None, None
None, None, -4.419, 100.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-05 21:00:00, None, None, None, None
None, None, -4.236, 98.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-05 22:00:00, None, None, None, None
None, None, -3.672, 100.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-05 23:00:00, None, None, None, None
None, None, -3.416, 98.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-06 00:00:00, None, None, None, None
None, None, -3.557, 96.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-06 01:00:00, None, None, None, None
None, None, -3.434, 101.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 02:00:00, None, None, None, None
None, None, -3.388, 102.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 03:00:00, None, None, None, None
None, None, -3.167, 103.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 04:00:00, None, None, None, None
None, None, -3.177, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 05:00:00, None, None, None, None
None, None, -2.969, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 06:00:00, None, None, None, None
None, None, -2.742, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 07:00:00, None, None, None, None
None, None, -2.542, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-06 08:00:00, None, None, None, None
None, None, -2.447, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-06 09:00:00, None, None, None, None
None, None, -2.172, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-06 10:00:00, None, None, None, None
None, None, -2.24, 100.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-06 11:00:00, None, None, None, None
None, None, -3.75, 88.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-06 12:00:00, None, None, None, None
None, None, -4.323, 88.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-06 13:00:00, None, None, None, None
None, None, -7.42, 54.65, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2019-03-14 10:00:00, None, None, None, None
None, None, -3.147, 42.78, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2019-03-14 11:00:00, None, None, None, None
None, None, -2.299, 32.17, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2019-03-14 12:00:00, None, None, None, None
None, None, -0.586, 27.72, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2019-03-14 13:00:00, None, None, None, None
None, None, -1.601, 27.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2019-03-14 14:00:00, None, None, None, None
None, None, -2.044, 33.15, None, None, None, None, None, None, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, 2019-03-14 15:00:00, None, None, None, None
None, None, -1.751, 35.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2019-03-14 16:00:00, None, None, None, None
None, None, -2.271, 39.31, None, None, None, None, None, None, None, None, None, None, None, None, None, -13.0, None, None, None, None, None, 2019-03-14 17:00:00, None, None, None, None
None, None, -3.209, 51.15, None, None, None, None, None, None, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, 2019-03-14 18:00:00, None, None, None, None
None, None, -3.93, 60.77, None, None, None, None, None, None, None, None, None, None, None, None, None, -10.0, None, None, None, None, None, 2019-03-14 19:00:00, None, None, None, None
None, None, -4.805, 74.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2019-03-14 20:00:00, None, None, None, None
None, None, -5.111, 81.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-14 21:00:00, None, None, None, None
None, None, -5.226, 86.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-14 22:00:00, None, None, None, None
None, None, -5.341, 90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-14 23:00:00, None, None, None, None
None, None, -5.446, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 00:00:00, None, None, None, None
None, None, -5.444, 93.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 01:00:00, None, None, None, None
None, None, -5.338, 94.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 02:00:00, None, None, None, None
None, None, -5.529, 96.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 03:00:00, None, None, None, None
None, None, -5.374, 97.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 04:00:00, None, None, None, None
None, None, -4.989, 99.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 05:00:00, None, None, None, None
None, None, -4.844, 98.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 06:00:00, None, None, None, None
None, None, -4.748, 97.0, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 07:00:00, None, None, None, None
None, None, -5.075, 94.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 08:00:00, None, None, None, None
None, None, -5.114, 100.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 09:00:00, None, None, None, None
None, None, -4.557, 100.5, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 10:00:00, None, None, None, None
None, None, -2.377, 76.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 11:00:00, None, None, None, None
None, None, -0.565, 70.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 12:00:00, None, None, None, None
None, None, 0.339, 66.87, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 13:00:00, None, None, None, None
None, None, -0.296, 73.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-03-15 14:00:00, None, None, None, None
None, None, 1.397, 61.57, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 15:00:00, None, None, None, None
None, None, -0.422, 75.1, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-03-15 16:00:00, None, None, None, None
None, None, 0.06, 65.2, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 17:00:00, None, None, None, None
None, None, -0.259, 67.09, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-03-15 18:00:00, None, None, None, None
None, None, -1.241, 61.16, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-15 19:00:00, None, None, None, None
None, None, -1.917, 71.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-03-15 20:00:00, None, None, None, None
None, None, -2.757, 72.3, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-15 21:00:00, None, None, None, None
None, None, -3.562, 72.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, 2019-03-15 22:00:00, None, None, None, None
