station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, 7.122, 45.02, None, None, 18.84, 8.85, 236.9, None, None, None, None, None, None, -4.0, 920.0, None, None, None, 2019-11-21 16:00:00, None, None
None, 6.998, 46.02, None, None, 53.42, 3.913, 259.9, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-21 17:00:00, None, None
None, 6.678, 47.49, None, None, 13.45, 10.62, 232.2, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-21 18:00:00, None, None
None, 6.684, 47.19, None, None, 11.82, 10.66, 216.8, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-21 19:00:00, None, None
None, 6.266, 48.36, None, None, 13.52, 9.47, 224.4, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-21 20:00:00, None, None
None, 5.818, 50.08, None, None, 12.02, 13.66, 217.2, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-21 21:00:00, None, None
None, 4.973, 53.08, None, None, 25.48, 10.49, 219.4, None, None, None, None, None, None, -4.0, 917.0, None, None, None, 2019-11-21 22:00:00, None, None
None, 5.47, 51.84, None, None, 23.2, 8.26, 209.7, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-21 23:00:00, None, None
None, 5.019, 59.89, None, None, 26.5, 7.892, 223.8, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2019-11-22 00:00:00, None, None
None, 4.48, 61.79, None, None, 16.4, 14.58, 212.8, None, None, None, None, None, None, -2.0, 917.0, None, None, None, 2019-11-22 01:00:00, None, None
None, 3.923, 62.77, None, None, 20.64, 11.83, 206.2, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-11-22 02:00:00, None, None
None, 3.979, 61.58, None, None, 14.16, 14.42, 220.5, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-11-22 03:00:00, None, None
None, 3.658, 63.32, None, None, 15.49, 15.12, 224.3, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 04:00:00, None, None
None, 3.908, 62.52, None, None, 14.47, 15.05, 230.7, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-11-22 05:00:00, None, None
None, 4.75, 56.28, None, None, 13.1, 22.61, 231.2, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 06:00:00, None, None
None, 3.906, 59.77, None, None, 15.01, 20.17, 226.6, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 07:00:00, None, None
None, 4.314, 60.65, None, None, 12.09, 22.19, 223.9, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 08:00:00, None, None
None, 5.924, 54.69, None, None, 11.68, 20.72, 221.7, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 09:00:00, None, None
None, 5.675, 57.4, None, None, 13.5, 22.06, 218.2, None, None, None, None, None, None, -2.0, 919.0, None, None, None, 2019-11-22 10:00:00, None, None
None, 5.604, 55.44, None, None, 15.29, 22.82, 214.2, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 11:00:00, None, None
None, 6.161, 53.4, None, None, 15.4, 20.66, 208.3, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-11-22 12:00:00, None, None
None, 6.66, 55.08, None, None, 44.41, 8.67, 202.1, None, None, None, None, None, None, -2.0, 918.0, None, None, None, 2019-11-22 13:00:00, None, None
None, 7.071, 55.61, None, None, 51.64, 6.663, 185.8, None, None, None, None, None, None, -1.0, 918.0, None, None, None, 2019-11-22 14:00:00, None, None
None, 7.583, 53.31, None, None, 50.11, 7.387, 217.7, None, None, None, None, None, None, -1.0, 917.0, None, None, None, 2019-11-22 15:00:00, None, None
None, 7.257, 56.35, None, None, 40.3, 8.95, 189.1, None, None, None, None, None, None, -1.0, 916.0, None, None, None, 2019-11-22 16:00:00, None, None
None, 6.726, 59.91, None, None, 18.32, 13.52, 195.9, None, None, None, None, None, None, 0.0, 915.0, None, None, None, 2019-11-22 17:00:00, None, None
