station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.0, 24.23, None, None, None, 977.0, None, None, None, None, None, 112.3, None, None, -4.639, None, None, None, None, 0.232, None, None, None, None, None, 2019-01-01 00:00:00, None
None, None, None, None, 0.0, 24.42, None, None, None, 977.0, None, None, None, None, None, 111.1, None, None, -4.698, None, None, None, None, 0.229, None, None, None, None, None, 2019-01-01 01:00:00, None
None, None, None, None, 0.0, 38.32, None, None, None, 977.0, None, None, None, None, None, 109.5, None, None, -4.545, None, None, None, None, 30.17, None, None, None, None, None, 2019-01-01 02:00:00, None
None, None, None, None, 0.0, 89.2, None, None, None, 976.0, None, None, None, None, None, 112.8, None, None, -4.592, None, None, None, None, 6.013, None, None, None, None, None, 2019-01-01 03:00:00, None
None, None, None, None, 0.0, 86.7, None, None, None, 976.0, None, None, None, None, None, 111.8, None, None, -4.496, None, None, None, None, 10.32, None, None, None, None, None, 2019-01-01 04:00:00, None
None, None, None, None, 0.0, 87.2, None, None, None, 976.0, None, None, None, None, None, 114.4, None, None, -4.43, None, None, None, None, 8.29, None, None, None, None, None, 2019-01-01 05:00:00, None
None, None, None, None, 0.0, 84.8, None, None, None, 975.0, None, None, None, None, None, 118.2, None, None, -4.372, None, None, None, None, 8.97, None, None, None, None, None, 2019-01-01 06:00:00, None
None, None, None, None, 0.0, 89.0, None, None, None, 975.0, None, None, None, None, None, 117.4, None, None, -4.305, None, None, None, None, 9.48, None, None, None, None, None, 2019-01-01 07:00:00, None
None, None, None, None, 0.0, 89.3, None, None, None, 975.0, None, None, None, None, None, 112.5, None, None, -4.229, None, None, None, None, 5.222, None, None, None, None, None, 2019-01-01 08:00:00, None
None, None, None, None, 0.0, 88.6, None, None, None, 975.0, None, None, None, None, None, 115.3, None, None, -3.981, None, None, None, None, 7.58, None, None, None, None, None, 2019-01-01 09:00:00, None
