station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, 0.403, 97.8, None, None, None, None, None, 0.0, None, None, 2019-11-23 11:00:00, None, 6.69
None, 0.435, 98.2, None, None, None, None, None, 0.0, None, None, 2019-11-23 12:00:00, None, 6.614
None, 0.91, 96.7, None, None, None, None, None, 0.0, None, None, 2019-11-23 13:00:00, None, 6.678
None, 1.401, 96.6, None, None, None, None, None, 1.0, None, None, 2019-11-23 14:00:00, None, 6.464
None, 1.132, 97.5, None, None, None, None, None, 1.0, None, None, 2019-11-23 15:00:00, None, 6.473
None, 1.306, 96.8, None, None, None, None, None, 1.0, None, None, 2019-11-23 16:00:00, None, 6.226
None, 1.385, 97.7, None, None, None, None, None, 1.0, None, None, 2019-11-23 17:00:00, None, 6.136
None, 1.892, 95.2, None, None, None, None, None, 1.0, None, None, 2019-11-23 18:00:00, None, 5.717
None, 2.225, 89.4, None, None, None, None, None, 1.0, None, None, 2019-11-23 19:00:00, None, 5.651
None, 2.097, 93.4, None, None, None, None, None, 1.0, None, None, 2019-11-23 20:00:00, None, 5.357
None, 1.243, 97.1, None, None, None, None, None, 1.0, None, None, 2019-11-23 21:00:00, None, 5.237
None, 0.878, 96.4, None, None, None, None, None, 0.0, None, None, 2019-11-23 22:00:00, None, 5.099
None, 1.053, 96.1, None, None, None, None, None, 1.0, None, None, 2019-11-23 23:00:00, None, 4.813
None, 0.276, 92.1, None, None, None, None, None, -1.0, None, None, 2019-11-24 00:00:00, None, 4.723
None, 0.102, 90.9, None, None, None, None, None, -1.0, None, None, 2019-11-24 01:00:00, None, 4.921
None, -0.516, 86.1, None, None, None, None, None, -2.0, None, None, 2019-11-24 02:00:00, None, 5.007
None, -0.754, 91.5, None, None, None, None, None, -2.0, None, None, 2019-11-24 03:00:00, None, 4.852
None, -0.849, 88.8, None, None, None, None, None, -2.0, None, None, 2019-11-24 04:00:00, None, 4.998
None, -0.944, 84.9, None, None, None, None, None, -3.0, None, None, 2019-11-24 05:00:00, None, 4.709
None, -1.15, 87.8, None, None, None, None, None, -3.0, None, None, 2019-11-24 06:00:00, None, 4.743
None, -1.372, 85.9, None, None, None, None, None, -4.0, None, None, 2019-11-24 07:00:00, None, 4.807
None, -1.023, 82.0, None, None, None, None, None, -4.0, None, None, 2019-11-24 10:00:00, None, 4.798
None, -0.611, 76.57, None, None, None, None, None, -4.0, None, None, 2019-11-24 11:00:00, None, 4.826
None, -0.041, 75.77, None, None, None, None, None, -3.0, None, None, 2019-11-24 12:00:00, None, 4.793
None, -0.152, 82.3, None, None, None, None, None, -3.0, None, None, 2019-11-24 13:00:00, None, 4.501
None, 0.324, 76.38, None, None, None, None, None, -3.0, None, None, 2019-11-24 14:00:00, None, 4.468
None, -0.168, 80.8, None, None, None, None, None, -3.0, None, None, 2019-11-24 15:00:00, None, 4.489
None, -1.625, 91.5, None, None, None, None, None, -2.0, None, None, 2019-11-24 16:00:00, None, 4.487
None, -1.752, 95.2, None, None, None, None, None, -2.0, None, None, 2019-11-24 17:00:00, None, 4.456
None, -2.228, 96.3, None, None, None, None, None, -3.0, None, None, 2019-11-24 18:00:00, None, 5.542
None, -2.228, 95.7, None, None, None, None, None, -3.0, None, None, 2019-11-24 19:00:00, None, 6.223
None, -2.592, 89.5, None, None, None, None, None, -4.0, None, None, 2019-11-24 20:00:00, None, 6.433
None, -2.75, 94.6, None, None, None, None, None, -3.0, None, None, 2019-11-24 21:00:00, None, 6.068
None, -3.178, 94.3, None, None, None, None, None, -4.0, None, None, 2019-11-24 22:00:00, None, 6.112
None, -3.429, 93.8, None, None, None, None, None, -4.0, None, None, 2019-11-24 23:00:00, None, 6.637
None, -3.766, 94.2, None, None, None, None, None, -4.0, None, None, 2019-11-25 00:00:00, None, 6.964
None, -3.535, 93.5, None, None, None, None, None, -4.0, None, None, 2019-11-25 01:00:00, None, 5.865
None, -3.708, 93.0, None, None, None, None, None, -5.0, None, None, 2019-11-25 02:00:00, None, 5.717
None, -3.988, 93.7, None, None, None, None, None, -5.0, None, None, 2019-11-25 03:00:00, None, 5.491
None, -4.023, 93.0, None, None, None, None, None, -5.0, None, None, 2019-11-25 04:00:00, None, 5.591
None, -4.144, 93.5, None, None, None, None, None, -5.0, None, None, 2019-11-25 05:00:00, None, 5.378
None, -4.611, 93.3, None, None, None, None, None, -6.0, None, None, 2019-11-25 06:00:00, None, 5.074
None, -4.88, 93.3, None, None, None, None, None, -6.0, None, None, 2019-11-25 07:00:00, None, 5.297
None, -5.039, 91.8, None, None, None, None, None, -6.0, None, None, 2019-11-25 08:00:00, None, 5.397
None, -4.452, 92.6, None, None, None, None, None, -5.0, None, None, 2019-11-25 09:00:00, None, 4.473
None, -4.173, 91.1, None, None, None, None, None, -5.0, None, None, 2019-11-25 10:00:00, None, 6.356
None, -4.113, 91.5, None, None, None, None, None, -5.0, None, None, 2019-11-25 11:00:00, None, 9.78
None, -4.078, 89.5, None, None, None, None, None, -6.0, None, None, 2019-11-25 12:00:00, None, 9.53
None, -3.796, 82.7, None, None, None, None, None, -6.0, None, None, 2019-11-25 13:00:00, None, 6.811
None, -4.018, 87.8, None, None, None, None, None, -6.0, None, None, 2019-11-25 14:00:00, None, 9.65
None, -4.24, 84.4, None, None, None, None, None, -6.0, None, None, 2019-11-25 15:00:00, None, 8.26
None, -4.89, 88.1, None, None, None, None, None, -6.0, None, None, 2019-11-25 16:00:00, None, 7.178
None, -5.534, 90.8, None, None, None, None, None, -6.0, None, None, 2019-11-25 17:00:00, None, 9.94
None, -6.922, 92.1, None, None, None, None, None, -8.0, None, None, 2019-11-25 18:00:00, None, 7.96
None, -7.173, 91.1, None, None, None, None, None, -8.0, None, None, 2019-11-25 19:00:00, None, 7.345
None, -7.505, 90.6, None, None, None, None, None, -9.0, None, None, 2019-11-25 20:00:00, None, 7.103
None, -8.18, 92.8, None, None, None, None, None, -9.0, None, None, 2019-11-25 21:00:00, None, 8.01
None, -7.455, 92.5, None, None, None, None, None, -8.0, None, None, 2019-11-25 22:00:00, None, 5.62
None, -7.487, 92.2, None, None, None, None, None, -8.0, None, None, 2019-11-25 23:00:00, None, 5.659
None, -7.725, 92.0, None, None, None, None, None, -9.0, None, None, 2019-11-26 00:00:00, None, 7.395
None, -8.06, 91.8, None, None, None, None, None, -9.0, None, None, 2019-11-26 01:00:00, None, 7.728
None, -7.899, 91.4, None, None, None, None, None, -9.0, None, None, 2019-11-26 02:00:00, None, 6.789
None, -9.23, 90.7, None, None, None, None, None, -10.0, None, None, 2019-11-26 03:00:00, None, 7.447
None, -10.58, 91.4, None, None, None, None, None, -12.0, None, None, 2019-11-26 04:00:00, None, 7.896
None, -11.17, 90.8, None, None, None, None, None, -12.0, None, None, 2019-11-26 05:00:00, None, 6.74
None, -10.2, 91.0, None, None, None, None, None, -11.0, None, None, 2019-11-26 06:00:00, None, 5.445
None, -10.04, 91.6, None, None, None, None, None, -11.0, None, None, 2019-11-26 07:00:00, None, 10.25
None, -10.25, 90.1, None, None, None, None, None, -11.0, None, None, 2019-11-26 08:00:00, None, 9.88
None, -9.37, 90.9, None, None, None, None, None, -10.0, None, None, 2019-11-26 09:00:00, None, 9.78
None, -8.18, 89.6, None, None, None, None, None, -9.0, None, None, 2019-11-26 10:00:00, None, 9.74
None, -6.313, 89.5, None, None, None, None, None, -8.0, None, None, 2019-11-26 11:00:00, None, 9.72
None, -5.878, 84.4, None, None, None, None, None, -8.0, None, None, 2019-11-26 12:00:00, None, 8.04
None, -6.139, 86.9, None, None, None, None, None, -8.0, None, None, 2019-11-26 13:00:00, None, 7.588
None, -5.882, 86.1, None, None, None, None, None, -8.0, None, None, 2019-11-26 14:00:00, None, 7.673
None, -6.441, 85.2, None, None, None, None, None, -9.0, None, None, 2019-11-26 15:00:00, None, 8.59
None, -8.49, 87.7, None, None, None, None, None, -10.0, None, None, 2019-11-26 16:00:00, None, 8.44
None, -10.29, 88.3, None, None, None, None, None, -12.0, None, None, 2019-11-26 17:00:00, None, 9.12
None, -10.28, 89.0, None, None, None, None, None, -11.0, None, None, 2019-11-26 18:00:00, None, 8.56
None, -11.17, 87.8, None, None, None, None, None, -13.0, None, None, 2019-11-26 19:00:00, None, 8.92
None, -11.63, 88.3, None, None, None, None, None, -13.0, None, None, 2019-11-26 20:00:00, None, 8.87
None, -11.31, 85.3, None, None, None, None, None, -13.0, None, None, 2019-11-26 21:00:00, None, 8.67
None, -11.3, 82.2, None, None, None, None, None, -13.0, None, None, 2019-11-26 22:00:00, None, 8.89
None, -11.69, 83.0, None, None, None, None, None, -14.0, None, None, 2019-11-26 23:00:00, None, 8.94
None, -11.97, 84.9, None, None, None, None, None, -13.0, None, None, 2019-11-27 00:00:00, None, 8.64
None, -12.31, 76.56, None, None, None, None, None, -15.0, None, None, 2019-11-27 01:00:00, None, 8.7
None, -12.96, 77.96, None, None, None, None, None, -16.0, None, None, 2019-11-27 02:00:00, None, 8.54
None, -13.3, 80.0, None, None, None, None, None, -16.0, None, None, 2019-11-27 03:00:00, None, 8.67
None, -13.62, 76.96, None, None, None, None, None, -16.0, None, None, 2019-11-27 04:00:00, None, 8.52
None, -13.6, 77.5, None, None, None, None, None, -16.0, None, None, 2019-11-27 05:00:00, None, 8.84
None, -13.9, 77.01, None, None, None, None, None, -17.0, None, None, 2019-11-27 06:00:00, None, 8.92
None, -13.87, 79.11, None, None, None, None, None, -16.0, None, None, 2019-11-27 07:00:00, None, 8.69
None, -13.81, 77.51, None, None, None, None, None, -16.0, None, None, 2019-11-27 08:00:00, None, 8.63
None, -13.65, 75.88, None, None, None, None, None, -16.0, None, None, 2019-11-27 09:00:00, None, 8.5
None, -13.16, 79.17, None, None, None, None, None, -15.0, None, None, 2019-11-27 10:00:00, None, 8.6
None, -12.59, 75.71, None, None, None, None, None, -16.0, None, None, 2019-11-27 11:00:00, None, 8.46
None, -11.29, 74.7, None, None, None, None, None, -15.0, None, None, 2019-11-27 12:00:00, None, 8.45
None, -10.93, 79.94, None, None, None, None, None, -13.0, None, None, 2019-11-27 13:00:00, None, 8.13
None, -10.48, 74.45, None, None, None, None, None, -14.0, None, None, 2019-11-27 14:00:00, None, 8.25
None, -10.96, 76.76, None, None, None, None, None, -14.0, None, None, 2019-11-27 15:00:00, None, 8.2
None, -11.75, 75.23, None, None, None, None, None, -15.0, None, None, 2019-11-27 16:00:00, None, 8.08
None, -13.59, 79.07, None, None, None, None, None, -16.0, None, None, 2019-11-27 18:00:00, None, 8.18
None, -15.52, 84.2, None, None, None, None, None, -17.0, None, None, 2019-11-27 19:00:00, None, 8.19
None, -16.3, 85.1, None, None, None, None, None, -18.0, None, None, 2019-11-27 20:00:00, None, 8.14
None, -17.14, 85.3, None, None, None, None, None, -19.0, None, None, 2019-11-27 22:00:00, None, 8.27
None, -18.42, 84.2, None, None, None, None, None, -20.0, None, None, 2019-11-27 23:00:00, None, 8.23
None, -19.09, 83.9, None, None, None, None, None, -21.0, None, None, 2019-11-28 00:00:00, None, 8.14
None, -19.83, 83.5, None, None, None, None, None, -22.0, None, None, 2019-11-28 01:00:00, None, 8.25
None, -20.25, 84.0, None, None, None, None, None, -22.0, None, None, 2019-11-28 02:00:00, None, 8.31
None, -20.88, 82.8, None, None, None, None, None, -23.0, None, None, 2019-11-28 03:00:00, None, 8.24
None, -21.13, 82.9, None, None, None, None, None, -23.0, None, None, 2019-11-28 04:00:00, None, 8.3
None, -21.3, 83.4, None, None, None, None, None, -23.0, None, None, 2019-11-28 05:00:00, None, 8.28
None, -21.19, 82.5, None, None, None, None, None, -23.0, None, None, 2019-11-28 06:00:00, None, 8.28
None, -21.83, 82.2, None, None, None, None, None, -24.0, None, None, 2019-11-28 07:00:00, None, 8.28
None, -21.56, 81.9, None, None, None, None, None, -24.0, None, None, 2019-11-28 09:00:00, None, 8.28
None, -20.86, 82.9, None, None, None, None, None, -23.0, None, None, 2019-11-28 10:00:00, None, 8.31
None, -19.04, 84.2, None, None, None, None, None, -21.0, None, None, 2019-11-28 11:00:00, None, 8.18
None, -16.09, 87.2, None, None, None, None, None, -18.0, None, None, 2019-11-28 12:00:00, None, 8.16
None, -14.48, 87.6, None, None, None, None, None, -16.0, None, None, 2019-11-28 13:00:00, None, 8.14
None, -13.7, 87.0, None, None, None, None, None, -15.0, None, None, 2019-11-28 14:00:00, None, 8.02
None, -13.98, 86.8, None, None, None, None, None, -15.0, None, None, 2019-11-28 15:00:00, None, 8.16
None, -15.06, 84.6, None, None, None, None, None, -17.0, None, None, 2019-11-28 16:00:00, None, 8.05
None, -16.69, 84.9, None, None, None, None, None, -18.0, None, None, 2019-11-28 17:00:00, None, 8.14
None, -17.99, 83.4, None, None, None, None, None, -20.0, None, None, 2019-11-28 18:00:00, None, 8.2
None, -19.04, 83.0, None, None, None, None, None, -21.0, None, None, 2019-11-28 19:00:00, None, 8.16
None, -19.94, 83.5, None, None, None, None, None, -22.0, None, None, 2019-11-28 20:00:00, None, 8.26
None, -20.64, 81.7, None, None, None, None, None, -23.0, None, None, 2019-11-28 21:00:00, None, 8.29
None, -21.08, 82.6, None, None, None, None, None, -23.0, None, None, 2019-11-28 22:00:00, None, 8.29
None, -21.63, 81.4, None, None, None, None, None, -24.0, None, None, 2019-11-29 00:00:00, None, 8.21
None, -20.49, 82.5, None, None, None, None, None, -22.0, None, None, 2019-11-29 01:00:00, None, 8.13
None, -21.76, 81.0, None, None, None, None, None, -24.0, None, None, 2019-11-29 02:00:00, None, 8.26
None, -22.02, 80.9, None, None, None, None, None, -24.0, None, None, 2019-11-29 03:00:00, None, 8.35
None, -21.79, 81.5, None, None, None, None, None, -24.0, None, None, 2019-11-29 04:00:00, None, 8.32
None, -22.4, 80.4, None, None, None, None, None, -24.0, None, None, 2019-11-29 05:00:00, None, 8.3
None, -22.33, 81.3, None, None, None, None, None, -25.0, None, None, 2019-11-29 06:00:00, None, 8.44
None, -22.43, 81.1, None, None, None, None, None, -25.0, None, None, 2019-11-29 07:00:00, None, 8.36
None, -22.43, 80.9, None, None, None, None, None, -25.0, None, None, 2019-11-29 08:00:00, None, 8.31
None, -21.83, 81.8, None, None, None, None, None, -24.0, None, None, 2019-11-29 09:00:00, None, 8.41
None, -21.19, 82.4, None, None, None, None, None, -23.0, None, None, 2019-11-29 10:00:00, None, 8.43
None, -19.63, 83.4, None, None, None, None, None, -22.0, None, None, 2019-11-29 11:00:00, None, 8.38
None, -16.66, 86.6, None, None, None, None, None, -18.0, None, None, 2019-11-29 12:00:00, None, 8.41
None, -14.85, 87.6, None, None, None, None, None, -16.0, None, None, 2019-11-29 13:00:00, None, 8.28
None, -13.87, 87.8, None, None, None, None, None, -15.0, None, None, 2019-11-29 14:00:00, None, 8.35
None, -13.63, 87.5, None, None, None, None, None, -15.0, None, None, 2019-11-29 15:00:00, None, 8.37
None, -14.87, 86.1, None, None, None, None, None, -17.0, None, None, 2019-11-29 16:00:00, None, 8.29
None, -16.52, 84.7, None, None, None, None, None, -19.0, None, None, 2019-11-29 17:00:00, None, 8.42
None, -20.4, 82.3, None, None, None, None, None, -22.0, None, None, 2019-11-29 21:00:00, None, 8.48
None, -20.93, 82.5, None, None, None, None, None, -23.0, None, None, 2019-11-29 22:00:00, None, 8.6
None, -21.31, 82.5, None, None, None, None, None, -23.0, None, None, 2019-11-29 23:00:00, None, 8.67
None, -21.44, 81.6, None, None, None, None, None, -24.0, None, None, 2019-11-30 00:00:00, None, 8.58
None, -21.24, 82.4, None, None, None, None, None, -23.0, None, None, 2019-11-30 01:00:00, None, 8.58
None, -21.4, 80.2, None, None, None, None, None, -23.0, None, None, 2019-11-30 02:00:00, None, 8.41
None, -21.38, 81.3, None, None, None, None, None, -23.0, None, None, 2019-11-30 04:00:00, None, 8.46
None, -21.94, 80.7, None, None, None, None, None, -24.0, None, None, 2019-11-30 05:00:00, None, 8.48
None, -22.13, 81.0, None, None, None, None, None, -24.0, None, None, 2019-11-30 06:00:00, None, 8.49
None, -22.14, 81.3, None, None, None, None, None, -24.0, None, None, 2019-11-30 07:00:00, None, 8.63
None, -22.05, 81.6, None, None, None, None, None, -24.0, None, None, 2019-11-30 08:00:00, None, 8.58
None, -20.41, 82.9, None, None, None, None, None, -22.0, None, None, 2019-11-30 10:00:00, None, 8.62
None, -18.86, 85.9, None, None, None, None, None, -20.0, None, None, 2019-11-30 11:00:00, None, 8.75
None, -13.87, 89.0, None, None, None, None, None, -15.0, None, None, 2019-11-30 12:00:00, None, 8.63
None, -12.6, 88.2, None, None, None, None, None, -14.0, None, None, 2019-11-30 13:00:00, None, 8.27
None, -12.16, 88.7, None, None, None, None, None, -13.0, None, None, 2019-11-30 15:00:00, None, 8.39
None, -13.15, 87.7, None, None, None, None, None, -15.0, None, None, 2019-11-30 16:00:00, None, 8.04
None, -15.16, 85.7, None, None, None, None, None, -17.0, None, None, 2019-11-30 17:00:00, None, 8.21
None, -16.6, 85.4, None, None, None, None, None, -19.0, None, None, 2019-11-30 18:00:00, None, 8.4
None, -17.57, 83.9, None, None, None, None, None, -19.0, None, None, 2019-11-30 19:00:00, None, 8.39
None, -17.4, 86.6, None, None, None, None, None, -19.0, None, None, 2019-11-30 20:00:00, None, 8.52
None, -16.79, 85.4, None, None, None, None, None, -18.0, None, None, 2019-11-30 21:00:00, None, 8.19
None, -15.53, 85.8, None, None, None, None, None, -17.0, None, None, 2019-11-30 22:00:00, None, 8.12
None, -15.85, 85.5, None, None, None, None, None, -17.0, None, None, 2019-11-30 23:00:00, None, 8.01
None, -18.55, 83.6, None, None, None, None, None, -20.0, None, None, 2019-12-01 00:00:00, None, 8.43
None, -18.76, 83.3, None, None, None, None, None, -21.0, None, None, 2019-12-01 01:00:00, None, 8.38
None, -18.69, 84.5, None, None, None, None, None, -21.0, None, None, 2019-12-01 02:00:00, None, 8.42
None, -18.79, 84.0, None, None, None, None, None, -21.0, None, None, 2019-12-01 03:00:00, None, 8.46
None, -18.01, 85.0, None, None, None, None, None, -20.0, None, None, 2019-12-01 04:00:00, None, 8.44
None, -17.55, 84.9, None, None, None, None, None, -19.0, None, None, 2019-12-01 05:00:00, None, 8.45
None, -17.63, 84.0, None, None, None, None, None, -19.0, None, None, 2019-12-01 06:00:00, None, 8.34
None, -16.16, 85.0, None, None, None, None, None, -18.0, None, None, 2019-12-01 07:00:00, None, 7.984
None, -17.16, 84.8, None, None, None, None, None, -19.0, None, None, 2019-12-01 08:00:00, None, 8.37
None, -16.01, 84.7, None, None, None, None, None, -18.0, None, None, 2019-12-01 09:00:00, None, 8.24
None, -15.31, 86.9, None, None, None, None, None, -17.0, None, None, 2019-12-01 10:00:00, None, 8.3
None, -14.31, 87.2, None, None, None, None, None, -16.0, None, None, 2019-12-01 11:00:00, None, 8.28
None, -12.49, 88.7, None, None, None, None, None, -14.0, None, None, 2019-12-01 12:00:00, None, 8.16
None, -10.16, 92.9, None, None, None, None, None, -11.0, None, None, 2019-12-01 13:00:00, None, 7.989
None, -9.09, 92.4, None, None, None, None, None, -10.0, None, None, 2019-12-01 14:00:00, None, 8.07
None, -9.06, 91.0, None, None, None, None, None, -10.0, None, None, 2019-12-01 15:00:00, None, 7.969
None, -9.04, 91.7, None, None, None, None, None, -10.0, None, None, 2019-12-01 16:00:00, None, 8.22
None, -9.99, 89.5, None, None, None, None, None, -11.0, None, None, 2019-12-01 17:00:00, None, 7.93
None, -11.23, 88.9, None, None, None, None, None, -12.0, None, None, 2019-12-01 18:00:00, None, 8.1
None, -8.11, 88.8, None, None, None, None, None, -10.0, None, None, 2019-12-01 19:00:00, None, 7.874
None, -9.41, 88.0, None, None, None, None, None, -11.0, None, None, 2019-12-01 20:00:00, None, 8.29
None, -11.42, 86.4, None, None, None, None, None, -13.0, None, None, 2019-12-01 21:00:00, None, 8.54
None, -11.13, 91.1, None, None, None, None, None, -12.0, None, None, 2019-12-01 22:00:00, None, 8.56
None, -9.1, 91.7, None, None, None, None, None, -10.0, None, None, 2019-12-01 23:00:00, None, 8.37
None, -8.11, 89.6, None, None, None, None, None, -10.0, None, None, 2019-12-02 00:00:00, None, 7.862
None, -7.503, 89.6, None, None, None, None, None, -9.0, None, None, 2019-12-02 01:00:00, None, 8.45
None, -7.013, 87.6, None, None, None, None, None, -8.0, None, None, 2019-12-02 02:00:00, None, 8.08
None, -6.196, 89.1, None, None, None, None, None, -7.0, None, None, 2019-12-02 03:00:00, None, 7.81
None, -6.254, 90.9, None, None, None, None, None, -7.0, None, None, 2019-12-02 04:00:00, None, 7.879
None, -5.91, 88.4, None, None, None, None, None, -7.0, None, None, 2019-12-02 05:00:00, None, 7.545
None, -5.609, 86.8, None, None, None, None, None, -7.0, None, None, 2019-12-02 06:00:00, None, 7.835
None, -5.768, 88.4, None, None, None, None, None, -7.0, None, None, 2019-12-02 07:00:00, None, 7.388
None, -5.672, 90.7, None, None, None, None, None, -7.0, None, None, 2019-12-02 08:00:00, None, 7.184
None, -5.308, 88.9, None, None, None, None, None, -7.0, None, None, 2019-12-02 09:00:00, None, 6.722
None, -4.389, 90.0, None, None, None, None, None, -6.0, None, None, 2019-12-02 10:00:00, None, 8.82
None, -3.151, 87.1, None, None, None, None, None, -5.0, None, None, 2019-12-02 11:00:00, None, 9.04
None, -2.956, 86.4, None, None, None, None, None, -5.0, None, None, 2019-12-02 12:00:00, None, 9.01
None, -3.289, 91.3, None, None, None, None, None, -4.0, None, None, 2019-12-02 13:00:00, None, 9.46
None, -3.257, 92.3, None, None, None, None, None, -4.0, None, None, 2019-12-02 14:00:00, None, 10.49
None, -3.178, 91.7, None, None, None, None, None, -4.0, None, None, 2019-12-02 15:00:00, None, 10.78
None, -2.941, 90.7, None, None, None, None, None, -4.0, None, None, 2019-12-02 16:00:00, None, 10.7
None, -3.21, 92.6, None, None, None, None, None, -4.0, None, None, 2019-12-02 17:00:00, None, 10.82
None, -2.75, 89.5, None, None, None, None, None, -4.0, None, None, 2019-12-02 18:00:00, None, 10.78
None, -2.972, 89.7, None, None, None, None, None, -4.0, None, None, 2019-12-02 19:00:00, None, 10.69
None, -3.067, 94.3, None, None, None, None, None, -4.0, None, None, 2019-12-02 20:00:00, None, 10.73
None, -2.719, 93.8, None, None, None, None, None, -4.0, None, None, 2019-12-02 21:00:00, None, 10.8
None, -2.101, 95.4, None, None, None, None, None, -3.0, None, None, 2019-12-02 22:00:00, None, 10.4
None, -1.705, 97.3, None, None, None, None, None, -2.0, None, None, 2019-12-02 23:00:00, None, 10.33
None, -1.689, 97.1, None, None, None, None, None, -2.0, None, None, 2019-12-03 00:00:00, None, 12.34
None, -1.705, 97.4, None, None, None, None, None, -2.0, None, None, 2019-12-03 01:00:00, None, 14.66
