station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time
92.4, None, None, None, 0.0, 185.4, None, None, None, None, None, None, None, None, None, 158.6, None, None, -5.952, None, None, None, None, 38.71, None, None, None, None, 2019-01-03 12:00:00
92.5, None, None, None, 0.0, 194.6, None, None, None, None, None, None, None, None, None, 160.4, None, None, -5.899, None, None, None, None, 47.07, None, None, None, None, 2019-01-03 13:00:00
92.7, None, None, None, 0.0, 268.4, None, None, None, None, None, None, None, None, None, 159.4, None, None, -6.114, None, None, None, None, 41.74, None, None, None, None, 2019-01-03 14:00:00
93.4, None, None, None, 0.0, 143.6, None, None, None, None, None, None, None, None, None, 159.7, None, None, -5.267, None, None, None, None, 41.16, None, None, None, None, 2019-01-03 15:00:00
94.0, None, None, None, 0.0, 130.3, None, None, None, None, None, None, None, None, None, 159.6, None, None, -4.944, None, None, None, None, 21.73, None, None, None, None, 2019-01-03 16:00:00
94.1, None, None, None, 0.0, 142.0, None, None, None, None, None, None, None, None, None, 159.7, None, None, -4.535, None, None, None, None, 27.12, None, None, None, None, 2019-01-03 17:00:00
94.2, None, None, None, 0.0, 165.3, None, None, None, None, None, None, None, None, None, 159.7, None, None, -4.535, None, None, None, None, 17.31, None, None, None, None, 2019-01-03 18:00:00
93.6, None, None, None, 0.0, 173.5, None, None, None, None, None, None, None, None, None, 158.0, None, None, -4.635, None, None, None, None, 19.7, None, None, None, None, 2019-01-03 19:00:00
94.1, None, None, None, 0.0, 178.1, None, None, None, None, None, None, None, None, None, 157.4, None, None, -4.417, None, None, None, None, 19.95, None, None, None, None, 2019-01-03 20:00:00
94.6, None, None, None, 0.0, 172.0, None, None, None, None, None, None, None, None, None, 157.0, None, None, -4.074, None, None, None, None, 22.89, None, None, None, None, 2019-01-03 21:00:00
94.7, None, None, None, 0.0, 147.4, None, None, None, None, None, None, None, None, None, 159.7, None, None, -3.884, None, None, None, None, 26.61, None, None, None, None, 2019-01-03 22:00:00
94.7, None, None, None, 0.0, 141.2, None, None, None, None, None, None, None, None, None, 160.7, None, None, -3.646, None, None, None, None, 16.91, None, None, None, None, 2019-01-03 23:00:00
95.1, None, None, None, 0.0, 155.8, None, None, None, None, None, None, None, None, None, 162.3, None, None, -3.216, None, None, None, None, 17.32, None, None, None, None, 2019-01-04 00:00:00
94.0, None, None, None, 0.0, 162.2, None, None, None, None, None, None, None, None, None, 163.4, None, None, -3.697, None, None, None, None, 25.81, None, None, None, None, 2019-01-04 01:00:00
94.6, None, None, None, 0.0, 144.6, None, None, None, None, None, None, None, None, None, 165.1, None, None, -3.591, None, None, None, None, 22.91, None, None, None, None, 2019-01-04 02:00:00
94.4, None, None, None, 0.0, 160.6, None, None, None, None, None, None, None, None, None, 164.7, None, None, -3.653, None, None, None, None, 31.49, None, None, None, None, 2019-01-04 03:00:00
94.3, None, None, None, 0.0, 173.4, None, None, None, None, None, None, None, None, None, 164.6, None, None, -3.88, None, None, None, None, 25.96, None, None, None, None, 2019-01-04 04:00:00
93.8, None, None, None, 0.0, 173.3, None, None, None, None, None, None, None, None, None, 163.6, None, None, -4.353, None, None, None, None, 27.07, None, None, None, None, 2019-01-04 05:00:00
93.8, None, None, None, 0.0, 219.8, None, None, None, None, None, None, None, None, None, 163.1, None, None, -4.928, None, None, None, None, 29.16, None, None, None, None, 2019-01-04 06:00:00
93.8, None, None, None, 0.0, 191.3, None, None, None, None, None, None, None, None, None, 164.0, None, None, -4.662, None, None, None, None, 26.63, None, None, None, None, 2019-01-04 07:00:00
93.5, None, None, None, 0.0, 196.7, None, None, None, None, None, None, None, None, None, 163.9, None, None, -5.072, None, None, None, None, 27.37, None, None, None, None, 2019-01-04 08:00:00
93.7, None, None, None, 0.0, 204.1, None, None, None, None, None, None, None, None, None, 163.7, None, None, -4.952, None, None, None, None, 24.98, None, None, None, None, 2019-01-04 09:00:00
93.8, None, None, None, 0.0, 197.3, None, None, None, None, None, None, None, None, None, 162.5, None, None, -4.493, None, None, None, None, 26.56, None, None, None, None, 2019-01-04 10:00:00
94.3, None, None, None, 0.0, 201.4, None, None, None, None, None, None, None, None, None, 164.3, None, None, -4.136, None, None, None, None, 27.9, None, None, None, None, 2019-01-04 11:00:00
94.4, None, None, None, 0.0, 193.3, None, None, None, None, None, None, None, None, None, 163.8, None, None, -3.56, None, None, None, None, 22.92, None, None, None, None, 2019-01-04 12:00:00
94.8, None, None, None, 0.0, 202.9, None, None, None, None, None, None, None, None, None, 163.5, None, None, -3.057, None, None, None, None, 25.32, None, None, None, None, 2019-01-04 13:00:00
93.8, None, None, None, 0.0, 187.3, None, None, None, None, None, None, None, None, None, 164.0, None, None, -3.884, None, None, None, None, 20.9, None, None, None, None, 2019-01-04 14:00:00
93.7, None, None, None, 0.0, 181.2, None, None, None, None, None, None, None, None, None, 160.8, None, None, -4.538, None, None, None, None, 19.74, None, None, None, None, 2019-01-04 15:00:00
93.6, None, None, None, 0.0, 176.6, None, None, None, None, None, None, None, None, None, 161.5, None, None, -4.628, None, None, None, None, 39.15, None, None, None, None, 2019-01-04 16:00:00
93.6, None, None, None, 0.0, 171.9, None, None, None, None, None, None, None, None, None, 161.4, None, None, -4.872, None, None, None, None, 26.05, None, None, None, None, 2019-01-04 17:00:00
93.7, None, None, None, 0.0, 198.0, None, None, None, None, None, None, None, None, None, 161.6, None, None, -4.879, None, None, None, None, 26.18, None, None, None, None, 2019-01-04 18:00:00
93.7, None, None, None, 0.0, 191.3, None, None, None, None, None, None, None, None, None, 161.9, None, None, -4.855, None, None, None, None, 24.74, None, None, None, None, 2019-01-04 19:00:00
93.7, None, None, None, 0.0, 191.8, None, None, None, None, None, None, None, None, None, 161.8, None, None, -4.927, None, None, None, None, 23.7, None, None, None, None, 2019-01-04 20:00:00
93.5, None, None, None, 0.0, 179.2, None, None, None, None, None, None, None, None, None, 161.2, None, None, -5.071, None, None, None, None, 23.07, None, None, None, None, 2019-01-04 21:00:00
93.2, None, None, None, 0.0, 147.6, None, None, None, None, None, None, None, None, None, 161.1, None, None, -5.2, None, None, None, None, 16.1, None, None, None, None, 2019-01-04 22:00:00
93.3, None, None, None, 0.0, 199.9, None, None, None, None, None, None, None, None, None, 161.1, None, None, -5.142, None, None, None, None, 37.73, None, None, None, None, 2019-01-04 23:00:00
93.2, None, None, None, 0.0, 167.8, None, None, None, None, None, None, None, None, None, 161.0, None, None, -5.404, None, None, None, None, 52.89, None, None, None, None, 2019-01-05 00:00:00
93.3, None, None, None, 0.0, 98.1, None, None, None, None, None, None, None, None, None, 160.6, None, None, -5.352, None, None, None, None, 45.21, None, None, None, None, 2019-01-05 01:00:00
93.6, None, None, None, 0.0, 57.25, None, None, None, None, None, None, None, None, None, 160.7, None, None, -5.306, None, None, None, None, 24.28, None, None, None, None, 2019-01-05 02:00:00
93.6, None, None, None, 0.0, 73.38, None, None, None, None, None, None, None, None, None, 159.5, None, None, -5.607, None, None, None, None, 26.46, None, None, None, None, 2019-01-05 03:00:00
94.0, None, None, None, 0.0, 60.44, None, None, None, None, None, None, None, None, None, 160.9, None, None, -5.464, None, None, None, None, 26.49, None, None, None, None, 2019-01-05 04:00:00
94.1, None, None, None, 0.0, 67.73, None, None, None, None, None, None, None, None, None, 162.9, None, None, -5.645, None, None, None, None, 22.4, None, None, None, None, 2019-01-05 05:00:00
93.6, None, None, None, 0.0, 74.15, None, None, None, None, None, None, None, None, None, 162.7, None, None, -5.952, None, None, None, None, 24.89, None, None, None, None, 2019-01-05 06:00:00
93.3, None, None, None, 0.0, 68.62, None, None, None, None, None, None, None, None, None, 163.2, None, None, -6.227, None, None, None, None, 23.97, None, None, None, None, 2019-01-05 07:00:00
93.5, None, None, None, 0.0, 66.22, None, None, None, None, None, None, None, None, None, 162.9, None, None, -6.122, None, None, None, None, 24.52, None, None, None, None, 2019-01-05 08:00:00
93.8, None, None, None, 0.0, 61.6, None, None, None, None, None, None, None, None, None, 162.7, None, None, -5.737, None, None, None, None, 25.91, None, None, None, None, 2019-01-05 09:00:00
93.6, None, None, None, 0.0, 57.31, None, None, None, None, None, None, None, None, None, 162.3, None, None, -5.436, None, None, None, None, 24.49, None, None, None, None, 2019-01-05 10:00:00
92.7, None, None, None, 0.0, 67.77, None, None, None, None, None, None, None, None, None, 161.4, None, None, -5.252, None, None, None, None, 28.41, None, None, None, None, 2019-01-05 11:00:00
91.4, None, None, None, 0.0, 66.67, None, None, None, None, None, None, None, None, None, 161.0, None, None, -5.497, None, None, None, None, 28.9, None, None, None, None, 2019-01-05 12:00:00
84.1, None, None, None, 0.0, 69.92, None, None, None, None, None, None, None, None, None, 161.0, None, None, -4.757, None, None, None, None, 27.7, None, None, None, None, 2019-01-05 13:00:00
89.8, None, None, None, 0.0, 81.2, None, None, None, None, None, None, None, None, None, 160.4, None, None, -5.122, None, None, None, None, 26.93, None, None, None, None, 2019-01-05 14:00:00
89.9, None, None, None, 0.205, 83.6, None, None, None, None, None, None, None, None, None, 161.2, None, None, -4.388, None, None, None, None, 29.37, None, None, None, None, 2019-01-05 15:00:00
91.7, None, None, None, 0.176, 80.3, None, None, None, None, None, None, None, None, None, 160.1, None, None, -4.499, None, None, None, None, 27.36, None, None, None, None, 2019-01-05 16:00:00
90.3, None, None, None, 0.093, 88.1, None, None, None, None, None, None, None, None, None, 160.4, None, None, -4.505, None, None, None, None, 30.58, None, None, None, None, 2019-01-05 17:00:00
90.3, None, None, None, 0.565, 84.9, None, None, None, None, None, None, None, None, None, 160.6, None, None, -4.636, None, None, None, None, 27.48, None, None, None, None, 2019-01-05 18:00:00
91.3, None, None, None, 1.527, 75.55, None, None, None, None, None, None, None, None, None, 160.1, None, None, -4.902, None, None, None, None, 27.48, None, None, None, None, 2019-01-05 19:00:00
89.0, None, None, None, 0.848, 77.75, None, None, None, None, None, None, None, None, None, 160.0, None, None, -4.6, None, None, None, None, 28.46, None, None, None, None, 2019-01-05 20:00:00
90.9, None, None, None, 0.629, 81.3, None, None, None, None, None, None, None, None, None, 159.9, None, None, -4.892, None, None, None, None, 30.16, None, None, None, None, 2019-01-05 21:00:00
93.1, None, None, None, 0.01, 90.4, None, None, None, None, None, None, None, None, None, 159.9, None, None, -4.915, None, None, None, None, 35.93, None, None, None, None, 2019-01-05 22:00:00
88.4, None, None, None, 0.004, 121.9, None, None, None, None, None, None, None, None, None, 159.8, None, None, -4.181, None, None, None, None, 42.29, None, None, None, None, 2019-01-05 23:00:00
94.9, None, None, None, 0.07, 78.66, None, None, None, None, None, None, None, None, None, 159.4, None, None, -5.17, None, None, None, None, 38.08, None, None, None, None, 2019-01-06 00:00:00
94.4, None, None, None, 0.196, 79.06, None, None, None, None, None, None, None, None, None, 159.6, None, None, -5.11, None, None, None, None, 32.91, None, None, None, None, 2019-01-06 01:00:00
94.9, None, None, None, 0.079, 97.1, None, None, None, None, None, None, None, None, None, 159.7, None, None, -4.531, None, None, None, None, 35.92, None, None, None, None, 2019-01-06 02:00:00
94.2, None, None, None, 0.086, 85.3, None, None, None, None, None, None, None, None, None, 159.1, None, None, -5.121, None, None, None, None, 37.34, None, None, None, None, 2019-01-06 03:00:00
94.4, None, None, None, 0.017, 92.2, None, None, None, None, None, None, None, None, None, 159.4, None, None, -4.743, None, None, None, None, 38.5, None, None, None, None, 2019-01-06 04:00:00
94.2, None, None, None, 0.007, 104.0, None, None, None, None, None, None, None, None, None, 159.6, None, None, -4.952, None, None, None, None, 36.25, None, None, None, None, 2019-01-06 05:00:00
94.4, None, None, None, 0.002, 127.2, None, None, None, None, None, None, None, None, None, 159.4, None, None, -4.442, None, None, None, None, 37.32, None, None, None, None, 2019-01-06 06:00:00
94.3, None, None, None, 0.0, 138.7, None, None, None, None, None, None, None, None, None, 159.7, None, None, -4.612, None, None, None, None, 24.41, None, None, None, None, 2019-01-06 07:00:00
94.0, None, None, None, 0.0, 157.2, None, None, None, None, None, None, None, None, None, 158.5, None, None, -4.811, None, None, None, None, 21.27, None, None, None, None, 2019-01-06 08:00:00
93.7, None, None, None, 0.001, 165.5, None, None, None, None, None, None, None, None, None, 161.0, None, None, -5.0, None, None, None, None, 26.68, None, None, None, None, 2019-01-06 09:00:00
93.5, None, None, None, 0.001, 174.3, None, None, None, None, None, None, None, None, None, 160.7, None, None, -5.028, None, None, None, None, 22.61, None, None, None, None, 2019-01-06 10:00:00
93.6, None, None, None, 0.088, 186.8, None, None, None, None, None, None, None, None, None, 160.9, None, None, -4.477, None, None, None, None, 26.48, None, None, None, None, 2019-01-06 11:00:00
91.4, None, None, None, 0.04, 225.2, None, None, None, None, None, None, None, None, None, 164.1, None, None, -7.431, None, None, None, None, 51.07, None, None, None, None, 2019-01-06 12:00:00
92.0, None, None, None, 0.003, 252.2, None, None, None, None, None, None, None, None, None, 165.3, None, None, -7.712, None, None, None, None, 40.56, None, None, None, None, 2019-01-06 13:00:00
85.0, None, None, None, 0.703, 222.2, None, None, None, None, None, None, None, None, None, 191.5, None, None, -7.066, None, None, None, None, 31.89, None, None, None, None, 2019-03-14 11:00:00
83.7, None, None, None, 1.781, 177.9, None, None, None, None, None, None, None, None, None, 191.2, None, None, -5.211, None, None, None, None, 23.87, None, None, None, None, 2019-03-14 12:00:00
79.31, None, None, None, 1.349, 194.1, None, None, None, None, None, None, None, None, None, 191.0, None, None, -4.809, None, None, None, None, 56.84, None, None, None, None, 2019-03-14 13:00:00
80.9, None, None, None, 2.073, 173.7, None, None, None, None, None, None, None, None, None, 191.2, None, None, -4.073, None, None, None, None, 51.18, None, None, None, None, 2019-03-14 14:00:00
79.88, None, None, None, 1.643, 172.1, None, None, None, None, None, None, None, None, None, 190.9, None, None, -3.366, None, None, None, None, 45.07, None, None, None, None, 2019-03-14 15:00:00
79.3, None, None, None, 3.777, 199.1, None, None, None, None, None, None, None, None, None, 191.0, None, None, -4.314, None, None, None, None, 30.66, None, None, None, None, 2019-03-14 16:00:00
84.0, None, None, None, 3.433, 219.8, None, None, None, None, None, None, None, None, None, 191.5, None, None, -4.85, None, None, None, None, 33.46, None, None, None, None, 2019-03-14 17:00:00
84.3, None, None, None, 4.603, 226.9, None, None, None, None, None, None, None, None, None, 191.3, None, None, -5.448, None, None, None, None, 32.29, None, None, None, None, 2019-03-14 18:00:00
87.7, None, None, None, 5.812, 231.4, None, None, None, None, None, None, None, None, None, 191.6, None, None, -6.268, None, None, None, None, 29.08, None, None, None, None, 2019-03-14 19:00:00
91.3, None, None, None, 7.594, 221.7, None, None, None, None, None, None, None, None, None, 189.4, None, None, -7.06, None, None, None, None, 29.58, None, None, None, None, 2019-03-14 20:00:00
92.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.25, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00
92.3, None, None, None, 3.566, 255.0, None, None, None, None, None, None, None, None, None, 193.7, None, None, -7.285, None, None, None, None, 23.46, None, None, None, None, 2019-03-14 23:00:00
92.7, None, None, None, 5.356, 246.9, None, None, None, None, None, None, None, None, None, 193.8, None, None, -7.577, None, None, None, None, 26.82, None, None, None, None, 2019-03-15 00:00:00
92.6, None, None, None, 7.62, 234.1, None, None, None, None, None, None, None, None, None, 194.1, None, None, -7.819, None, None, None, None, 26.32, None, None, None, None, 2019-03-15 01:00:00
92.6, None, None, None, 7.199, 246.8, None, None, None, None, None, None, None, None, None, 191.0, None, None, -8.03, None, None, None, None, 27.77, None, None, None, None, 2019-03-15 02:00:00
92.3, None, None, None, 6.731, 252.7, None, None, None, None, None, None, None, None, None, 192.4, None, None, -8.18, None, None, None, None, 30.45, None, None, None, None, 2019-03-15 03:00:00
92.0, None, None, None, 6.972, 241.5, None, None, None, None, None, None, None, None, None, 193.4, None, None, -8.18, None, None, None, None, 24.78, None, None, None, None, 2019-03-15 04:00:00
