station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth
None, -3.829, 61.25, None, None, None, None, None, -9.0, None, None, 2019-11-24 22:00:00, None
None, -4.687, 63.82, None, None, None, None, None, -10.0, None, None, 2019-11-24 23:00:00, None
None, -6.718, 70.5, None, None, None, None, None, -11.0, None, None, 2019-11-25 00:00:00, None
None, -7.769, 73.9, None, None, None, None, None, -11.0, None, None, 2019-11-25 01:00:00, None
None, -7.887, 77.11, None, None, None, None, None, -11.0, None, None, 2019-11-25 02:00:00, None
None, -8.71, 79.66, None, None, None, None, None, -11.0, None, None, 2019-11-25 03:00:00, None
None, -9.23, 82.3, None, None, None, None, None, -11.0, None, None, 2019-11-25 04:00:00, None
None, -10.1, 83.2, None, None, None, None, None, -12.0, None, None, 2019-11-25 05:00:00, None
None, -10.42, 83.7, None, None, None, None, None, -12.0, None, None, 2019-11-25 06:00:00, None
None, -10.74, 84.2, None, None, None, None, None, -13.0, None, None, 2019-11-25 07:00:00, None
None, -11.27, 84.2, None, None, None, None, None, -13.0, None, None, 2019-11-25 08:00:00, None
None, -8.19, 81.4, None, None, None, None, None, -11.0, None, None, 2019-11-25 09:00:00, None
None, -5.591, 71.07, None, None, None, None, None, -9.0, None, None, 2019-11-25 10:00:00, None
None, -2.989, 60.81, None, None, None, None, None, -9.0, None, None, 2019-11-25 11:00:00, None
None, -2.983, 60.47, None, None, None, None, None, -9.0, None, None, 2019-11-25 12:00:00, None
None, -2.363, 60.01, None, None, None, None, None, -8.0, None, None, 2019-11-25 13:00:00, None
None, -2.279, 61.51, None, None, None, None, None, -8.0, None, None, 2019-11-25 14:00:00, None
None, -2.84, 63.66, None, None, None, None, None, -8.0, None, None, 2019-11-25 15:00:00, None
None, -4.742, 70.93, None, None, None, None, None, -9.0, None, None, 2019-11-25 16:00:00, None
None, -5.85, 73.39, None, None, None, None, None, -10.0, None, None, 2019-11-25 17:00:00, None
None, -7.385, 76.68, None, None, None, None, None, -10.0, None, None, 2019-11-25 18:00:00, None
None, -7.614, 80.6, None, None, None, None, None, -10.0, None, None, 2019-11-25 19:00:00, None
None, -7.418, 80.4, None, None, None, None, None, -10.0, None, None, 2019-11-25 20:00:00, None
None, -7.766, 81.6, None, None, None, None, None, -10.0, None, None, 2019-11-25 21:00:00, None
None, -8.1, 82.0, None, None, None, None, None, -10.0, None, None, 2019-11-25 22:00:00, None
None, -8.22, 82.8, None, None, None, None, None, -10.0, None, None, 2019-11-25 23:00:00, None
None, -8.69, 84.0, None, None, None, None, None, -11.0, None, None, 2019-11-26 00:00:00, None
None, -8.92, 85.4, None, None, None, None, None, -11.0, None, None, 2019-11-26 01:00:00, None
None, -10.05, 85.8, None, None, None, None, None, -12.0, None, None, 2019-11-26 02:00:00, None
None, -9.94, 85.2, None, None, None, None, None, -12.0, None, None, 2019-11-26 03:00:00, None
None, -10.27, 85.5, None, None, None, None, None, -12.0, None, None, 2019-11-26 04:00:00, None
None, -11.15, 85.3, None, None, None, None, None, -13.0, None, None, 2019-11-26 05:00:00, None
None, -11.68, 85.2, None, None, None, None, None, -13.0, None, None, 2019-11-26 06:00:00, None
None, -11.25, 85.1, None, None, None, None, None, -13.0, None, None, 2019-11-26 07:00:00, None
None, -10.61, 85.0, None, None, None, None, None, -12.0, None, None, 2019-11-26 08:00:00, None
None, -9.49, 84.5, None, None, None, None, None, -11.0, None, None, 2019-11-26 09:00:00, None
None, -6.606, 78.94, None, None, None, None, None, -9.0, None, None, 2019-11-26 10:00:00, None
None, -5.62, 70.75, None, None, None, None, None, -10.0, None, None, 2019-11-26 11:00:00, None
None, -4.983, 67.9, None, None, None, None, None, -10.0, None, None, 2019-11-26 12:00:00, None
None, -4.824, 62.27, None, None, None, None, None, -10.0, None, None, 2019-11-26 13:00:00, None
None, -5.392, 72.37, None, None, None, None, None, -9.0, None, None, 2019-11-26 14:00:00, None
None, -5.704, 72.68, None, None, None, None, None, -9.0, None, None, 2019-11-26 15:00:00, None
None, -6.206, 83.7, None, None, None, None, None, -8.0, None, None, 2019-11-26 16:00:00, None
None, -6.036, 77.36, None, None, None, None, None, -9.0, None, None, 2019-11-26 17:00:00, None
None, -6.463, 81.4, None, None, None, None, None, -9.0, None, None, 2019-11-26 18:00:00, None
None, -7.108, 86.2, None, None, None, None, None, -9.0, None, None, 2019-11-26 19:00:00, None
None, -7.613, 79.69, None, None, None, None, None, -10.0, None, None, 2019-11-26 20:00:00, None
None, -7.838, 71.87, None, None, None, None, None, -12.0, None, None, 2019-11-26 21:00:00, None
None, -7.999, 71.79, None, None, None, None, None, -12.0, None, None, 2019-11-26 22:00:00, None
None, -7.855, 69.48, None, None, None, None, None, -12.0, None, None, 2019-11-26 23:00:00, None
None, -8.16, 73.23, None, None, None, None, None, -12.0, None, None, 2019-11-27 00:00:00, None
None, -8.09, 70.96, None, None, None, None, None, -12.0, None, None, 2019-11-27 01:00:00, None
None, -8.69, 79.14, None, None, None, None, None, -11.0, None, None, 2019-11-27 02:00:00, None
None, -9.2, 81.5, None, None, None, None, None, -12.0, None, None, 2019-11-27 03:00:00, None
None, -10.16, 55.22, None, None, None, None, None, -17.0, None, None, 2019-11-27 04:00:00, None
None, -10.9, 59.68, None, None, None, None, None, -17.0, None, None, 2019-11-27 05:00:00, None
None, -11.99, 62.01, None, None, None, None, None, -17.0, None, None, 2019-11-27 06:00:00, None
None, -12.14, 62.61, None, None, None, None, None, -17.0, None, None, 2019-11-27 07:00:00, None
None, -12.12, 60.85, None, None, None, None, None, -18.0, None, None, 2019-11-27 08:00:00, None
None, -12.01, 57.67, None, None, None, None, None, -18.0, None, None, 2019-11-27 09:00:00, None
None, -12.52, 59.38, None, None, None, None, None, -18.0, None, None, 2019-11-27 10:00:00, None
None, -12.53, 60.01, None, None, None, None, None, -18.0, None, None, 2019-11-27 11:00:00, None
None, -12.5, 61.26, None, None, None, None, None, -18.0, None, None, 2019-11-27 12:00:00, None
None, -12.79, 63.75, None, None, None, None, None, -18.0, None, None, 2019-11-27 13:00:00, None
None, -12.06, 56.9, None, None, None, None, None, -18.0, None, None, 2019-11-27 14:00:00, None
None, -12.81, 59.87, None, None, None, None, None, -18.0, None, None, 2019-11-27 15:00:00, None
None, -13.16, 59.6, None, None, None, None, None, -19.0, None, None, 2019-11-27 16:00:00, None
None, -13.19, 58.89, None, None, None, None, None, -19.0, None, None, 2019-11-27 18:00:00, None
None, -13.25, 61.55, None, None, None, None, None, -19.0, None, None, 2019-11-27 19:00:00, None
None, -13.3, 63.67, None, None, None, None, None, -18.0, None, None, 2019-11-27 20:00:00, None
None, -13.39, 67.6, None, None, None, None, None, -18.0, None, None, 2019-11-27 22:00:00, None
None, -13.5, 64.24, None, None, None, None, None, -18.0, None, None, 2019-11-27 23:00:00, None
None, -13.63, 63.35, None, None, None, None, None, -19.0, None, None, 2019-11-28 00:00:00, None
None, -13.78, 63.33, None, None, None, None, None, -19.0, None, None, 2019-11-28 01:00:00, None
None, -13.94, 63.03, None, None, None, None, None, -19.0, None, None, 2019-11-28 02:00:00, None
None, -14.17, 64.46, None, None, None, None, None, -19.0, None, None, 2019-11-28 03:00:00, None
None, -14.32, 62.44, None, None, None, None, None, -19.0, None, None, 2019-11-28 04:00:00, None
None, -14.47, 61.65, None, None, None, None, None, -20.0, None, None, 2019-11-28 05:00:00, None
None, -14.38, 64.91, None, None, None, None, None, -19.0, None, None, 2019-11-28 06:00:00, None
None, -14.62, 64.74, None, None, None, None, None, -19.0, None, None, 2019-11-28 07:00:00, None
None, -14.31, 63.28, None, None, None, None, None, -19.0, None, None, 2019-11-28 08:00:00, None
None, -13.17, 60.79, None, None, None, None, None, -19.0, None, None, 2019-11-28 09:00:00, None
None, -12.32, 62.55, None, None, None, None, None, -17.0, None, None, 2019-11-28 10:00:00, None
None, -11.58, 61.01, None, None, None, None, None, -17.0, None, None, 2019-11-28 11:00:00, None
None, -10.77, 59.99, None, None, None, None, None, -16.0, None, None, 2019-11-28 12:00:00, None
None, -10.37, 58.5, None, None, None, None, None, -16.0, None, None, 2019-11-28 13:00:00, None
None, -9.94, 58.9, None, None, None, None, None, -16.0, None, None, 2019-11-28 14:00:00, None
None, -10.51, 60.02, None, None, None, None, None, -16.0, None, None, 2019-11-28 15:00:00, None
None, -11.89, 68.41, None, None, None, None, None, -16.0, None, None, 2019-11-28 16:00:00, None
None, -13.94, 73.64, None, None, None, None, None, -17.0, None, None, 2019-11-28 17:00:00, None
None, -15.89, 75.77, None, None, None, None, None, -19.0, None, None, 2019-11-28 18:00:00, None
None, -16.68, 78.99, None, None, None, None, None, -19.0, None, None, 2019-11-28 19:00:00, None
None, -18.07, 79.59, None, None, None, None, None, -21.0, None, None, 2019-11-28 20:00:00, None
None, -19.36, 79.56, None, None, None, None, None, -22.0, None, None, 2019-11-28 21:00:00, None
None, -20.04, 79.03, None, None, None, None, None, -23.0, None, None, 2019-11-28 22:00:00, None
None, -20.85, 78.35, None, None, None, None, None, -23.0, None, None, 2019-11-28 23:00:00, None
None, -21.38, 77.94, None, None, None, None, None, -24.0, None, None, 2019-11-29 00:00:00, None
None, -21.67, 77.69, None, None, None, None, None, -24.0, None, None, 2019-11-29 01:00:00, None
None, -21.71, 77.33, None, None, None, None, None, -24.0, None, None, 2019-11-29 02:00:00, None
None, -21.93, 77.12, None, None, None, None, None, -25.0, None, None, 2019-11-29 03:00:00, None
None, -22.18, 76.66, None, None, None, None, None, -25.0, None, None, 2019-11-29 04:00:00, None
None, -22.08, 76.54, None, None, None, None, None, -25.0, None, None, 2019-11-29 05:00:00, None
None, -22.12, 76.62, None, None, None, None, None, -25.0, None, None, 2019-11-29 06:00:00, None
None, -22.23, 76.44, None, None, None, None, None, -25.0, None, None, 2019-11-29 07:00:00, None
None, -22.23, 76.43, None, None, None, None, None, -25.0, None, None, 2019-11-29 08:00:00, None
None, -18.77, 76.88, None, None, None, None, None, -21.0, None, None, 2019-11-29 09:00:00, None
None, -16.1, 73.94, None, None, None, None, None, -19.0, None, None, 2019-11-29 10:00:00, None
None, -13.63, 72.23, None, None, None, None, None, -17.0, None, None, 2019-11-29 11:00:00, None
None, -10.74, 65.15, None, None, None, None, None, -15.0, None, None, 2019-11-29 12:00:00, None
None, -9.63, 61.75, None, None, None, None, None, -15.0, None, None, 2019-11-29 13:00:00, None
None, -7.786, 51.29, None, None, None, None, None, -15.0, None, None, 2019-11-29 14:00:00, None
None, -7.861, 50.68, None, None, None, None, None, -15.0, None, None, 2019-11-29 15:00:00, None
None, -8.82, 55.42, None, None, None, None, None, -15.0, None, None, 2019-11-29 16:00:00, None
None, -11.08, 67.12, None, None, None, None, None, -15.0, None, None, 2019-11-29 17:00:00, None
None, -14.06, 74.82, None, None, None, None, None, -17.0, None, None, 2019-11-29 21:00:00, None
None, -15.73, 77.44, None, None, None, None, None, -18.0, None, None, 2019-11-29 22:00:00, None
None, -15.57, 79.99, None, None, None, None, None, -18.0, None, None, 2019-11-29 23:00:00, None
None, -13.55, 79.44, None, None, None, None, None, -16.0, None, None, 2019-11-30 00:00:00, None
None, -12.96, 75.09, None, None, None, None, None, -16.0, None, None, 2019-11-30 01:00:00, None
None, -13.69, 77.65, None, None, None, None, None, -16.0, None, None, 2019-11-30 02:00:00, None
None, -12.64, 76.53, None, None, None, None, None, -16.0, None, None, 2019-11-30 03:00:00, None
None, -12.29, 76.16, None, None, None, None, None, -15.0, None, None, 2019-11-30 04:00:00, None
None, -12.08, 76.32, None, None, None, None, None, -15.0, None, None, 2019-11-30 05:00:00, None
None, -11.57, 76.04, None, None, None, None, None, -15.0, None, None, 2019-11-30 06:00:00, None
None, -11.67, 77.77, None, None, None, None, None, -14.0, None, None, 2019-11-30 07:00:00, None
None, -10.91, 76.52, None, None, None, None, None, -14.0, None, None, 2019-11-30 08:00:00, None
None, -8.48, 64.69, None, None, None, None, None, -13.0, None, None, 2019-11-30 10:00:00, None
None, -8.81, 64.58, None, None, None, None, None, -14.0, None, None, 2019-11-30 11:00:00, None
None, -7.029, 59.51, None, None, None, None, None, -13.0, None, None, 2019-11-30 12:00:00, None
None, -4.492, 51.37, None, None, None, None, None, -12.0, None, None, 2019-11-30 13:00:00, None
None, -3.605, 48.48, None, None, None, None, None, -12.0, None, None, 2019-11-30 14:00:00, None
None, -4.799, 53.24, None, None, None, None, None, -12.0, None, None, 2019-11-30 15:00:00, None
None, -7.645, 67.56, None, None, None, None, None, -12.0, None, None, 2019-11-30 16:00:00, None
None, -9.28, 70.72, None, None, None, None, None, -13.0, None, None, 2019-11-30 17:00:00, None
None, -9.94, 71.58, None, None, None, None, None, -14.0, None, None, 2019-11-30 18:00:00, None
None, -11.44, 75.33, None, None, None, None, None, -15.0, None, None, 2019-11-30 19:00:00, None
None, -12.66, 78.96, None, None, None, None, None, -15.0, None, None, 2019-11-30 20:00:00, None
None, -13.6, 81.6, None, None, None, None, None, -16.0, None, None, 2019-11-30 21:00:00, None
None, -14.06, 82.8, None, None, None, None, None, -16.0, None, None, 2019-11-30 22:00:00, None
None, -14.42, 83.0, None, None, None, None, None, -16.0, None, None, 2019-11-30 23:00:00, None
None, -14.76, 83.1, None, None, None, None, None, -17.0, None, None, 2019-12-01 00:00:00, None
None, -14.41, 83.1, None, None, None, None, None, -16.0, None, None, 2019-12-01 01:00:00, None
None, -12.17, 83.5, None, None, None, None, None, -14.0, None, None, 2019-12-01 02:00:00, None
None, -13.65, 82.9, None, None, None, None, None, -16.0, None, None, 2019-12-01 03:00:00, None
None, -14.46, 83.2, None, None, None, None, None, -16.0, None, None, 2019-12-01 04:00:00, None
None, -14.09, 83.2, None, None, None, None, None, -16.0, None, None, 2019-12-01 05:00:00, None
None, -14.38, 82.8, None, None, None, None, None, -16.0, None, None, 2019-12-01 06:00:00, None
None, -15.14, 82.4, None, None, None, None, None, -17.0, None, None, 2019-12-01 07:00:00, None
None, -14.03, 83.1, None, None, None, None, None, -16.0, None, None, 2019-12-01 08:00:00, None
None, -10.97, 82.7, None, None, None, None, None, -13.0, None, None, 2019-12-01 09:00:00, None
None, -9.27, 74.75, None, None, None, None, None, -13.0, None, None, 2019-12-01 10:00:00, None
None, -6.901, 70.4, None, None, None, None, None, -11.0, None, None, 2019-12-01 11:00:00, None
None, -4.774, 60.71, None, None, None, None, None, -11.0, None, None, 2019-12-01 12:00:00, None
None, -3.689, 56.88, None, None, None, None, None, -10.0, None, None, 2019-12-01 13:00:00, None
None, -3.266, 55.21, None, None, None, None, None, -10.0, None, None, 2019-12-01 14:00:00, None
None, -3.055, 54.26, None, None, None, None, None, -10.0, None, None, 2019-12-01 15:00:00, None
None, -3.012, 58.45, None, None, None, None, None, -9.0, None, None, 2019-12-01 16:00:00, None
None, -1.598, 50.26, None, None, None, None, None, -10.0, None, None, 2019-12-01 17:00:00, None
None, -2.265, 53.14, None, None, None, None, None, -10.0, None, None, 2019-12-01 18:00:00, None
None, -2.007, 56.5, None, None, None, None, None, -9.0, None, None, 2019-12-01 19:00:00, None
None, -1.82, 61.97, None, None, None, None, None, -7.0, None, None, 2019-12-01 20:00:00, None
None, -2.238, 67.1, None, None, None, None, None, -7.0, None, None, 2019-12-01 21:00:00, None
None, -1.738, 62.98, None, None, None, None, None, -7.0, None, None, 2019-12-01 22:00:00, None
None, -1.852, 62.33, None, None, None, None, None, -7.0, None, None, 2019-12-01 23:00:00, None
None, -1.397, 61.17, None, None, None, None, None, -7.0, None, None, 2019-12-02 00:00:00, None
None, -2.246, 66.19, None, None, None, None, None, -7.0, None, None, 2019-12-02 01:00:00, None
None, -1.147, 63.32, None, None, None, None, None, -6.0, None, None, 2019-12-02 02:00:00, None
None, -1.322, 67.32, None, None, None, None, None, -6.0, None, None, 2019-12-02 03:00:00, None
None, -1.237, 67.75, None, None, None, None, None, -6.0, None, None, 2019-12-02 04:00:00, None
None, -0.649, 65.77, None, None, None, None, None, -6.0, None, None, 2019-12-02 05:00:00, None
None, -0.712, 65.75, None, None, None, None, None, -6.0, None, None, 2019-12-02 06:00:00, None
None, -0.686, 64.71, None, None, None, None, None, -6.0, None, None, 2019-12-02 07:00:00, None
None, -0.556, 62.47, None, None, None, None, None, -6.0, None, None, 2019-12-02 08:00:00, None
None, -0.209, 65.91, None, None, None, None, None, -5.0, None, None, 2019-12-02 09:00:00, None
None, 0.43, 62.08, None, None, None, None, None, -6.0, None, None, 2019-12-02 10:00:00, None
None, 0.495, 62.01, None, None, None, None, None, -6.0, None, None, 2019-12-02 11:00:00, None
None, 0.82, 60.21, None, None, None, None, None, -6.0, None, None, 2019-12-02 12:00:00, None
None, 0.89, 62.01, None, None, None, None, None, -6.0, None, None, 2019-12-02 13:00:00, None
None, 0.968, 61.8, None, None, None, None, None, -6.0, None, None, 2019-12-02 14:00:00, None
None, 1.298, 61.4, None, None, None, None, None, -5.0, None, None, 2019-12-02 15:00:00, None
None, 1.234, 63.67, None, None, None, None, None, -5.0, None, None, 2019-12-02 16:00:00, None
None, 1.419, 62.85, None, None, None, None, None, -5.0, None, None, 2019-12-02 17:00:00, None
None, 1.464, 62.62, None, None, None, None, None, -5.0, None, None, 2019-12-02 18:00:00, None
None, 1.609, 61.77, None, None, None, None, None, -5.0, None, None, 2019-12-02 19:00:00, None
None, 1.814, 61.14, None, None, None, None, None, -5.0, None, None, 2019-12-02 20:00:00, None
None, 1.668, 61.5, None, None, None, None, None, -5.0, None, None, 2019-12-02 21:00:00, None
None, 2.216, 62.74, None, None, None, None, None, -4.0, None, None, 2019-12-02 22:00:00, None
None, 2.139, 65.3, None, None, None, None, None, -4.0, None, None, 2019-12-02 23:00:00, None
None, 1.742, 67.77, None, None, None, None, None, -4.0, None, None, 2019-12-03 00:00:00, None
None, 2.035, 68.01, None, None, None, None, None, -3.0, None, None, 2019-12-03 01:00:00, None
None, 2.526, 65.31, None, None, None, None, None, -3.0, None, None, 2019-12-03 02:00:00, None
None, 3.11, 63.3, None, None, None, None, None, -3.0, None, None, 2019-12-03 03:00:00, None
None, 3.166, 62.95, None, None, None, None, None, -3.0, None, None, 2019-12-03 04:00:00, None
None, 3.437, 62.1, None, None, None, None, None, -3.0, None, None, 2019-12-03 05:00:00, None
None, 3.312, 63.43, None, None, None, None, None, -3.0, None, None, 2019-12-03 06:00:00, None
None, 3.762, 62.33, None, None, None, None, None, -3.0, None, None, 2019-12-03 07:00:00, None
None, 3.742, 62.62, None, None, None, None, None, -3.0, None, None, 2019-12-03 08:00:00, None
None, 3.804, 64.23, None, None, None, None, None, -2.0, None, None, 2019-12-03 09:00:00, None
None, 3.894, 64.12, None, None, None, None, None, -2.0, None, None, 2019-12-03 10:00:00, None
None, 3.896, 64.17, None, None, None, None, None, -2.0, None, None, 2019-12-03 11:00:00, None
None, 3.936, 64.46, None, None, None, None, None, -2.0, None, None, 2019-12-03 12:00:00, None
None, 4.234, 63.42, None, None, None, None, None, -2.0, None, None, 2019-12-03 13:00:00, None
None, 4.194, 64.75, None, None, None, None, None, -2.0, None, None, 2019-12-03 14:00:00, None
None, 4.45, 64.56, None, None, None, None, None, -2.0, None, None, 2019-12-03 15:00:00, None
None, 4.211, 66.0, None, None, None, None, None, -2.0, None, None, 2019-12-03 16:00:00, None
None, 4.233, 66.6, None, None, None, None, None, -1.0, None, None, 2019-12-03 17:00:00, None
None, 4.273, 65.84, None, None, None, None, None, -2.0, None, None, 2019-12-03 18:00:00, None
None, 4.249, 65.47, None, None, None, None, None, -2.0, None, None, 2019-12-03 19:00:00, None
None, 4.209, 65.45, None, None, None, None, None, -2.0, None, None, 2019-12-03 20:00:00, None
None, 4.035, 66.61, None, None, None, None, None, -2.0, None, None, 2019-12-03 21:00:00, None
None, 4.112, 65.91, None, None, None, None, None, -2.0, None, None, 2019-12-03 22:00:00, None
None, 3.75, 67.58, None, None, None, None, None, -2.0, None, None, 2019-12-03 23:00:00, None
None, 4.219, 66.67, None, None, None, None, None, -1.0, None, None, 2019-12-04 00:00:00, None
None, 4.606, 65.1, None, None, None, None, None, -1.0, None, None, 2019-12-04 01:00:00, None
None, 4.563, 65.28, None, None, None, None, None, -1.0, None, None, 2019-12-04 02:00:00, None
