station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.0, 82.6, None, None, None, None, None, None, None, None, None, None, None, None, -5.989, None, None, None, None, 22.61, None, None, None, None, 2019-01-01 16:00:00, None
None, None, None, None, 0.0, 60.78, None, None, None, None, None, None, None, None, None, None, None, None, -6.326, None, None, None, None, 10.26, None, None, None, None, 2019-01-01 17:00:00, None
None, None, None, None, 0.0, 59.88, None, None, None, None, None, None, None, None, None, None, None, None, -6.563, None, None, None, None, 9.54, None, None, None, None, 2019-01-01 18:00:00, None
None, None, None, None, 0.0, 65.81, None, None, None, None, None, None, None, None, None, None, None, None, -6.732, None, None, None, None, 9.81, None, None, None, None, 2019-01-01 19:00:00, None
None, None, None, None, 0.0, 58.19, None, None, None, None, None, None, None, None, None, None, None, None, -6.851, None, None, None, None, 7.1, None, None, None, None, 2019-01-01 20:00:00, None
None, None, None, None, 0.0, 66.24, None, None, None, None, None, None, None, None, None, None, None, None, -6.623, None, None, None, None, 10.68, None, None, None, None, 2019-01-01 21:00:00, None
None, None, None, None, 0.0, 59.18, None, None, None, None, None, None, None, None, None, None, None, None, -6.672, None, None, None, None, 10.39, None, None, None, None, 2019-01-01 22:00:00, None
None, None, None, None, 0.0, 49.68, None, None, None, None, None, None, None, None, None, None, None, None, -6.583, None, None, None, None, 7.21, None, None, None, None, 2019-01-01 23:00:00, None
None, None, None, None, 6.895, 49.66, None, None, None, None, None, None, None, None, None, None, None, None, -6.643, None, None, None, None, 8.63, None, None, None, None, 2019-01-02 00:00:00, None
None, None, None, None, 23.7, 50.34, None, None, None, None, None, None, None, None, None, None, None, None, -6.544, None, None, None, None, 9.04, None, None, None, None, 2019-01-02 01:00:00, None
None, None, None, None, 14.3, 52.23, None, None, None, None, None, None, None, None, None, None, None, None, -6.692, None, None, None, None, 12.34, None, None, None, None, 2019-01-02 02:00:00, None
None, None, None, None, 13.34, 55.35, None, None, None, None, None, None, None, None, None, None, None, None, -6.583, None, None, None, None, 11.54, None, None, None, None, 2019-01-02 03:00:00, None
None, None, None, None, 9.46, 55.07, None, None, None, None, None, None, None, None, None, None, None, None, -6.613, None, None, None, None, 14.59, None, None, None, None, 2019-01-02 04:00:00, None
None, None, None, None, 12.07, 55.28, None, None, None, None, None, None, None, None, None, None, None, None, -6.494, None, None, None, None, 11.24, None, None, None, None, 2019-01-02 05:00:00, None
None, None, None, None, 13.61, 56.62, None, None, None, None, None, None, None, None, None, None, None, None, -6.237, None, None, None, None, 15.31, None, None, None, None, 2019-01-02 06:00:00, None
None, None, None, None, 14.19, 58.25, None, None, None, None, None, None, None, None, None, None, None, None, -6.129, None, None, None, None, 14.18, None, None, None, None, 2019-01-02 07:00:00, None
None, None, None, None, 14.13, 57.25, None, None, None, None, None, None, None, None, None, None, None, None, -6.03, None, None, None, None, 12.96, None, None, None, None, 2019-01-02 08:00:00, None
None, None, None, None, 11.97, 55.85, None, None, None, None, None, None, None, None, None, None, None, None, -5.931, None, None, None, None, 12.72, None, None, None, None, 2019-01-02 09:00:00, None
None, None, None, None, 6.212, 52.28, None, None, None, None, None, None, None, None, None, None, None, None, -5.862, None, None, None, None, 14.1, None, None, None, None, 2019-01-02 10:00:00, None
None, None, None, None, 6.78, 54.35, None, None, None, None, None, None, None, None, None, None, None, None, -5.734, None, None, None, None, 12.29, None, None, None, None, 2019-01-02 11:00:00, None
None, None, None, None, 9.85, 57.92, None, None, None, None, None, None, None, None, None, None, None, None, -5.518, None, None, None, None, 16.34, None, None, None, None, 2019-01-02 12:00:00, None
None, None, None, None, 4.426, 61.17, None, None, None, None, None, None, None, None, None, None, None, None, -5.321, None, None, None, None, 15.93, None, None, None, None, 2019-01-02 13:00:00, None
None, None, None, None, 5.346, 61.04, None, None, None, None, None, None, None, None, None, None, None, None, -5.331, None, None, None, None, 15.65, None, None, None, None, 2019-01-02 14:00:00, None
None, None, None, None, 5.273, 59.08, None, None, None, None, None, None, None, None, None, None, None, None, -5.508, None, None, None, None, 13.68, None, None, None, None, 2019-01-02 15:00:00, None
None, None, None, None, 8.19, 59.0, None, None, None, None, None, None, None, None, None, None, None, None, -5.635, None, None, None, None, 11.04, None, None, None, None, 2019-01-02 16:00:00, None
None, None, None, None, 5.248, 62.71, None, None, None, None, None, None, None, None, None, None, None, None, -5.684, None, None, None, None, 13.8, None, None, None, None, 2019-01-02 17:00:00, None
None, None, None, None, 4.019, 71.8, None, None, None, None, None, None, None, None, None, None, None, None, -5.537, None, None, None, None, 15.92, None, None, None, None, 2019-01-02 18:00:00, None
None, None, None, None, 7.99, 59.23, None, None, None, None, None, None, None, None, None, None, None, None, -5.272, None, None, None, None, 14.04, None, None, None, None, 2019-01-02 19:00:00, None
None, None, None, None, 6.225, 58.94, None, None, None, None, None, None, None, None, None, None, None, None, -5.292, None, None, None, None, 18.99, None, None, None, None, 2019-01-02 20:00:00, None
None, None, None, None, 4.428, 58.3, None, None, None, None, None, None, None, None, None, None, None, None, -5.38, None, None, None, None, 21.03, None, None, None, None, 2019-01-02 21:00:00, None
None, None, None, None, 3.683, 69.68, None, None, None, None, None, None, None, None, None, None, None, None, -5.282, None, None, None, None, 20.59, None, None, None, None, 2019-01-02 22:00:00, None
None, None, None, None, 2.902, 70.2, None, None, None, None, None, None, None, None, None, None, None, None, -5.037, None, None, None, None, 23.94, None, None, None, None, 2019-01-02 23:00:00, None
None, None, None, None, 3.738, 55.32, None, None, None, None, None, None, None, None, None, None, None, None, -5.126, None, None, None, None, 16.04, None, None, None, None, 2019-01-03 00:00:00, None
None, None, None, None, 5.097, 61.11, None, None, None, None, None, None, None, None, None, None, None, None, -5.195, None, None, None, None, 14.14, None, None, None, None, 2019-01-03 01:00:00, None
None, None, None, None, 6.258, 60.36, None, None, None, None, None, None, None, None, None, None, None, None, -5.194, None, None, None, None, 14.72, None, None, None, None, 2019-01-03 02:00:00, None
None, None, None, None, 7.32, 63.08, None, None, None, None, None, None, None, None, None, None, None, None, -5.165, None, None, None, None, 13.69, None, None, None, None, 2019-01-03 03:00:00, None
None, None, None, None, 6.841, 62.36, None, None, None, None, None, None, None, None, None, None, None, None, -5.116, None, None, None, None, 13.57, None, None, None, None, 2019-01-03 04:00:00, None
None, None, None, None, 7.95, 60.81, None, None, None, None, None, None, None, None, None, None, None, None, -5.008, None, None, None, None, 10.9, None, None, None, None, 2019-01-03 05:00:00, None
None, None, None, None, 4.965, 68.14, None, None, None, None, None, None, None, None, None, None, None, None, -4.969, None, None, None, None, 17.02, None, None, None, None, 2019-01-03 06:00:00, None
None, None, None, None, 6.988, 62.05, None, None, None, None, None, None, None, None, None, None, None, None, -4.861, None, None, None, None, 11.75, None, None, None, None, 2019-01-03 07:00:00, None
None, None, None, None, 7.65, 63.69, None, None, None, None, None, None, None, None, None, None, None, None, -4.657, None, None, None, None, 10.27, None, None, None, None, 2019-01-03 08:00:00, None
None, None, None, None, 8.11, 61.34, None, None, None, None, None, None, None, None, None, None, None, None, -4.354, None, None, None, None, 10.32, None, None, None, None, 2019-01-03 09:00:00, None
None, None, None, None, 9.3, 56.95, None, None, None, None, None, None, None, None, None, None, None, None, -4.045, None, None, None, None, 11.47, None, None, None, None, 2019-01-03 10:00:00, None
None, None, None, None, 8.26, 60.29, None, None, None, None, None, None, None, None, None, None, None, None, -3.735, None, None, None, None, 13.43, None, None, None, None, 2019-01-03 11:00:00, None
None, None, None, None, 5.215, 66.3, None, None, None, None, None, None, None, None, None, None, None, None, -3.317, None, None, None, None, 15.41, None, None, None, None, 2019-01-03 12:00:00, None
None, None, None, None, 3.981, 60.78, None, None, None, None, None, None, None, None, None, None, None, None, -2.98, None, None, None, None, 20.19, None, None, None, None, 2019-01-03 13:00:00, None
None, None, None, None, 3.13, 59.34, None, None, None, None, None, None, None, None, None, None, None, None, -2.643, None, None, None, None, 20.95, None, None, None, None, 2019-01-03 14:00:00, None
None, None, None, None, 2.786, 64.08, None, None, None, None, None, None, None, None, None, None, None, None, -2.248, None, None, None, None, 21.9, None, None, None, None, 2019-01-03 15:00:00, None
None, None, None, None, 2.17, 62.14, None, None, None, None, None, None, None, None, None, None, None, None, -1.969, None, None, None, None, 26.45, None, None, None, None, 2019-01-03 16:00:00, None
None, None, None, None, 1.886, 61.62, None, None, None, None, None, None, None, None, None, None, None, None, -1.614, None, None, None, None, 21.5, None, None, None, None, 2019-01-03 17:00:00, None
None, None, None, None, 0.45, 18.04, None, None, None, None, None, None, None, None, None, None, None, None, -1.373, None, None, None, None, 65.56, None, None, None, None, 2019-01-03 18:00:00, None
None, None, None, None, 0.925, 53.45, None, None, None, None, None, None, None, None, None, None, None, None, -1.527, None, None, None, None, 45.03, None, None, None, None, 2019-01-03 19:00:00, None
None, None, None, None, 0.0, 77.9, None, None, None, None, None, None, None, None, None, None, None, None, -1.45, None, None, None, None, 38.32, None, None, None, None, 2019-01-03 20:00:00, None
None, None, None, None, 0.0, 76.6, None, None, None, None, None, None, None, None, None, None, None, None, -1.296, None, None, None, None, 15.27, None, None, None, None, 2019-01-03 21:00:00, None
None, None, None, None, 0.0, 51.59, None, None, None, None, None, None, None, None, None, None, None, None, -1.411, None, None, None, None, 8.62, None, None, None, None, 2019-01-03 22:00:00, None
None, None, None, None, 6.013, 52.73, None, None, None, None, None, None, None, None, None, None, None, None, -1.469, None, None, None, None, 11.26, None, None, None, None, 2019-01-03 23:00:00, None
None, None, None, None, 8.95, 61.7, None, None, None, None, None, None, None, None, None, None, None, None, -1.536, None, None, None, None, 16.15, None, None, None, None, 2019-01-04 00:00:00, None
None, None, None, None, 4.279, 74.9, None, None, None, None, None, None, None, None, None, None, None, None, -1.402, None, None, None, None, 23.75, None, None, None, None, 2019-01-04 01:00:00, None
None, None, None, None, 5.986, 65.97, None, None, None, None, None, None, None, None, None, None, None, None, -1.372, None, None, None, None, 22.09, None, None, None, None, 2019-01-04 02:00:00, None
None, None, None, None, 3.619, 66.61, None, None, None, None, None, None, None, None, None, None, None, None, -1.086, None, None, None, None, 22.35, None, None, None, None, 2019-01-04 03:00:00, None
39.15, None, None, None, 0.135, 283.1, None, None, -12.0, None, None, None, None, None, None, None, None, None, -0.683, None, None, None, None, 77.5, None, None, None, None, 2019-01-04 04:00:00, None
75.5, None, None, None, 0.867, 227.4, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.586, None, None, None, None, 67.56, None, None, None, None, 2019-01-04 05:00:00, None
75.8, None, None, None, 0.44, 236.5, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.557, None, None, None, None, 73.3, None, None, None, None, 2019-01-04 06:00:00, None
76.3, None, None, None, 0.689, 168.1, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.404, None, None, None, None, 67.19, None, None, None, None, 2019-01-04 07:00:00, None
76.6, None, None, None, 1.066, 44.31, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.394, None, None, None, None, 37.91, None, None, None, None, 2019-01-04 08:00:00, None
76.9, None, None, None, 1.556, 66.4, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.327, None, None, None, None, 27.79, None, None, None, None, 2019-01-04 09:00:00, None
77.4, None, None, None, 0.996, 47.93, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.106, None, None, None, None, 38.29, None, None, None, None, 2019-01-04 10:00:00, None
77.8, None, None, None, 0.523, 60.71, None, None, -3.0, None, None, None, None, None, None, None, None, None, 0.145, None, None, None, None, 31.9, None, None, None, None, 2019-01-04 11:00:00, None
78.4, None, None, None, 0.353, 70.8, None, None, -3.0, None, None, None, None, None, None, None, None, None, 0.421, None, None, None, None, 26.76, None, None, None, None, 2019-01-04 12:00:00, None
78.5, None, None, None, 0.003, 250.7, None, None, -3.0, None, None, None, None, None, None, None, None, None, 0.337, None, None, None, None, 73.9, None, None, None, None, 2019-01-04 13:00:00, None
None, None, None, None, 0.019, 85.3, None, None, None, None, None, None, None, None, None, None, None, None, 0.25, None, None, None, None, 46.06, None, None, None, None, 2019-01-04 14:00:00, None
None, None, None, None, 0.056, 84.6, None, None, None, None, None, None, None, None, None, None, None, None, 0.096, None, None, None, None, 23.8, None, None, None, None, 2019-01-04 15:00:00, None
None, None, None, None, 0.058, 77.7, None, None, None, None, None, None, None, None, None, None, None, None, -0.037, None, None, None, None, 19.52, None, None, None, None, 2019-01-04 16:00:00, None
None, None, None, None, 0.054, 75.9, None, None, None, None, None, None, None, None, None, None, None, None, -0.154, None, None, None, None, 16.37, None, None, None, None, 2019-01-04 17:00:00, None
None, None, None, None, 0.046, 83.5, None, None, None, None, None, None, None, None, None, None, None, None, -0.239, None, None, None, None, 26.52, None, None, None, None, 2019-01-04 18:00:00, None
None, None, None, None, 0.061, 94.3, None, None, None, None, None, None, None, None, None, None, None, None, -0.308, None, None, None, None, 25.2, None, None, None, None, 2019-01-04 19:00:00, None
None, None, None, None, 0.023, 56.84, None, None, None, None, None, None, None, None, None, None, None, None, -0.347, None, None, None, None, 2.093, None, None, None, None, 2019-01-04 20:00:00, None
None, None, None, None, 0.022, 58.81, None, None, None, None, None, None, None, None, None, None, None, None, -0.422, None, None, None, None, 0.175, None, None, None, None, 2019-01-04 21:00:00, None
None, None, None, None, 0.067, 58.92, None, None, None, None, None, None, None, None, None, None, None, None, -0.461, None, None, None, None, 0.0, None, None, None, None, 2019-01-04 22:00:00, None
None, None, None, None, 0.071, 59.61, None, None, None, None, None, None, None, None, None, None, None, None, -0.546, None, None, None, None, 0.359, None, None, None, None, 2019-01-04 23:00:00, None
None, None, None, None, 0.071, 59.8, None, None, None, None, None, None, None, None, None, None, None, None, -0.614, None, None, None, None, 0.249, None, None, None, None, 2019-01-05 00:00:00, None
None, None, None, None, 0.071, 60.01, None, None, None, None, None, None, None, None, None, None, None, None, -1.007, None, None, None, None, 0.229, None, None, None, None, 2019-01-05 01:00:00, None
None, None, None, None, 0.069, 65.14, None, None, None, None, None, None, None, None, None, None, None, None, -1.304, None, None, None, None, 13.67, None, None, None, None, 2019-01-05 02:00:00, None
None, None, None, None, 8.49, 57.07, None, None, None, None, None, None, None, None, None, None, None, None, -1.526, None, None, None, None, 12.87, None, None, None, None, 2019-01-05 03:00:00, None
None, None, None, None, 17.23, 64.2, None, None, None, None, None, None, None, None, None, None, None, None, -1.623, None, None, None, None, 12.8, None, None, None, None, 2019-01-05 04:00:00, None
None, None, None, None, 23.1, 56.6, None, None, None, None, None, None, None, None, None, None, None, None, -1.651, None, None, None, None, 12.9, None, None, None, None, 2019-01-05 05:00:00, None
None, None, None, None, 23.58, 57.37, None, None, None, None, None, None, None, None, None, None, None, None, -1.863, None, None, None, None, 11.17, None, None, None, None, 2019-01-05 06:00:00, None
None, None, None, None, 21.57, 61.36, None, None, None, None, None, None, None, None, None, None, None, None, -2.046, None, None, None, None, 13.85, None, None, None, None, 2019-01-05 07:00:00, None
None, None, None, None, 25.07, 55.82, None, None, None, None, None, None, None, None, None, None, None, None, -2.113, None, None, None, None, 12.21, None, None, None, None, 2019-01-05 08:00:00, None
None, None, None, None, 22.51, 57.78, None, None, None, None, None, None, None, None, None, None, None, None, -2.142, None, None, None, None, 11.29, None, None, None, None, 2019-01-05 09:00:00, None
None, None, None, None, 26.9, 57.1, None, None, None, None, None, None, None, None, None, None, None, None, -2.017, None, None, None, None, 10.15, None, None, None, None, 2019-01-05 10:00:00, None
None, None, None, None, 31.09, 52.46, None, None, None, None, None, None, None, None, None, None, None, None, -1.816, None, None, None, None, 9.47, None, None, None, None, 2019-01-05 11:00:00, None
None, None, None, None, 31.09, 50.46, None, None, None, None, None, None, None, None, None, None, None, None, -1.488, None, None, None, None, 10.58, None, None, None, None, 2019-01-05 12:00:00, None
None, None, None, None, 33.05, 49.11, None, None, None, None, None, None, None, None, None, None, None, None, -1.431, None, None, None, None, 11.14, None, None, None, None, 2019-01-05 13:00:00, None
None, None, None, None, 30.88, 54.17, None, None, None, None, None, None, None, None, None, None, None, None, -1.307, None, None, None, None, 11.5, None, None, None, None, 2019-01-05 14:00:00, None
None, None, None, None, 33.87, 47.48, None, None, None, None, None, None, None, None, None, None, None, None, -1.547, None, None, None, None, 11.25, None, None, None, None, 2019-01-05 15:00:00, None
None, None, None, None, 36.51, 50.84, None, None, None, None, None, None, None, None, None, None, None, None, -1.952, None, None, None, None, 10.07, None, None, None, None, 2019-01-05 16:00:00, None
None, None, None, None, 31.52, 52.27, None, None, None, None, None, None, None, None, None, None, None, None, -2.113, None, None, None, None, 9.6, None, None, None, None, 2019-01-05 17:00:00, None
None, None, None, None, 33.88, 53.35, None, None, None, None, None, None, None, None, None, None, None, None, -2.218, None, None, None, None, 10.1, None, None, None, None, 2019-01-05 18:00:00, None
None, None, None, None, 31.31, 55.28, None, None, None, None, None, None, None, None, None, None, None, None, -2.335, None, None, None, None, 10.93, None, None, None, None, 2019-01-05 19:00:00, None
None, None, None, None, 32.53, 55.05, None, None, None, None, None, None, None, None, None, None, None, None, -2.334, None, None, None, None, 11.06, None, None, None, None, 2019-01-05 20:00:00, None
None, None, None, None, 35.46, 55.25, None, None, None, None, None, None, None, None, None, None, None, None, -2.172, None, None, None, None, 10.38, None, None, None, None, 2019-01-05 21:00:00, None
None, None, None, None, 31.13, 55.71, None, None, None, None, None, None, None, None, None, None, None, None, -2.143, None, None, None, None, 11.92, None, None, None, None, 2019-01-05 22:00:00, None
None, None, None, None, 26.34, 55.19, None, None, None, None, None, None, None, None, None, None, None, None, -2.247, None, None, None, None, 13.06, None, None, None, None, 2019-01-05 23:00:00, None
None, None, None, None, 27.77, 54.55, None, None, None, None, None, None, None, None, None, None, None, None, -2.306, None, None, None, None, 11.1, None, None, None, None, 2019-01-06 00:00:00, None
None, None, None, None, 21.17, 58.73, None, None, None, None, None, None, None, None, None, None, None, None, -2.585, None, None, None, None, 12.58, None, None, None, None, 2019-01-06 01:00:00, None
None, None, None, None, 23.83, 61.96, None, None, None, None, None, None, None, None, None, None, None, None, -2.404, None, None, None, None, 14.23, None, None, None, None, 2019-01-06 02:00:00, None
None, None, None, None, 22.08, 63.57, None, None, None, None, None, None, None, None, None, None, None, None, -2.239, None, None, None, None, 14.08, None, None, None, None, 2019-01-06 03:00:00, None
None, None, None, None, 26.18, 59.15, None, None, None, None, None, None, None, None, None, None, None, None, -2.259, None, None, None, None, 12.34, None, None, None, None, 2019-01-06 04:00:00, None
None, None, None, None, 27.63, 55.81, None, None, None, None, None, None, None, None, None, None, None, None, -2.287, None, None, None, None, 10.75, None, None, None, None, 2019-01-06 05:00:00, None
None, None, None, None, 19.58, 66.44, None, None, None, None, None, None, None, None, None, None, None, None, -1.863, None, None, None, None, 19.16, None, None, None, None, 2019-01-06 06:00:00, None
None, None, None, None, 12.73, 72.1, None, None, None, None, None, None, None, None, None, None, None, None, -1.653, None, None, None, None, 20.0, None, None, None, None, 2019-01-06 07:00:00, None
None, None, None, None, 7.3, 73.5, None, None, None, None, None, None, None, None, None, None, None, None, -1.499, None, None, None, None, 21.99, None, None, None, None, 2019-01-06 08:00:00, None
None, None, None, None, 2.854, 58.96, None, None, None, None, None, None, None, None, None, None, None, None, -1.412, None, None, None, None, 35.43, None, None, None, None, 2019-01-06 09:00:00, None
None, None, None, None, 1.393, 46.2, None, None, None, None, None, None, None, None, None, None, None, None, -1.2, None, None, None, None, 61.32, None, None, None, None, 2019-01-06 10:00:00, None
None, None, None, None, 0.889, 183.6, None, None, None, None, None, None, None, None, None, None, None, None, -1.699, None, None, None, None, 74.3, None, None, None, None, 2019-01-06 11:00:00, None
None, None, None, None, 7.57, 203.0, None, None, None, None, None, None, None, None, None, None, None, None, -1.558, None, None, None, None, 34.17, None, None, None, None, 2019-01-06 12:00:00, None
None, None, None, None, 6.095, 205.2, None, None, None, None, None, None, None, None, None, None, None, None, -1.585, None, None, None, None, 39.0, None, None, None, None, 2019-01-06 13:00:00, None
52.01, None, None, None, 21.72, 65.93, None, None, -15.0, None, None, None, None, None, None, None, None, None, -7.49, None, None, None, None, 11.01, None, None, None, None, 2019-03-14 10:00:00, None
51.95, None, None, None, 19.35, 63.52, None, None, -14.0, None, None, None, None, None, None, None, None, None, -7.03, None, None, None, None, 8.71, None, None, None, None, 2019-03-14 11:00:00, None
51.6, None, None, None, 16.98, 62.86, None, None, -13.0, None, None, None, None, None, None, None, None, None, -5.665, None, None, None, None, 9.61, None, None, None, None, 2019-03-14 12:00:00, None
40.9, None, None, None, 15.23, 61.46, None, None, -14.0, None, None, None, None, None, None, None, None, None, -3.822, None, None, None, None, 9.2, None, None, None, None, 2019-03-14 13:00:00, None
32.84, None, None, None, 11.07, 65.23, None, None, -15.0, None, None, None, None, None, None, None, None, None, -2.432, None, None, None, None, 11.11, None, None, None, None, 2019-03-14 14:00:00, None
32.51, None, None, None, 7.88, 58.27, None, None, -14.0, None, None, None, None, None, None, None, None, None, -1.335, None, None, None, None, 14.98, None, None, None, None, 2019-03-14 15:00:00, None
34.16, None, None, None, 6.717, 50.44, None, None, -13.0, None, None, None, None, None, None, None, None, None, -1.076, None, None, None, None, 17.41, None, None, None, None, 2019-03-14 16:00:00, None
41.24, None, None, None, 7.0, 60.52, None, None, -12.0, None, None, None, None, None, None, None, None, None, -1.459, None, None, None, None, 16.93, None, None, None, None, 2019-03-14 17:00:00, None
45.69, None, None, None, 8.78, 64.12, None, None, -11.0, None, None, None, None, None, None, None, None, None, -1.587, None, None, None, None, 10.22, None, None, None, None, 2019-03-14 18:00:00, None
49.96, None, None, None, 9.77, 64.64, None, None, -10.0, None, None, None, None, None, None, None, None, None, -1.895, None, None, None, None, 11.74, None, None, None, None, 2019-03-14 19:00:00, None
50.94, None, None, None, 10.48, 63.76, None, None, -10.0, None, None, None, None, None, None, None, None, None, -2.645, None, None, None, None, 12.44, None, None, None, None, 2019-03-14 20:00:00, None
50.69, None, None, None, 8.76, 65.47, None, None, -11.0, None, None, None, None, None, None, None, None, None, -2.895, None, None, None, None, 14.6, None, None, None, None, 2019-03-14 21:00:00, None
57.66, None, None, None, 4.32, 70.4, None, None, -9.0, None, None, None, None, None, None, None, None, None, -2.836, None, None, None, None, 15.84, None, None, None, None, 2019-03-14 22:00:00, None
64.63, None, None, None, 3.356, 66.93, None, None, -8.0, None, None, None, None, None, None, None, None, None, -2.779, None, None, None, None, 15.28, None, None, None, None, 2019-03-14 23:00:00, None
69.77, None, None, None, 0.829, 54.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -2.711, None, None, None, None, 58.81, None, None, None, None, 2019-03-15 00:00:00, None
71.2, None, None, None, 1.884, 52.08, None, None, -7.0, None, None, None, None, None, None, None, None, None, -2.723, None, None, None, None, 45.8, None, None, None, None, 2019-03-15 01:00:00, None
72.1, None, None, None, 1.013, 212.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.558, None, None, None, None, 64.68, None, None, None, None, 2019-03-15 02:00:00, None
72.1, None, None, None, 0.52, 266.0, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.577, None, None, None, None, 70.9, None, None, None, None, 2019-03-15 03:00:00, None
72.3, None, None, None, 0.84, 224.0, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.567, None, None, None, None, 61.68, None, None, None, None, 2019-03-15 04:00:00, None
72.5, None, None, None, 4.078, 213.9, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.557, None, None, None, None, 29.29, None, None, None, None, 2019-03-15 05:00:00, None
