station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -1.284, 87.0, None, None, 26.65, 1.168, 158.7, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-21 17:00:00, None, -0.313, None
None, -2.119, 87.2, None, None, 19.28, 0.475, 157.1, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-21 18:00:00, None, -0.393, None
None, -2.665, 87.3, None, None, 22.34, 0.444, 177.6, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-21 19:00:00, None, -0.368, None
None, -3.141, 87.3, None, None, 17.81, 0.098, 183.8, None, None, None, None, None, None, -5.0, None, None, None, None, 2019-11-21 20:00:00, None, -0.323, None
None, -3.474, 87.3, None, None, 41.07, 0.118, 197.9, None, None, None, None, None, None, -5.0, None, None, None, None, 2019-11-21 21:00:00, None, -0.299, None
None, -4.064, 87.4, None, None, 60.86, 0.275, 145.9, None, None, None, None, None, None, -6.0, None, None, None, None, 2019-11-21 22:00:00, None, -0.249, None
None, -4.82, 87.3, None, None, 55.2, 0.175, 168.9, None, None, None, None, None, None, -6.0, None, None, None, None, 2019-11-22 00:00:00, None, -0.227, None
None, -5.429, 87.4, None, None, 0.175, 0.0, 98.8, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 01:00:00, None, -0.162, None
None, -5.735, 87.4, None, None, 0.127, 0.009, 98.8, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 02:00:00, None, -0.017, None
None, -5.623, 87.2, None, None, 62.78, 0.036, 30.91, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 03:00:00, None, 0.022, None
None, -5.527, 87.3, None, None, 72.6, 0.619, 198.0, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 04:00:00, None, -0.063, None
None, -5.698, 87.4, None, None, 66.26, 0.523, 88.7, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 05:00:00, None, 0.168, None
None, -5.202, 87.3, None, None, 76.96, 1.376, 31.5, None, None, None, None, None, None, -7.0, None, None, None, None, 2019-11-22 06:00:00, None, 0.179, None
None, -4.518, 87.2, None, None, 67.88, 0.864, 55.48, None, None, None, None, None, None, -6.0, None, None, None, None, 2019-11-22 07:00:00, None, 0.11, None
None, -3.917, 87.2, None, None, 58.65, 0.819, 70.33, None, None, None, None, None, None, -6.0, None, None, None, None, 2019-11-22 08:00:00, None, 0.161, None
None, -3.541, 87.1, None, None, 69.5, 1.109, 0.854, None, None, None, None, None, None, -5.0, None, None, None, None, 2019-11-22 09:00:00, None, 0.177, None
None, -2.196, 87.0, None, None, 38.13, 2.137, 49.19, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 11:00:00, None, 0.159, None
None, -1.353, 86.6, None, None, 66.56, 0.691, 239.6, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-22 12:00:00, None, 0.174, None
None, -1.499, 86.8, None, None, 29.03, 0.952, 194.8, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-22 13:00:00, None, 0.295, None
None, -1.527, 86.2, None, None, 17.18, 1.582, 189.4, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-22 14:00:00, None, -0.1, None
None, -1.73, 86.9, None, None, 6.387, 1.641, 170.8, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-22 15:00:00, None, 0.185, None
None, -1.726, 87.0, None, None, 11.04, 1.657, 170.8, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-22 16:00:00, None, 0.273, None
None, -2.157, 87.1, None, None, 46.25, 0.563, 164.9, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 17:00:00, None, 0.278, None
None, -2.722, 87.2, None, None, 46.83, 1.925, 107.1, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 18:00:00, None, 0.224, None
None, -2.843, 87.2, None, None, 20.17, 3.025, 69.24, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 19:00:00, None, 0.257, None
None, -2.746, 87.3, None, None, 25.67, 3.55, 68.14, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 20:00:00, None, 0.37, None
None, -2.695, 87.2, None, None, 16.62, 3.895, 57.29, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 21:00:00, None, 0.347, None
None, -2.856, 87.3, None, None, 19.01, 4.557, 62.88, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 22:00:00, None, 0.366, None
None, -2.865, 87.2, None, None, 33.27, 1.97, 66.22, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-22 23:00:00, None, 0.334, None
None, -3.048, 87.3, None, None, 41.31, 1.807, 62.99, None, None, None, None, None, None, -5.0, None, None, None, None, 2019-11-23 00:00:00, None, 0.425, None
None, -2.767, 87.2, None, None, 74.11, 0.498, 95.6, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 01:00:00, None, 0.382, None
None, -2.456, 87.2, None, None, 28.24, 1.315, 58.99, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 02:00:00, None, 0.44, None
None, -2.298, 87.2, None, None, 22.75, 2.338, 58.34, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 03:00:00, None, 0.467, None
None, -2.213, 87.1, None, None, 80.2, 0.367, 336.3, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 04:00:00, None, 0.224, None
None, -2.276, 87.2, None, None, 71.84, 0.666, 39.49, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 05:00:00, None, 0.16, None
None, -2.111, 87.2, None, None, 66.05, 0.206, 207.4, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 06:00:00, None, 0.175, None
None, -2.076, 87.2, None, None, 63.02, 0.499, 263.5, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 07:00:00, None, 0.253, None
None, -2.106, 87.2, None, None, 65.95, 0.302, 165.9, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 08:00:00, None, 0.176, None
None, -1.878, 87.2, None, None, 70.19, 0.22, 301.7, None, None, None, None, None, None, -4.0, None, None, None, None, 2019-11-23 09:00:00, None, 0.175, None
None, -1.42, 87.2, None, None, 57.25, 1.02, 48.7, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-23 10:00:00, None, 0.279, None
None, -0.976, 87.2, None, None, 69.13, 0.698, 236.5, None, None, None, None, None, None, -3.0, None, None, None, None, 2019-11-23 11:00:00, None, 0.338, None
None, -0.703, 87.1, None, None, 68.57, 0.897, 257.1, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 12:00:00, None, 0.228, None
None, -0.723, 87.1, None, None, 68.34, 1.225, 13.99, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 13:00:00, None, 0.046, None
None, -0.296, 87.0, None, None, 70.34, 1.454, 240.6, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 14:00:00, None, 0.059, None
None, -0.097, 87.1, None, None, 75.03, 1.103, 216.1, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 16:00:00, None, 0.453, None
None, -0.326, 87.1, None, None, 77.04, 0.439, 292.6, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 17:00:00, None, 0.57, None
None, -0.437, 87.2, None, None, 55.7, 0.623, 194.0, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 18:00:00, None, 0.234, None
None, -0.598, 87.2, None, None, 65.8, 0.231, 251.8, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 19:00:00, None, -0.424, None
None, -0.749, 87.3, None, None, 60.4, 0.0, 208.3, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 20:00:00, None, -0.331, None
None, -0.797, 87.3, None, None, 67.3, 0.0, 54.87, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 21:00:00, None, -0.133, None
None, -0.753, 87.3, None, None, 60.48, 0.0, 248.5, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 22:00:00, None, -0.1, None
None, -0.821, 87.3, None, None, 64.6, 0.0, 229.9, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-23 23:00:00, None, -0.022, None
None, -0.837, 87.3, None, None, 55.41, 0.089, 258.9, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-24 00:00:00, None, 0.201, None
None, -0.803, 87.3, None, None, 43.48, 0.0, 194.7, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-24 01:00:00, None, 0.179, None
None, -0.791, 87.3, None, None, 63.03, 0.077, 261.7, None, None, None, None, None, None, -2.0, None, None, None, None, 2019-11-24 02:00:00, None, 0.18, None
