CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,snwfl_amt_pst1hr,stn_pres,week_of_year
9.56, None, None, None, None, None, None, None, None, 9.6, 9.4, None, 1.0, None, 16.7, None, None,2021-05-07 00:00:00, None, None, None,19
9.86, None, None, None, None, None, None, None, None, 9.9, 9.4, None, 0.1, None, 16.7, None, None,2021-05-07 01:00:00, None, None, None,19
5.618, None, None, None, None, None, None, None, None, 5.6, 5.5, None, 0.1, None, 16.7, None, None,2021-05-07 02:00:00, None, None, None,19
5.387, None, None, None, None, None, None, None, None, 5.4, 5.3, None, -0.1, None, 16.7, None, None,2021-05-07 03:00:00, None, None, None,19
5.045, None, None, None, None, None, None, None, None, 5.0, 5.0, None, -0.1, None, 16.7, None, None,2021-05-07 04:00:00, None, None, None,19
4.826, None, None, None, None, None, None, None, None, 4.8, 4.8, None, -0.1, None, 16.7, None, None,2021-05-07 05:00:00, None, None, None,19
4.257, None, None, None, None, None, None, None, None, 4.3, 4.2, None, 0.0, None, 16.7, None, None,2021-05-07 06:00:00, None, None, None,19
4.142, None, None, None, None, None, None, None, None, 4.1, 4.1, None, -0.1, None, 4.3, None, None,2021-05-07 07:00:00, None, None, None,19
4.997, None, None, None, None, None, None, None, None, 5.0, 4.1, None, -0.1, None, 5.0, None, None,2021-05-07 08:00:00, None, None, None,19
6.246, None, None, None, None, None, None, None, None, 6.2, 4.1, None, 0.0, None, 6.3, None, None,2021-05-07 09:00:00, None, None, None,19
5.121, None, None, None, None, None, None, None, None, 5.1, 4.1, None, 0.0, None, 7.3, None, None,2021-05-07 10:00:00, None, None, None,19
3.518, None, None, None, None, None, None, None, None, 3.5, 3.5, None, 0.1, None, 7.3, None, None,2021-05-07 11:00:00, None, None, None,19
8.73, None, None, None, None, None, None, None, None, 8.7, 3.5, None, -0.1, None, 9.7, None, None,2021-05-07 12:00:00, None, None, None,19
7.95, None, None, None, None, None, None, None, None, 8.0, 3.5, None, -0.1, None, 9.7, None, None,2021-05-07 13:00:00, None, None, None,19
5.589, None, None, None, None, None, None, None, None, 5.6, 3.5, None, -1.0, None, 9.7, None, None,2021-05-07 14:00:00, None, None, None,19
3.412, None, None, None, None, None, None, None, None, 3.4, 3.2, None, 1.0, None, 9.7, None, None,2021-05-07 15:00:00, None, None, None,19
5.54, None, None, None, None, None, None, None, None, 5.5, 3.2, None, 0.0, None, 9.7, None, None,2021-05-07 17:00:00, None, None, None,19
6.265, None, None, None, None, None, None, None, None, 6.3, 3.2, None, -0.1, None, 9.7, None, None,2021-05-07 18:00:00, None, None, None,19
4.788, None, None, None, None, None, None, None, None, 4.8, 4.8, None, 0.1, None, 6.3, None, None,2021-05-07 19:00:00, None, None, None,19
3.783, None, None, None, None, None, None, None, None, 3.8, 3.8, None, 0.1, None, 6.3, None, None,2021-05-07 20:00:00, None, None, None,19
3.195, None, None, None, None, None, None, None, None, 3.2, 3.2, None, -0.1, None, 6.3, None, None,2021-05-07 21:00:00, None, None, None,19
