TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 2.59, None, 91.9,2017-05-14 00:00:00, 3.018,20
None, 1.829, None, 93.3,2017-05-14 01:00:00, 2.849,20
None, 2.222, None, 92.8,2017-05-14 02:00:00, 2.534,20
None, 2.115, None, 93.8,2017-05-14 03:00:00, 2.063,20
None, 1.187, None, 94.3,2017-05-14 04:00:00, 1.912,20
None, 0.773998, None, 93.7,2017-05-14 05:00:00, 1.921,20
None, 0.388998, None, 92.1,2017-05-14 06:00:00, 2.379,20
None, 0.662, None, 91.7,2017-05-14 07:00:00, 2.89,20
None, 0.785, None, 83.9,2017-05-14 08:00:00, 4.278,20
None, 1.935, None, 77.25,2017-05-14 09:00:00, 5.579,20
None, 1.361, None, 75.32,2017-05-14 10:00:00, 6.977,20
None, 1.287, None, 67.42,2017-05-14 11:00:00, 9.06,20
None, 1.337, None, 61.08,2017-05-14 12:00:00, 10.06,20
None, 1.344, None, 56.39,2017-05-14 13:00:00, 11.17,20
None, 2.149, None, 52.27,2017-05-14 14:00:00, 12.17,20
None, 2.442, None, 47.26,2017-05-14 15:00:00, 12.31,20
None, 0.776, None, 42.63,2017-05-14 16:00:00, 13.31,20
None, 1.935, None, 40.43,2017-05-14 17:00:00, 13.49,20
None, 1.862, None, 38.31,2017-05-14 18:00:00, 13.53,20
None, 1.683, None, 42.59,2017-05-14 19:00:00, 13.12,20
None, 0.829999, None, 48.48,2017-05-14 20:00:00, 12.39,20
None, 0.578, None, 54.21,2017-05-14 21:00:00, 11.04,20
None, 1.463, None, 55.85,2017-05-14 22:00:00, 10.15,20
None, 0.727998, None, 62.73,2017-05-14 23:00:00, 8.68,20
None, 0.836, None, 71.24,2017-05-15 00:00:00, 6.787,20
None, 1.354, None, 74.58,2017-05-15 01:00:00, 5.604,20
None, 1.458, None, 79.57,2017-05-15 02:00:00, 4.388,20
None, 1.237, None, 81.3,2017-05-15 03:00:00, 3.902,20
None, 1.152, None, 87.5,2017-05-15 04:00:00, 2.369,20
None, 1.209, None, 90.2,2017-05-15 05:00:00, 1.672,20
None, 1.022, None, 88.2,2017-05-15 06:00:00, 2.231,20
None, 0.319999, None, 86.5,2017-05-15 07:00:00, 3.303,20
None, 0.651, None, 72.86,2017-05-15 08:00:00, 6.82,20
None, 0.847, None, 60.98,2017-05-15 09:00:00, 9.59,20
None, 1.395, None, 49.67,2017-05-15 10:00:00, 11.11,20
None, 1.514, None, 39.81,2017-05-15 11:00:00, 12.71,20
None, 1.889, None, 39.03,2017-05-15 12:00:00, 13.62,20
None, 2.014, None, 32.67,2017-05-15 13:00:00, 14.33,20
