WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
3.4, -4.4, 1.091, None,2019-01-15 00:00:00, -4.391,3
342.9, -4.7, 0.565998, None,2019-01-15 01:00:00, -4.697,3
6.4, -5.1, 0.308999, None,2019-01-15 02:00:00, -5.066,3
212.0, -5.6, 0.231998, None,2019-01-15 03:00:00, -5.564,3
219.5, -5.7, 0.356, None,2019-01-15 04:00:00, -5.698,3
75.0, -6.0, 0.395999, None,2019-01-15 05:00:00, -5.959,3
78.3, -6.6, 0.404, None,2019-01-15 06:00:00, -6.642,3
171.0, -6.6, 0.316, None,2019-01-15 07:00:00, -6.586,3
206.0, -6.6, 0.741998, None,2019-01-15 08:00:00, -6.569,3
225.6, -6.8, 0.527998, None,2019-01-15 09:00:00, -6.825,3
211.8, -6.5, 0.407999, None,2019-01-15 10:00:00, -6.536,3
183.3, -6.5, 0.732999, None,2019-01-15 11:00:00, -6.512,3
208.3, -6.3, 0.617999, None,2019-01-15 12:00:00, -6.302,3
193.0, -6.2, 0.605, None,2019-01-15 13:00:00, -6.182,3
104.3, -6.0, 0.384, None,2019-01-15 14:00:00, -6.014,3
234.0, -5.8, 0.314999, None,2019-01-15 15:00:00, -5.827,3
324.3, -5.8, 0.231, None,2019-01-15 16:00:00, -5.772,3
37.8, -5.9, 0.145998, None,2019-01-15 17:00:00, -5.878,3
31.2, -6.1, 0.426999, None,2019-01-15 18:00:00, -6.119,3
17.6, -6.8, 0.717, None,2019-01-15 19:00:00, -6.822,3
14.6, -7.2, 0.451, None,2019-01-15 20:00:00, -7.19,3
348.1, -7.3, 0.899999, None,2019-01-15 21:00:00, -7.31,3
294.6, -7.1, 0.680998, None,2019-01-15 22:00:00, -7.08,3
262.2, -6.7, 0.435, None,2019-01-15 23:00:00, -6.739,3
181.9, -6.6, 0.352999, None,2019-01-16 00:00:00, -6.577,3
91.7, -6.7, 0.43, None,2019-01-16 01:00:00, -6.73,3
96.4, -7.0, 0.268, None,2019-01-16 02:00:00, -6.978,3
66.2, -7.1, 0.476999, None,2019-01-16 03:00:00, -7.06,3
64.7, -7.2, 0.569, None,2019-01-16 04:00:00, -7.24,3
46.5, -7.6, 0.634998, None,2019-01-16 05:00:00, -7.59,3
36.6, -7.7, 0.18, None,2019-01-16 06:00:00, -7.7,3
54.4, -7.8, 0.493, None,2019-01-16 07:00:00, -7.84,3
66.5, -8.2, 0.504998, None,2019-01-16 08:00:00, -8.16,3
27.4, -8.4, 0.665, None,2019-01-16 09:00:00, -8.4,3
15.6, -8.8, 0.799, None,2019-01-16 10:00:00, -8.81,3
37.3, -9.1, 0.776, None,2019-01-16 11:00:00, -9.06,3
29.9, -8.9, 0.423, None,2019-01-16 12:00:00, -8.95,3
58.6, -8.6, 0.739, None,2019-01-16 13:00:00, -8.61,3
61.9, -8.1, 0.912998, None,2019-01-16 14:00:00, -8.15,3
43.0, -7.8, 1.256, None,2019-01-16 15:00:00, -7.84,3
13.8, -8.3, 0.902998, None,2019-01-16 16:00:00, -8.31,3
0.4, -8.9, 0.717998, None,2019-01-16 17:00:00, -8.87,3
10.0, -9.2, 0.948, None,2019-01-16 18:00:00, -9.17,3
12.3, -8.6, 1.825, None,2019-01-16 19:00:00, -8.65,3
21.3, -8.8, 2.21, None,2019-01-16 20:00:00, -8.77,3
19.5, -9.3, 2.227, None,2019-01-16 21:00:00, -9.25,3
19.2, -9.9, 2.178, None,2019-01-16 22:00:00, -9.85,3
20.7, -10.3, 3.266, None,2019-01-16 23:00:00, -10.34,3
15.7, -10.7, 2.724, None,2019-01-17 00:00:00, -10.65,3
11.5, -11.3, 3.231, None,2019-01-17 01:00:00, -11.28,3
6.6, -11.7, 2.88, None,2019-01-17 02:00:00, -11.7,3
7.4, -11.7, 3.477, None,2019-01-17 03:00:00, -11.65,3
12.1, -11.5, 3.432, None,2019-01-17 04:00:00, -11.45,3
14.5, -11.2, 3.205, None,2019-01-17 05:00:00, -11.17,3
9.2, -11.1, 3.322, None,2019-01-17 06:00:00, -11.12,3
8.8, -11.0, 3.365, None,2019-01-17 07:00:00, -11.04,3
11.1, -11.0, 3.391, None,2019-01-17 08:00:00, -11.02,3
10.7, -11.1, 3.215, None,2019-01-17 09:00:00, -11.05,3
10.3, -10.9, 3.357, None,2019-01-17 10:00:00, -10.93,3
7.8, -10.5, 3.059, None,2019-01-17 11:00:00, -10.53,3
5.1, -9.8, 3.239, None,2019-01-17 12:00:00, -9.79,3
12.5, -9.4, 3.442, None,2019-01-17 13:00:00, -9.43,3
4.4, -9.0, 2.78, None,2019-01-17 14:00:00, -9.04,3
0.3, -8.9, 2.804, None,2019-01-17 15:00:00, -8.93,3
3.7, -9.1, 2.604, None,2019-01-17 16:00:00, -9.09,3
0.5, -9.3, 2.259, None,2019-01-17 17:00:00, -9.33,3
348.6, -9.4, 1.977, None,2019-01-17 18:00:00, -9.41,3
1.8, -9.5, 2.368, None,2019-01-17 19:00:00, -9.49,3
12.5, -9.6, 2.433, None,2019-01-17 20:00:00, -9.58,3
12.4, -9.6, 1.664, None,2019-01-17 21:00:00, -9.55,3
16.0, -9.8, 1.998, None,2019-01-17 22:00:00, -9.81,3
18.4, -10.0, 2.372, None,2019-01-17 23:00:00, -9.99,3
22.8, -10.0, 2.048, None,2019-01-18 00:00:00, -9.96,3
22.7, -10.0, 2.131, None,2019-01-18 01:00:00, -9.96,3
29.2, -10.0, 1.783, None,2019-01-18 02:00:00, -9.99,3
21.9, -9.8, 1.694, None,2019-01-18 03:00:00, -9.83,3
27.2, -9.6, 1.047, None,2019-01-18 04:00:00, -9.57,3
37.4, -9.4, 1.026, None,2019-01-18 05:00:00, -9.35,3
48.7, -9.2, 0.930998, None,2019-01-18 06:00:00, -9.21,3
29.0, -9.1, 0.829999, None,2019-01-18 07:00:00, -9.13,3
59.9, -9.0, 0.859, None,2019-01-18 08:00:00, -9.02,3
54.1, -8.9, 0.882, None,2019-01-18 09:00:00, -8.92,3
61.2, -8.8, 1.38, None,2019-01-18 10:00:00, -8.82,3
53.1, -8.3, 1.133, None,2019-01-18 11:00:00, -8.31,3
59.4, -7.6, 1.959, None,2019-01-18 12:00:00, -7.61,3
41.9, -7.2, 1.584, None,2019-01-18 13:00:00, -7.15,3
55.9, -6.8, 1.708, None,2019-01-18 14:00:00, -6.77,3
57.7, -6.4, 1.721, None,2019-01-18 15:00:00, -6.406,3
17.7, -6.2, 1.591, None,2019-01-18 16:00:00, -6.223,3
34.0, -6.1, 1.693, None,2019-01-18 17:00:00, -6.113,3
33.5, -6.2, 1.379, None,2019-01-18 18:00:00, -6.246,3
12.6, -6.4, 1.528, None,2019-01-18 19:00:00, -6.367,3
18.1, -6.6, 2.142, None,2019-01-18 20:00:00, -6.608,3
352.6, -6.5, 1.733, None,2019-01-18 21:00:00, -6.464,3
348.5, -6.4, 1.671, None,2019-01-18 22:00:00, -6.372,3
8.1, -6.5, 2.109, None,2019-01-18 23:00:00, -6.47,3
351.4, -6.2, 1.831, None,2019-01-19 00:00:00, -6.2,3
356.7, -5.4, 2.081, None,2019-01-19 01:00:00, -5.422,3
49.6, -4.0, 1.532, None,2019-01-19 02:00:00, -3.951,3
41.5, -2.8, 1.749, None,2019-01-19 03:00:00, -2.81,3
49.1, -2.2, 1.872, None,2019-01-19 04:00:00, -2.244,3
20.1, -1.7, 1.28, None,2019-01-19 05:00:00, -1.738,3
15.5, -1.6, 1.181, None,2019-01-19 06:00:00, -1.602,3
168.7, -0.4, 2.548, None,2019-01-19 07:00:00, -0.393999,3
181.8, 0.6, 4.107, None,2019-01-19 08:00:00, 0.628,3
182.3, 1.1, 4.478, None,2019-01-19 09:00:00, 1.105,3
183.3, 1.7, 4.554, None,2019-01-19 10:00:00, 1.651,3
191.4, 2.2, 4.236, None,2019-01-19 11:00:00, 2.166,3
186.8, 2.3, 3.562, None,2019-01-19 12:00:00, 2.262,3
185.5, 2.6, 3.195, None,2019-01-19 13:00:00, 2.589,3
172.5, 2.7, 2.893, None,2019-01-19 14:00:00, 2.73,3
170.3, 3.0, 2.722, None,2019-01-19 15:00:00, 2.998,3
178.6, 3.2, 2.785, None,2019-01-19 16:00:00, 3.167,3
181.4, 3.3, 3.191, None,2019-01-19 17:00:00, 3.284,3
195.5, 3.5, 3.826, None,2019-01-19 18:00:00, 3.497,3
195.4, 3.5, 4.154, None,2019-01-19 19:00:00, 3.544,3
197.2, 3.5, 4.696, None,2019-01-19 20:00:00, 3.454,3
202.1, 3.2, 4.733, None,2019-01-19 21:00:00, 3.237,3
201.6, 3.0, 4.38, None,2019-01-19 22:00:00, 3.019,3
200.1, 2.6, 3.957, None,2019-01-19 23:00:00, 2.557,3
196.1, 2.2, 4.071, None,2019-01-20 00:00:00, 2.168,3
199.9, 1.8, 3.927, None,2019-01-20 01:00:00, 1.768,3
198.8, 1.4, 4.017, None,2019-01-20 02:00:00, 1.384,3
195.4, 0.8, 3.456, None,2019-01-20 03:00:00, 0.842,3
195.0, 0.1, 3.409, None,2019-01-20 04:00:00, 0.108,3
197.6, -0.6, 3.859, None,2019-01-20 05:00:00, -0.552999,3
