WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
216.1,2019-01-15 00:00:00,-0.9,99.2,3
201.0,2019-01-15 01:00:00,-1.1,99.1,3
244.9,2019-01-15 02:00:00,-1.3,99.3,3
182.7,2019-01-15 03:00:00,-1.6,99.3,3
234.9,2019-01-15 04:00:00,-1.8,99.4,3
123.7,2019-01-15 05:00:00,-1.5,99.4,3
131.1,2019-01-15 06:00:00,-1.5,99.6,3
331.3,2019-01-15 07:00:00,-2.1,99.4,3
37.1,2019-01-15 08:00:00,-1.8,99.7,3
146.8,2019-01-15 09:00:00,-2.0,99.3,3
338.0,2019-01-15 10:00:00,-1.6,99.7,3
333.5,2019-01-15 11:00:00,-0.5,99.5,3
248.5,2019-01-15 12:00:00,1.5,99.9,3
298.4,2019-01-15 13:00:00,3.1,92.1,3
325.8,2019-01-15 14:00:00,4.4,76.9,3
336.7,2019-01-15 15:00:00,6.4,75.5,3
313.8,2019-01-15 16:00:00,5.5,86.6,3
241.8,2019-01-15 17:00:00,4.2,93.8,3
206.3,2019-01-15 18:00:00,3.3,94.7,3
163.9,2019-01-15 19:00:00,2.2,96.3,3
250.4,2019-01-15 20:00:00,1.6,99.0,3
151.3,2019-01-15 21:00:00,1.0,99.2,3
255.4,2019-01-15 22:00:00,0.5,99.4,3
83.0,2019-01-15 23:00:00,0.1,99.3,3
275.3,2019-01-16 00:00:00,0.3,99.2,3
197.4,2019-01-16 01:00:00,0.4,99.4,3
127.1,2019-01-16 02:00:00,0.3,99.2,3
114.9,2019-01-16 03:00:00,0.1,99.3,3
221.4,2019-01-16 04:00:00,-0.1,99.8,3
135.2,2019-01-16 05:00:00,-0.4,99.2,3
163.0,2019-01-16 06:00:00,-0.7,100.0,3
138.8,2019-01-16 07:00:00,-0.9,99.3,3
124.5,2019-01-16 08:00:00,-1.0,99.4,3
196.9,2019-01-16 09:00:00,-0.8,99.2,3
98.8,2019-01-16 10:00:00,0.1,96.7,3
68.5,2019-01-16 11:00:00,1.6,91.3,3
167.8,2019-01-16 12:00:00,3.0,83.3,3
329.4,2019-01-16 13:00:00,3.9,79.2,3
28.6,2019-01-16 14:00:00,6.2,70.6,3
355.8,2019-01-16 15:00:00,6.4,69.0,3
162.5,2019-01-16 16:00:00,7.3,78.0,3
224.2,2019-01-16 17:00:00,5.8,87.3,3
300.8,2019-01-16 18:00:00,3.9,94.1,3
119.3,2019-01-16 19:00:00,3.2,92.7,3
207.6,2019-01-16 20:00:00,2.6,95.8,3
238.8,2019-01-16 21:00:00,1.9,97.2,3
113.4,2019-01-16 22:00:00,1.3,98.6,3
137.5,2019-01-16 23:00:00,0.8,99.0,3
138.0,2019-01-17 00:00:00,0.4,99.6,3
136.6,2019-01-17 01:00:00,0.3,99.3,3
136.0,2019-01-17 02:00:00,0.3,100.0,3
