time,TEMP_MEAN,HUMIDITY,week_of_year
2019-01-15 00:00:00,-6.2, 81.4,3
2019-01-15 01:00:00,-6.3, 81.3,3
2019-01-15 02:00:00,-6.4, 80.9,3
2019-01-15 03:00:00,-6.7, 80.3,3
2019-01-15 04:00:00,-6.9, 81.3,3
2019-01-15 05:00:00,-7.2, 82.7,3
2019-01-15 06:00:00,-7.6, 82.5,3
2019-01-15 07:00:00,-7.9, 82.6,3
2019-01-15 08:00:00,-8.1, 82.6,3
2019-01-15 09:00:00,-8.3, 83.2,3
2019-01-15 10:00:00,-8.4, 82.8,3
2019-01-15 11:00:00,-8.2, 82.5,3
2019-01-15 12:00:00,-7.8, 83.7,3
2019-01-15 13:00:00,-7.6, 83.4,3
2019-01-15 14:00:00,-7.5, 83.2,3
2019-01-15 15:00:00,-7.4, 83.2,3
2019-01-15 16:00:00,-7.4, 83.1,3
2019-01-15 17:00:00,-7.5, 83.6,3
2019-01-15 18:00:00,-7.7, 84.7,3
2019-01-15 19:00:00,-7.9, 83.9,3
2019-01-15 20:00:00,-7.9, 83.8,3
2019-01-15 21:00:00,-8.0, 84.1,3
2019-01-15 22:00:00,-8.0, 86.3,3
2019-01-15 23:00:00,-8.3, 88.2,3
2019-01-16 00:00:00,-8.5, 91.6,3
2019-01-16 01:00:00,-8.8, 98.2,3
2019-01-16 02:00:00,-9.2, 86.4,3
2019-01-16 03:00:00,-9.2, 83.7,3
2019-01-16 04:00:00,-9.0, 86.0,3
2019-01-16 05:00:00,-8.9, 87.2,3
2019-01-16 06:00:00,-8.8, 87.3,3
2019-01-16 07:00:00,-8.7, 96.8,3
2019-01-16 08:00:00,-8.9, 91.7,3
2019-01-16 09:00:00,-9.0, 86.2,3
2019-01-16 10:00:00,-9.3, 84.6,3
2019-01-16 11:00:00,-9.5, 83.6,3
2019-01-16 12:00:00,-9.1, 83.5,3
2019-01-16 13:00:00,-8.6, 79.4,3
2019-01-16 14:00:00,-8.0, 76.2,3
2019-01-16 15:00:00,-7.3, 73.4,3
2019-01-16 16:00:00,-7.0, 71.8,3
2019-01-16 17:00:00,-7.1, 71.7,3
2019-01-16 18:00:00,-7.1, 72.1,3
2019-01-16 19:00:00,-7.2, 74.0,3
2019-01-16 20:00:00,-7.3, 75.2,3
2019-01-16 21:00:00,-7.4, 76.6,3
2019-01-16 22:00:00,-7.6, 77.9,3
2019-01-16 23:00:00,-7.6, 78.9,3
2019-01-17 00:00:00,-7.6, 79.5,3
2019-01-17 01:00:00,-7.9, 82.8,3
2019-01-17 02:00:00,-8.0, 83.1,3
2019-01-17 03:00:00,-7.9, 81.6,3
2019-01-17 04:00:00,-7.8, 80.4,3
2019-01-17 05:00:00,-7.9, 80.6,3
2019-01-17 06:00:00,-7.9, 79.0,3
2019-01-17 07:00:00,-7.7, 77.9,3
2019-01-17 08:00:00,-7.6, 77.9,3
2019-01-17 09:00:00,-7.6, 78.2,3
2019-01-17 10:00:00,-7.4, 79.0,3
