CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -15.9, 78.49, None, None, None, None, 30.1, None, 20.73, 350.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 00:00:00, None, None,7
None, -15.89, 77.83, None, None, None, None, 36.25, None, 13.74, 349.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 01:00:00, None, None,7
None, -16.28, 79.66, None, None, None, None, 27.68, None, 14.9, 4.906, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 02:00:00, None, None,7
None, -17.25, 81.7, None, None, None, None, 30.9, None, 11.64, 29.89, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 03:00:00, None, None,7
None, -17.27, 81.8, None, None, None, None, 12.9, None, 15.34, 53.06, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 04:00:00, None, None,7
None, -16.77, 78.89, None, None, None, None, 17.88, None, 22.97, 12.56, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 05:00:00, None, None,7
None, -15.59, 65.56, None, None, None, None, 11.39, None, 24.47, 6.756, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 06:00:00, None, None,7
None, -16.17, 68.82, None, None, None, None, 21.22, None, 17.21, 27.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 07:00:00, None, None,7
None, -13.52, 49.3, None, None, None, None, 15.77, None, 24.39, 12.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 08:00:00, None, None,7
None, -13.45, 50.75, None, None, None, None, 15.32, None, 22.41, 39.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 09:00:00, None, None,7
None, -10.41, 38.55, None, None, None, None, 13.26, None, 15.53, 45.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 10:00:00, None, None,7
None, -7.146, 26.86, None, None, None, None, 23.89, None, 8.37, 57.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 11:00:00, None, None,7
None, -4.383, 17.1, None, None, None, None, 14.12, None, 5.302, 57.76, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 12:00:00, None, None,7
None, -3.637, 34.56, None, None, None, None, 65.65, None, 2.966, 114.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 13:00:00, None, None,7
None, -4.861, 29.05, None, None, None, None, 25.27, None, 8.96, 166.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 14:00:00, None, None,7
None, -4.034, 18.02, None, None, None, None, 20.44, None, 10.59, 179.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 15:00:00, None, None,7
None, -4.807, 34.03, None, None, None, None, 21.89, None, 15.06, 200.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 16:00:00, None, None,7
None, -5.052, 22.98, None, None, None, None, 12.51, None, 14.15, 218.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 17:00:00, None, None,7
None, -5.919, 21.38, None, None, None, None, 8.69, None, 16.36, 206.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 18:00:00, None, None,7
None, -6.222, 21.67, None, None, None, None, 15.66, None, 17.21, 194.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 19:00:00, None, None,7
None, -6.588, 20.73, None, None, None, None, 9.91, None, 16.33, 208.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 20:00:00, None, None,7
None, -7.141, 26.7, None, None, None, None, 13.14, None, 15.29, 216.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 21:00:00, None, None,7
None, -7.07, 41.86, None, None, None, None, 17.88, None, 18.67, 198.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 22:00:00, None, None,7
None, -7.289, 38.84, None, None, None, None, 24.93, None, 16.49, 199.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-12 23:00:00, None, None,7
None, -7.117, 33.19, None, None, None, None, 9.57, None, 16.5, 228.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 00:00:00, None, None,7
None, -6.933, 31.61, None, None, None, None, 17.86, None, 14.27, 209.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 01:00:00, None, None,7
None, -6.667, 31.3, None, None, None, None, 14.94, None, 17.0, 202.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 02:00:00, None, None,7
None, -6.686, 32.69, None, None, None, None, 13.46, None, 17.85, 205.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 03:00:00, None, None,7
None, -7.051, 37.32, None, None, None, None, 16.68, None, 15.33, 211.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 04:00:00, None, None,7
None, -7.816, 46.97, None, None, None, None, 18.98, None, 18.0, 205.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 05:00:00, None, None,7
None, -6.898, 41.03, None, None, None, None, 12.92, None, 20.88, 165.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 06:00:00, None, None,7
None, -8.06, 55.03, None, None, None, None, 30.37, None, 13.11, 174.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 07:00:00, None, None,7
None, -8.65, 64.06, None, None, None, None, 12.28, None, 21.57, 146.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 08:00:00, None, None,7
None, -7.006, 65.38, None, None, None, None, 47.54, None, 9.16, 151.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 09:00:00, None, None,7
None, -7.295, 68.58, None, None, None, None, 37.67, None, 16.66, 135.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 10:00:00, None, None,7
None, -6.263, 66.06, None, None, None, None, 27.71, None, 22.06, 135.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 11:00:00, None, None,7
None, -6.193, 63.51, None, None, None, None, 36.73, None, 18.57, 136.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 12:00:00, None, None,7
None, -6.017, 64.07, None, None, None, None, 37.55, None, 13.24, 137.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 13:00:00, None, None,7
None, -5.817, 59.65, None, None, None, None, 25.83, None, 23.06, 148.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 14:00:00, None, None,7
None, -5.574, 57.5, None, None, None, None, 28.87, None, 23.91, 141.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 15:00:00, None, None,7
None, -6.087, 59.47, None, None, None, None, 27.36, None, 20.9, 125.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 16:00:00, None, None,7
None, -6.266, 58.96, None, None, None, None, 26.42, None, 22.99, 115.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 17:00:00, None, None,7
None, -6.661, 62.39, None, None, None, None, 24.79, None, 27.8, 122.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 18:00:00, None, None,7
None, -6.799, 66.18, None, None, None, None, 30.47, None, 30.49, 111.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 19:00:00, None, None,7
None, -8.11, 85.5, None, None, None, None, 29.81, None, 26.94, 112.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 20:00:00, None, None,7
None, -8.17, 89.8, None, None, None, None, 28.68, None, 22.61, 60.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 21:00:00, None, None,7
None, -7.801, 90.3, None, None, None, None, 25.51, None, 25.09, 23.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 22:00:00, None, None,7
None, -7.468, 90.4, None, None, None, None, 31.79, None, 16.93, 66.82, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-13 23:00:00, None, None,7
None, -7.208, 90.7, None, None, None, None, 21.59, None, 18.85, 84.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 00:00:00, None, None,7
None, -7.187, 90.7, None, None, None, None, 19.77, None, 17.66, 97.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 01:00:00, None, None,7
None, -7.065, 90.8, None, None, None, None, 21.32, None, 18.84, 92.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 02:00:00, None, None,7
None, -7.072, 90.7, None, None, None, None, 16.55, None, 14.34, 98.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 03:00:00, None, None,7
None, -7.194, 90.6, None, None, None, None, 14.06, None, 10.74, 111.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 04:00:00, None, None,7
None, -7.261, 90.6, None, None, None, None, 10.74, None, 9.95, 110.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 05:00:00, None, None,7
None, -7.226, 90.6, None, None, None, None, 15.01, None, 9.9, 114.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 06:00:00, None, None,7
None, -7.449, 90.5, None, None, None, None, 16.01, None, 11.11, 167.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 07:00:00, None, None,7
None, -8.24, 89.8, None, None, None, None, 16.49, None, 16.08, 197.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 08:00:00, None, None,7
None, -8.25, 89.7, None, None, None, None, 17.75, None, 12.4, 204.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 09:00:00, None, None,7
None, -8.52, 88.0, None, None, None, None, 22.88, None, 16.28, 214.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 10:00:00, None, None,7
None, -8.12, 83.7, None, None, None, None, 19.04, None, 17.31, 225.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 11:00:00, None, None,7
None, -7.37, 78.5, None, None, None, None, 27.69, None, 14.42, 231.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 12:00:00, None, None,7
None, -6.983, 81.5, None, None, None, None, 39.47, None, 7.593, 195.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-02-14 13:00:00, None, None,7
