air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-11.62, None, None, None, None, 191.11,2018-02-12 00:00:00, None, None, None,7
None,-9.99, None, None, None, None, 191.08,2018-02-12 01:00:00, None, None, None,7
None,-10.65, None, None, None, None, 191.32,2018-02-12 02:00:00, None, None, None,7
None,-10.6, None, None, None, None, 191.07,2018-02-12 03:00:00, None, None, None,7
None,-11.05, None, None, None, None, 191.37,2018-02-12 04:00:00, None, None, None,7
None,-8.07, None, None, None, None, 191.15,2018-02-12 05:00:00, None, None, None,7
None,-9.59, None, None, None, None, 191.32,2018-02-12 06:00:00, None, None, None,7
None,-9.36, None, None, None, None, 190.75,2018-02-12 07:00:00, None, None, None,7
None,-8.58, None, None, None, None, 190.92,2018-02-12 08:00:00, None, None, None,7
None,-1.962, None, None, None, None, 190.87,2018-02-12 09:00:00, None, None, None,7
None,-0.646, None, None, None, None, 191.45,2018-02-12 10:00:00, None, None, None,7
None,-2.797, None, None, None, None, 191.52,2018-02-12 11:00:00, None, None, None,7
None,-0.175, None, None, None, None, 192.04,2018-02-12 12:00:00, None, None, None,7
None,0.001, None, None, None, None, 192.27,2018-02-12 13:00:00, None, None, None,7
None,-0.333, None, None, None, None, 191.46,2018-02-12 14:00:00, None, None, None,7
None,-1.172, None, None, None, None, 190.99,2018-02-12 15:00:00, None, None, None,7
None,-1.332, None, None, None, None, 190.82,2018-02-12 16:00:00, None, None, None,7
None,-0.345, None, None, None, None, 191.91,2018-02-12 17:00:00, None, None, None,7
None,0.289, None, None, None, None, 191.29,2018-02-12 18:00:00, None, None, None,7
None,0.855, None, None, None, None, 190.97,2018-02-12 19:00:00, None, None, None,7
None,1.928, None, None, None, None, 191.01,2018-02-12 20:00:00, None, None, None,7
None,1.593, None, None, None, None, 191.18,2018-02-12 21:00:00, None, None, None,7
None,2.069, None, None, None, None, 191.78,2018-02-12 22:00:00, None, None, None,7
None,-0.036, None, None, None, None, 191.28,2018-02-12 23:00:00, None, None, None,7
None,-0.261, None, None, None, None, 189.57,2018-02-13 00:00:00, None, None, None,7
None,-1.753, None, None, None, None, 190.96,2018-02-13 01:00:00, None, None, None,7
None,-1.549, None, None, None, None, 184.05,2018-02-13 02:00:00, None, None, None,7
