RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
85.9, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 80.5, None, -12.86, None, None, None, None, None, None, None, None, None,2018-02-12 00:00:00, None,7
86.6, None, None, None, None, None, None, None, -15.0, None, None, None, None, None, None, 80.5, None, -12.96, None, None, None, None, None, None, None, None, None,2018-02-12 01:00:00, None,7
87.4, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.5, None, -12.67, None, None, None, None, None, None, None, None, None,2018-02-12 02:00:00, None,7
86.3, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.4, None, -12.72, None, None, None, None, None, None, None, None, None,2018-02-12 03:00:00, None,7
85.6, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.2, None, -12.09, None, None, None, None, None, None, None, None, None,2018-02-12 04:00:00, None,7
86.3, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.3, None, -12.48, None, None, None, None, None, None, None, None, None,2018-02-12 05:00:00, None,7
87.2, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.2, None, -12.52, None, None, None, None, None, None, None, None, None,2018-02-12 06:00:00, None,7
88.5, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, None, 80.2, None, -12.62, None, None, None, None, None, None, None, None, None,2018-02-12 07:00:00, None,7
89.9, None, None, None, None, None, None, None, -12.0, None, None, None, None, None, None, 80.1, None, -11.18, None, None, None, None, None, None, None, None, None,2018-02-12 08:00:00, None,7
88.7, None, None, None, None, None, None, None, -11.0, None, None, None, None, None, None, 79.9, None, -9.59, None, None, None, None, None, None, None, None, None,2018-02-12 09:00:00, None,7
89.1, None, None, None, None, None, None, None, -7.0, None, None, None, None, None, None, 79.9, None, -5.952, None, None, None, None, None, None, None, None, None,2018-02-12 10:00:00, None,7
84.7, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 80.5, None, -3.472, None, None, None, None, None, None, None, None, None,2018-02-12 11:00:00, None,7
85.1, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 80.5, None, -3.111, None, None, None, None, None, None, None, None, None,2018-02-12 12:00:00, None,7
84.3, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 80.5, None, -2.541, None, None, None, None, None, None, None, None, None,2018-02-12 13:00:00, None,7
85.6, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 80.8, None, -3.087, None, None, None, None, None, None, None, None, None,2018-02-12 14:00:00, None,7
81.2, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, None, 80.9, None, -2.174, None, None, None, None, None, None, None, None, None,2018-02-12 15:00:00, None,7
83.2, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, None, 81.1, None, -2.222, None, None, None, None, None, None, None, None, None,2018-02-12 16:00:00, None,7
83.3, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, None, 80.7, None, -3.809, None, None, None, None, None, None, None, None, None,2018-02-12 17:00:00, None,7
