wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
39.0, None, None, 0.0, None, 3.6, None, -11.8, None, None, None, 86.0,2022-12-03 00:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89.0, None, None, 0.0, None, 2.9, None, -11.7, None, None, None, 87.0,2022-12-03 01:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0, None, None, 0.0, None, 3.3, None, -11.5, None, None, None, 87.0,2022-12-03 02:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 87.0, 3.3, 0.0, -13.2, 2.6, -11.5, -11.6, 83.0, 0.0, 0.0, 87.0,2022-12-03 03:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0, 87.0, 2.6, 0.0, -13.3, 2.5, -11.6, -11.5, 152.0, 0.0, 0.0, 87.0,2022-12-03 04:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83.0, 87.0, 2.5, 0.0, -13.2, 1.6, -11.5, -11.4, 19.0, 0.0, 0.0, 87.0,2022-12-03 05:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136.0, 87.0, 1.6, 0.0, -13.1, 1.9, -11.4, -11.2, 83.0, 0.0, 0.0, 87.0,2022-12-03 06:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, 87.0, 1.9, 0.0, -12.9, 2.3, -11.2, -10.8, 136.0, 0.0, 0.0, 88.0,2022-12-03 07:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.0, 88.0, 2.3, 0.0, -12.4, 1.9, -10.8, -10.2, 237.0, 0.0, 0.0, 88.0,2022-12-03 08:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0, 88.0, 1.9, 0.0, -11.8, 1.6, -10.2, -10.0, 140.0, 0.0, 0.0, 87.0,2022-12-03 09:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, 87.0, 1.6, 0.0, -11.8, 1.6, -10.0, -8.9, 161.0, 0.0, 0.0, 88.0,2022-12-03 10:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, 88.0, 1.6, 0.0, -10.5, 1.9, -8.9, -9.2, 150.0, 0.0, 0.0, 88.0,2022-12-03 11:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196.0, 88.0, 1.9, 0.0, -10.8, 3.1, -9.2, -8.8, 116.0, 0.0, 0.0, 88.0,2022-12-03 12:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, 88.0, 3.1, 0.0, -10.4, 2.5, -8.8, -8.9, 196.0, 0.0, 0.0, 88.0,2022-12-03 13:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.0, 88.0, 2.5, 0.0, -10.5, 1.6, -8.9, -9.4, 164.0, 0.0, 0.0, 89.0,2022-12-03 14:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0, 89.0, 1.6, 0.0, -10.9, 1.7, -9.4, -9.8, 172.0, 0.0, 0.0, 89.0,2022-12-03 15:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125.0, 89.0, 1.7, 0.0, -11.3, 1.6, -9.8, -10.0, 27.0, 0.0, 0.0, 89.0,2022-12-03 16:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0, 89.0, 1.6, 0.0, -11.5, 1.7, -10.0, -10.3, 125.0, 0.0, 0.0, 88.0,2022-12-03 17:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, 88.0, 1.7, 0.0, -11.9, 2.0, -10.3, -10.7, 104.0, 0.0, 0.0, 88.0,2022-12-03 18:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0, 88.0, None, 0.0, -12.3, 1.7, -10.7, -10.6, 59.0, 0.0, 0.0, 88.0,2022-12-03 19:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109.0, 88.0, 1.7, 0.0, -12.2, 1.7, -10.6, -10.7, 67.0, 0.0, 0.0, 88.0,2022-12-03 20:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0, 88.0, 1.7, 0.0, -12.3, 1.6, -10.7, -10.7, 109.0, 0.0, 0.0, 88.0,2022-12-03 21:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.0, 88.0, 1.6, 0.0, -12.3, 1.6, -10.7, -10.6, 107.0, 0.0, 0.0, 88.0,2022-12-03 22:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, 88.0, 1.6, None, -12.2, None, -10.6, None, 146.0, 0.0, 0.0, None,2022-12-03 23:00:00,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
