pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, -12.0,-12.0,89.3, 0.0, 0.0, -11.9, 89.0, -14.0,2022-12-03 00:00:00, None, -13.0,49
0.0, -12.1,-12.14,89.5, 0.0, 0.0, -11.7, 90.0, -14.0,2022-12-03 01:00:00, None, -13.0,49
, -13.1,-13.11,88.3, -127.8, None, -11.7, 88.0, -14.0,2022-12-03 02:00:00, None, -15.0,49
, -13.7,-13.7,87.8, 0.0, 0.0, -11.7, 88.0, -14.0,2022-12-03 03:00:00, None, -15.0,49
, -13.7,-13.68,87.9, 0.0, 0.0, -11.7, 88.0, -14.0,2022-12-03 04:00:00, None, -15.0,49
, -13.4,-13.41,88.3, 0.0, 0.0, -11.7, 88.0, -14.0,2022-12-03 05:00:00, None, -15.0,49
, -12.6,-12.57,88.4, 0.0, 0.0, -11.6, 88.0, -14.0,2022-12-03 06:00:00, None, -14.0,49
, -12.5,-12.5,89.1, 0.0, 0.0, -12.5, 89.0, -13.3,2022-12-03 07:00:00, None, -14.0,49
, -12.9,-12.85,88.8, 0.0, 0.0, -12.5, 89.0, -13.3,2022-12-03 08:00:00, None, -14.0,49
, -13.0,-13.03,88.2, 0.0, 0.0, -12.5, 88.0, -13.3,2022-12-03 09:00:00, None, -14.0,49
, -12.7,-12.68,88.5, 0.0, 0.0, -12.5, 89.0, -13.3,2022-12-03 10:00:00, None, -14.0,49
, -11.5,-11.52,89.6, 0.0, 0.0, -11.5, 90.0, -13.3,2022-12-03 11:00:00, None, -13.0,49
, -11.0,-10.98,89.9, 0.0, 0.0, -11.1, 90.0, -13.3,2022-12-03 12:00:00, None, -12.0,49
, -8.8,-8.76,92.5, 0.0, 0.0, -9.0, 93.0, -13.3,2022-12-03 13:00:00, None, -10.0,49
, -8.8,-8.79,92.6, 0.0, 0.0, -8.7, 93.0, -13.3,2022-12-03 14:00:00, None, -10.0,49
, -10.7,-10.68,90.8, 0.0, 0.0, -8.7, 91.0, -13.3,2022-12-03 15:00:00, None, -12.0,49
, -10.7,-10.66,91.1, 0.0, 0.0, -8.7, 91.0, -13.3,2022-12-03 16:00:00, None, -12.0,49
, -11.3,-11.3,90.4, 0.0, 0.0, -8.7, 90.0, -13.3,2022-12-03 17:00:00, None, -12.0,49
, -10.5,-10.53,91.5, 0.0, 0.0, -8.7, 92.0, -13.3,2022-12-03 18:00:00, None, -11.0,49
, -10.6,-10.62,90.8, 0.0, 0.0, -9.9, 91.0, -11.6,2022-12-03 19:00:00, None, -12.0,49
, -10.1,-10.1,91.0, 0.0, 0.0, -9.3, 91.0, -11.6,2022-12-03 20:00:00, None, -11.0,49
, -9.7,-9.73,91.7, 0.0, 0.0, -9.2, 92.0, -11.6,2022-12-03 21:00:00, None, -11.0,49
, -9.8,-9.8,91.0, 0.0, 0.0, -9.0, 91.0, -11.6,2022-12-03 22:00:00, None, -11.0,49
, -9.8,-9.79,92.0, 0.0, 0.0, -9.0, 92.0, -11.6,2022-12-03 23:00:00, None, -11.0,49
, -10.2,-10.2,91.4, 0.0, 0.0, -9.0, 91.0, -11.6,2022-12-04 00:00:00, None, -11.0,49
, -10.1,-10.08,91.5, 0.0, 0.0, -9.0, 92.0, -11.6,2022-12-04 01:00:00, None, -11.0,49
0.0, -10.3,-10.32,91.3, 0.0, 0.0, -9.0, 91.0, -11.6,2022-12-04 02:00:00, None, -11.0,49
0.0, -10.6,-10.56,91.0, 0.0, 0.0, -9.0, 91.0, -11.6,2022-12-04 03:00:00, None, -12.0,49
0.0, -10.9,-10.93,90.6, 0.0, 0.0, -9.0, 91.0, -11.6,2022-12-04 04:00:00, None, -12.0,49
0.0, -11.9,-11.92,89.7, 0.0, 0.0, -9.0, 90.0, -12.1,2022-12-04 05:00:00, None, -13.0,49
0.0, -12.3,-12.28,89.2, 0.0, 0.0, -9.0, 89.0, -12.3,2022-12-04 06:00:00, None, -13.0,49
0.0, -13.0,-13.01,88.5, 0.0, 0.0, -12.3, 89.0, -13.1,2022-12-04 07:00:00, None, -14.0,49
0.0, -13.7,-13.65,87.3, 0.0, 0.0, -12.3, 87.0, -13.7,2022-12-04 08:00:00, None, -15.0,49
0.0, -12.6,-12.56,87.9, 0.0, 0.0, -12.3, 88.0, -14.5,2022-12-04 09:00:00, None, -14.0,49
0.0, -11.8,-11.83,87.7, 0.0, 0.0, -11.8, 88.0, -14.5,2022-12-04 10:00:00, None, -13.0,49
0.0, -11.3,-11.33,86.5, 0.0, 0.0, -11.3, 87.0, -14.5,2022-12-04 11:00:00, None, -13.0,49
0.0, -10.1,-10.05,75.15, 0.0, 0.0, -9.9, 75.0, -14.5,2022-12-04 12:00:00, None, -13.0,49
0.0, -9.6,-9.55,73.99, 0.0, 0.0, -9.0, 74.0, -14.5,2022-12-04 13:00:00, None, -13.0,49
0.0, -9.4,-9.44,73.04, 0.0, 0.0, -8.8, 73.0, -14.5,2022-12-04 14:00:00, None, -13.0,49
0.0, -12.3,-12.33,83.5, 0.0, 0.0, -8.8, 84.0, -14.5,2022-12-04 15:00:00, None, -14.0,49
0.0, -13.0,-12.96,89.9, 0.0, 0.0, -8.8, 90.0, -14.5,2022-12-04 16:00:00, None, -14.0,49
0.0, -13.7,-13.7,88.8, 0.0, 0.0, -8.8, 89.0, -14.8,2022-12-04 17:00:00, None, -15.0,49
0.0, -14.3,-14.25,87.7, 0.0, 0.0, -8.8, 88.0, -14.8,2022-12-04 18:00:00, None, -16.0,49
