time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-05-06,0.0,24.0,0.6,19
2016-05-07,2.0,14.1,1.2,19
2016-05-08,1.1,13.3,1.5,19
2016-05-09,0.0,14.8,0.4,19
2016-05-10,5.1,11.5,0.1,19
2016-05-11,10.4,15.7,3.5,19
2016-05-12,0.0,15.3,1.3,19
