CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
8.95, None, None, None,39.22,0.897,77.1, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 00:00:00, None, None, None, None,28
9.0, None, None, None,14.78,3.296,113.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 01:00:00, None, None, None, None,28
9.14, None, None, None,20.51,7.96,111.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 02:00:00, None, None, None, None,28
8.01, None, None, None,39.07,5.058,105.4, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 03:00:00, None, None, None, None,28
7.68, None, None, None,46.38,3.641,75.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 04:00:00, None, None, None, None,28
8.12, None, None, None,41.77,2.684,31.41, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 05:00:00, None, None, None, None,28
8.91, None, None, None,19.56,5.622,101.8, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 06:00:00, None, None, None, None,28
8.77, None, None, None,21.9,3.663,102.0, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 07:00:00, None, None, None, None,28
11.4, None, None, None,67.04,0.371,153.7, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 08:00:00, None, None, None, None,28
11.33, None, None, None,57.62,0.633,232.6, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 09:00:00, None, None, None, None,28
13.63, None, None, None,40.51,2.765,196.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 10:00:00, None, None, None, None,28
13.19, None, None, None,54.01,1.802,189.7, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 11:00:00, None, None, None, None,28
14.27, None, None, None,55.14,2.669,268.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 12:00:00, None, None, None, None,28
15.5, None, None, None,41.6,3.934,205.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 13:00:00, None, None, None, None,28
13.51, None, None, None,73.7,1.435,122.6, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 14:00:00, None, None, None, None,28
10.72, None, None, None,15.58,11.0,166.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 15:00:00, None, None, None, None,28
13.36, None, None, None,65.05,1.375,126.4, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 16:00:00, None, None, None, None,28
11.86, None, None, None,35.5,4.319,213.7, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 17:00:00, None, None, None, None,28
11.76, None, None, None,36.33,4.096,212.9, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 18:00:00, None, None, None, None,28
11.85, None, None, None,45.64,3.624,223.9, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 19:00:00, None, None, None, None,28
10.37, None, None, None,13.04,5.91,161.0, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 20:00:00, None, None, None, None,28
9.41, None, None, None,30.3,5.183,126.9, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 21:00:00, None, None, None, None,28
9.12, None, None, None,43.19,2.528,334.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 22:00:00, None, None, None, None,28
9.29, None, None, None,44.51,1.474,27.9, None, None, None, None, None, None, None, None, None, None, None,2016-07-08 23:00:00, None, None, None, None,28
9.34, None, None, None,21.26,0.711,102.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 00:00:00, None, None, None, None,28
9.1, None, None, None,43.12,0.836,76.7, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 01:00:00, None, None, None, None,28
8.91, None, None, None,57.99,0.378,74.0, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 02:00:00, None, None, None, None,28
8.74, None, None, None,39.47,0.894,103.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 03:00:00, None, None, None, None,28
8.62, None, None, None,24.64,2.998,10.32, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 04:00:00, None, None, None, None,28
8.65, None, None, None,26.05,0.764,85.6, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 06:00:00, None, None, None, None,28
8.99, None, None, None,39.71,1.234,2.648, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 07:00:00, None, None, None, None,28
9.15, None, None, None,14.72,5.388,319.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 09:00:00, None, None, None, None,28
9.84, None, None, None,31.84,2.342,284.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 10:00:00, None, None, None, None,28
11.12, None, None, None,34.73,3.087,253.5, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 11:00:00, None, None, None, None,28
10.84, None, None, None,21.1,4.637,317.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 12:00:00, None, None, None, None,28
11.35, None, None, None,53.19,2.481,255.1, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 13:00:00, None, None, None, None,28
12.56, None, None, None,48.05,3.539,263.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 14:00:00, None, None, None, None,28
11.14, None, None, None,64.8,3.389,176.6, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 15:00:00, None, None, None, None,28
12.36, None, None, None,74.1,0.95,82.8, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 16:00:00, None, None, None, None,28
11.53, None, None, None,50.89,3.88,319.4, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 18:00:00, None, None, None, None,28
12.63, None, None, None,19.44,8.41,322.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 19:00:00, None, None, None, None,28
12.11, None, None, None,14.9,6.263,310.8, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 20:00:00, None, None, None, None,28
11.22, None, None, None,23.26,5.676,283.1, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 21:00:00, None, None, None, None,28
10.47, None, None, None,14.83,8.77,302.8, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 22:00:00, None, None, None, None,28
9.99, None, None, None,20.69,10.39,322.2, None, None, None, None, None, None, None, None, None, None, None,2016-07-09 23:00:00, None, None, None, None,28
9.56, None, None, None,15.24,10.64,331.3, None, None, None, None, None, None, None, None, None, None, None,2016-07-10 00:00:00, None, None, None, None,28
9.49, None, None, None,10.97,11.18,325.4, None, None, None, None, None, None, None, None, None, None, None,2016-07-10 01:00:00, None, None, None, None,28
8.95, None, None, None,13.16,8.43,324.0, None, None, None, None, None, None, None, None, None, None, None,2016-07-10 02:00:00, None, None, None, None,28
8.95, None, None, None,11.34,10.56,326.1, None, None, None, None, None, None, None, None, None, None, None,2016-07-10 03:00:00, None, None, None, None,28
