time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2017-05-21,0.0,24.9,7.5,21
2017-05-22,0.0,29.3,7.6,21
2017-05-23,0.1,19.4,8.2,21
2017-05-24,0.0,20.8,6.5,21
2017-05-25,0.0,23.7,4.3,21
2017-05-26,0.0,26.4,5.9,21
2017-05-27,0.0,27.5,7.6,21
