TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
8.045,0.6,41.0, None,837.75, None, None,2021-04-16 00:00:00,120.7,-4.4,16
7.945,0.6,42.9, None,837.95, None, None,2021-04-16 01:00:00,147.4,-3.888,16
8.369,0.6,41.5, None,837.95, None, None,2021-04-16 02:00:00,113.7,-3.946,16
7.041,0.6,42.9, None,837.95, None, None,2021-04-16 03:00:00,146.0,-4.709,16
5.462,0.6,49.0, None,837.95, None, None,2021-04-16 04:00:00,318.7,-4.393,16
7.569,1.9,45.0, None,837.95, None, None,2021-04-16 05:00:00,297.6,-3.593,16
8.717,90.6,43.7, None,838.05, None, None,2021-04-16 06:00:00,355.2,-2.94,16
9.114,238.1,41.6, None,838.45, None, None,2021-04-16 07:00:00,59.0,-3.241,16
8.965,398.1,40.7, None,838.65, None, None,2021-04-16 08:00:00,50.5,-3.667,16
9.435,545.6,41.6, None,838.85, None, None,2021-04-16 09:00:00,66.0,-2.95,16
9.558,664.4,41.3, None,839.15, None, None,2021-04-16 10:00:00,87.0,-2.937,16
10.001,744.4,39.8, None,839.15, None, None,2021-04-16 11:00:00,112.3,-3.034,16
11.151,778.1,39.4, None,839.25, None, None,2021-04-16 12:00:00,126.4,-2.137,16
11.346,768.1,38.1, None,839.35, None, None,2021-04-16 13:00:00,134.8,-2.415,16
10.59,695.6,40.2, None,839.45, None, None,2021-04-16 14:00:00,46.3,-2.37,16
11.321,604.4,39.9, None,839.35, None, None,2021-04-16 15:00:00,29.5,-1.814,16
11.37,469.4,39.2, None,839.25, None, None,2021-04-16 16:00:00,26.7,-2.009,16
11.248,315.6,37.5, None,839.15, None, None,2021-04-16 17:00:00,67.4,-2.717,16
9.089,161.9,42.1, None,839.05, None, None,2021-04-16 18:00:00,328.5,-3.103,16
10.59,25.6,44.1, None,838.95, None, None,2021-04-16 19:00:00,334.1,-1.114,16
9.805,0.6,40.4, None,839.05, None, None,2021-04-16 20:00:00,0.0,-3.01,16
9.361,0.6,44.0, None,839.15, None, None,2021-04-16 21:00:00,0.0,-2.262,16
9.361,0.6,44.6, None,839.25, None, None,2021-04-16 22:00:00,355.2,-2.079,16
9.139,0.6,44.7, None,839.15, None, None,2021-04-16 23:00:00,352.4,-2.251,16
9.188,0.6,44.6, None,839.15, None, None,2021-04-17 00:00:00,14.0,-2.237,16
7.87,0.6,45.2, None,839.15, None, None,2021-04-17 01:00:00,353.8,-3.259,16
8.593,0.6,47.0, None,838.85, None, None,2021-04-17 02:00:00,342.6,-2.072,16
