ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,487.0, 697.0, None, None,2018-03-26 00:00:00, -5.7, None, 202.0, None,13
None,486.0, 697.0, None, None,2018-03-26 01:00:00, -4.7, None, 202.0, None,13
None,486.0, 698.0, None, None,2018-03-26 02:00:00, -7.2, None, 203.0, None,13
None,486.0, 698.0, None, None,2018-03-26 03:00:00, -8.1, None, 202.0, None,13
None,486.0, 698.0, None, None,2018-03-26 04:00:00, -9.1, None, 202.0, None,13
None,486.0, 698.0, None, None,2018-03-26 05:00:00, -8.2, None, 202.0, None,13
None,486.0, 698.0, None, None,2018-03-26 06:00:00, -9.1, None, 201.0, None,13
None,486.0, 698.0, None, None,2018-03-26 07:00:00, -10.0, None, 201.0, None,13
None,487.0, 698.0, None, None,2018-03-26 08:00:00, -10.3, None, 201.0, None,13
None,487.0, 698.0, None, None,2018-03-26 09:00:00, -11.0, None, 200.0, None,13
None,487.0, 697.0, None, None,2018-03-26 10:00:00, -10.6, None, 200.0, None,13
None,487.0, 697.0, None, None,2018-03-26 11:00:00, -10.3, None, 200.0, None,13
None,487.0, 696.0, None, None,2018-03-26 12:00:00, -9.5, None, 200.0, None,13
None,487.0, 696.0, None, None,2018-03-26 13:00:00, -8.6, None, 201.0, None,13
None,487.0, 696.0, None, None,2018-03-26 14:00:00, -7.8, None, 201.0, None,13
None,487.0, 696.0, None, None,2018-03-26 15:00:00, -6.6, None, 201.0, None,13
None,487.0, 696.0, None, None,2018-03-26 16:00:00, -6.2, None, 201.0, None,13
None,487.0, 696.0, None, None,2018-03-26 17:00:00, -5.8, None, 201.0, None,13
None,488.0, 697.0, None, None,2018-03-26 18:00:00, -4.8, None, 201.0, None,13
None,488.0, 697.0, None, None,2018-03-26 19:00:00, -4.1, None, 201.0, None,13
None,488.0, 698.0, None, None,2018-03-26 20:00:00, -4.0, None, 202.0, None,13
None,489.0, 698.0, None, None,2018-03-26 21:00:00, -3.1, None, 201.0, None,13
None,489.0, 698.0, None, None,2018-03-26 22:00:00, -1.8, None, 201.0, None,13
None,489.0, 699.0, None, None,2018-03-26 23:00:00, -3.2, None, 204.0, None,13
None,489.0, 699.0, None, None,2018-03-27 00:00:00, -3.8, None, 198.0, None,13
None,489.0, 699.0, None, None,2018-03-27 01:00:00, -4.0, None, 205.0, None,13
None,489.0, 700.0, None, None,2018-03-27 02:00:00, -4.3, None, 205.0, None,13
None,489.0, 700.0, None, None,2018-03-27 03:00:00, -4.3, None, 205.0, None,13
None,490.0, 700.0, None, None,2018-03-27 04:00:00, -4.3, None, 206.0, None,13
None,491.0, 700.0, None, None,2018-03-27 05:00:00, -3.9, None, 207.0, None,13
None,492.0, 700.0, None, None,2018-03-27 06:00:00, -3.7, None, 209.0, None,13
None,493.0, 700.0, None, None,2018-03-27 07:00:00, -3.6, None, 211.0, None,13
None,495.0, 701.0, None, None,2018-03-27 08:00:00, -3.5, None, 212.0, None,13
None,495.0, 701.0, None, None,2018-03-27 09:00:00, -3.4, None, 211.0, None,13
None,496.0, 701.0, None, None,2018-03-27 10:00:00, -3.4, None, 211.0, None,13
None,496.0, 701.0, None, None,2018-03-27 11:00:00, -3.5, None, 213.0, None,13
None,497.0, 701.0, None, None,2018-03-27 12:00:00, -3.4, None, 213.0, None,13
None,497.0, 701.0, None, None,2018-03-27 13:00:00, -3.2, None, 213.0, None,13
None,497.0, 701.0, None, None,2018-03-27 14:00:00, -3.1, None, 213.0, None,13
None,497.0, 702.0, None, None,2018-03-27 15:00:00, -2.5, None, 213.0, None,13
None,497.0, 702.0, None, None,2018-03-27 16:00:00, -2.3, None, 213.0, None,13
None,497.0, 702.0, None, None,2018-03-27 17:00:00, -2.1, None, 212.0, None,13
None,497.0, 702.0, None, None,2018-03-27 18:00:00, -2.1, None, 212.0, None,13
None,497.0, 703.0, None, None,2018-03-27 19:00:00, -1.3, None, 211.0, None,13
None,498.0, 703.0, None, None,2018-03-27 20:00:00, -0.5, None, 211.0, None,13
None,497.0, 703.0, None, None,2018-03-27 21:00:00, -0.8, None, 211.0, None,13
None,498.0, 704.0, None, None,2018-03-27 22:00:00, 0.1, None, 211.0, None,13
None,498.0, 704.0, None, None,2018-03-27 23:00:00, 0.3, None, 210.0, None,13
None,498.0, 705.0, None, None,2018-03-28 00:00:00, 0.2, None, 210.0, None,13
None,498.0, 705.0, None, None,2018-03-28 01:00:00, -0.2, None, 209.0, None,13
None,498.0, 705.0, None, None,2018-03-28 02:00:00, -0.9, None, 209.0, None,13
