WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
178.1, None,66.5, None,2021-12-03 00:00:00, None,49
191.1, None,55.5, None,2021-12-03 01:00:00, None,49
215.3, None,61.1, None,2021-12-03 02:00:00, None,49
87.7, None,73.5, None,2021-12-03 03:00:00, None,49
84.3, None,79.4, None,2021-12-03 04:00:00, None,49
110.0, None,80.6, None,2021-12-03 05:00:00, None,49
76.5, None,83.2, None,2021-12-03 06:00:00, None,49
87.9, None,84.2, None,2021-12-03 07:00:00, None,49
83.6, None,84.3, None,2021-12-03 08:00:00, None,49
69.9, None,84.0, None,2021-12-03 09:00:00, None,49
86.1, None,83.3, None,2021-12-03 10:00:00, None,49
77.8, None,79.5, None,2021-12-03 11:00:00, None,49
71.9, None,74.2, None,2021-12-03 12:00:00, None,49
239.5, None,71.9, None,2021-12-03 13:00:00, None,49
243.1, None,69.5, None,2021-12-03 14:00:00, None,49
261.0, None,68.6, None,2021-12-03 15:00:00, None,49
239.4, None,70.8, None,2021-12-03 16:00:00, None,49
258.0, None,76.4, None,2021-12-03 17:00:00, None,49
262.2, None,80.9, None,2021-12-03 18:00:00, None,49
246.5, None,83.8, None,2021-12-03 19:00:00, None,49
32.0, None,84.9, None,2021-12-03 20:00:00, None,49
100.5, None,85.6, None,2021-12-03 21:00:00, None,49
89.6, None,85.4, None,2021-12-03 22:00:00, None,49
255.9, None,85.3, None,2021-12-03 23:00:00, None,49
76.7, None,84.8, None,2021-12-04 00:00:00, None,49
81.0, None,85.0, None,2021-12-04 01:00:00, None,49
80.9, None,84.1, None,2021-12-04 02:00:00, None,49
77.0, None,84.1, None,2021-12-04 03:00:00, None,49
76.6, None,83.6, None,2021-12-04 04:00:00, None,49
80.0, None,83.6, None,2021-12-04 05:00:00, None,49
83.7, None,83.7, None,2021-12-04 06:00:00, None,49
89.8, None,83.3, None,2021-12-04 07:00:00, None,49
74.9, None,83.2, None,2021-12-04 08:00:00, None,49
65.3, None,83.4, None,2021-12-04 09:00:00, None,49
77.5, None,84.1, None,2021-12-04 10:00:00, None,49
87.1, None,84.7, None,2021-12-04 11:00:00, None,49
89.5, None,85.5, None,2021-12-04 12:00:00, None,49
170.8, None,85.5, None,2021-12-04 13:00:00, None,49
