BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,66.4, None,2021-12-03 00:00:00, None,49
None, None, None,67.5, None,2021-12-03 01:00:00, None,49
None, None, None,64.4, None,2021-12-03 02:00:00, None,49
None, None, None,77.7, None,2021-12-03 03:00:00, None,49
None, None, None,87.2, None,2021-12-03 04:00:00, None,49
None, None, None,85.8, None,2021-12-03 05:00:00, None,49
None, None, None,92.9, None,2021-12-03 06:00:00, None,49
None, None, None,92.0, None,2021-12-03 07:00:00, None,49
None, None, None,88.2, None,2021-12-03 08:00:00, None,49
None, None, None,77.8, None,2021-12-03 09:00:00, None,49
None, None, None,76.3, None,2021-12-03 10:00:00, None,49
None, None, None,73.5, None,2021-12-03 11:00:00, None,49
None, None, None,70.7, None,2021-12-03 12:00:00, None,49
None, None, None,70.2, None,2021-12-03 13:00:00, None,49
None, None, None,71.2, None,2021-12-03 14:00:00, None,49
None, None, None,69.1, None,2021-12-03 15:00:00, None,49
None, None, None,69.8, None,2021-12-03 16:00:00, None,49
None, None, None,72.3, None,2021-12-03 17:00:00, None,49
None, None, None,73.2, None,2021-12-03 18:00:00, None,49
None, None, None,73.2, None,2021-12-03 19:00:00, None,49
None, None, None,73.5, None,2021-12-03 20:00:00, None,49
None, None, None,75.3, None,2021-12-03 21:00:00, None,49
None, None, None,75.6, None,2021-12-03 22:00:00, None,49
None, None, None,75.3, None,2021-12-03 23:00:00, None,49
None, None, None,75.8, None,2021-12-04 00:00:00, None,49
None, None, None,73.7, None,2021-12-04 01:00:00, None,49
None, None, None,72.9, None,2021-12-04 02:00:00, None,49
None, None, None,73.4, None,2021-12-04 03:00:00, None,49
None, None, None,73.3, None,2021-12-04 04:00:00, None,49
None, None, None,76.9, None,2021-12-04 05:00:00, None,49
None, None, None,82.3, None,2021-12-04 06:00:00, None,49
None, None, None,72.4, None,2021-12-04 07:00:00, None,49
None, None, None,71.9, None,2021-12-04 08:00:00, None,49
None, None, None,76.3, None,2021-12-04 09:00:00, None,49
None, None, None,72.4, None,2021-12-04 10:00:00, None,49
None, None, None,72.1, None,2021-12-04 11:00:00, None,49
None, None, None,76.1, None,2021-12-04 12:00:00, None,49
None, None, None,74.6, None,2021-12-04 13:00:00, None,49
None, None, None,72.7, None,2021-12-04 14:00:00, None,49
None, None, None,70.4, None,2021-12-04 15:00:00, None,49
None, None, None,72.0, None,2021-12-04 16:00:00, None,49
None, None, None,79.3, None,2021-12-04 17:00:00, None,49
None, None, None,76.7, None,2021-12-04 18:00:00, None,49
None, None, None,74.7, None,2021-12-04 19:00:00, None,49
None, None, None,71.8, None,2021-12-04 20:00:00, None,49
None, None, None,70.8, None,2021-12-04 21:00:00, None,49
None, None, None,69.0, None,2021-12-04 22:00:00, None,49
None, None, None,71.1, None,2021-12-04 23:00:00, None,49
None, None, None,75.5, None,2021-12-05 00:00:00, None,49
None, None, None,77.2, None,2021-12-05 01:00:00, None,49
None, None, None,75.4, None,2021-12-05 02:00:00, None,49
None, None, None,76.9, None,2021-12-05 03:00:00, None,49
None, None, None,79.1, None,2021-12-05 04:00:00, None,49
