WDIR_VECT,time,HUMIDITY,week_of_year
None,2021-12-03 00:00:00,92.9,49
None,2021-12-03 01:00:00,93.0,49
None,2021-12-03 02:00:00,93.5,49
None,2021-12-03 03:00:00,93.1,49
None,2021-12-03 04:00:00,92.5,49
None,2021-12-03 05:00:00,91.6,49
None,2021-12-03 06:00:00,92.0,49
None,2021-12-03 07:00:00,91.5,49
None,2021-12-03 08:00:00,91.5,49
None,2021-12-03 09:00:00,90.9,49
None,2021-12-03 10:00:00,90.7,49
None,2021-12-03 11:00:00,87.3,49
None,2021-12-03 12:00:00,82.6,49
None,2021-12-03 13:00:00,77.3,49
None,2021-12-03 14:00:00,80.4,49
None,2021-12-03 15:00:00,87.3,49
None,2021-12-03 16:00:00,88.6,49
None,2021-12-03 17:00:00,91.5,49
None,2021-12-03 18:00:00,91.2,49
None,2021-12-03 19:00:00,91.4,49
None,2021-12-03 20:00:00,91.2,49
None,2021-12-03 21:00:00,91.3,49
None,2021-12-03 22:00:00,90.6,49
None,2021-12-03 23:00:00,90.3,49
None,2021-12-04 00:00:00,91.2,49
None,2021-12-04 01:00:00,90.9,49
None,2021-12-04 02:00:00,91.6,49
None,2021-12-04 03:00:00,90.5,49
None,2021-12-04 04:00:00,90.2,49
None,2021-12-04 05:00:00,91.3,49
None,2021-12-04 06:00:00,91.7,49
None,2021-12-04 07:00:00,90.9,49
None,2021-12-04 08:00:00,90.2,49
None,2021-12-04 09:00:00,89.4,49
None,2021-12-04 10:00:00,88.3,49
None,2021-12-04 11:00:00,88.2,49
None,2021-12-04 12:00:00,89.2,49
None,2021-12-04 13:00:00,86.8,49
None,2021-12-04 14:00:00,85.0,49
None,2021-12-04 15:00:00,85.8,49
None,2021-12-04 16:00:00,87.9,49
None,2021-12-04 17:00:00,89.1,49
None,2021-12-04 18:00:00,91.0,49
None,2021-12-04 19:00:00,92.9,49
None,2021-12-04 20:00:00,92.6,49
None,2021-12-04 21:00:00,91.8,49
None,2021-12-04 22:00:00,90.8,49
None,2021-12-04 23:00:00,90.2,49
None,2021-12-05 00:00:00,90.2,49
None,2021-12-05 01:00:00,89.9,49
None,2021-12-05 02:00:00,89.5,49
None,2021-12-05 03:00:00,88.6,49
None,2021-12-05 04:00:00,89.0,49
None,2021-12-05 05:00:00,87.7,49
None,2021-12-05 06:00:00,87.7,49
None,2021-12-05 07:00:00,87.2,49
None,2021-12-05 08:00:00,87.4,49
None,2021-12-05 09:00:00,87.0,49
None,2021-12-05 10:00:00,87.5,49
None,2021-12-05 11:00:00,88.4,49
None,2021-12-05 12:00:00,88.6,49
None,2021-12-05 13:00:00,87.9,49
None,2021-12-05 14:00:00,87.9,49
None,2021-12-05 15:00:00,89.2,49
None,2021-12-05 16:00:00,90.8,49
None,2021-12-05 17:00:00,90.8,49
None,2021-12-05 18:00:00,91.0,49
None,2021-12-05 19:00:00,90.9,49
None,2021-12-05 20:00:00,91.4,49
None,2021-12-05 21:00:00,91.0,49
None,2021-12-05 22:00:00,90.9,49
None,2021-12-05 23:00:00,90.8,49
None,2021-12-06 00:00:00,91.0,49
None,2021-12-06 01:00:00,90.5,49
None,2021-12-06 02:00:00,91.0,49
None,2021-12-06 03:00:00,91.8,49
None,2021-12-06 04:00:00,92.2,49
None,2021-12-06 05:00:00,92.3,49
None,2021-12-06 06:00:00,92.3,49
None,2021-12-06 07:00:00,91.2,49
None,2021-12-06 08:00:00,89.5,49
None,2021-12-06 09:00:00,88.3,49
None,2021-12-06 10:00:00,89.3,49
None,2021-12-06 11:00:00,90.1,49
None,2021-12-06 12:00:00,88.9,49
None,2021-12-06 13:00:00,87.0,49
None,2021-12-06 14:00:00,85.5,49
None,2021-12-06 15:00:00,86.6,49
None,2021-12-06 16:00:00,89.9,49
None,2021-12-06 17:00:00,89.8,49
None,2021-12-06 18:00:00,89.1,49
None,2021-12-06 19:00:00,89.1,49
None,2021-12-06 20:00:00,89.2,49
None,2021-12-06 21:00:00,90.0,49
None,2021-12-06 22:00:00,90.4,49
None,2021-12-06 23:00:00,90.6,49
None,2021-12-07 00:00:00,90.5,49
None,2021-12-07 01:00:00,90.2,49
None,2021-12-07 02:00:00,90.5,49
None,2021-12-07 03:00:00,90.2,49
None,2021-12-07 04:00:00,90.9,49
None,2021-12-07 05:00:00,92.9,49
None,2021-12-07 06:00:00,89.0,49
None,2021-12-07 07:00:00,88.1,49
None,2021-12-07 08:00:00,85.5,49
None,2021-12-07 09:00:00,83.5,49
None,2021-12-07 10:00:00,81.4,49
None,2021-12-07 11:00:00,79.9,49
None,2021-12-07 12:00:00,79.7,49
None,2021-12-07 13:00:00,78.7,49
None,2021-12-07 14:00:00,78.7,49
None,2021-12-07 15:00:00,79.1,49
None,2021-12-07 16:00:00,79.8,49
None,2021-12-07 17:00:00,81.6,49
None,2021-12-07 18:00:00,84.8,49
None,2021-12-07 19:00:00,89.4,49
None,2021-12-07 20:00:00,85.4,49
None,2021-12-07 21:00:00,90.2,49
None,2021-12-07 22:00:00,89.0,49
None,2021-12-07 23:00:00,92.3,49
None,2021-12-08 00:00:00,89.5,49
None,2021-12-08 01:00:00,92.4,49
None,2021-12-08 02:00:00,93.5,49
None,2021-12-08 03:00:00,92.4,49
None,2021-12-08 04:00:00,94.2,49
None,2021-12-08 05:00:00,96.0,49
None,2021-12-08 06:00:00,96.0,49
None,2021-12-08 07:00:00,95.0,49
None,2021-12-08 08:00:00,94.5,49
None,2021-12-08 09:00:00,94.6,49
None,2021-12-08 10:00:00,93.5,49
None,2021-12-08 11:00:00,93.3,49
None,2021-12-08 12:00:00,90.8,49
None,2021-12-08 13:00:00,81.9,49
None,2021-12-08 14:00:00,81.8,49
None,2021-12-08 15:00:00,87.3,49
None,2021-12-08 16:00:00,89.7,49
None,2021-12-08 17:00:00,92.3,49
None,2021-12-08 18:00:00,92.7,49
None,2021-12-08 19:00:00,94.2,49
None,2021-12-08 20:00:00,94.2,49
None,2021-12-08 21:00:00,92.6,49
None,2021-12-08 22:00:00,93.2,49
None,2021-12-08 23:00:00,93.2,49
None,2021-12-09 00:00:00,92.3,49
None,2021-12-09 01:00:00,91.9,49
None,2021-12-09 02:00:00,90.9,49
None,2021-12-09 03:00:00,91.0,49
None,2021-12-09 04:00:00,91.8,49
None,2021-12-09 05:00:00,91.2,49
None,2021-12-09 06:00:00,91.8,49
None,2021-12-09 07:00:00,91.5,49
None,2021-12-09 08:00:00,91.9,49
None,2021-12-09 09:00:00,91.9,49
None,2021-12-09 10:00:00,91.3,49
None,2021-12-09 11:00:00,90.2,49
None,2021-12-09 12:00:00,89.1,49
None,2021-12-09 13:00:00,88.0,49
None,2021-12-09 14:00:00,88.6,49
None,2021-12-09 15:00:00,90.7,49
None,2021-12-09 16:00:00,91.5,49
None,2021-12-09 17:00:00,93.0,49
None,2021-12-09 18:00:00,92.8,49
None,2021-12-09 19:00:00,92.0,49
None,2021-12-09 20:00:00,91.0,49
None,2021-12-09 21:00:00,90.5,49
None,2021-12-09 22:00:00,91.3,49
None,2021-12-09 23:00:00,92.2,49
