pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
0.0, 12.8, 12.82, 74.6, 0.0, None, 20.9, 75.0, 12.8,2022-08-27 00:00:00, None, 9.0,35
0.0, 12.8, 12.81, 71.92, 0.0, None, 20.9, 72.0, 12.7,2022-08-27 01:00:00, None, 8.0,35
0.0, 12.6, 12.63, 72.7, 0.0, None, 20.9, 73.0, 12.6,2022-08-27 02:00:00, None, 8.0,35
0.0, 12.4, 12.36, 70.42, 0.0, None, 20.9, 70.0, 12.2,2022-08-27 03:00:00, None, 7.0,35
0.0, 10.5, 10.45, 71.33, 0.0, None, 20.9, 71.0, 10.6,2022-08-27 04:00:00, None, 5.0,35
1.2, 8.3, 8.32, 90.9, 1.2, None, 20.9, 91.0, 8.3,2022-08-27 05:00:00, None, 7.0,35
1.8, 8.2, 8.19, 89.0, 0.6, None, 20.9, 89.0, 8.2,2022-08-27 06:00:00, None, 7.0,35
2.0, 8.3, 8.33, 83.8, 0.2, None, 8.4, 84.0, 8.0,2022-08-27 07:00:00, None, 6.0,35
2.3, 8.3, 8.32, 77.23, 0.3, None, 8.5, 77.0, 8.0,2022-08-27 08:00:00, None, 5.0,35
2.5, 8.7, 8.71, 76.56, 0.2, None, 8.7, 77.0, 8.0,2022-08-27 09:00:00, None, 5.0,35
2.7, 8.7, 8.72, 84.0, 0.2, None, 9.0, 84.0, 8.0,2022-08-27 10:00:00, None, 6.0,35
2.7, 9.8, 9.84, 76.37, 0.0, None, 9.8, 76.0, 8.0,2022-08-27 11:00:00, None, 6.0,35
2.7, 10.8, 10.83, 70.38, 0.0, None, 10.9, 70.0, 8.0,2022-08-27 12:00:00, None, 6.0,35
2.7, 12.1, 12.12, 62.31, 0.0, None, 12.3, 62.0, 8.0,2022-08-27 13:00:00, None, 5.0,35
2.7, 12.0, 12.02, 66.29, 0.0, None, 13.4, 66.0, 8.0,2022-08-27 14:00:00, None, 6.0,35
2.7, 12.7, 12.67, 58.62, 0.0, None, 13.4, 59.0, 8.0,2022-08-27 15:00:00, None, 5.0,35
2.7, 12.0, 12.0, 62.5, 0.0, None, 13.4, 63.0, 8.0,2022-08-27 16:00:00, None, 5.0,35
2.7, 12.9, 12.94, 57.77, 0.0, None, 13.4, 58.0, 8.0,2022-08-27 17:00:00, None, 5.0,35
2.7, 12.4, 12.44, 61.84, 0.0, None, 13.4, 62.0, 8.0,2022-08-27 18:00:00, None, 6.0,35
2.7, 10.8, 10.76, 67.69, 0.0, None, 12.5, 68.0, 10.8,2022-08-27 19:00:00, None, 5.0,35
2.7, 9.5, 9.47, 74.43, 0.0, None, 12.5, 74.0, 9.5,2022-08-27 20:00:00, None, 5.0,35
2.7, 8.9, 8.87, 75.38, 0.0, None, 12.5, 75.0, 8.8,2022-08-27 21:00:00, None, 5.0,35
2.7, 8.5, 8.52, 78.12, 0.0, None, 12.5, 78.0, 8.4,2022-08-27 22:00:00, None, 5.0,35
2.7, 8.2, 8.16, 81.7, 0.0, None, 12.5, 82.0, 8.2,2022-08-27 23:00:00, None, 5.0,35
2.7, 8.1, 8.14, 81.9, 0.0, None, 12.5, 82.0, 8.1,2022-08-28 00:00:00, None, 5.0,35
2.7, 8.5, 8.49, 80.9, 0.0, None, 12.5, 81.0, 8.0,2022-08-28 01:00:00, None, 5.0,35
2.7, 8.3, 8.31, 81.8, 0.0, None, 12.5, 82.0, 8.0,2022-08-28 02:00:00, None, 6.0,35
2.7, 8.1, 8.13, 82.7, 0.0, None, 12.5, 83.0, 8.0,2022-08-28 03:00:00, None, 6.0,35
2.7, 8.2, 8.21, 82.6, 0.0, None, 12.5, 83.0, 8.0,2022-08-28 04:00:00, None, 6.0,35
1.5, 8.1, 8.07, 82.7, 0.0, None, 12.5, 83.0, 8.0,2022-08-28 05:00:00, None, 5.0,35
0.9, 8.0, 7.975, 82.7, 0.0, None, 12.5, 83.0, 7.7,2022-08-28 06:00:00, None, 5.0,35
0.7, 8.9, 8.85, 78.76, 0.0, None, 8.8, 79.0, 7.9,2022-08-28 07:00:00, None, 6.0,35
0.4, 10.7, 10.66, 67.71, 0.0, None, 10.7, 68.0, 7.9,2022-08-28 08:00:00, None, 5.0,35
0.2, 11.1, 11.08, 64.49, 0.0, None, 11.5, 64.0, 7.9,2022-08-28 09:00:00, None, 5.0,35
0.0, 11.8, 11.75, 61.39, 0.0, None, 12.2, 61.0, 7.9,2022-08-28 10:00:00, None, 5.0,35
0.0, 12.0, 12.01, 60.88, 0.0, None, 13.1, 61.0, 7.9,2022-08-28 11:00:00, None, 5.0,35
0.0, 12.9, 12.88, 60.0, 0.0, None, 13.3, 60.0, 7.9,2022-08-28 12:00:00, None, 6.0,35
0.0, 13.0, 12.98, 59.85, 0.0, None, 13.7, 60.0, 7.9,2022-08-28 13:00:00, None, 6.0,35
0.0, 14.9, 14.93, 54.28, 0.0, None, 14.9, 54.0, 7.9,2022-08-28 14:00:00, None, 6.0,35
0.0, 16.2, 16.17, 50.31, 0.0, None, 16.1, 50.0, 7.9,2022-08-28 15:00:00, None, 6.0,35
0.0, 17.5, 17.52, 46.93, 0.0, None, 17.7, 47.0, 7.9,2022-08-28 16:00:00, None, 6.0,35
0.0, 18.0, 17.97, 46.97, 0.0, None, 18.4, 47.0, 7.9,2022-08-28 17:00:00, None, 6.0,35
0.0, 18.2, 18.22, 46.42, 0.0, None, 18.4, 46.0, 7.9,2022-08-28 18:00:00, None, 6.0,35
0.0, 16.5, 16.54, 52.15, 0.0, None, 18.2, 52.0, 16.5,2022-08-28 19:00:00, None, 7.0,35
0.0, 12.6, 12.64, 68.33, 0.0, None, 18.2, 68.0, 12.7,2022-08-28 20:00:00, None, 7.0,35
, None, 11.29, 74.59, None, None, None, None, None,2022-08-28 21:00:00, None, None,35
0.0, 11.2, 11.18, 74.02, 0.0, None, 18.2, 74.0, 11.0,2022-08-28 22:00:00, None, 7.0,35
0.0, 9.4, 9.43, 80.3, 0.0, None, 18.2, 80.0, 9.5,2022-08-28 23:00:00, None, 6.0,35
0.0, 10.6, 10.57, 74.72, 0.0, None, 18.2, 75.0, 9.1,2022-08-29 00:00:00, None, 6.0,35
0.0, 9.3, 9.31, 79.47, 0.0, None, 18.2, 79.0, 9.1,2022-08-29 01:00:00, None, 6.0,35
0.0, 8.9, 8.9, 82.3, 0.0, None, 18.2, 82.0, 8.9,2022-08-29 02:00:00, None, 6.0,35
0.0, 9.1, 9.06, 83.4, 0.0, None, 18.2, 83.0, 8.7,2022-08-29 03:00:00, None, 6.0,35
0.0, 8.9, 8.93, 83.4, 0.0, None, 18.2, 83.0, 8.7,2022-08-29 04:00:00, None, 6.0,35
0.0, 9.9, 9.85, 79.26, 0.0, None, 18.2, 79.0, 8.7,2022-08-29 05:00:00, None, 6.0,35
0.0, 9.8, 9.84, 78.95, 0.0, None, 18.2, 79.0, 8.7,2022-08-29 06:00:00, None, 6.0,35
0.0, 10.5, 10.53, 76.28, 0.0, None, 11.0, 76.0, 9.3,2022-08-29 07:00:00, None, 6.0,35
