wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
308.0, 76.0, 12.9, 0.0, 7.2, 13.0, 11.3, 11.0, 264.0, 0.0, 0.0, 75.0,2022-08-27 00:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309.0, 76.0, 18.2, 0.0, 7.2, 15.8, 11.3, 10.7, 307.0, 0.0, 0.0, 74.0,2022-08-27 01:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345.0, 75.0, None, 0.0, 6.7, 25.8, 11.0, 9.6, 308.0, 0.0, 0.0, 74.0,2022-08-27 02:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, 74.0, 15.8, 1.4, 6.3, 17.7, 10.7, 7.5, 309.0, 0.0, 0.0, 89.0,2022-08-27 03:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, 74.0, 25.8, 0.8, 5.2, 17.0, 9.6, 7.8, 345.0, 0.0, 0.0, 85.0,2022-08-27 04:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, 89.0, 17.7, 0.6, 5.8, 21.6, 7.5, 7.5, 359.0, 1.4, 1.4, 83.0,2022-08-27 05:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346.0, 85.0, None, 0.8, 5.4, 20.9, 7.8, 7.2, 2.0, 0.8, 2.2, 81.0,2022-08-27 06:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, 83.0, 21.6, 0.2, 4.8, 14.6, 7.5, 7.6, 357.0, 0.6, 2.8, 82.0,2022-08-27 07:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, 81.0, 20.9, 0.2, 4.2, 11.4, 7.2, 7.8, 346.0, 0.8, 3.6, 82.0,2022-08-27 08:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, 82.0, 14.6, 0.0, 4.7, 13.0, 7.6, 8.4, 337.0, 0.2, 3.8, 77.0,2022-08-27 09:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0, 82.0, 11.4, 0.0, 4.9, 10.9, 7.8, 9.5, 332.0, 0.2, 4.0, 70.0,2022-08-27 10:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, 77.0, None, 0.0, 4.6, 9.2, 8.4, 10.6, 320.0, 0.0, 4.0, 68.0,2022-08-27 11:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337.0, 70.0, 10.9, 0.0, 4.3, 10.7, 9.5, 11.0, 342.0, 0.0, 4.0, 62.0,2022-08-27 12:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322.0, 68.0, 9.2, 0.0, 4.9, 12.3, 10.6, 12.5, 315.0, 0.0, 4.0, 57.0,2022-08-27 13:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268.0, 62.0, 10.7, 0.0, 4.0, 11.2, 11.0, 12.3, 337.0, 0.0, 4.0, 59.0,2022-08-27 14:00:00,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
