RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
68.0, None, None, None,7.91,195.3, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.553, None, None, None, None,19.73, None, None, None, None,2018-02-26 00:00:00, None,9,,
68.4, None, None, None,7.82,198.9, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.593, None, None, None, None,20.77, None, None, None, None,2018-02-26 01:00:00, None,9,,
67.61, None, None, None,5.616,195.0, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.643, None, None, None, None,25.33, None, None, None, None,2018-02-26 02:00:00, None,9,,
67.96, None, None, None,4.896,188.8, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.673, None, None, None, None,25.62, None, None, None, None,2018-02-26 03:00:00, None,9,,
69.06, None, None, None,3.715,201.5, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.752, None, None, None, None,32.53, None, None, None, None,2018-02-26 04:00:00, None,9,,
68.71, None, None, None,2.434,198.7, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.843, None, None, None, None,47.89, None, None, None, None,2018-02-26 05:00:00, None,9,,
67.59, None, None, None,2.855,207.7, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.891, None, None, None, None,38.65, None, None, None, None,2018-02-26 06:00:00, None,9,,
66.9, None, None, None,3.525,199.4, None, None,-12.0, None, None, None, None, None, None, None, None, None,-7.03, None, None, None, None,32.67, None, None, None, None,2018-02-26 07:00:00, None,9,,
68.1, None, None, None,4.009,196.9, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.941, None, None, None, None,31.61, None, None, None, None,2018-02-26 08:00:00, None,9,,
68.67, None, None, None,3.163,187.6, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.663, None, None, None, None,39.61, None, None, None, None,2018-02-26 09:00:00, None,9,,
67.93, None, None, None,4.309,191.9, None, None,-11.0, None, None, None, None, None, None, None, None, None,-6.178, None, None, None, None,35.61, None, None, None, None,2018-02-26 10:00:00, None,9,,
66.6, None, None, None,6.764,181.9, None, None,-10.0, None, None, None, None, None, None, None, None, None,-5.528, None, None, None, None,26.37, None, None, None, None,2018-02-26 11:00:00, None,9,,
