station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
10.5, 7.0, 249.0, 48.0, 2019-03-27 18:00:00, 0.0
16.3, 4.8, 266.0, 53.0, 2019-03-27 19:00:00, 0.0
11.8, 4.6, 265.0, 55.0, 2019-03-27 20:00:00, 0.0
14.5, 4.3, 252.0, 56.0, 2019-03-27 21:00:00, 0.0
11.3, 2.3, 269.0, 66.0, 2019-03-27 22:00:00, 0.0
13.9, 2.5, 281.0, 67.0, 2019-03-27 23:00:00, 0.0
14.2, 2.2, 291.0, 67.0, 2019-03-28 00:00:00, 0.0
11.7, 1.9, 253.0, 67.0, 2019-03-28 01:00:00, 0.0
11.4, 1.8, 238.0, 68.0, 2019-03-28 02:00:00, 0.0
11.0, 1.3, 255.0, 70.0, 2019-03-28 03:00:00, 0.0
10.7, 1.0, 246.0, 73.0, 2019-03-28 04:00:00, 0.0
13.3, 1.7, 245.0, 67.0, 2019-03-28 05:00:00, 0.0
11.4, 0.8, 248.0, 72.0, 2019-03-28 06:00:00, 0.0
4.1, 1.5, 30.0, 71.0, 2019-03-28 07:00:00, 0.0
8.7, 2.1, 200.0, 67.0, 2019-03-28 08:00:00, 0.0
4.6, 2.3, 207.0, 67.0, 2019-03-28 09:00:00, 0.0
5.2, 6.5, 260.0, 63.0, 2019-03-31 18:00:00, 0.0
10.5, 3.5, 265.0, 75.0, 2019-03-31 19:00:00, 0.2
9.0, 3.9, 258.0, 75.0, 2019-03-31 20:00:00, 0.0
9.2, 2.7, 259.0, 79.0, 2019-03-31 21:00:00, 0.0
8.7, 2.1, 267.0, 83.0, 2019-03-31 22:00:00, 0.0
8.1, 0.8, 271.0, 88.0, 2019-03-31 23:00:00, 0.0
9.6, 0.4, 271.0, 90.0, 2019-04-01 00:00:00, 0.0
8.7, 0.2, 277.0, 91.0, 2019-04-01 01:00:00, 0.0
7.0, -0.1, 269.0, 93.0, 2019-04-01 02:00:00, 0.0
6.7, -0.2, 278.0, 94.0, 2019-04-01 03:00:00, 0.0
9.0, -0.7, 272.0, 94.0, 2019-04-01 04:00:00, 0.0
3.7, -0.3, 269.0, 95.0, 2019-04-01 05:00:00, 0.0
5.6, 0.2, 254.0, 95.0, 2019-04-01 06:00:00, 0.0
3.6, 0.1, 71.0, 96.0, 2019-04-01 07:00:00, 0.0
9.9, 1.1, 196.0, 93.0, 2019-04-01 08:00:00, 0.0
6.8, 3.8, 160.0, 83.0, 2019-04-01 09:00:00, 0.0
6.4, 5.8, 162.0, 74.0, 2019-04-01 10:00:00, 0.0
8.7, 7.4, 93.0, 69.0, 2019-04-01 11:00:00, 0.0
8.0, 9.8, 111.0, 59.0, 2019-04-01 12:00:00, 0.0
8.0, 11.9, 105.0, 53.0, 2019-04-01 13:00:00, 0.0
8.0, 13.5, 139.0, 35.0, 2019-04-01 14:00:00, 0.0
8.1, 14.1, 74.0, 30.0, 2019-04-01 15:00:00, 0.0
12.1, 10.1, 216.0, 35.0, 2019-04-01 18:00:00, 0.0
12.9, 7.5, 255.0, 40.0, 2019-04-01 19:00:00, 0.0
10.8, 5.9, 259.0, 46.0, 2019-04-01 20:00:00, 0.0
7.4, 3.8, 263.0, 57.0, 2019-04-01 21:00:00, 0.0
11.0, 4.0, 264.0, 52.0, 2019-04-01 22:00:00, 0.0
11.7, 2.6, 272.0, 58.0, 2019-04-01 23:00:00, 0.0
8.7, 2.3, 272.0, 61.0, 2019-04-02 00:00:00, 0.0
7.8, 0.8, 286.0, 68.0, 2019-04-02 01:00:00, 0.0
6.8, 0.4, 271.0, 70.0, 2019-04-02 02:00:00, 0.0
8.7, -0.4, 272.0, 71.0, 2019-04-02 03:00:00, 0.0
8.6, 0.7, 260.0, 68.0, 2019-04-02 04:00:00, 0.0
8.7, 0.6, 242.0, 65.0, 2019-04-02 05:00:00, 0.0
7.4, -1.2, 272.0, 76.0, 2019-04-02 06:00:00, 0.0
9.0, 0.5, 259.0, 66.0, 2019-04-02 07:00:00, 0.0
8.1, 1.5, 252.0, 60.0, 2019-04-02 08:00:00, 0.0
9.3, 4.4, 209.0, 51.0, 2019-04-02 09:00:00, 0.0
8.3, 6.6, 94.0, 46.0, 2019-04-02 10:00:00, 0.0
8.7, 8.6, 75.0, 46.0, 2019-04-02 11:00:00, 0.0
9.8, 10.3, 88.0, 38.0, 2019-04-02 12:00:00, 0.0
7.6, 12.8, 116.0, 29.0, 2019-04-02 13:00:00, 0.0
9.5, 12.9, 137.0, 23.0, 2019-04-02 14:00:00, 0.0
7.7, 14.1, 127.0, 22.0, 2019-04-02 15:00:00, 0.0
10.2, 13.9, 76.0, 25.0, 2019-04-02 16:00:00, 0.0
8.0, 13.9, 80.0, 25.0, 2019-04-02 17:00:00, 0.0
8.6, 8.3, 256.0, 41.0, 2019-04-02 18:00:00, 0.0
12.1, 5.3, 263.0, 47.0, 2019-04-02 19:00:00, 0.0
10.5, 4.1, 263.0, 51.0, 2019-04-02 20:00:00, 0.0
11.5, 3.6, 271.0, 51.0, 2019-04-02 21:00:00, 0.0
9.3, 2.7, 273.0, 54.0, 2019-04-02 22:00:00, 0.0
10.4, 2.7, 267.0, 54.0, 2019-04-02 23:00:00, 0.0
11.3, 1.8, 272.0, 58.0, 2019-04-03 00:00:00, 0.0
9.5, 1.8, 268.0, 58.0, 2019-04-03 01:00:00, 0.0
8.4, 1.5, 271.0, 59.0, 2019-04-03 02:00:00, 0.0
7.4, 1.3, 263.0, 63.0, 2019-04-03 03:00:00, 0.0
7.4, 1.3, 262.0, 63.0, 2019-04-03 04:00:00, 0.0
6.5, 1.6, 267.0, 63.0, 2019-04-03 05:00:00, 0.0
11.7, 2.2, 289.0, 56.0, 2019-04-03 06:00:00, 0.0
4.0, 2.4, 328.0, 59.0, 2019-04-03 07:00:00, 0.0
4.6, 4.3, 131.0, 55.0, 2019-04-03 08:00:00, 0.0
7.8, 5.0, 75.0, 58.0, 2019-04-03 09:00:00, 0.0
12.4, 5.3, 69.0, 54.0, 2019-04-03 10:00:00, 0.0
17.2, 5.1, 68.0, 61.0, 2019-04-03 11:00:00, 0.0
21.5, 4.8, 67.0, 80.0, 2019-04-03 12:00:00, 0.0
23.2, 4.0, 58.0, 89.0, 2019-04-03 13:00:00, 0.0
20.0, 3.1, 43.0, 95.0, 2019-04-03 14:00:00, 1.2
12.6, 4.5, 59.0, 93.0, 2019-04-03 15:00:00, 0.4
9.6, 5.2, 38.0, 89.0, 2019-04-03 16:00:00, 0.0
6.4, 4.0, 16.0, 97.0, 2019-04-03 17:00:00, 0.0
6.4, 3.6, 242.0, 99.0, 2019-04-03 18:00:00, 0.0
4.4, 3.9, 5.0, 96.0, 2019-04-03 19:00:00, 1.2
10.4, 3.6, 312.0, 99.0, 2019-04-03 20:00:00, 0.4
2.5, 3.3, 336.0, 99.0, 2019-04-03 21:00:00, 0.2
6.2, 3.2, 227.0, 99.0, 2019-04-03 22:00:00, 0.8
7.3, 3.0, 283.0, 99.0, 2019-04-03 23:00:00, 0.0
6.1, 2.4, 292.0, 97.0, 2019-04-04 00:00:00, 0.0
6.1, 2.8, 266.0, 99.0, 2019-04-04 01:00:00, 0.0
9.6, 2.0, 286.0, 99.0, 2019-04-04 02:00:00, 0.0
8.4, 2.3, 28.0, 99.0, 2019-04-04 03:00:00, 0.0
8.4, 1.4, 304.0, 99.0, 2019-04-04 04:00:00, 0.0
5.6, 1.8, 274.0, 99.0, 2019-04-04 05:00:00, 0.0
