station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
5.9, 7.4, 280.0, 44.0, 2019-03-26 18:00:00, 0.0
11.7, 6.3, 231.0, 46.0, 2019-03-26 19:00:00, 0.0
5.8, 3.8, 272.0, 59.0, 2019-03-26 20:00:00, 0.0
5.9, 3.3, 252.0, 62.0, 2019-03-26 21:00:00, 0.0
6.5, 3.0, 237.0, 57.0, 2019-03-26 22:00:00, 0.0
9.2, 3.9, 265.0, 53.0, 2019-03-26 23:00:00, 0.0
11.8, 3.7, 253.0, 50.0, 2019-03-27 00:00:00, 0.0
14.2, 3.1, 253.0, 51.0, 2019-03-27 01:00:00, 0.0
13.6, 2.6, 248.0, 52.0, 2019-03-27 02:00:00, 0.0
13.5, 2.3, 251.0, 52.0, 2019-03-27 03:00:00, 0.0
11.1, 1.7, 245.0, 52.0, 2019-03-27 04:00:00, 0.0
10.5, 1.2, 269.0, 53.0, 2019-03-27 05:00:00, 0.0
9.9, 1.0, 266.0, 53.0, 2019-03-27 06:00:00, 0.0
11.5, 0.9, 265.0, 52.0, 2019-03-27 07:00:00, 0.0
5.0, 0.1, 333.0, 65.0, 2019-03-27 08:00:00, 0.0
4.3, 0.4, 327.0, 62.0, 2019-03-27 09:00:00, 0.0
12.7, 6.1, 70.0, 47.0, 2019-03-27 10:00:00, 0.0
10.1, 8.9, 60.0, 41.0, 2019-03-27 11:00:00, 0.0
12.7, 11.9, 43.0, 37.0, 2019-03-27 12:00:00, 0.0
13.9, 14.9, 29.0, 24.0, 2019-03-27 13:00:00, 0.0
