station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
2.4, -3.6, 359.0, 71.0, 2019-01-01 00:00:00, 0.0
8.7, -2.2, 283.0, 57.0, 2019-01-01 01:00:00, 0.0
6.7, -2.2, 271.0, 49.0, 2019-01-01 02:00:00, 0.0
2.6, -2.2, 193.0, 53.0, 2019-01-01 03:00:00, 0.0
5.1, -2.1, 293.0, 51.0, 2019-01-01 04:00:00, 0.0
5.4, -2.1, 308.0, 46.0, 2019-01-01 05:00:00, 0.0
5.4, -2.3, 294.0, 59.0, 2019-01-01 06:00:00, 0.0
5.9, -3.9, 322.0, 67.0, 2019-01-01 07:00:00, 0.0
7.4, -4.0, 308.0, 68.0, 2019-01-01 08:00:00, 0.0
6.3, -4.4, 297.0, 68.0, 2019-01-01 09:00:00, 0.0
3.6, -3.6, 279.0, 71.0, 2019-01-01 10:00:00, 0.0
6.3, -2.5, 286.0, 86.0, 2019-01-01 11:00:00, 0.0
7.1, -2.7, 290.0, 91.0, 2019-01-01 12:00:00, 0.0
5.8, -3.1, 305.0, 97.0, 2019-01-01 13:00:00, 0.0
1.0, -3.0, 320.0, 96.0, 2019-01-01 14:00:00, 0.0
1.9, -3.8, 301.0, 97.0, 2019-01-01 15:00:00, 0.0
5.5, -4.0, 295.0, 91.0, 2019-01-01 16:00:00, 0.0
1.2, -4.0, 285.0, 94.0, 2019-01-01 17:00:00, 0.0
1.6, -4.1, 280.0, 97.0, 2019-01-01 18:00:00, 0.0
4.7, -1.3, 291.0, 98.0, 2019-01-01 19:00:00, 0.0
2.6, -2.4, 286.0, 99.0, 2019-01-01 20:00:00, 0.0
2.7, -2.9, 288.0, 98.0, 2019-01-01 21:00:00, 0.0
3.0, -1.2, 287.0, 98.0, 2019-01-01 22:00:00, 0.0
5.6, -0.6, 293.0, 99.0, 2019-01-01 23:00:00, 0.0
3.6, -1.5, 260.0, 99.0, 2019-01-02 00:00:00, 0.0
1.7, -1.7, 352.0, 99.0, 2019-01-02 01:00:00, 0.0
0.2, -3.0, 14.0, 96.0, 2019-01-02 02:00:00, 0.0
0.6, -4.5, 90.0, 96.0, 2019-01-02 03:00:00, 0.0
1.0, -5.1, 57.0, 95.0, 2019-01-02 04:00:00, 0.0
1.7, -4.9, 76.0, 93.0, 2019-01-02 05:00:00, 0.0
1.5, -5.0, 58.0, 91.0, 2019-01-02 06:00:00, 0.0
1.0, -5.0, 33.0, 84.0, 2019-01-02 07:00:00, 0.0
1.7, -4.8, 102.0, 87.0, 2019-01-02 08:00:00, 0.0
0.8, -4.8, 91.0, 91.0, 2019-01-02 09:00:00, 0.0
1.2, -5.3, 113.0, 94.0, 2019-01-02 10:00:00, 0.0
3.5, -5.1, 92.0, 95.0, 2019-01-02 11:00:00, 0.0
1.8, -4.6, 98.0, 96.0, 2019-01-02 12:00:00, 0.0
1.1, -2.9, 22.0, 98.0, 2019-01-02 13:00:00, 0.0
1.3, -2.8, 86.0, 97.0, 2019-01-02 14:00:00, 0.0
1.9, -4.2, 98.0, 97.0, 2019-01-02 15:00:00, 0.0
3.2, -3.3, 97.0, 97.0, 2019-01-02 16:00:00, 0.0
3.1, -4.3, 99.0, 96.0, 2019-01-02 17:00:00, 0.0
2.0, -4.4, 87.0, 96.0, 2019-01-02 18:00:00, 0.0
2.3, -3.9, 109.0, 97.0, 2019-01-02 19:00:00, 0.0
4.0, -3.5, 95.0, 97.0, 2019-01-02 20:00:00, 0.0
2.7, -3.2, 115.0, 97.0, 2019-01-02 21:00:00, 0.0
2.9, -3.1, 100.0, 97.0, 2019-01-02 22:00:00, 0.0
2.9, -2.6, 84.0, 98.0, 2019-01-02 23:00:00, 0.0
2.9, -2.3, 111.0, 98.0, 2019-01-03 00:00:00, 0.0
4.3, -2.1, 86.0, 98.0, 2019-01-03 01:00:00, 0.0
3.2, -1.0, 132.0, 98.0, 2019-01-03 02:00:00, 0.0
3.2, -0.6, 122.0, 98.0, 2019-01-03 03:00:00, 0.0
3.0, 0.1, 188.0, 99.0, 2019-01-03 04:00:00, 0.0
3.2, 0.1, 133.0, 99.0, 2019-01-03 05:00:00, 0.0
3.1, 0.0, 110.0, 99.0, 2019-01-03 06:00:00, 0.0
4.2, 0.0, 109.0, 99.0, 2019-01-03 07:00:00, 0.0
3.8, 0.1, 117.0, 99.0, 2019-01-03 08:00:00, 0.0
3.9, 0.6, 324.0, 99.0, 2019-01-03 09:00:00, 0.0
6.9, 1.5, 319.0, 99.0, 2019-01-03 10:00:00, 0.0
7.4, 1.5, 320.0, 99.0, 2019-01-03 11:00:00, 0.0
6.7, 1.6, 327.0, 99.0, 2019-01-03 12:00:00, 0.0
8.5, 1.4, 323.0, 99.0, 2019-01-03 13:00:00, 0.0
4.0, 1.9, 333.0, 99.0, 2019-01-03 14:00:00, 0.0
3.4, 1.3, 40.0, 99.0, 2019-01-03 15:00:00, 0.0
4.8, 0.3, 334.0, 99.0, 2019-01-03 16:00:00, 0.0
1.4, 0.0, 304.0, 99.0, 2019-01-03 17:00:00, 0.0
0.0, 0.0, 118.0, 99.0, 2019-01-03 18:00:00, 0.0
0.0, 0.0, 110.0, 99.0, 2019-01-03 19:00:00, 0.0
0.0, -0.1, 157.0, 99.0, 2019-01-03 20:00:00, 0.0
0.0, -0.6, 115.0, 99.0, 2019-01-03 21:00:00, 0.0
0.0, -0.7, 125.0, 99.0, 2019-01-03 22:00:00, 0.0
0.1, -0.3, 347.0, 99.0, 2019-01-03 23:00:00, 0.0
1.0, -0.8, 304.0, 99.0, 2019-01-04 00:00:00, 0.0
0.0, -1.5, 70.0, 99.0, 2019-01-04 01:00:00, 0.0
1.5, -1.4, 123.0, 99.0, 2019-01-04 02:00:00, 0.0
0.6, -1.1, 51.0, 99.0, 2019-01-04 03:00:00, 0.0
0.8, -1.1, 101.0, 99.0, 2019-01-04 04:00:00, 0.0
1.0, -0.7, 84.0, 99.0, 2019-01-04 05:00:00, 0.0
0.0, -0.7, 86.0, 99.0, 2019-01-04 06:00:00, 0.0
0.0, -0.9, 136.0, 99.0, 2019-01-04 07:00:00, 0.0
0.0, -0.9, 94.0, 99.0, 2019-01-04 08:00:00, 0.0
0.0, -0.8, 113.0, 99.0, 2019-01-04 09:00:00, 0.0
0.0, -0.8, 134.0, 99.0, 2019-01-04 10:00:00, 0.0
0.0, -0.9, 341.0, 99.0, 2019-01-04 11:00:00, 0.0
0.0, -0.3, 111.0, 99.0, 2019-01-04 12:00:00, 0.0
0.0, -0.5, 55.0, 99.0, 2019-01-04 13:00:00, 0.0
0.0, -0.8, 106.0, 99.0, 2019-01-04 14:00:00, 0.0
0.0, -1.0, 122.0, 99.0, 2019-01-04 15:00:00, 0.0
