CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 7.73,70.3, None, None, None, None,47.61, None,1.194,136.4, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2016-04-22 00:00:00, None, None, 49.47,17
None, 7.3,72.1, None, None, None, None,45.96, None,0.964,182.4, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2016-04-22 01:00:00, None, None, 49.38,17
None, 7.4,68.83, None, None, None, None,62.22, None,0.701,160.8, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 02:00:00, None, None, 48.73,17
None, 7.25,68.43, None, None, None, None,59.86, None,0.499,190.6, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 03:00:00, None, None, 48.71,17
None, 7.01,70.5, None, None, None, None,51.38, None,1.104,105.3, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 04:00:00, None, None, 49.44,17
None, 7.3,68.36, None, None, None, None,43.15, None,1.708,102.3, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 05:00:00, None, None, 49.37,17
None, 6.726,71.8, None, None, None, None,20.72, None,4.173,59.16, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 06:00:00, None, None, 47.98,17
None, 6.487,74.7, None, None, None, None,21.93, None,5.382,53.63, None, None, None, None, None, 2.0, None, None, None, None, None, None, None,2016-04-22 07:00:00, None, None, 48.28,17
None, 7.3,72.2, None, None, None, None,27.84, None,2.804,54.46, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2016-04-22 08:00:00, None, None, 48.39,17
None, 7.4,74.7, None, None, None, None,23.72, None,3.729,41.18, None, None, None, None, None, 3.0, None, None, None, None, None, None, None,2016-04-22 09:00:00, None, None, 48.46,17
None, 7.64,76.1, None, None, None, None,24.29, None,3.088,40.55, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 10:00:00, None, None, 48.03,17
None, 9.55,69.57, None, None, None, None,28.42, None,3.399,35.79, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 11:00:00, None, None, 47.65,17
None, 12.93,59.11, None, None, None, None,27.51, None,3.976,13.04, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 12:00:00, None, None, 46.38,17
None, 12.9,59.29, None, None, None, None,29.11, None,3.248,19.97, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 13:00:00, None, None, 47.59,17
None, 12.32,61.96, None, None, None, None,47.83, None,1.841,355.7, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 14:00:00, None, None, 46.97,17
None, 11.23,61.63, None, None, None, None,69.42, None,0.652,262.2, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 15:00:00, None, None, 46.74,17
None, 10.52,65.52, None, None, None, None,41.86, None,3.674,225.6, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 16:00:00, None, None, 46.25,17
None, 7.13,84.5, None, None, None, None,33.95, None,5.441,215.2, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 17:00:00, None, None, 45.25,17
None, 6.676,84.7, None, None, None, None,30.18, None,4.226,204.2, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 18:00:00, None, None, 45.28,17
None, 5.96,90.3, None, None, None, None,40.85, None,2.411,189.1, None, None, None, None, None, 4.0, None, None, None, None, None, None, None,2016-04-22 19:00:00, None, None, 44.58,17
None, 5.481,94.5, None, None, None, None,64.39, None,0.458,161.5, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 20:00:00, None, None, 44.67,17
None, 5.289,94.8, None, None, None, None,38.31, None,1.15,64.83, None, None, None, None, None, 5.0, None, None, None, None, None, None, None,2016-04-22 21:00:00, None, None, 41.06,17
