pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,2.0, 265.0, None, None, 730.0, 1154.0, None,2019-04-02 00:00:00, None,14
None, None, None, None,1.4, 266.0, None, None, 730.0, 1154.0, None,2019-04-02 01:00:00, None,14
None, None, None, None,0.6, 266.0, None, None, 730.0, 1155.0, None,2019-04-02 02:00:00, None,14
None, None, None, None,-0.3, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 03:00:00, None,14
None, None, None, None,-0.3, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 04:00:00, None,14
None, None, None, None,-0.7, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 05:00:00, None,14
None, None, None, None,-0.8, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 06:00:00, None,14
None, None, None, None,-1.2, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 07:00:00, None,14
None, None, None, None,-1.0, 266.0, None, None, 731.0, 1155.0, None,2019-04-02 08:00:00, None,14
None, None, None, None,-1.4, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 09:00:00, None,14
None, None, None, None,-2.1, 266.0, None, None, 731.0, 1155.0, None,2019-04-02 10:00:00, None,14
None, None, None, None,-1.7, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 11:00:00, None,14
None, None, None, None,-2.3, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 12:00:00, None,14
None, None, None, None,-2.8, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 13:00:00, None,14
None, None, None, None,-2.3, 265.0, None, None, 731.0, 1155.0, None,2019-04-02 14:00:00, None,14
None, None, None, None,-0.8, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 15:00:00, None,14
None, None, None, None,1.6, 265.0, None, None, 730.0, 1155.0, None,2019-04-02 16:00:00, None,14
None, None, None, None,3.3, 265.0, None, None, 729.0, 1156.0, None,2019-04-02 17:00:00, None,14
None, None, None, None,5.4, 265.0, None, None, 729.0, 1155.0, None,2019-04-02 18:00:00, None,14
None, None, None, None,5.6, 265.0, None, None, 728.0, 1156.0, None,2019-04-02 19:00:00, None,14
None, None, None, None,5.4, 265.0, None, None, 727.0, 1156.0, None,2019-04-02 20:00:00, None,14
None, None, None, None,8.0, 263.0, None, None, 727.0, 1157.0, None,2019-04-02 21:00:00, None,14
None, None, None, None,5.7, 263.0, None, None, 727.0, 1157.0, None,2019-04-02 22:00:00, None,14
None, None, None, None,2.4, 264.0, None, None, 729.0, 1158.0, None,2019-04-02 23:00:00, None,14
None, None, None, None,2.2, 264.0, None, None, 729.0, 1159.0, None,2019-04-03 00:00:00, None,14
None, None, None, None,2.1, 264.0, None, None, 730.0, 1159.0, None,2019-04-03 01:00:00, None,14
None, None, None, None,1.5, 264.0, None, None, 730.0, 1160.0, None,2019-04-03 02:00:00, None,14
None, None, None, None,0.4, 264.0, None, None, 730.0, 1161.0, None,2019-04-03 03:00:00, None,14
None, None, None, None,0.6, 263.0, None, None, 730.0, 1161.0, None,2019-04-03 04:00:00, None,14
None, None, None, None,-0.1, 264.0, None, None, 730.0, 1161.0, None,2019-04-03 05:00:00, None,14
None, None, None, None,-0.3, 264.0, None, None, 730.0, 1162.0, None,2019-04-03 06:00:00, None,14
None, None, None, None,-0.7, 264.0, None, None, 730.0, 1162.0, None,2019-04-03 07:00:00, None,14
None, None, None, None,-0.7, 264.0, None, None, 730.0, 1162.0, None,2019-04-03 08:00:00, None,14
None, None, None, None,-1.1, 264.0, None, None, 730.0, 1162.0, None,2019-04-03 09:00:00, None,14
None, None, None, None,-0.8, 264.0, None, None, 730.0, 1162.0, None,2019-04-03 10:00:00, None,14
None, None, None, None,-1.3, 263.0, None, None, 730.0, 1162.0, None,2019-04-03 11:00:00, None,14
None, None, None, None,-1.2, 264.0, None, None, 730.0, 1161.0, None,2019-04-03 12:00:00, None,14
None, None, None, None,-0.6, 264.0, None, None, 730.0, 1161.0, None,2019-04-03 13:00:00, None,14
