pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None,9.9, 43.0, None, None,549.0, 215.0,2019-04-02 00:00:00, None,14
None, None, None, None, None,9.1, 43.0, None, None,549.0, 215.0,2019-04-02 01:00:00, None,14
None, None, None, None, None,6.4, 43.0, None, None,549.0, 214.0,2019-04-02 02:00:00, None,14
None, None, None, None, None,3.2, 44.0, None, None,550.0, 213.0,2019-04-02 03:00:00, None,14
None, None, None, None, None,0.1, 44.0, None, None,550.0, 213.0,2019-04-02 04:00:00, None,14
None, None, None, None, None,-2.2, 44.0, None, None,550.0, 213.0,2019-04-02 05:00:00, None,14
None, None, None, None, None,-3.1, 44.0, None, None,551.0, 213.0,2019-04-02 06:00:00, None,14
None, None, None, None, None,-3.3, 44.0, None, None,551.0, 213.0,2019-04-02 07:00:00, None,14
None, None, None, None, None,-3.6, 44.0, None, None,551.0, 212.0,2019-04-02 08:00:00, None,14
None, None, None, None, None,-4.4, 44.0, None, None,551.0, 211.0,2019-04-02 09:00:00, None,14
None, None, None, None, None,-4.8, 44.0, None, None,551.0, 211.0,2019-04-02 10:00:00, None,14
None, None, None, None, None,-5.4, 44.0, None, None,552.0, 210.0,2019-04-02 11:00:00, None,14
None, None, None, None, None,-6.0, 44.0, None, None,552.0, 209.0,2019-04-02 12:00:00, None,14
None, None, None, None, None,-6.7, 44.0, None, None,552.0, 209.0,2019-04-02 13:00:00, None,14
None, None, None, None, None,-7.1, 44.0, None, None,552.0, 208.0,2019-04-02 14:00:00, None,14
None, None, None, None, None,-7.1, 44.0, None, None,552.0, 208.0,2019-04-02 15:00:00, None,14
None, 0.0, None, None, None,-5.3, 44.0, None, None,552.0, 207.0,2019-04-02 16:00:00, None,14
None, None, None, None, None,-0.1, 43.0, None, None,552.0, 207.0,2019-04-02 17:00:00, None,14
None, None, None, None, None,8.4, 41.0, None, None,552.0, 207.0,2019-04-02 18:00:00, None,14
None, None, None, None, None,11.4, 42.0, None, None,551.0, 211.0,2019-04-02 19:00:00, None,14
None, None, None, None, None,13.1, 40.0, None, None,550.0, 214.0,2019-04-02 20:00:00, None,14
None, None, None, None, None,14.3, 41.0, None, None,549.0, 216.0,2019-04-02 21:00:00, None,14
None, None, None, None, None,14.5, 40.0, None, None,549.0, 215.0,2019-04-02 22:00:00, None,14
None, None, None, None, None,12.1, 41.0, None, None,549.0, 215.0,2019-04-02 23:00:00, None,14
None, None, None, None, None,10.7, 42.0, None, None,549.0, 214.0,2019-04-03 00:00:00, None,14
None, None, None, None, None,9.8, 41.0, None, None,549.0, 214.0,2019-04-03 01:00:00, None,14
None, None, None, None, None,8.4, 42.0, None, None,549.0, 214.0,2019-04-03 02:00:00, None,14
None, None, None, None, None,7.0, 42.0, None, None,549.0, 214.0,2019-04-03 03:00:00, None,14
None, None, None, None, None,5.8, 42.0, None, None,549.0, 214.0,2019-04-03 04:00:00, None,14
None, None, None, None, None,1.9, 42.0, None, None,550.0, 213.0,2019-04-03 05:00:00, None,14
None, None, None, None, None,-0.5, 43.0, None, None,550.0, 213.0,2019-04-03 06:00:00, None,14
None, None, None, None, None,1.4, 42.0, None, None,551.0, 213.0,2019-04-03 07:00:00, None,14
None, None, None, None, None,3.2, 42.0, None, None,551.0, 213.0,2019-04-03 08:00:00, None,14
None, None, None, None, None,2.9, 42.0, None, None,551.0, 213.0,2019-04-03 09:00:00, None,14
None, None, None, None, None,1.8, 42.0, None, None,550.0, 213.0,2019-04-03 10:00:00, None,14
None, None, None, None, None,-2.0, 43.0, None, None,551.0, 213.0,2019-04-03 11:00:00, None,14
None, None, None, None, None,-3.1, 43.0, None, None,551.0, 212.0,2019-04-03 12:00:00, None,14
None, None, None, None, None,-3.4, 43.0, None, None,551.0, 211.0,2019-04-03 13:00:00, None,14
None, None, None, None, None,-3.8, 42.0, None, None,551.0, 211.0,2019-04-03 14:00:00, None,14
None, None, None, None, None,-3.9, 43.0, None, None,551.0, 210.0,2019-04-03 15:00:00, None,14
None, 0.0, None, None, None,-2.2, 43.0, None, None,551.0, 210.0,2019-04-03 16:00:00, None,14
None, None, None, None, None,1.9, 42.0, None, None,552.0, 210.0,2019-04-03 17:00:00, None,14
None, None, None, None, None,4.5, 42.0, None, None,551.0, 212.0,2019-04-03 18:00:00, None,14
None, None, None, None, None,5.8, 42.0, None, None,551.0, 213.0,2019-04-03 19:00:00, None,14
None, None, None, None, None,7.5, 43.0, None, None,550.0, 213.0,2019-04-03 20:00:00, None,14
None, None, None, None, None,8.6, 42.0, None, None,549.0, 214.0,2019-04-03 21:00:00, None,14
None, None, None, None, None,8.6, 42.0, None, None,549.0, 214.0,2019-04-03 22:00:00, None,14
None, None, None, None, None,8.2, 42.0, None, None,549.0, 214.0,2019-04-03 23:00:00, None,14
None, None, None, None, None,6.9, 42.0, None, None,549.0, 214.0,2019-04-04 00:00:00, None,14
None, None, None, None, None,5.7, 42.0, None, None,549.0, 214.0,2019-04-04 01:00:00, None,14
None, None, None, None, None,5.0, 42.0, None, None,549.0, 214.0,2019-04-04 02:00:00, None,14
None, None, None, None, None,3.9, 42.0, None, None,550.0, 213.0,2019-04-04 03:00:00, None,14
None, None, None, None, None,2.6, 42.0, None, None,550.0, 213.0,2019-04-04 04:00:00, None,14
None, None, None, None, None,3.0, 42.0, None, None,550.0, 213.0,2019-04-04 05:00:00, None,14
None, None, None, None, None,2.6, 42.0, None, None,550.0, 213.0,2019-04-04 06:00:00, None,14
None, None, None, None, None,2.4, 42.0, None, None,550.0, 213.0,2019-04-04 07:00:00, None,14
None, None, None, None, None,1.8, 42.0, None, None,550.0, 212.0,2019-04-04 08:00:00, None,14
None, None, None, None, None,1.3, 42.0, None, None,550.0, 212.0,2019-04-04 09:00:00, None,14
None, None, None, None, None,1.1, 42.0, None, None,550.0, 212.0,2019-04-04 10:00:00, None,14
None, None, None, None, None,0.6, 42.0, None, None,550.0, 212.0,2019-04-04 11:00:00, None,14
None, None, None, None, None,0.3, 42.0, None, None,551.0, 212.0,2019-04-04 12:00:00, None,14
None, None, None, None, None,0.2, 42.0, None, None,551.0, 212.0,2019-04-04 13:00:00, None,14
None, None, None, None, None,-0.3, 42.0, None, None,550.0, 212.0,2019-04-04 14:00:00, None,14
None, None, None, None, None,-0.4, 42.0, None, None,551.0, 212.0,2019-04-04 15:00:00, None,14
None, 0.0, None, None, None,-0.1, 42.0, None, None,551.0, 212.0,2019-04-04 16:00:00, None,14
None, None, None, None, None,2.0, 42.0, None, None,551.0, 212.0,2019-04-04 17:00:00, None,14
None, None, None, None, None,2.1, 42.0, None, None,551.0, 212.0,2019-04-04 18:00:00, None,14
None, None, None, None, None,2.9, 43.0, None, None,551.0, 212.0,2019-04-04 19:00:00, None,14
None, None, None, None, None,3.4, 43.0, None, None,550.0, 212.0,2019-04-04 20:00:00, None,14
None, None, None, None, None,3.8, 42.0, None, None,550.0, 212.0,2019-04-04 21:00:00, None,14
None, None, None, None, None,3.8, 43.0, None, None,550.0, 212.0,2019-04-04 22:00:00, None,14
None, None, None, None, None,2.6, 43.0, None, None,550.0, 212.0,2019-04-04 23:00:00, None,14
None, None, None, None, None,0.8, 43.0, None, None,550.0, 212.0,2019-04-05 00:00:00, None,14
None, None, None, None, None,0.7, 43.0, None, None,550.0, 212.0,2019-04-05 01:00:00, None,14
None, None, None, None, None,0.1, 43.0, None, None,551.0, 212.0,2019-04-05 02:00:00, None,14
None, None, None, None, None,-0.4, 42.0, None, None,551.0, 212.0,2019-04-05 03:00:00, None,14
None, None, None, None, None,-0.8, 43.0, None, None,552.0, 213.0,2019-04-05 04:00:00, None,14
None, None, None, None, None,-0.9, 43.0, None, None,552.0, 213.0,2019-04-05 05:00:00, None,14
None, None, None, None, None,-1.0, 44.0, None, None,553.0, 213.0,2019-04-05 06:00:00, None,14
None, None, None, None, None,-1.1, 44.0, None, None,553.0, 213.0,2019-04-05 07:00:00, None,14
None, None, None, None, None,-1.1, 44.0, None, None,553.0, 213.0,2019-04-05 08:00:00, None,14
None, None, None, None, None,-1.1, 43.0, None, None,553.0, 213.0,2019-04-05 09:00:00, None,14
None, None, None, None, None,-1.1, 43.0, None, None,553.0, 213.0,2019-04-05 10:00:00, None,14
None, None, None, None, None,-1.0, 44.0, None, None,554.0, 213.0,2019-04-05 11:00:00, None,14
None, None, None, None, None,-1.0, 45.0, None, None,554.0, 214.0,2019-04-05 12:00:00, None,14
None, None, None, None, None,-1.2, 41.0, None, None,554.0, 214.0,2019-04-05 13:00:00, None,14
None, None, None, None, None,-1.4, 44.0, None, None,554.0, 214.0,2019-04-05 14:00:00, None,14
None, None, None, None, None,-1.1, 44.0, None, None,554.0, 214.0,2019-04-05 15:00:00, None,14
None, 0.0, None, None, None,0.2, 44.0, None, None,554.0, 214.0,2019-04-05 16:00:00, None,14
None, None, None, None, None,1.7, 44.0, None, None,554.0, 214.0,2019-04-05 17:00:00, None,14
None, None, None, None, None,3.2, 44.0, None, None,553.0, 214.0,2019-04-05 18:00:00, None,14
None, None, None, None, None,4.6, 43.0, None, None,553.0, 214.0,2019-04-05 19:00:00, None,14
None, None, None, None, None,4.8, 41.0, None, None,553.0, 215.0,2019-04-05 20:00:00, None,14
None, None, None, None, None,5.1, 43.0, None, None,553.0, 215.0,2019-04-05 21:00:00, None,14
None, None, None, None, None,4.7, 43.0, None, None,553.0, 215.0,2019-04-05 22:00:00, None,14
None, None, None, None, None,4.6, 43.0, None, None,553.0, 215.0,2019-04-05 23:00:00, None,14
None, None, None, None, None,3.7, 43.0, None, None,553.0, 215.0,2019-04-06 00:00:00, None,14
None, None, None, None, None,3.8, 43.0, None, None,553.0, 215.0,2019-04-06 01:00:00, None,14
None, None, None, None, None,3.2, 42.0, None, None,553.0, 215.0,2019-04-06 02:00:00, None,14
None, None, None, None, None,2.2, 42.0, None, None,553.0, 215.0,2019-04-06 03:00:00, None,14
None, None, None, None, None,0.3, 42.0, None, None,553.0, 215.0,2019-04-06 04:00:00, None,14
None, None, None, None, None,-0.7, 42.0, None, None,553.0, 215.0,2019-04-06 05:00:00, None,14
None, None, None, None, None,-1.2, 42.0, None, None,554.0, 215.0,2019-04-06 06:00:00, None,14
None, None, None, None, None,-0.9, 43.0, None, None,554.0, 215.0,2019-04-06 07:00:00, None,14
None, None, None, None, None,-0.7, 43.0, None, None,554.0, 215.0,2019-04-06 08:00:00, None,14
None, None, None, None, None,-0.7, 43.0, None, None,554.0, 215.0,2019-04-06 09:00:00, None,14
None, None, None, None, None,-0.5, 42.0, None, None,554.0, 215.0,2019-04-06 10:00:00, None,14
