AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,0.0,2016-11-11,6.8,8.6,46
None,13.0,2016-11-12,7.4,10.4,46
None,4.0,2016-11-13,6.2,10.0,46
None,10.0,2016-11-14,4.1,8.1,46
None,8.0,2016-11-15,3.5,4.5,46
None,2.0,2016-11-16,1.3,6.4,46
None,0.0,2016-11-17,0.4,3.9,46
