wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
2.0,-5.3,342.0,95.0,2021-11-19 00:00:00,0.0,47
2.0,-5.1,350.0,92.0,2021-11-19 01:00:00,0.0,47
1.7,-5.3,331.0,92.0,2021-11-19 02:00:00,0.0,47
1.9,-5.4,356.0,92.0,2021-11-19 03:00:00,0.0,47
3.7,-5.3,4.0,92.0,2021-11-19 04:00:00,0.0,47
2.5,-5.1,152.0,93.0,2021-11-19 05:00:00,0.0,47
1.6,-5.1,351.0,93.0,2021-11-19 06:00:00,0.0,47
2.1,-5.0,70.0,94.0,2021-11-19 07:00:00,0.0,47
2.3,-4.3,77.0,93.0,2021-11-19 08:00:00,0.0,47
3.7,-3.2,197.0,89.0,2021-11-19 09:00:00,0.0,47
3.4,-2.8,158.0,86.0,2021-11-19 10:00:00,0.0,47
4.4,-2.3,220.0,81.0,2021-11-19 11:00:00,0.0,47
5.2,-1.2,210.0,76.0,2021-11-19 12:00:00,0.0,47
4.8,-2.1,213.0,78.0,2021-11-19 13:00:00,0.0,47
6.1,-2.7,173.0,80.0,2021-11-19 14:00:00,0.4,47
4.9,-3.1,195.0,82.0,2021-11-19 15:00:00,0.2,47
4.4,-5.9,2.0,89.0,2021-11-19 16:00:00,0.0,47
3.7,-6.3,52.0,90.0,2021-11-19 17:00:00,0.0,47
3.8,-6.2,330.0,89.0,2021-11-19 18:00:00,0.0,47
3.4,-5.9,256.0,91.0,2021-11-19 19:00:00,0.0,47
3.4,-6.7,322.0,92.0,2021-11-19 20:00:00,0.0,47
4.0,-6.8,281.0,92.0,2021-11-19 21:00:00,0.0,47
3.3,-4.9,308.0,91.0,2021-11-19 22:00:00,0.0,47
5.0,-4.2,171.0,87.0,2021-11-19 23:00:00,0.0,47
5.1,-3.2,230.0,83.0,2021-11-20 00:00:00,0.0,47
3.5,-4.0,209.0,85.0,2021-11-20 01:00:00,0.0,47
2.5,-4.5,217.0,86.0,2021-11-20 02:00:00,0.0,47
3.5,-4.1,158.0,85.0,2021-11-20 03:00:00,0.0,47
4.0,-3.8,44.0,84.0,2021-11-20 04:00:00,0.0,47
4.9,-3.6,199.0,84.0,2021-11-20 05:00:00,0.0,47
8.6,-3.1,182.0,83.0,2021-11-20 06:00:00,0.0,47
5.2,-2.8,170.0,81.0,2021-11-20 07:00:00,0.0,47
6.5,-1.5,168.0,77.0,2021-11-20 08:00:00,0.0,47
6.7,1.1,155.0,67.0,2021-11-20 09:00:00,0.4,47
11.3,-0.1,181.0,72.0,2021-11-20 10:00:00,1.2,47
12.7,2.2,194.0,62.0,2021-11-20 11:00:00,0.6,47
15.9,1.7,176.0,65.0,2021-11-20 12:00:00,0.6,47
9.2,3.6,190.0,61.0,2021-11-20 13:00:00,0.2,47
8.0,2.5,183.0,66.0,2021-11-20 14:00:00,0.8,47
7.5,0.9,215.0,73.0,2021-11-20 15:00:00,0.6,47
5.3,-0.4,190.0,80.0,2021-11-20 16:00:00,0.0,47
11.7,0.1,222.0,75.0,2021-11-20 17:00:00,0.0,47
11.8,-0.4,203.0,76.0,2021-11-20 18:00:00,0.0,47
8.8,-0.8,210.0,81.0,2021-11-20 19:00:00,0.0,47
5.7,-0.8,176.0,77.0,2021-11-20 20:00:00,0.0,47
6.7,-0.6,184.0,74.0,2021-11-20 21:00:00,0.0,47
5.9,-0.3,239.0,72.0,2021-11-20 22:00:00,0.0,47
10.6,-0.3,225.0,75.0,2021-11-20 23:00:00,0.0,47
11.3,-1.6,186.0,94.0,2021-11-21 00:00:00,0.0,47
9.9,-1.3,189.0,95.0,2021-11-21 01:00:00,0.0,47
4.1,-1.3,166.0,95.0,2021-11-21 02:00:00,0.0,47
3.6,-1.5,206.0,94.0,2021-11-21 03:00:00,0.0,47
4.4,-1.8,191.0,97.0,2021-11-21 04:00:00,0.0,47
5.2,-1.6,174.0,98.0,2021-11-21 05:00:00,0.0,47
4.1,-1.5,170.0,98.0,2021-11-21 06:00:00,0.0,47
4.7,-1.2,155.0,98.0,2021-11-21 07:00:00,0.0,47
3.3,-1.1,185.0,94.0,2021-11-21 08:00:00,0.0,47
2.9,-0.4,201.0,88.0,2021-11-21 09:00:00,0.0,47
3.5,0.6,179.0,83.0,2021-11-21 10:00:00,0.0,47
4.2,1.6,175.0,78.0,2021-11-21 11:00:00,0.0,47
3.0,1.1,211.0,81.0,2021-11-21 12:00:00,1.4,47
5.5,0.1,198.0,84.0,2021-11-21 13:00:00,0.6,47
3.6,-0.1,268.0,84.0,2021-11-21 14:00:00,0.2,47
4.9,-0.4,142.0,84.0,2021-11-21 15:00:00,0.0,47
6.4,-0.5,189.0,85.0,2021-11-21 16:00:00,0.0,47
6.6,-0.3,150.0,75.0,2021-11-21 17:00:00,0.0,47
4.4,-0.5,256.0,85.0,2021-11-21 18:00:00,0.0,47
6.7,-0.8,211.0,83.0,2021-11-21 19:00:00,0.0,47
3.6,-1.0,258.0,83.0,2021-11-21 20:00:00,0.0,47
4.2,-1.3,245.0,85.0,2021-11-21 21:00:00,0.0,47
3.4,-0.7,233.0,82.0,2021-11-21 22:00:00,0.0,47
6.0,0.1,99.0,72.0,2021-11-21 23:00:00,0.0,47
7.3,-0.2,165.0,74.0,2021-11-22 00:00:00,0.0,47
6.0,-0.2,147.0,74.0,2021-11-22 01:00:00,0.0,47
9.7,0.6,140.0,69.0,2021-11-22 02:00:00,0.0,47
9.4,0.5,121.0,70.0,2021-11-22 03:00:00,0.0,47
7.8,0.2,128.0,68.0,2021-11-22 04:00:00,0.0,47
6.6,-0.4,136.0,70.0,2021-11-22 05:00:00,0.0,47
9.8,-0.1,145.0,69.0,2021-11-22 06:00:00,0.0,47
8.9,-0.2,130.0,70.0,2021-11-22 07:00:00,0.0,47
11.8,1.8,129.0,62.0,2021-11-22 08:00:00,0.2,47
12.0,3.7,138.0,57.0,2021-11-22 09:00:00,0.4,47
11.5,4.6,149.0,52.0,2021-11-22 10:00:00,0.6,47
12.4,5.2,142.0,51.0,2021-11-22 11:00:00,0.6,47
10.6,5.9,142.0,51.0,2021-11-22 12:00:00,0.8,47
8.6,4.1,151.0,60.0,2021-11-22 13:00:00,0.0,47
9.7,3.0,164.0,65.0,2021-11-22 14:00:00,0.0,47
4.9,1.2,207.0,76.0,2021-11-22 15:00:00,0.0,47
4.2,0.7,36.0,69.0,2021-11-22 16:00:00,0.0,47
5.6,0.9,77.0,72.0,2021-11-22 17:00:00,0.0,47
10.6,0.9,177.0,72.0,2021-11-22 18:00:00,0.0,47
11.2,2.2,196.0,68.0,2021-11-22 19:00:00,0.0,47
6.4,1.8,233.0,70.0,2021-11-22 20:00:00,0.0,47
6.3,1.5,218.0,71.0,2021-11-22 21:00:00,0.0,47
7.6,1.6,210.0,72.0,2021-11-22 22:00:00,0.0,47
6.0,1.3,231.0,73.0,2021-11-22 23:00:00,0.0,47
3.9,0.6,173.0,77.0,2021-11-23 00:00:00,0.0,47
4.1,-0.4,236.0,82.0,2021-11-23 01:00:00,0.0,47
2.1,0.5,195.0,79.0,2021-11-23 02:00:00,0.0,47
3.3,-0.7,276.0,84.0,2021-11-23 03:00:00,0.0,47
2.7,-1.2,246.0,86.0,2021-11-23 04:00:00,0.0,47
1.6,-1.2,348.0,88.0,2021-11-23 05:00:00,0.0,47
2.9,-1.4,202.0,90.0,2021-11-23 06:00:00,0.0,47
3.4,-1.0,7.0,90.0,2021-11-23 07:00:00,0.0,47
4.1,-0.8,346.0,91.0,2021-11-23 08:00:00,0.0,47
6.5,-0.3,280.0,88.0,2021-11-23 09:00:00,0.0,47
6.0,-0.1,325.0,87.0,2021-11-23 10:00:00,0.0,47
8.1,0.5,299.0,76.0,2021-11-23 11:00:00,0.0,47
8.3,1.8,293.0,67.0,2021-11-23 12:00:00,0.0,47
8.5,3.4,324.0,56.0,2021-11-23 13:00:00,0.0,47
6.5,1.3,318.0,58.0,2021-11-23 14:00:00,0.0,47
5.0,-0.7,344.0,62.0,2021-11-23 15:00:00,0.0,47
4.3,-1.9,348.0,68.0,2021-11-23 16:00:00,0.0,47
7.2,-1.8,314.0,63.0,2021-11-23 17:00:00,0.0,47
5.0,-3.4,346.0,70.0,2021-11-23 18:00:00,0.0,47
5.9,-4.0,316.0,71.0,2021-11-23 19:00:00,0.0,47
5.1,-2.7,250.0,70.0,2021-11-23 20:00:00,0.0,47
3.0,-2.9,171.0,80.0,2021-11-23 21:00:00,0.0,47
6.1,-2.2,233.0,82.0,2021-11-23 22:00:00,0.0,47
3.8,-2.3,206.0,82.0,2021-11-23 23:00:00,0.0,47
6.7,-2.4,228.0,81.0,2021-11-24 00:00:00,0.0,47
5.4,-2.8,202.0,82.0,2021-11-24 01:00:00,0.0,47
7.2,-2.6,185.0,79.0,2021-11-24 02:00:00,0.0,47
8.6,-2.4,253.0,74.0,2021-11-24 03:00:00,0.0,47
5.0,-2.9,244.0,74.0,2021-11-24 04:00:00,0.0,47
5.0,-3.6,159.0,75.0,2021-11-24 05:00:00,0.0,47
3.5,-4.0,213.0,80.0,2021-11-24 06:00:00,0.0,47
3.0,-3.9,322.0,75.0,2021-11-24 07:00:00,0.0,47
4.2,-2.3,202.0,74.0,2021-11-24 08:00:00,0.0,47
4.9,-0.5,177.0,66.0,2021-11-24 09:00:00,0.0,47
9.1,0.4,160.0,65.0,2021-11-24 10:00:00,0.0,47
7.8,1.0,167.0,63.0,2021-11-24 11:00:00,0.0,47
7.7,-1.8,178.0,87.0,2021-11-24 12:00:00,0.0,47
9.7,-1.3,157.0,89.0,2021-11-24 13:00:00,0.0,47
11.7,-2.3,159.0,97.0,2021-11-24 14:00:00,0.0,47
8.4,-2.5,152.0,97.0,2021-11-24 15:00:00,0.0,47
6.8,-2.3,183.0,93.0,2021-11-24 16:00:00,0.0,47
8.6,-1.9,162.0,89.0,2021-11-24 17:00:00,0.0,47
11.0,-1.2,138.0,86.0,2021-11-24 18:00:00,0.0,47
9.8,-1.7,154.0,82.0,2021-11-24 19:00:00,0.0,47
9.5,-1.8,147.0,84.0,2021-11-24 20:00:00,0.0,47
14.3,-1.6,143.0,81.0,2021-11-24 21:00:00,0.0,47
9.8,-1.3,155.0,75.0,2021-11-24 22:00:00,0.0,47
10.8,-1.2,149.0,76.0,2021-11-24 23:00:00,0.0,47
8.7,-0.8,125.0,78.0,2021-11-25 00:00:00,0.0,47
12.2,-0.4,140.0,77.0,2021-11-25 01:00:00,0.0,47
11.2,-0.2,139.0,79.0,2021-11-25 02:00:00,0.0,47
11.0,0.3,140.0,78.0,2021-11-25 03:00:00,0.0,47
12.9,0.2,141.0,79.0,2021-11-25 04:00:00,0.0,47
11.9,0.4,135.0,78.0,2021-11-25 05:00:00,0.0,47
14.7,0.1,128.0,80.0,2021-11-25 06:00:00,0.0,47
12.7,0.2,134.0,80.0,2021-11-25 07:00:00,0.0,47
16.0,0.4,140.0,81.0,2021-11-25 08:00:00,0.0,47
14.3,0.9,105.0,80.0,2021-11-25 09:00:00,0.0,47
11.9,1.0,129.0,83.0,2021-11-25 10:00:00,0.0,47
9.7,1.8,125.0,77.0,2021-11-25 11:00:00,1.0,47
10.3,0.6,106.0,90.0,2021-11-25 12:00:00,0.4,47
10.3,0.6,123.0,90.0,2021-11-25 13:00:00,0.6,47
11.4,1.0,129.0,89.0,2021-11-25 14:00:00,0.2,47
11.1,1.4,111.0,85.0,2021-11-25 15:00:00,0.2,47
8.8,1.6,121.0,83.0,2021-11-25 16:00:00,0.0,47
6.8,1.9,139.0,82.0,2021-11-25 17:00:00,0.0,47
8.5,1.9,143.0,83.0,2021-11-25 18:00:00,0.0,47
9.8,2.2,125.0,83.0,2021-11-25 19:00:00,0.0,47
10.9,2.2,138.0,81.0,2021-11-25 20:00:00,0.0,47
10.5,2.1,112.0,88.0,2021-11-25 21:00:00,0.0,47
9.2,1.5,151.0,87.0,2021-11-25 22:00:00,0.0,47
7.5,1.4,162.0,87.0,2021-11-25 23:00:00,0.0,47
