RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
89.6, None, None, None,31.88,86.6, None, None, 1.0, None, None, None, None, None, None, None, None, None,2.331, None, None, None, None,11.31, None, None, None, None,2016-05-13 00:00:00, None,20
95.8, None, None, None,34.26,97.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.525, None, None, None, None,10.73, None, None, None, None,2016-05-13 01:00:00, None,20
99.1, None, None, None,37.85,102.1, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.087, None, None, None, None,9.41, None, None, None, None,2016-05-13 02:00:00, None,20
99.0, None, None, None,34.71,106.2, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.059, None, None, None, None,8.61, None, None, None, None,2016-05-13 03:00:00, None,20
99.2, None, None, None,27.47,105.4, None, None, 2.0, None, None, None, None, None, None, None, None, None,1.771, None, None, None, None,10.16, None, None, None, None,2016-05-13 04:00:00, None,20
99.6, None, None, None,26.31,106.1, None, None, 2.0, None, None, None, None, None, None, None, None, None,1.902, None, None, None, None,10.78, None, None, None, None,2016-05-13 05:00:00, None,20
97.9, None, None, None,31.29,106.6, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.08, None, None, None, None,9.45, None, None, None, None,2016-05-13 06:00:00, None,20
98.9, None, None, None,31.24,105.8, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.276, None, None, None, None,10.19, None, None, None, None,2016-05-13 07:00:00, None,20
93.4, None, None, None,29.88,105.5, None, None, 2.0, None, None, None, None, None, None, None, None, None,2.767, None, None, None, None,11.47, None, None, None, None,2016-05-13 08:00:00, None,20
68.87, None, None, None,27.45,109.2, None, None, 1.0, None, None, None, None, None, None, None, None, None,5.775, None, None, None, None,11.1, None, None, None, None,2016-05-13 09:00:00, None,20
47.18, None, None, None,19.74,112.5, None, None, -2.0, None, None, None, None, None, None, None, None, None,8.6, None, None, None, None,13.8, None, None, None, None,2016-05-13 10:00:00, None,20
43.78, None, None, None,17.14,110.7, None, None, -2.0, None, None, None, None, None, None, None, None, None,9.89, None, None, None, None,16.11, None, None, None, None,2016-05-13 11:00:00, None,20
33.47, None, None, None,14.87,113.5, None, None, -4.0, None, None, None, None, None, None, None, None, None,10.99, None, None, None, None,16.84, None, None, None, None,2016-05-13 12:00:00, None,20
28.26, None, None, None,11.64,120.7, None, None, -6.0, None, None, None, None, None, None, None, None, None,11.8, None, None, None, None,22.77, None, None, None, None,2016-05-13 13:00:00, None,20
24.94, None, None, None,12.29,124.2, None, None, -7.0, None, None, None, None, None, None, None, None, None,12.4, None, None, None, None,22.34, None, None, None, None,2016-05-13 14:00:00, None,20
22.97, None, None, None,12.58,114.9, None, None, -8.0, None, None, None, None, None, None, None, None, None,12.57, None, None, None, None,21.57, None, None, None, None,2016-05-13 15:00:00, None,20
21.39, None, None, None,8.98,112.5, None, None, -8.0, None, None, None, None, None, None, None, None, None,13.07, None, None, None, None,22.73, None, None, None, None,2016-05-13 16:00:00, None,20
20.73, None, None, None,5.271,99.8, None, None, -9.0, None, None, None, None, None, None, None, None, None,13.08, None, None, None, None,39.06, None, None, None, None,2016-05-13 17:00:00, None,20
20.55, None, None, None,4.534,42.4, None, None, -9.0, None, None, None, None, None, None, None, None, None,13.31, None, None, None, None,40.49, None, None, None, None,2016-05-13 18:00:00, None,20
20.4, None, None, None,10.92,31.93, None, None, -10.0, None, None, None, None, None, None, None, None, None,11.57, None, None, None, None,22.2, None, None, None, None,2016-05-13 19:00:00, None,20
20.79, None, None, None,18.33,44.17, None, None, -12.0, None, None, None, None, None, None, None, None, None,9.52, None, None, None, None,14.42, None, None, None, None,2016-05-13 20:00:00, None,20
21.12, None, None, None,21.04,56.19, None, None, -12.0, None, None, None, None, None, None, None, None, None,8.61, None, None, None, None,14.33, None, None, None, None,2016-05-13 21:00:00, None,20
21.84, None, None, None,20.32,83.8, None, None, -12.0, None, None, None, None, None, None, None, None, None,8.08, None, None, None, None,13.02, None, None, None, None,2016-05-13 22:00:00, None,20
22.01, None, None, None,22.62,91.6, None, None, -13.0, None, None, None, None, None, None, None, None, None,7.7, None, None, None, None,11.1, None, None, None, None,2016-05-13 23:00:00, None,20
22.78, None, None, None,23.49,91.9, None, None, -13.0, None, None, None, None, None, None, None, None, None,6.8, None, None, None, None,9.73, None, None, None, None,2016-05-14 00:00:00, None,20
22.71, None, None, None,25.34,92.5, None, None, -13.0, None, None, None, None, None, None, None, None, None,6.853, None, None, None, None,9.56, None, None, None, None,2016-05-14 01:00:00, None,20
24.99, None, None, None,26.96,91.3, None, None, -13.0, None, None, None, None, None, None, None, None, None,5.149, None, None, None, None,8.73, None, None, None, None,2016-05-14 02:00:00, None,20
26.23, None, None, None,26.45,87.8, None, None, -13.0, None, None, None, None, None, None, None, None, None,4.755, None, None, None, None,9.0, None, None, None, None,2016-05-14 03:00:00, None,20
26.6, None, None, None,22.85,82.2, None, None, -13.0, None, None, None, None, None, None, None, None, None,4.53, None, None, None, None,11.28, None, None, None, None,2016-05-14 04:00:00, None,20
