WDIR_VECT,time,week_of_year
218.3,2022-08-20 00:00:00,34
196.1,2022-08-20 01:00:00,34
138.2,2022-08-20 02:00:00,34
186.6,2022-08-20 03:00:00,34
180.5,2022-08-20 04:00:00,34
129.1,2022-08-20 05:00:00,34
204.4,2022-08-20 06:00:00,34
186.2,2022-08-20 07:00:00,34
175.5,2022-08-20 08:00:00,34
38.5,2022-08-20 09:00:00,34
34.1,2022-08-20 10:00:00,34
93.8,2022-08-20 11:00:00,34
143.6,2022-08-20 12:00:00,34
152.9,2022-08-20 13:00:00,34
161.3,2022-08-20 14:00:00,34
163.1,2022-08-20 15:00:00,34
152.5,2022-08-20 16:00:00,34
160.8,2022-08-20 17:00:00,34
150.5,2022-08-20 18:00:00,34
148.4,2022-08-20 19:00:00,34
163.6,2022-08-20 20:00:00,34
162.5,2022-08-20 21:00:00,34
162.5,2022-08-20 22:00:00,34
183.3,2022-08-20 23:00:00,34
195.8,2022-08-21 00:00:00,34
186.8,2022-08-21 01:00:00,34
208.2,2022-08-21 02:00:00,34
191.4,2022-08-21 03:00:00,34
150.8,2022-08-21 04:00:00,34
207.0,2022-08-21 05:00:00,34
158.4,2022-08-21 06:00:00,34
161.2,2022-08-21 07:00:00,34
148.1,2022-08-21 08:00:00,34
157.6,2022-08-21 09:00:00,34
149.5,2022-08-21 10:00:00,34
113.9,2022-08-21 11:00:00,34
153.1,2022-08-21 12:00:00,34
158.5,2022-08-21 13:00:00,34
150.9,2022-08-21 14:00:00,34
142.2,2022-08-21 15:00:00,34
149.5,2022-08-21 16:00:00,34
153.7,2022-08-21 17:00:00,34
156.9,2022-08-21 18:00:00,34
163.1,2022-08-21 19:00:00,34
151.0,2022-08-21 20:00:00,34
157.7,2022-08-21 21:00:00,34
152.0,2022-08-21 22:00:00,34
154.2,2022-08-21 23:00:00,34
156.6,2022-08-22 00:00:00,34
208.2,2022-08-22 01:00:00,34
162.3,2022-08-22 02:00:00,34
259.0,2022-08-22 03:00:00,34
224.0,2022-08-22 04:00:00,34
232.5,2022-08-22 05:00:00,34
221.4,2022-08-22 06:00:00,34
216.5,2022-08-22 07:00:00,34
238.5,2022-08-22 08:00:00,34
31.7,2022-08-22 09:00:00,34
357.9,2022-08-22 10:00:00,34
4.8,2022-08-22 11:00:00,34
41.4,2022-08-22 12:00:00,34
14.7,2022-08-22 13:00:00,34
6.2,2022-08-22 14:00:00,34
40.3,2022-08-22 15:00:00,34
43.5,2022-08-22 16:00:00,34
0.4,2022-08-22 17:00:00,34
23.3,2022-08-22 18:00:00,34
302.0,2022-08-22 19:00:00,34
26.6,2022-08-22 20:00:00,34
306.7,2022-08-22 21:00:00,34
230.1,2022-08-22 22:00:00,34
219.7,2022-08-22 23:00:00,34
186.9,2022-08-23 00:00:00,34
159.0,2022-08-23 01:00:00,34
358.0,2022-08-23 02:00:00,34
343.3,2022-08-23 03:00:00,34
0.4,2022-08-23 04:00:00,34
6.2,2022-08-23 05:00:00,34
11.2,2022-08-23 06:00:00,34
20.5,2022-08-23 07:00:00,34
22.2,2022-08-23 08:00:00,34
26.1,2022-08-23 09:00:00,34
14.6,2022-08-23 10:00:00,34
18.9,2022-08-23 11:00:00,34
14.2,2022-08-23 12:00:00,34
22.8,2022-08-23 13:00:00,34
6.9,2022-08-23 14:00:00,34
8.6,2022-08-23 15:00:00,34
13.0,2022-08-23 16:00:00,34
11.3,2022-08-23 17:00:00,34
7.7,2022-08-23 18:00:00,34
356.1,2022-08-23 19:00:00,34
252.0,2022-08-23 20:00:00,34
154.4,2022-08-23 21:00:00,34
140.2,2022-08-23 22:00:00,34
188.2,2022-08-23 23:00:00,34
198.4,2022-08-24 00:00:00,34
282.4,2022-08-24 01:00:00,34
310.5,2022-08-24 02:00:00,34
15.9,2022-08-24 03:00:00,34
9.7,2022-08-24 04:00:00,34
4.7,2022-08-24 05:00:00,34
15.2,2022-08-24 06:00:00,34
