TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 2.693, None, 75.38,2017-01-01 00:00:00, -9.34,1
None, 2.949, None, 73.2,2017-01-01 01:00:00, -9.09,1
None, 2.412, None, 74.82,2017-01-01 02:00:00, -9.26,1
None, 1.414, None, 77.37,2017-01-01 03:00:00, -9.7,1
None, 1.859, None, 73.4,2017-01-01 04:00:00, -10.29,1
None, 1.417, None, 70.07,2017-01-01 05:00:00, -11.37,1
None, 1.981, None, 76.09,2017-01-01 06:00:00, -14.56,1
None, 2.103, None, 79.43,2017-01-01 07:00:00, -16.3,1
None, 1.541, None, 78.49,2017-01-01 08:00:00, -15.7,1
None, 1.992, None, 79.29,2017-01-01 09:00:00, -15.04,1
None, 1.895, None, 80.2,2017-01-01 10:00:00, -14.29,1
None, 1.829, None, 79.11,2017-01-01 11:00:00, -13.26,1
None, 1.444, None, 76.92,2017-01-01 12:00:00, -11.66,1
None, 1.67, None, 74.71,2017-01-01 13:00:00, -10.58,1
None, 1.92, None, 68.26,2017-01-01 14:00:00, -9.61,1
None, 1.84, None, 66.75,2017-01-01 15:00:00, -9.58,1
None, 1.689, None, 68.42,2017-01-01 16:00:00, -10.23,1
None, 2.27, None, 71.45,2017-01-01 17:00:00, -10.9,1
None, 1.688, None, 70.84,2017-01-01 18:00:00, -10.99,1
None, 1.48, None, 76.98,2017-01-01 19:00:00, -11.57,1
None, 1.554, None, 82.6,2017-01-01 20:00:00, -11.69,1
None, 1.691, None, 84.5,2017-01-01 21:00:00, -11.42,1
None, 1.68, None, 85.0,2017-01-01 22:00:00, -10.72,1
None, 2.434, None, 81.5,2017-01-01 23:00:00, -8.74,1
None, 3.287, None, 75.14,2017-01-02 00:00:00, -8.14,1
None, 3.107, None, 75.24,2017-01-02 01:00:00, -8.87,1
None, 4.36, None, 71.9,2017-01-02 02:00:00, -10.52,1
None, 2.143, None, 75.43,2017-01-02 03:00:00, -12.03,1
None, 2.406, None, 77.69,2017-01-02 04:00:00, -13.34,1
None, 2.902, None, 76.68,2017-01-02 05:00:00, -13.8,1
None, 1.125, None, 75.67,2017-01-02 06:00:00, -14.53,1
None, 0.754998, None, 78.24,2017-01-02 07:00:00, -15.33,1
None, 1.158, None, 79.57,2017-01-02 08:00:00, -17.43,1
None, 1.055, None, 78.54,2017-01-02 09:00:00, -19.04,1
None, 1.403, None, 76.16,2017-01-02 10:00:00, -19.96,1
None, 1.513, None, 72.99,2017-01-02 11:00:00, -19.66,1
None, 1.034, None, 68.67,2017-01-02 12:00:00, -16.79,1
None, 0.654999, None, 67.41,2017-01-02 13:00:00, -14.74,1
None, 0.458, None, 70.33,2017-01-02 14:00:00, -14.14,1
None, 0.646, None, 71.42,2017-01-02 15:00:00, -13.97,1
None, 0.344998, None, 73.5,2017-01-02 16:00:00, -14.07,1
None, 0.261, None, 75.22,2017-01-02 17:00:00, -14.08,1
None, 0.289, None, 78.02,2017-01-02 18:00:00, -13.86,1
None, 0.324999, None, 80.6,2017-01-02 19:00:00, -13.66,1
None, 1.328, None, 81.5,2017-01-02 20:00:00, -13.25,1
None, 1.663, None, 81.5,2017-01-02 21:00:00, -12.69,1
None, 0.921998, None, 82.7,2017-01-02 22:00:00, -12.47,1
None, 0.402999, None, 83.4,2017-01-02 23:00:00, -12.25,1
None, 0.114, None, 83.7,2017-01-03 00:00:00, -12.04,1
None, 0.861998, None, 83.9,2017-01-03 01:00:00, -11.84,1
None, 0.409999, None, 84.1,2017-01-03 02:00:00, -11.41,1
None, 0.787998, None, 84.6,2017-01-03 03:00:00, -11.25,1
None, 1.144, None, 84.8,2017-01-03 04:00:00, -10.87,1
None, 0.98, None, 84.9,2017-01-03 05:00:00, -10.43,1
None, 1.289, None, 85.5,2017-01-03 06:00:00, -10.1,1
None, 1.323, None, 86.0,2017-01-03 07:00:00, -9.73,1
None, 1.4, None, 86.4,2017-01-03 08:00:00, -9.42,1
None, 1.648, None, 86.3,2017-01-03 09:00:00, -9.12,1
None, 1.522, None, 85.5,2017-01-03 10:00:00, -8.67,1
None, 1.46, None, 85.6,2017-01-03 11:00:00, -8.21,1
