pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
3.6,5.0,4.8,0.0,0.0,8.4,-6999.0,2020-03-25 00:00:00,-6999.0,-6999.0,13
3.4,4.5,4.5,0.0,0.0,8.4,-6999.0,2020-03-25 01:00:00,-6999.0,-6999.0,13
2.0,4.3,4.3,0.0,0.0,8.4,-6999.0,2020-03-25 02:00:00,-6999.0,-6999.0,13
1.3,4.1,4.0,0.0,0.0,8.4,-6999.0,2020-03-25 03:00:00,-6999.0,-6999.0,13
1.3,4.1,4.0,0.0,0.0,8.4,-6999.0,2020-03-25 04:00:00,-6999.0,-6999.0,13
1.3,4.2,4.0,0.0,0.0,8.4,-6999.0,2020-03-25 05:00:00,-6999.0,-6999.0,13
1.3,4.4,4.0,0.0,0.0,8.4,-6999.0,2020-03-25 06:00:00,-6999.0,-6999.0,13
1.3,4.2,4.2,0.0,0.0,4.5,-6999.0,2020-03-25 07:00:00,-6999.0,-6999.0,13
1.3,4.8,4.1,0.0,0.0,5.0,-6999.0,2020-03-25 08:00:00,-6999.0,-6999.0,13
1.3,5.4,4.1,0.0,0.0,5.7,-6999.0,2020-03-25 09:00:00,-6999.0,-6999.0,13
1.3,6.6,4.1,0.0,0.0,6.5,-6999.0,2020-03-25 10:00:00,-6999.0,-6999.0,13
0.9,8.1,4.1,0.0,0.0,8.8,-6999.0,2020-03-25 11:00:00,-6999.0,-6999.0,13
0.6,9.8,4.1,0.0,0.0,9.5,-6999.0,2020-03-25 12:00:00,-6999.0,-6999.0,13
0.4,10.2,4.1,0.0,0.0,10.3,-6999.0,2020-03-25 13:00:00,-6999.0,-6999.0,13
0.0,11.1,4.1,0.0,0.0,11.2,-6999.0,2020-03-25 14:00:00,-6999.0,-6999.0,13
0.0,10.7,4.1,0.0,0.0,11.2,-6999.0,2020-03-25 15:00:00,-6999.0,-6999.0,13
0.0,11.2,4.1,0.0,0.0,11.7,-6999.0,2020-03-25 16:00:00,-6999.0,-6999.0,13
0.0,10.9,4.1,0.0,0.0,11.7,-6999.0,2020-03-25 17:00:00,-6999.0,-6999.0,13
0.0,9.7,4.1,0.0,0.0,11.7,-6999.0,2020-03-25 18:00:00,-6999.0,-6999.0,13
0.0,8.9,8.9,0.0,0.0,9.7,-6999.0,2020-03-25 19:00:00,-6999.0,-6999.0,13
0.0,8.0,8.0,0.0,0.0,9.7,-6999.0,2020-03-25 20:00:00,-6999.0,-6999.0,13
0.0,6.8,6.8,0.0,0.0,9.7,-6999.0,2020-03-25 21:00:00,-6999.0,-6999.0,13
0.0,5.8,5.8,0.0,0.0,9.7,-6999.0,2020-03-25 22:00:00,-6999.0,-6999.0,13
0.0,5.5,5.4,0.0,0.0,9.7,-6999.0,2020-03-25 23:00:00,-6999.0,-6999.0,13
0.0,5.0,5.0,0.0,0.0,9.7,-6999.0,2020-03-26 00:00:00,-6999.0,-6999.0,13
0.0,4.9,4.9,0.0,0.0,9.7,-6999.0,2020-03-26 01:00:00,-6999.0,-6999.0,13
0.0,4.9,4.8,0.0,0.0,9.7,-6999.0,2020-03-26 02:00:00,-6999.0,-6999.0,13
0.0,4.9,4.7,0.0,0.0,9.7,-6999.0,2020-03-26 03:00:00,-6999.0,-6999.0,13
None,5.6,4.8,0.0,0.0,5.5,-6999.0,2020-03-26 08:00:00,-6999.0,-6999.0,13
None,6.5,4.8,0.0,0.0,6.4,-6999.0,2020-03-26 09:00:00,-6999.0,-6999.0,13
None,7.9,4.8,0.0,0.0,7.8,-6999.0,2020-03-26 10:00:00,-6999.0,-6999.0,13
None,8.1,4.8,0.0,0.0,8.3,-6999.0,2020-03-26 11:00:00,-6999.0,-6999.0,13
None,8.4,4.8,0.0,0.0,8.6,-6999.0,2020-03-26 12:00:00,-6999.0,-6999.0,13
None,6.9,4.8,0.5,0.0,8.6,-6999.0,2020-03-26 13:00:00,-6999.0,-6999.0,13
None,7.3,4.8,0.3,0.0,8.6,-6999.0,2020-03-26 14:00:00,-6999.0,-6999.0,13
None,7.4,4.8,0.4,0.0,8.6,-6999.0,2020-03-26 15:00:00,-6999.0,-6999.0,13
None,7.9,4.8,0.3,0.0,8.6,-6999.0,2020-03-26 16:00:00,-6999.0,-6999.0,13
None,7.8,4.8,0.3,0.0,8.6,-6999.0,2020-03-26 17:00:00,-6999.0,-6999.0,13
None,7.4,4.8,0.3,0.0,8.6,-6999.0,2020-03-26 18:00:00,-6999.0,-6999.0,13
None,7.2,7.1,0.2,0.0,7.4,-6999.0,2020-03-26 19:00:00,-6999.0,-6999.0,13
None,6.8,6.8,0.3,0.0,7.4,-6999.0,2020-03-26 20:00:00,-6999.0,-6999.0,13
None,6.7,6.7,0.3,0.0,7.4,-6999.0,2020-03-26 21:00:00,-6999.0,-6999.0,13
None,6.4,6.4,0.3,0.0,7.4,-6999.0,2020-03-26 22:00:00,-6999.0,-6999.0,13
None,6.3,6.3,0.3,0.0,7.4,-6999.0,2020-03-26 23:00:00,-6999.0,-6999.0,13
None,6.3,6.3,0.3,0.0,7.4,-6999.0,2020-03-27 00:00:00,-6999.0,-6999.0,13
None,6.0,6.0,0.1,0.0,7.4,-6999.0,2020-03-27 01:00:00,-6999.0,-6999.0,13
None,5.8,5.8,0.2,0.0,7.4,-6999.0,2020-03-27 02:00:00,-6999.0,-6999.0,13
None,5.8,5.7,0.2,0.0,7.4,-6999.0,2020-03-27 03:00:00,-6999.0,-6999.0,13
None,5.8,5.7,0.1,0.0,7.4,-6999.0,2020-03-27 04:00:00,-6999.0,-6999.0,13
None,6.5,5.7,0.2,0.0,7.4,-6999.0,2020-03-27 05:00:00,-6999.0,-6999.0,13
4.7,6.6,5.7,0.3,0.0,7.4,-6999.0,2020-03-27 06:00:00,-6999.0,-6999.0,13
4.9,6.6,6.5,0.2,0.0,6.7,-6999.0,2020-03-27 07:00:00,-6999.0,-6999.0,13
5.1,6.8,6.5,0.2,0.0,6.8,-6999.0,2020-03-27 08:00:00,-6999.0,-6999.0,13
5.4,6.7,6.5,0.3,0.0,6.8,-6999.0,2020-03-27 09:00:00,-6999.0,-6999.0,13
5.7,6.9,6.5,0.3,0.0,7.0,-6999.0,2020-03-27 10:00:00,-6999.0,-6999.0,13
5.9,7.4,6.5,0.2,0.0,7.4,-6999.0,2020-03-27 11:00:00,-6999.0,-6999.0,13
6.2,7.7,6.5,0.3,0.0,7.8,-6999.0,2020-03-27 12:00:00,-6999.0,-6999.0,13
5.9,7.5,6.5,0.2,0.0,7.8,-6999.0,2020-03-27 13:00:00,-6999.0,-6999.0,13
5.8,7.7,6.5,0.2,0.0,7.9,-6999.0,2020-03-27 14:00:00,-6999.0,-6999.0,13
