CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-9.39,84.0,2020-03-25 00:00:00,-11.0,13
-9.79,84.7,2020-03-25 01:00:00,-12.0,13
-10.52,84.7,2020-03-25 02:00:00,-12.0,13
-10.55,84.0,2020-03-25 03:00:00,-13.0,13
-11.75,86.3,2020-03-25 04:00:00,-14.0,13
-13.25,86.5,2020-03-25 05:00:00,-15.0,13
-12.69,84.6,2020-03-25 06:00:00,-14.0,13
-13.74,86.3,2020-03-25 07:00:00,-16.0,13
-12.31,83.5,2020-03-25 08:00:00,-14.0,13
-5.857,59.87,2020-03-25 09:00:00,-12.0,13
-2.958,50.16,2020-03-25 10:00:00,-11.0,13
-1.365,39.21,2020-03-25 11:00:00,-12.0,13
-0.419,37.76,2020-03-25 12:00:00,-12.0,13
0.191,36.19,2020-03-25 13:00:00,-13.0,13
1.322,34.13,2020-03-25 14:00:00,-13.0,13
2.059,34.42,2020-03-25 15:00:00,-12.0,13
2.149,32.18,2020-03-25 16:00:00,-13.0,13
3.394,30.96,2020-03-25 17:00:00,-12.0,13
3.303,31.69,2020-03-25 18:00:00,-12.0,13
0.427,45.64,2020-03-25 19:00:00,-10.0,13
-3.046,55.11,2020-03-25 20:00:00,-10.0,13
-4.068,61.38,2020-03-25 21:00:00,-10.0,13
-5.611,64.16,2020-03-25 22:00:00,-11.0,13
-7.208,70.66,2020-03-25 23:00:00,-11.0,13
-8.16,75.56,2020-03-26 00:00:00,-11.0,13
-8.34,79.74,2020-03-26 01:00:00,-11.0,13
-8.57,78.82,2020-03-26 02:00:00,-11.0,13
-7.63,76.45,2020-03-26 03:00:00,-11.0,13
-6.837,74.49,2020-03-26 04:00:00,-10.0,13
-6.426,74.87,2020-03-26 05:00:00,-10.0,13
-6.62,77.45,2020-03-26 06:00:00,-10.0,13
-4.663,72.89,2020-03-26 07:00:00,-8.0,13
-3.487,68.45,2020-03-26 08:00:00,-8.0,13
-1.187,60.72,2020-03-26 09:00:00,-7.0,13
-0.009,57.4,2020-03-26 10:00:00,-7.0,13
0.695,57.0,2020-03-26 11:00:00,-7.0,13
4.036,43.59,2020-03-26 12:00:00,-7.0,13
4.361,47.65,2020-03-26 13:00:00,-6.0,13
3.655,58.93,2020-03-26 14:00:00,-4.0,13
2.814,71.65,2020-03-26 15:00:00,-2.0,13
4.278,56.51,2020-03-26 16:00:00,-3.0,13
4.287,59.93,2020-03-26 17:00:00,-3.0,13
3.755,63.38,2020-03-26 18:00:00,-3.0,13
3.29,70.3,2020-03-26 19:00:00,-2.0,13
1.992,77.41,2020-03-26 20:00:00,-1.0,13
0.705,81.0,2020-03-26 21:00:00,-2.0,13
0.779,74.97,2020-03-26 22:00:00,-3.0,13
0.564,81.4,2020-03-26 23:00:00,-2.0,13
0.779,76.44,2020-03-27 00:00:00,-3.0,13
0.922,73.55,2020-03-27 01:00:00,-3.0,13
0.405,79.71,2020-03-27 02:00:00,-2.0,13
-0.142,86.0,2020-03-27 03:00:00,-2.0,13
-0.624,92.8,2020-03-27 04:00:00,-2.0,13
-0.876,93.6,2020-03-27 05:00:00,-1.0,13
-1.2,93.6,2020-03-27 06:00:00,-2.0,13
-1.068,90.2,2020-03-27 07:00:00,-2.0,13
-0.41,85.3,2020-03-27 08:00:00,-3.0,13
0.392,78.74,2020-03-27 09:00:00,-3.0,13
2.753,65.73,2020-03-27 10:00:00,-3.0,13
3.469,60.4,2020-03-27 11:00:00,-4.0,13
5.715,51.93,2020-03-27 12:00:00,-3.0,13
5.393,55.35,2020-03-27 13:00:00,-3.0,13
6.007,54.73,2020-03-27 14:00:00,-3.0,13
6.203,49.03,2020-03-27 15:00:00,-4.0,13
7.225,46.81,2020-03-27 16:00:00,-3.0,13
7.556,43.44,2020-03-27 17:00:00,-4.0,13
6.994,43.59,2020-03-27 18:00:00,-4.0,13
5.679,47.9,2020-03-27 19:00:00,-4.0,13
4.907,50.92,2020-03-27 20:00:00,-5.0,13
2.457,60.85,2020-03-27 21:00:00,-5.0,13
3.071,58.95,2020-03-27 22:00:00,-4.0,13
3.772,55.57,2020-03-27 23:00:00,-4.0,13
2.975,60.32,2020-03-28 00:00:00,-4.0,13
3.568,58.14,2020-03-28 01:00:00,-4.0,13
3.749,58.57,2020-03-28 02:00:00,-4.0,13
3.064,62.4,2020-03-28 03:00:00,-4.0,13
2.457,66.12,2020-03-28 04:00:00,-3.0,13
2.233,69.73,2020-03-28 05:00:00,-2.0,13
2.271,69.25,2020-03-28 06:00:00,-3.0,13
2.238,70.4,2020-03-28 07:00:00,-2.0,13
1.864,73.03,2020-03-28 08:00:00,-2.0,13
2.169,73.39,2020-03-28 09:00:00,-2.0,13
2.561,72.13,2020-03-28 10:00:00,-2.0,13
3.132,69.51,2020-03-28 11:00:00,-2.0,13
3.845,65.55,2020-03-28 12:00:00,-2.0,13
4.45,63.21,2020-03-28 13:00:00,-2.0,13
5.266,58.95,2020-03-28 14:00:00,-2.0,13
6.557,52.85,2020-03-28 15:00:00,-2.0,13
6.779,54.43,2020-03-28 16:00:00,-2.0,13
6.553,55.83,2020-03-28 17:00:00,-2.0,13
6.347,56.29,2020-03-28 18:00:00,-2.0,13
5.328,59.44,2020-03-28 19:00:00,-2.0,13
4.347,66.41,2020-03-28 20:00:00,-2.0,13
3.963,68.24,2020-03-28 21:00:00,-1.0,13
3.722,69.17,2020-03-28 22:00:00,-1.0,13
3.562,69.9,2020-03-28 23:00:00,-1.0,13
