pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -12.89, 87.0, -3.0, 5.4, 40.29, 2.081, 161.3, -14.0, 2.1, -12.9, -13.0, -14.0, 0.0, 161.0, 0.0, 87.0,2020-03-25 00:00:00, -6999.0, -6999.0,13
0.0, -13.59, 86.9, -3.0, 3.1, 13.75, 1.336, 172.2, -15.0, 1.3, -13.6, -13.8, -15.0, 0.0, 172.0, 0.0, 87.0,2020-03-25 01:00:00, -6999.0, -6999.0,13
0.0, -14.66, 86.2, -3.0, 3.7, 24.31, 1.265, 169.4, -16.0, 1.3, -14.7, -14.6, -16.0, 0.0, 169.0, 0.0, 86.0,2020-03-25 02:00:00, -6999.0, -6999.0,13
0.0, -15.4, 85.7, -3.0, 4.2, 33.83, 0.796, 176.5, -17.0, 0.8, -15.4, -15.5, -17.0, 0.0, 177.0, 0.0, 86.0,2020-03-25 03:00:00, -6999.0, -6999.0,13
0.0, -16.53, 84.8, -3.0, 4.0, 37.15, 0.708, 165.9, -18.0, 0.7, -16.5, -16.7, -18.0, 0.0, 166.0, 0.0, 85.0,2020-03-25 04:00:00, -6999.0, -6999.0,13
0.0, -17.39, 83.8, -3.0, 2.0, 26.96, 0.291, 172.0, -20.0, 0.3, -17.4, -17.5, -20.0, 0.0, 172.0, 0.0, 84.0,2020-03-25 05:00:00, -6999.0, -6999.0,13
0.0, -18.29, 83.0, -3.0, 2.3, 41.07, 0.148, 138.2, -20.0, 0.1, -18.3, -18.3, -20.0, 0.0, 138.0, 0.0, 83.0,2020-03-25 06:00:00, -6999.0, -6999.0,13
0.0, -18.23, 83.1, -18.2, 2.7, 67.73, 0.182, 93.3, -20.0, 0.2, -18.2, -18.6, -20.0, 0.0, 93.0, 0.0, 83.0,2020-03-25 07:00:00, -6999.0, -6999.0,13
0.0, -14.22, 83.4, -14.3, 3.5, 62.12, 0.625, 320.9, -16.0, 0.6, -14.2, -18.6, -16.0, 0.0, 321.0, 0.0, 83.0,2020-03-25 08:00:00, -6999.0, -6999.0,13
0.0, -9.53, 72.39, -9.5, 21.0, 67.42, 4.404, 157.1, -13.0, 4.4, -9.5, -18.6, -13.0, 0.0, 157.0, 0.0, 72.0,2020-03-25 09:00:00, -6999.0, -6999.0,13
0.0, -6.635, 65.9, -6.7, 23.4, 16.81, 12.78, 348.0, -12.0, 12.8, -6.6, -18.6, -12.0, 0.0, 348.0, 0.0, 66.0,2020-03-25 10:00:00, -6999.0, -6999.0,13
0.0, -4.181, 53.82, -4.0, 17.6, 32.48, 8.29, 335.5, -11.0, 8.3, -4.2, -18.6, -11.0, 0.0, 336.0, 0.0, 54.0,2020-03-25 11:00:00, -6999.0, -6999.0,13
0.0, -2.607, 50.56, -2.4, 22.0, 30.91, 6.653, 19.71, -11.0, 6.7, -2.6, -18.6, -11.0, 0.0, 20.0, 0.0, 51.0,2020-03-25 12:00:00, -6999.0, -6999.0,13
0.0, -2.224, 47.67, -2.1, 28.8, 36.43, 9.11, 8.99, -11.0, 9.1, -2.2, -18.6, -11.0, 0.0, 9.0, 0.0, 48.0,2020-03-25 13:00:00, -6999.0, -6999.0,13
0.0, -2.482, 46.26, -1.8, 29.8, 28.34, 10.53, 2.326, -12.0, 10.5, -2.5, -18.6, -12.0, 0.0, 2.0, 0.0, 46.0,2020-03-25 14:00:00, -6999.0, -6999.0,13
0.0, -1.754, 44.2, -1.5, 31.2, 40.94, 7.638, 10.17, -11.0, 7.6, -1.8, -18.6, -11.0, 0.0, 10.0, 0.0, 44.0,2020-03-25 15:00:00, -6999.0, -6999.0,13
