RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
98.8, None, None, 4.0, 0.611, 123.6, -3.0, -2.5, None, None, 124.0, None, None, 112.0, None, 111.8, None, None, -2.473, None, -0.7, 99.0, None, 57.01, 0.6, -2.5, -0.1, 1.0,2020-03-25 00:00:00,13
98.2, None, None, 3.0, 0.263, 285.3, -3.0, -2.9, None, None, 285.0, None, None, 112.0, None, 111.7, None, None, -2.884, None, -0.7, 98.0, None, 27.56, 0.3, -2.9, 0.0, 0.0,2020-03-25 01:00:00,13
95.9, None, None, None, 0.47, 297.5, -3.0, -2.9, None, None, None, None, None, None, None, 112.0, None, None, -2.848, None, -0.7, 96.0, None, 22.93, None, -2.8, -0.1, None,2020-03-25 02:00:00,13
96.0, None, None, 4.0, 0.984, 284.2, -4.0, -3.2, None, None, 284.0, None, None, 112.0, None, 112.1, None, None, -3.188, None, -0.7, 96.0, None, 53.38, 1.0, -3.2, 0.0, 0.0,2020-03-25 03:00:00,13
96.5, None, None, 5.0, 1.39, 294.9, -4.0, -4.1, None, None, 295.0, None, None, 112.0, None, 112.2, None, None, -3.98, None, -0.7, 97.0, None, 15.05, 1.4, -4.0, -0.1, 0.0,2020-03-25 04:00:00,13
95.2, None, None, 3.6, 1.974, 290.8, -5.0, -4.5, None, None, 291.0, None, None, 112.0, None, None, None, None, -4.45, None, -0.7, 95.0, None, 9.44, 2.0, -4.5, -0.1, 1.0,2020-03-25 05:00:00,13
95.5, None, None, 3.1, 1.974, 282.7, -5.0, -4.5, None, None, 283.0, None, None, 112.0, None, None, None, None, -4.439, None, -0.7, 96.0, None, 7.878, 2.0, -4.4, 0.0, 1.0,2020-03-25 06:00:00,13
95.2, None, None, 3.2, 2.025, 277.6, -5.0, -4.6, None, None, 278.0, None, None, 111.0, None, 110.9, None, None, -4.67, None, -4.3, 95.0, None, 5.282, 2.0, -4.7, 0.0, -1.0,2020-03-25 07:00:00,13
95.2, None, None, 3.3, 0.93, 287.7, -5.0, -4.9, None, None, 288.0, None, None, 110.0, None, 110.4, None, None, -4.005, None, -4.0, 95.0, None, 36.22, 0.9, -4.0, 0.1, -1.0,2020-03-25 08:00:00,13
94.4, None, None, 6.1, 1.56, 87.9, -2.0, -4.9, None, None, 88.0, None, None, 111.0, None, 110.6, None, None, -1.777, None, -1.6, 94.0, None, 36.4, 1.6, -1.8, 0.3, 0.0,2020-03-25 09:00:00,13
72.45, None, None, 10.0, 3.573, 92.7, -2.0, -4.9, None, None, 93.0, None, None, 111.0, None, 111.3, None, None, 2.486, None, 2.5, 72.0, None, 33.97, 3.6, 2.5, 0.8, 1.0,2020-03-25 10:00:00,13
69.2, None, None, 11.1, 3.43, 90.0, -4.0, -4.9, None, None, 90.0, None, None, 112.0, None, 112.2, None, None, 1.023, None, 2.5, 69.0, None, 29.41, 3.4, 1.0, -0.1, 1.0,2020-03-25 11:00:00,13
63.06, None, None, 14.6, 4.016, 90.5, -5.0, -4.9, None, None, 91.0, None, None, 111.0, None, 111.0, None, None, 1.244, None, 3.0, 63.0, None, 37.18, 4.0, 1.2, 0.3, -1.0,2020-03-25 12:00:00,13
48.46, None, None, 12.6, 4.019, 94.7, -8.0, -4.9, None, None, 95.0, None, None, 110.0, None, 110.4, None, None, 2.33, None, 3.2, 48.0, None, 33.87, 4.0, 2.3, -0.1, -1.0,2020-03-25 13:00:00,13
45.9, None, None, 12.6, 3.661, 72.45, -8.0, -4.9, None, None, 72.0, None, None, 111.0, None, 110.8, None, None, 1.618, None, 3.2, 46.0, None, 36.2, 3.7, 1.6, -0.1, 1.0,2020-03-25 14:00:00,13
45.39, None, None, 13.5, 3.256, 57.52, -9.0, -4.9, None, None, 58.0, None, None, 111.0, None, 110.6, None, None, 1.347, None, 3.2, 45.0, None, 41.57, 3.3, 1.3, -0.2, 0.0,2020-03-25 15:00:00,13
40.27, None, None, 9.0, 2.501, 55.98, -10.0, -4.9, None, None, 56.0, None, None, 111.0, None, 110.7, None, None, 0.688, None, 3.2, 40.0, None, 37.79, 2.5, 0.7, -0.1, 0.0,2020-03-25 16:00:00,13
34.55, None, None, 8.8, 1.264, 52.96, -13.0, -4.9, None, None, 53.0, None, None, 111.0, None, 110.6, None, None, 1.083, None, 3.2, 35.0, None, 59.29, 1.3, 1.1, -0.1, 0.0,2020-03-25 17:00:00,13
42.59, None, None, 8.0, 0.761, 25.22, -12.0, -4.9, None, None, 25.0, None, None, 111.0, None, 110.6, None, None, 0.18, None, 3.2, 43.0, None, 60.74, 0.8, 0.2, -0.1, 0.0,2020-03-25 18:00:00,13
68.48, None, None, 5.5, 1.406, 298.7, -7.0, -2.3, None, None, 299.0, None, None, 111.0, None, 110.6, None, None, -2.297, None, 0.3, 68.0, None, 43.23, 1.4, -2.3, -0.3, 0.0,2020-03-25 19:00:00,13
71.42, None, None, 5.6, 2.821, 300.7, -7.0, -3.2, None, None, 301.0, None, None, 111.0, None, 110.5, None, None, -3.202, None, 0.3, 71.0, None, 24.06, 2.8, -3.2, -0.3, 0.0,2020-03-25 20:00:00,13
69.82, None, None, 5.7, 2.811, 309.7, -9.0, -4.6, None, None, 310.0, None, None, 111.0, None, 110.5, None, None, -4.57, None, 0.3, 70.0, None, 16.34, 2.8, -4.6, -0.1, 0.0,2020-03-25 21:00:00,13
61.79, None, None, 7.9, 3.184, 310.7, -11.0, -5.8, None, None, 311.0, None, None, 111.0, None, 110.5, None, None, -5.742, None, 0.3, 62.0, None, 20.11, 3.2, -5.7, -0.2, 0.0,2020-03-25 22:00:00,13
64.93, None, None, 6.4, 3.244, 302.2, -11.0, -6.3, None, None, 302.0, None, None, 110.0, None, 110.4, None, None, -5.605, None, 0.3, 65.0, None, 16.23, 3.2, -5.6, -0.1, 0.0,2020-03-25 23:00:00,13
77.29, None, None, None, 4.808, 284.5, -11.0, -7.5, None, None, None, None, None, 111.0, None, 110.5, None, None, -7.52, None, 0.3, 77.0, None, 8.79, None, -7.5, -0.3, 0.0,2020-03-26 00:00:00,13
73.38, None, None, 5.6, 4.012, 292.3, -10.0, -7.6, None, None, 292.0, None, None, 111.0, None, 110.5, None, None, -7.093, None, 0.3, 73.0, None, 8.61, 4.0, -7.1, -0.1, 0.0,2020-03-26 01:00:00,13
73.91, None, None, 6.7, 4.101, 290.2, -10.0, -7.6, None, None, 290.0, None, None, 111.0, None, 110.5, None, None, -7.063, None, 0.3, 74.0, None, 9.41, 4.1, -7.1, 0.0, 0.0,2020-03-26 02:00:00,13
73.54, None, None, 7.3, 3.984, 285.0, -11.0, -7.7, None, None, 285.0, None, None, 110.0, None, 110.4, None, None, -6.87, None, 0.3, 74.0, None, 16.47, 4.0, -6.9, 0.1, 0.0,2020-03-26 03:00:00,13
73.67, None, None, None, 3.128, 289.1, None, None, None, None, None, None, None, None, None, 110.4, None, None, -6.975, None, None, None, None, 12.43, None, None, None, None,2020-03-26 04:00:00,13
72.7, None, None, None, 2.573, 288.0, None, None, None, None, None, None, None, None, None, 110.4, None, None, -6.677, None, None, None, None, 14.27, None, None, None, None,2020-03-26 05:00:00,13
74.52, None, None, None, 1.483, 271.5, None, None, None, None, None, None, None, None, None, 110.3, None, None, -7.113, None, None, None, None, 25.39, None, None, None, None,2020-03-26 06:00:00,13
76.33, None, None, None, 2.034, 277.7, None, None, None, None, None, None, None, None, None, 110.3, None, None, -7.446, None, None, None, None, 15.88, None, None, None, None,2020-03-26 07:00:00,13
72.0, None, None, 3.3, 0.665, 254.3, -8.0, -7.7, None, None, 254.0, None, None, 110.0, None, 110.4, None, None, -4.187, None, -4.2, 72.0, None, 51.33, 0.7, -4.2, 0.2, 0.0,2020-03-26 08:00:00,13
65.14, None, None, 10.4, 4.186, 98.7, -7.0, -7.7, None, None, 99.0, None, None, 110.0, None, 110.4, None, None, -1.13, None, -0.6, 65.0, None, 34.69, 4.2, -1.1, 0.7, 0.0,2020-03-26 09:00:00,13
68.99, None, None, 16.0, 5.294, 97.3, -5.0, -7.7, None, None, 97.0, None, None, 111.0, None, 110.6, None, None, -0.599, None, 0.3, 69.0, None, 34.17, 5.3, -0.6, 0.3, 0.0,2020-03-26 10:00:00,13
59.09, None, None, 12.3, 4.809, 88.1, -7.0, -7.7, None, None, 88.0, None, None, 111.0, None, 110.6, None, None, 0.179, None, 1.1, 59.0, None, 26.38, 4.8, 0.2, 0.5, 0.0,2020-03-26 11:00:00,13
54.59, None, None, 9.8, 3.784, 88.4, -7.0, -7.7, None, None, 88.0, None, None, 111.0, None, 110.7, None, None, 1.219, None, 1.3, 55.0, None, 30.58, 3.8, 1.2, -0.1, 0.0,2020-03-26 12:00:00,13
50.61, None, None, None, 3.055, 97.2, -6.0, -7.7, None, None, None, None, None, None, None, 110.7, None, None, 1.178, None, 1.5, 51.0, None, 36.58, None, 1.2, None, None,2020-03-26 13:00:00,13
46.03, None, None, 9.5, 3.033, 119.9, -8.0, -7.7, None, None, 120.0, None, None, 111.0, None, 110.6, None, None, 1.766, None, 2.0, 46.0, None, 40.0, 3.0, 1.8, 0.1, 0.0,2020-03-26 14:00:00,13
48.03, None, None, 11.3, 3.25, 135.0, -8.0, -7.7, None, None, 135.0, None, None, 111.0, None, 110.6, None, None, 2.061, None, 2.1, 48.0, None, 50.62, 3.3, 2.1, -0.2, 0.0,2020-03-26 15:00:00,13
49.47, None, None, None, 3.966, 128.5, -8.0, -7.7, None, None, None, None, None, 111.0, None, 110.5, None, None, 2.356, None, 2.4, 49.0, None, 36.26, None, 2.4, 0.0, 0.0,2020-03-26 16:00:00,13
51.01, None, None, 13.3, 4.509, 135.1, -7.0, -7.7, None, None, 135.0, None, None, 110.0, None, 110.3, None, None, 2.044, None, 2.5, 51.0, None, 35.79, 4.5, 2.0, 0.0, 0.0,2020-03-26 17:00:00,13
