max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0,-6999.0,16.1,4.0,-6999.0,-4.7,-4.9, 0.0,299.0,0.0,2020-03-25 00:00:00,337.0,-6999.0,13
0.0,-6999.0,13.4,5.5,-6999.0,-4.9,-5.1, 0.0,292.0,0.0,2020-03-25 01:00:00,337.0,-6999.0,13
0.0,-6999.0,20.0,7.2,-6999.0,-4.4,-5.1, 0.0,280.0,0.0,2020-03-25 02:00:00,337.0,-6999.0,13
0.0,-6999.0,21.2,7.6,-6999.0,-4.4,-5.1, 0.0,275.0,0.0,2020-03-25 03:00:00,337.0,-6999.0,13
0.0,-6999.0,26.7,11.5,-6999.0,-4.5,-5.1, 0.0,268.0,0.0,2020-03-25 04:00:00,337.0,-6999.0,13
0.0,-6999.0,28.1,10.0,-6999.0,-4.4,-5.4, 0.0,271.0,0.0,2020-03-25 05:00:00,337.0,-6999.0,13
0.0,-6999.0,30.3,11.5,-6999.0,-5.1,-5.4, 0.0,262.0,0.0,2020-03-25 06:00:00,337.0,-6999.0,13
-5.1,-6999.0,21.5,8.6,-6999.0,-5.9,-6.3, 0.0,270.0,0.0,2020-03-25 07:00:00,337.0,-6999.0,13
-5.1,-6999.0,28.5,9.6,-6999.0,-6.1,-6.3, 0.0,252.0,0.0,2020-03-25 08:00:00,337.0,-6999.0,13
-4.9,-6999.0,23.3,8.7,-6999.0,-4.9,-6.3, 0.0,249.0,0.0,2020-03-25 09:00:00,337.0,-6999.0,13
-3.7,-6999.0,22.6,8.0,-6999.0,-3.7,-6.3, 0.0,245.0,0.0,2020-03-25 10:00:00,337.0,-6999.0,13
-3.6,-6999.0,25.1,10.1,-6999.0,-3.9,-6.3, 0.0,239.0,0.0,2020-03-25 11:00:00,337.0,-6999.0,13
-2.9,-6999.0,28.7,12.0,-6999.0,-3.2,-6.3, 0.0,239.0,0.0,2020-03-25 12:00:00,337.0,-6999.0,13
-2.4,-6999.0,32.4,12.6,-6999.0,-2.9,-6.3, 0.0,240.0,0.0,2020-03-25 13:00:00,336.0,-6999.0,13
-0.7,-6999.0,28.2,9.8,-6999.0,-0.8,-6.3, 0.0,230.0,0.0,2020-03-25 14:00:00,336.0,-6999.0,13
0.9,-6999.0,32.7,11.0,-6999.0,0.1,-6.3, 0.0,229.0,0.0,2020-03-25 15:00:00,336.0,-6999.0,13
1.3,-6999.0,43.2,13.4,-6999.0,-0.3,-6.3, 0.0,231.0,0.0,2020-03-25 16:00:00,336.0,-6999.0,13
1.3,-6999.0,43.0,14.9,-6999.0,0.4,-6.3, 0.0,246.0,0.0,2020-03-25 17:00:00,336.0,-6999.0,13
1.3,-6999.0,51.5,15.9,-6999.0,-0.9,-6.3, 0.0,245.0,0.0,2020-03-25 18:00:00,336.0,-6999.0,13
-0.9,-6999.0,50.5,22.8,-6999.0,-1.3,-1.4, 0.0,250.0,0.0,2020-03-25 19:00:00,336.0,-6999.0,13
-0.9,-6999.0,51.2,24.5,-6999.0,-1.8,-1.9, 0.0,250.0,0.0,2020-03-25 20:00:00,336.0,-6999.0,13
-0.9,-6999.0,51.4,25.6,-6999.0,-1.7,-2.0, 0.0,247.0,0.0,2020-03-25 21:00:00,336.0,-6999.0,13
-0.9,-6999.0,52.3,26.0,-6999.0,-1.9,-2.1, 0.0,251.0,0.0,2020-03-25 22:00:00,336.0,-6999.0,13
-0.9,-6999.0,55.8,24.6,-6999.0,-2.1,-2.1, 0.0,248.0,0.0,2020-03-25 23:00:00,336.0,-6999.0,13
-0.9,-6999.0,47.4,21.1,-6999.0,-2.6,-2.6, 0.0,248.0,0.0,2020-03-26 00:00:00,335.0,-6999.0,13
-0.9,-6999.0,53.3,20.5,-6999.0,-2.6,-2.7, 0.0,245.0,0.0,2020-03-26 01:00:00,335.0,-6999.0,13
-0.9,-6999.0,50.9,16.5,-6999.0,-2.8,-2.8, 0.0,243.0,0.0,2020-03-26 02:00:00,335.0,-6999.0,13
-0.9,-6999.0,38.4,12.5,-6999.0,-3.2,-3.3, 0.0,242.0,0.0,2020-03-26 03:00:00,335.0,-6999.0,13
-3.0,-6999.0,34.9,12.9,-6999.0,-3.5,-3.5, 0.0,250.0,0.0,2020-03-26 08:00:00,335.0,-6999.0,13
-3.0,-6999.0,21.5,8.5,-6999.0,-3.3,-3.5, 0.0,256.0,0.0,2020-03-26 09:00:00,335.0,-6999.0,13
-2.9,-6999.0,24.1,8.4,-6999.0,-3.0,-3.5, 0.0,244.0,0.0,2020-03-26 10:00:00,335.0,-6999.0,13
-2.5,-6999.0,18.5,7.8,-6999.0,-2.7,-3.5, 0.0,246.0,0.0,2020-03-26 11:00:00,335.0,-6999.0,13
-1.9,-6999.0,22.9,9.1,-6999.0,-2.2,-3.5, 0.0,243.0,0.0,2020-03-26 12:00:00,335.0,-6999.0,13
-1.6,-6999.0,21.6,9.9,-6999.0,-1.8,-3.5, 0.0,239.0,0.0,2020-03-26 13:00:00,334.0,-6999.0,13
-1.2,-6999.0,23.7,11.7,-6999.0,-1.5,-3.5, 0.0,241.0,0.0,2020-03-26 14:00:00,335.0,-6999.0,13
-1.1,-6999.0,22.1,12.5,-6999.0,-1.6,-3.5, 0.0,246.0,0.0,2020-03-26 15:00:00,334.0,-6999.0,13
-1.1,-6999.0,23.3,11.6,-6999.0,-1.6,-3.5, 0.0,253.0,0.0,2020-03-26 16:00:00,334.0,-6999.0,13
-1.1,-6999.0,29.4,13.9,-6999.0,-1.5,-3.5, 0.0,255.0,0.0,2020-03-26 17:00:00,335.0,-6999.0,13
