wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
1.0, 101.3, 6.1, 270.0, 76.0, 10.2,2023-10-22 00:00:00, None, None, None, None, -0.01,43
4.0, 101.3, 5.9, 180.0, 75.0, 10.0,2023-10-22 01:00:00, None, None, None, None, -0.03,43
4.0, 101.3, 5.5, 247.5, 77.0, 9.3,2023-10-22 02:00:00, None, None, None, None, -0.08,43
3.0, 101.2, 5.2, 270.0, 75.0, 9.4,2023-10-22 03:00:00, None, None, None, None, -0.06,43
4.0, 101.2, 5.3, 180.0, 72.0, 10.1,2023-10-22 04:00:00, None, None, None, None, -0.05,43
1.0, 101.2, 5.1, 270.0, 72.0, 9.9,2023-10-22 05:00:00, None, None, None, None, -0.04,43
4.0, 101.2, 5.5, 180.0, 73.0, 10.1,2023-10-22 06:00:00, None, None, None, None, -0.02,43
4.0, 101.2, 6.5, 202.5, 78.0, 10.0,2023-10-22 07:00:00, None, None, None, None, -0.04,43
10.0, 101.2, 6.0, 292.5, 78.0, 9.7,2023-10-22 08:00:00, None, None, None, None, -0.01,43
2.0, 101.2, 6.6, 180.0, 77.0, 10.5,2023-10-22 09:00:00, None, None, None, None, -0.01,43
3.0, 101.2, 6.9, 315.0, 75.0, 11.2,2023-10-22 10:00:00, None, None, None, None, 0.03,43
6.0, 101.2, 7.5, 0.0, 75.0, 11.7,2023-10-22 11:00:00, None, None, None, None, 0.01,43
10.0, 101.2, 6.7, 22.5, 68.0, 12.3,2023-10-22 12:00:00, None, None, None, None, -0.02,43
7.0, 101.1, 6.9, 22.5, 65.0, 13.4,2023-10-22 13:00:00, None, None, None, None, -0.08,43
8.0, 101.1, 6.2, 0.0, 63.0, 13.2,2023-10-22 14:00:00, None, None, None, None, -0.12,43
6.0, 101.1, 5.8, 0.0, 59.0, 13.6,2023-10-22 15:00:00, None, None, None, None, -0.12,43
5.0, 101.0, 5.6, 292.5, 56.0, 14.3,2023-10-22 16:00:00, 8.0, 0.0, None, 13.0, -0.06,43
5.0, 101.0, 5.1, 202.5, 62.0, 12.2,2023-10-22 17:00:00, None, None, None, None, -0.03,43
2.0, 101.1, 4.7, 180.0, 69.0, 10.1,2023-10-22 18:00:00, None, None, None, None, 0.0,43
8.0, 101.1, 3.5, 270.0, 65.0, 9.7,2023-10-22 19:00:00, None, None, None, None, 0.07,43
7.0, 101.2, 3.5, 270.0, 72.0, 8.3,2023-10-22 20:00:00, None, None, None, None, 0.11,43
5.0, 101.2, 2.2, 270.0, 64.0, 8.6,2023-10-22 21:00:00, None, None, None, None, 0.14,43
11.0, 101.3, 1.4, 270.0, 65.0, 7.6,2023-10-22 22:00:00, None, None, None, None, 0.1,43
6.0, 101.2, 0.7, 270.0, 66.0, 6.6,2023-10-22 23:00:00, None, None, None, None, 0.04,43
6.0, 101.2, 0.7, 270.0, 66.0, 6.6,2023-10-23 00:00:00, None, None, None, None, 0.04,43
6.0, 101.2, 0.6, 247.5, 62.0, 7.4,2023-10-23 01:00:00, None, None, None, None, -0.04,43
13.0, 101.2, -0.2, 270.0, 68.0, 5.3,2023-10-23 02:00:00, None, None, None, None, -0.03,43
