time,tasmin,tasmax,pcp,week_of_year
2016-06-24, 10.0, 16.0,0.0,26
2016-06-25, 7.6, 14.0,0.0,26
2016-06-26, 6.5, 21.2,0.0,26
2016-06-27, 6.0, 25.5,0.0,26
2016-06-28, 8.4, 23.6,0.0,26
2016-06-29, 8.8, 21.7,0.0,26
2016-06-30, 10.8, 18.4,0.0,26
