wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
5.1, -2.7, None,1.0, None,82.0, None, None, None,0.0,2019-04-02 00:00:00,14
7.9, -2.6, None,1.0, None,81.0, None, None, None,0.0,2019-04-02 01:00:00,14
6.7, -2.8, None,1.0, None,79.0, None, None, None,0.0,2019-04-02 02:00:00,14
3.9, -3.4, None,1.0, None,86.0, None, None, None,0.0,2019-04-02 03:00:00,14
5.3, -3.4, None,1.0, None,88.0, None, None, None,0.0,2019-04-02 04:00:00,14
6.9, -3.9, None,1.0, None,91.0, None, None, None,0.0,2019-04-02 05:00:00,14
10.0, -3.2, None,1.0, None,89.0, None, None, None,0.0,2019-04-02 06:00:00,14
9.9, -3.1, None,1.0, None,88.0, None, None, None,0.0,2019-04-02 07:00:00,14
10.5, -2.2, None,1.0, None,79.0, None, None, None,0.0,2019-04-02 08:00:00,14
7.7, -2.4, None,1.0, None,86.0, None, None, None,0.0,2019-04-02 09:00:00,14
9.0, -1.7, None,1.0, None,80.0, None, None, None,0.0,2019-04-02 10:00:00,14
5.2, -2.1, None,1.0, None,79.0, None, None, None,0.0,2019-04-02 11:00:00,14
4.8, 1.4, None,1.0, None,61.0, None, None, None,0.0,2019-04-02 12:00:00,14
8.4, 0.1, None,1.0, None,62.0, None, None, None,0.0,2019-04-02 13:00:00,14
6.4, 1.6, None,1.0, None,49.0, None, None, None,0.0,2019-04-02 14:00:00,14
9.4, 1.6, None,1.0, None,47.0, None, None, None,0.0,2019-04-02 15:00:00,14
5.3, 1.6, None,1.0, None,47.0, None, None, None,0.0,2019-04-02 16:00:00,14
10.9, 1.3, None,1.0, None,48.0, None, None, None,0.0,2019-04-02 17:00:00,14
9.7, -0.8, None,1.0, None,53.0, None, None, None,0.0,2019-04-02 18:00:00,14
9.0, -1.1, None,1.0, None,53.0, None, None, None,0.0,2019-04-02 19:00:00,14
10.1, -1.1, None,1.0, None,53.0, None, None, None,0.0,2019-04-02 20:00:00,14
11.8, -1.4, None,1.0, None,56.0, None, None, None,0.0,2019-04-02 21:00:00,14
13.0, -1.9, None,1.0, None,58.0, None, None, None,0.0,2019-04-02 22:00:00,14
11.2, -2.1, None,1.0, None,60.0, None, None, None,0.0,2019-04-02 23:00:00,14
13.4, -2.0, None,1.0, None,62.0, None, None, None,0.0,2019-04-03 00:00:00,14
14.7, -2.5, None,1.0, None,65.0, None, None, None,0.0,2019-04-03 01:00:00,14
16.3, -2.1, None,1.0, None,60.0, None, None, None,0.0,2019-04-03 02:00:00,14
20.0, -2.2, None,1.0, None,58.0, None, None, None,0.0,2019-04-03 03:00:00,14
22.9, -2.3, None,1.0, None,59.0, None, None, None,0.0,2019-04-03 04:00:00,14
21.1, -2.5, None,1.0, None,60.0, None, None, None,0.0,2019-04-03 05:00:00,14
21.6, -1.7, None,1.0, None,58.0, None, None, None,0.0,2019-04-03 06:00:00,14
17.2, -0.7, None,1.0, None,55.0, None, None, None,0.0,2019-04-03 07:00:00,14
16.6, -0.1, None,1.0, None,54.0, None, None, None,0.0,2019-04-03 08:00:00,14
17.3, -0.5, None,1.0, None,60.0, None, None, None,0.0,2019-04-03 09:00:00,14
12.7, 0.8, None,1.0, None,64.0, None, None, None,0.0,2019-04-03 10:00:00,14
10.2, 0.2, None,1.0, None,70.0, None, None, None,0.0,2019-04-03 11:00:00,14
9.8, -0.2, None,1.0, None,73.0, None, None, None,0.0,2019-04-03 12:00:00,14
14.9, -0.7, None,1.0, None,81.0, None, None, None,0.0,2019-04-03 13:00:00,14
21.8, -1.4, None,1.0, None,90.0, None, None, None,0.0,2019-04-03 14:00:00,14
29.8, -2.1, None,1.0, None,100.0, None, None, None,0.0,2019-04-03 15:00:00,14
24.9, -2.2, None,1.0, None,100.0, None, None, None,0.0,2019-04-03 16:00:00,14
24.6, -2.2, None,1.0, None,100.0, None, None, None,0.0,2019-04-03 17:00:00,14
37.9, -2.5, None,2.0, None,100.0, None, None, None,0.0,2019-04-03 18:00:00,14
38.3, -2.4, None,3.0, None,100.0, None, None, None,0.0,2019-04-03 19:00:00,14
34.0, -2.2, None,3.0, None,100.0, None, None, None,0.0,2019-04-03 20:00:00,14
28.7, -2.1, None,3.0, None,100.0, None, None, None,0.0,2019-04-03 21:00:00,14
24.0, -2.1, None,4.0, None,100.0, None, None, None,0.0,2019-04-03 22:00:00,14
30.2, -2.4, None,4.0, None,100.0, None, None, None,0.0,2019-04-03 23:00:00,14
20.9, -2.5, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 00:00:00,14
30.4, -2.4, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 01:00:00,14
31.1, -2.5, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 02:00:00,14
25.2, -2.5, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 03:00:00,14
18.5, -2.5, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 04:00:00,14
15.1, -2.6, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 05:00:00,14
13.5, -2.8, None,3.0, None,100.0, None, None, None,0.0,2019-04-04 06:00:00,14
12.3, -2.9, None,2.0, None,100.0, None, None, None,0.0,2019-04-04 07:00:00,14
9.5, -1.5, None,4.0, None,100.0, None, None, None,0.0,2019-04-04 08:00:00,14
7.4, -1.1, None,4.0, None,100.0, None, None, None,0.0,2019-04-04 09:00:00,14
5.3, -1.1, None,3.0, None,98.0, None, None, None,0.0,2019-04-04 10:00:00,14
3.3, 0.0, None,2.0, None,90.0, None, None, None,0.0,2019-04-04 11:00:00,14
9.2, 0.1, None,1.0, None,86.0, None, None, None,0.0,2019-04-04 12:00:00,14
14.5, 4.7, None,1.0, None,63.0, None, None, None,0.0,2019-04-04 13:00:00,14
20.7, 2.0, None,1.0, None,67.0, None, None, None,0.0,2019-04-04 14:00:00,14
19.9, 1.2, None,1.0, None,70.0, None, None, None,0.0,2019-04-04 15:00:00,14
19.6, 1.3, None,1.0, None,70.0, None, None, None,0.0,2019-04-04 16:00:00,14
20.4, 0.4, None,1.0, None,74.0, None, None, None,0.0,2019-04-04 17:00:00,14
15.6, -1.0, None,1.0, None,81.0, None, None, None,0.0,2019-04-04 18:00:00,14
13.5, -1.5, None,1.0, None,86.0, None, None, None,0.0,2019-04-04 19:00:00,14
8.0, -1.4, None,1.0, None,81.0, None, None, None,0.0,2019-04-04 20:00:00,14
5.4, -1.5, None,1.0, None,75.0, None, None, None,0.0,2019-04-04 21:00:00,14
7.0, -1.3, None,1.0, None,81.0, None, None, None,0.0,2019-04-04 22:00:00,14
5.9, -1.2, None,1.0, None,68.0, None, None, None,0.0,2019-04-04 23:00:00,14
