station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -6.219, 38.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -17.0, None, None, None, None, None, 2019-01-01 00:00:00, None, None, 139.7, None
None, None, -6.171, 40.75, None, None, None, None, None, None, None, None, None, None, None, None, None, -16.0, None, None, None, None, None, 2019-01-01 01:00:00, None, None, 139.4, None
None, None, -6.493, 36.61, None, None, None, None, None, None, None, None, None, None, None, None, None, -18.0, None, None, None, None, None, 2019-01-01 02:00:00, None, None, 139.1, None
None, None, -5.997, 47.01, None, None, None, None, None, None, None, None, None, None, None, None, None, -14.0, None, None, None, None, None, 2019-01-01 03:00:00, None, None, 139.6, None
None, None, -4.722, 72.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2019-01-01 04:00:00, None, None, 138.9, None
None, None, -4.924, 77.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.0, None, None, None, None, None, 2019-01-01 05:00:00, None, None, 139.2, None
None, None, -4.433, 90.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 2019-01-01 06:00:00, None, None, 139.3, None
None, None, -3.391, 97.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 07:00:00, None, None, 139.3, None
None, None, -3.286, 97.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 08:00:00, None, None, 139.7, None
None, None, -2.819, 97.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 09:00:00, None, None, 139.4, None
None, None, -2.078, 95.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 10:00:00, None, None, 138.5, None
None, None, -1.385, 83.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 11:00:00, None, None, 138.2, None
None, None, -1.242, 74.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-01 12:00:00, None, None, 137.7, None
None, None, -0.882, 73.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 13:00:00, None, None, 137.4, None
None, None, -1.07, 71.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-01 14:00:00, None, None, 137.0, None
None, None, -2.407, 79.8, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 2019-01-01 15:00:00, None, None, 137.3, None
None, None, -2.463, 91.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 16:00:00, None, None, 137.5, None
None, None, -2.787, 90.6, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 17:00:00, None, None, 137.5, None
None, None, -2.816, 94.4, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 18:00:00, None, None, 137.3, None
None, None, -2.759, 91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 19:00:00, None, None, 137.0, None
None, None, -2.284, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 2019-01-01 20:00:00, None, None, 137.1, None
None, None, -1.734, 89.9, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 21:00:00, None, None, 136.1, None
None, None, -1.611, 89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 2019-01-01 22:00:00, None, None, 135.7, None
None, None, -1.232, 94.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-01 23:00:00, None, None, 135.1, None
None, None, -1.507, 95.7, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 2019-01-02 00:00:00, None, None, 135.2, None
