station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -1.338, 95.8, None, None, 0.0, 0.0, 0.24, None, None, None, None, None, None, -2.0, 927.0, None, None, None, 2019-11-21 16:00:00, None, None
None, -1.841, 97.0, None, None, 0.0, 0.0, 0.232, None, None, None, None, None, None, -2.0, 927.0, None, None, None, 2019-11-21 17:00:00, None, None
None, -2.055, 96.7, None, None, 0.0, 0.0, 0.23, None, None, None, None, None, None, -2.0, 926.0, None, None, None, 2019-11-21 18:00:00, None, None
None, -2.173, 96.0, None, None, 0.0, 0.0, 0.228, None, None, None, None, None, None, -3.0, 926.0, None, None, None, 2019-11-21 19:00:00, None, None
None, -2.417, 96.6, None, None, 0.0, 0.0, 0.228, None, None, None, None, None, None, -3.0, 926.0, None, None, None, 2019-11-21 20:00:00, None, None
None, -2.568, 97.3, None, None, 0.0, 0.0, 0.227, None, None, None, None, None, None, -3.0, 926.0, None, None, None, 2019-11-21 21:00:00, None, None
None, -2.188, 96.3, None, None, 0.0, 0.0, 0.228, None, None, None, None, None, None, -3.0, 926.0, None, None, None, 2019-11-21 22:00:00, None, None
None, -1.827, 95.9, None, None, 0.0, 0.0, 0.231, None, None, None, None, None, None, -2.0, 927.0, None, None, None, 2019-11-21 23:00:00, None, None
None, -1.63, 97.1, None, None, 0.0, 0.0, 0.237, None, None, None, None, None, None, -2.0, 928.0, None, None, None, 2019-11-22 00:00:00, None, None
None, -1.596, 97.6, None, None, 0.0, 0.0, 0.239, None, None, None, None, None, None, -2.0, 928.0, None, None, None, 2019-11-22 01:00:00, None, None
None, -1.462, 97.5, None, None, 0.0, 0.0, 0.239, None, None, None, None, None, None, -2.0, 929.0, None, None, None, 2019-11-22 02:00:00, None, None
None, -1.413, 98.0, None, None, 0.0, 0.0, 0.24, None, None, None, None, None, None, -2.0, 930.0, None, None, None, 2019-11-22 03:00:00, None, None
None, -0.905, 97.7, None, None, 0.0, 0.0, 0.24, None, None, None, None, None, None, -1.0, 930.0, None, None, None, 2019-11-22 04:00:00, None, None
None, -0.539, 97.8, None, None, 0.0, 0.0, 0.241, None, None, None, None, None, None, -1.0, 931.0, None, None, None, 2019-11-22 05:00:00, None, None
None, -0.717, 98.1, None, None, 0.0, 0.0, 0.242, None, None, None, None, None, None, -1.0, 931.0, None, None, None, 2019-11-22 06:00:00, None, None
None, -0.593, 98.0, None, None, 0.0, 0.0, 0.243, None, None, None, None, None, None, -1.0, 931.0, None, None, None, 2019-11-22 07:00:00, None, None
None, -0.9, 98.4, None, None, 0.0, 0.0, 0.244, None, None, None, None, None, None, -1.0, 931.0, None, None, None, 2019-11-22 08:00:00, None, None
None, -0.04, 96.9, None, None, 0.0, 0.0, 0.241, None, None, None, None, None, None, 0.0, 931.0, None, None, None, 2019-11-22 09:00:00, None, None
None, 0.818, 95.1, None, None, 0.0, 0.0, 0.245, None, None, None, None, None, None, 0.0, 932.0, None, None, None, 2019-11-22 10:00:00, None, None
None, 1.074, 94.6, None, None, 0.0, 0.0, 0.251, None, None, None, None, None, None, 0.0, 931.0, None, None, None, 2019-11-22 11:00:00, None, None
None, 0.917, 96.3, None, None, 0.0, 0.0, 0.252, None, None, None, None, None, None, 0.0, 932.0, None, None, None, 2019-11-22 12:00:00, None, None
None, 1.215, 96.0, None, None, 0.0, 0.0, 0.252, None, None, None, None, None, None, 1.0, 931.0, None, None, None, 2019-11-22 13:00:00, None, None
None, 1.24, 95.6, None, None, 0.0, 0.0, 0.252, None, None, None, None, None, None, 1.0, 930.0, None, None, None, 2019-11-22 14:00:00, None, None
None, 0.894, 97.8, None, None, 0.0, 0.0, 0.251, None, None, None, None, None, None, 0.0, 930.0, None, None, None, 2019-11-22 15:00:00, None, None
None, 0.677, 99.1, None, None, 0.0, 0.0, 0.248, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-22 16:00:00, None, None
None, 0.757, 99.5, None, None, 0.0, 0.0, 0.247, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-22 17:00:00, None, None
None, 0.676, 99.6, None, None, 0.0, 0.0, 0.248, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-22 18:00:00, None, None
None, 0.955, 99.9, None, None, 0.0, 0.0, 0.249, None, None, None, None, None, None, 1.0, 928.0, None, None, None, 2019-11-22 19:00:00, None, None
None, 0.921, 99.8, None, None, 0.0, 0.0, 0.25, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-22 20:00:00, None, None
None, 0.932, 100.0, None, None, 0.0, 0.0, 0.25, None, None, None, None, None, None, 1.0, 928.0, None, None, None, 2019-11-22 21:00:00, None, None
None, 1.088, 100.0, None, None, 0.0, 0.0, 0.252, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-22 22:00:00, None, None
None, 1.159, 100.0, None, None, 0.0, 0.0, 0.253, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-22 23:00:00, None, None
None, 1.062, 100.0, None, None, 0.0, 0.0, 0.254, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-23 00:00:00, None, None
None, 1.064, 100.0, None, None, 0.0, 0.0, 0.254, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-23 01:00:00, None, None
None, 1.193, 100.0, None, None, 0.0, 0.0, 0.254, None, None, None, None, None, None, 1.0, 928.0, None, None, None, 2019-11-23 02:00:00, None, None
None, 1.081, 100.0, None, None, 0.0, 0.0, 0.255, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-23 03:00:00, None, None
None, 0.827, 100.0, None, None, 0.0, 0.0, 0.255, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-23 04:00:00, None, None
None, 1.05, 100.0, None, None, 0.0, 0.0, 0.253, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-23 05:00:00, None, None
None, 0.849, 100.0, None, None, 0.0, 0.0, 0.253, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-23 06:00:00, None, None
None, 0.66, 99.8, None, None, 0.0, 0.0, 0.254, None, None, None, None, None, None, 1.0, 929.0, None, None, None, 2019-11-23 07:00:00, None, None
None, 0.584, 99.9, None, None, 0.0, 0.0, 0.253, None, None, None, None, None, None, 0.0, 928.0, None, None, None, 2019-11-23 08:00:00, None, None
None, 0.422, 100.0, None, None, 0.0, 0.0, 0.255, None, None, None, None, None, None, 0.0, 928.0, None, None, None, 2019-11-23 09:00:00, None, None
None, 0.458, 99.9, None, None, 0.0, 0.0, 0.254, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-23 10:00:00, None, None
None, 0.393, 100.0, None, None, 0.0, 0.0, 0.251, None, None, None, None, None, None, 1.0, 927.0, None, None, None, 2019-11-23 11:00:00, None, None
None, 0.33, 100.0, None, None, 0.0, 0.0, 0.255, None, None, None, None, None, None, 0.0, 926.0, None, None, None, 2019-11-23 12:00:00, None, None
