station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -0.099, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None, None, None
None, -0.165, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None, None, None
None, -0.063, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 22:00:00, None, None, None, None
None, -0.071, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None, None, None
None, -0.071, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None, None, None
None, -0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None, None, None
None, -0.165, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None, None, None
None, -0.117, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None, None, None
None, -0.212, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None, None, None
None, -0.325, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None, None, None
None, -0.316, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None, None, None
None, -0.165, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None, None, None
None, 0.307, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None, None, None
None, 1.042, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None, None, None
None, 1.042, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None, None, None
None, 1.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None, None, None
None, 1.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 12:00:00, None, None, None, None
None, 2.159, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None, None, None
None, 2.293, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None, None, None
None, 1.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None, None, None
None, 1.937, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None, None, None
None, 1.391, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None, None, None
None, 0.342, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None, None, None
None, -0.562, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None, None, None
None, -0.958, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None, None, None
None, -0.919, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None, None, None
None, 0.176, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None, None, None
None, 0.118, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None, None, None
None, -0.013, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None, None, None
None, -0.485, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None, None, None
None, -0.589, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None, None, None
None, -0.617, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None, None, None
None, -1.155, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None, None, None
None, -1.844, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None, None, None
None, -3.143, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None, None, None
None, -3.094, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None, None, None
None, -3.189, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None, None, None
None, -3.379, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None, None, None
None, -3.417, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None, None, None
None, -3.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None, None, None
None, -3.618, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None, None, None
None, -3.608, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None, None, None
None, -2.676, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None, None, None
None, -2.364, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None, None, None
None, -2.014, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None, None, None
None, -2.101, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None, None, None
None, -1.524, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None, None, None
None, -1.469, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None, None, None
None, -1.073, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 16:00:00, None, None, None, None
None, -0.65, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None, None, None
None, -1.083, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None, None, None
None, -1.638, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None, None, None
None, -1.733, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None, None, None
None, -1.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None, None, None
None, -1.522, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None, None, None
None, -1.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 23:00:00, None, None, None, None
None, -1.437, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None, None, None
None, -1.23, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None, None, None
None, -0.928, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None, None, None
None, -0.684, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None, None, None
None, -0.607, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None, None, None
None, -0.589, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None, None, None
None, -0.626, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None, None, None
None, -0.701, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None, None, None
None, -0.654, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None, None, None
None, -0.627, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None, None, None
None, -0.381, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None, None, None
None, 0.655, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None, None, None
None, 0.558, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 12:00:00, None, None, None, None
None, 2.361, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 13:00:00, None, None, None, None
None, 1.496, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 14:00:00, None, None, None, None
None, 1.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 15:00:00, None, None, None, None
None, 2.511, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 16:00:00, None, None, None, None
None, 4.329, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 17:00:00, None, None, None, None
None, 2.82, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 18:00:00, None, None, None, None
None, 1.188, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 19:00:00, None, None, None, None
None, 0.162, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 20:00:00, None, None, None, None
None, -0.581, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 21:00:00, None, None, None, None
None, -0.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 22:00:00, None, None, None, None
None, -0.55, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 23:00:00, None, None, None, None
None, -0.786, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 00:00:00, None, None, None, None
None, -0.757, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 01:00:00, None, None, None, None
None, -0.474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 02:00:00, None, None, None, None
None, -0.314, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 03:00:00, None, None, None, None
None, -0.276, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 04:00:00, None, None, None, None
None, -0.484, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 05:00:00, None, None, None, None
None, -1.438, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 06:00:00, None, None, None, None
None, -0.993, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 07:00:00, None, None, None, None
None, -0.493, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 08:00:00, None, None, None, None
None, 0.262, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 09:00:00, None, None, None, None
None, 1.722, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 10:00:00, None, None, None, None
None, 4.442, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 11:00:00, None, None, None, None
None, 6.977, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 12:00:00, None, None, None, None
None, 7.46, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 13:00:00, None, None, None, None
None, 8.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 14:00:00, None, None, None, None
None, 9.85, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 15:00:00, None, None, None, None
None, 8.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 16:00:00, None, None, None, None
None, 8.93, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 17:00:00, None, None, None, None
None, 7.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 18:00:00, None, None, None, None
