station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
None, -2.656, 95.2, None, None, None, None, None, -3.0, None, None, 2019-12-15 10:00:00, None, None
None, -3.354, 92.8, None, None, None, None, None, -4.0, None, None, 2019-12-15 11:00:00, None, None
None, -2.037, 92.4, None, None, None, None, None, -3.0, None, None, 2019-12-15 12:00:00, None, None
None, -0.718, 91.8, None, None, None, None, None, -2.0, None, None, 2019-12-15 13:00:00, None, None
None, -0.39, 90.8, None, None, None, None, None, -1.0, None, None, 2019-12-15 14:00:00, None, None
None, -0.635, 91.7, None, None, None, None, None, -2.0, None, None, 2019-12-15 15:00:00, None, None
None, -1.37, 92.5, None, None, None, None, None, -2.0, None, None, 2019-12-15 16:00:00, None, None
None, -1.903, 92.7, None, None, None, None, None, -3.0, None, None, 2019-12-15 17:00:00, None, None
None, -2.894, 93.9, None, None, None, None, None, -4.0, None, None, 2019-12-15 18:00:00, None, None
None, -3.769, 94.1, None, None, None, None, None, -4.0, None, None, 2019-12-15 19:00:00, None, None
None, -3.648, 94.4, None, None, None, None, None, -4.0, None, None, 2019-12-15 20:00:00, None, None
None, -3.865, 94.1, None, None, None, None, None, -4.0, None, None, 2019-12-15 21:00:00, None, None
None, -4.575, 91.7, None, None, None, None, None, -6.0, None, None, 2019-12-15 22:00:00, None, None
None, -4.926, 89.2, None, None, None, None, None, -7.0, None, None, 2019-12-15 23:00:00, None, None
None, -6.091, 88.2, None, None, None, None, None, -8.0, None, None, 2019-12-16 00:00:00, None, None
None, -6.56, 89.4, None, None, None, None, None, -8.0, None, None, 2019-12-16 01:00:00, None, None
None, -7.241, 88.6, None, None, None, None, None, -9.0, None, None, 2019-12-16 02:00:00, None, None
None, -7.782, 89.7, None, None, None, None, None, -9.0, None, None, 2019-12-16 03:00:00, None, None
None, -8.61, 90.8, None, None, None, None, None, -10.0, None, None, 2019-12-16 04:00:00, None, None
None, -9.13, 91.1, None, None, None, None, None, -10.0, None, None, 2019-12-16 05:00:00, None, None
None, -8.87, 91.2, None, None, None, None, None, -10.0, None, None, 2019-12-16 06:00:00, None, None
None, -8.15, 91.3, None, None, None, None, None, -9.0, None, None, 2019-12-16 07:00:00, None, None
None, -7.433, 90.8, None, None, None, None, None, -8.0, None, None, 2019-12-16 08:00:00, None, None
None, -6.07, 89.6, None, None, None, None, None, -8.0, None, None, 2019-12-16 09:00:00, None, None
None, -5.11, 85.6, None, None, None, None, None, -7.0, None, None, 2019-12-16 10:00:00, None, None
None, -4.581, 87.7, None, None, None, None, None, -6.0, None, None, 2019-12-16 11:00:00, None, None
None, -4.138, 88.2, None, None, None, None, None, -5.0, None, None, 2019-12-16 12:00:00, None, None
None, -3.702, 85.0, None, None, None, None, None, -6.0, None, None, 2019-12-16 13:00:00, None, None
None, -3.863, 83.9, None, None, None, None, None, -6.0, None, None, 2019-12-16 14:00:00, None, None
None, -3.596, 82.3, None, None, None, None, None, -6.0, None, None, 2019-12-16 15:00:00, None, None
None, -3.554, 83.5, None, None, None, None, None, -6.0, None, None, 2019-12-16 16:00:00, None, None
None, -3.508, 83.0, None, None, None, None, None, -6.0, None, None, 2019-12-16 17:00:00, None, None
None, -3.418, 83.3, None, None, None, None, None, -6.0, None, None, 2019-12-16 18:00:00, None, None
None, -3.075, 84.5, None, None, None, None, None, -5.0, None, None, 2019-12-16 19:00:00, None, None
None, -3.096, 84.7, None, None, None, None, None, -5.0, None, None, 2019-12-16 20:00:00, None, None
None, -3.168, 86.2, None, None, None, None, None, -5.0, None, None, 2019-12-16 21:00:00, None, None
None, -3.286, 86.3, None, None, None, None, None, -5.0, None, None, 2019-12-16 22:00:00, None, None
None, -3.172, 86.3, None, None, None, None, None, -5.0, None, None, 2019-12-16 23:00:00, None, None
None, -3.027, 86.0, None, None, None, None, None, -5.0, None, None, 2019-12-17 00:00:00, None, None
None, -2.823, 86.0, None, None, None, None, None, -5.0, None, None, 2019-12-17 01:00:00, None, None
None, -2.548, 83.9, None, None, None, None, None, -5.0, None, None, 2019-12-17 02:00:00, None, None
None, -2.393, 82.9, None, None, None, None, None, -4.0, None, None, 2019-12-17 03:00:00, None, None
None, -2.384, 85.5, None, None, None, None, None, -4.0, None, None, 2019-12-17 04:00:00, None, None
None, -2.125, 82.3, None, None, None, None, None, -4.0, None, None, 2019-12-17 05:00:00, None, None
None, -1.919, 82.0, None, None, None, None, None, -4.0, None, None, 2019-12-17 06:00:00, None, None
None, -1.741, 83.3, None, None, None, None, None, -4.0, None, None, 2019-12-17 07:00:00, None, None
None, -1.258, 80.7, None, None, None, None, None, -4.0, None, None, 2019-12-17 08:00:00, None, None
None, -1.189, 81.1, None, None, None, None, None, -4.0, None, None, 2019-12-17 09:00:00, None, None
None, -0.719, 77.54, None, None, None, None, None, -3.0, None, None, 2019-12-17 10:00:00, None, None
None, -0.335, 78.1, None, None, None, None, None, -3.0, None, None, 2019-12-17 11:00:00, None, None
None, -0.062, 77.36, None, None, None, None, None, -3.0, None, None, 2019-12-17 12:00:00, None, None
None, -0.137, 76.78, None, None, None, None, None, -3.0, None, None, 2019-12-17 13:00:00, None, None
None, 0.088, 74.78, None, None, None, None, None, -4.0, None, None, 2019-12-17 14:00:00, None, None
None, 0.167, 72.5, None, None, None, None, None, -4.0, None, None, 2019-12-17 15:00:00, None, None
None, -0.117, 72.01, None, None, None, None, None, -4.0, None, None, 2019-12-17 16:00:00, None, None
None, -0.291, 73.7, None, None, None, None, None, -4.0, None, None, 2019-12-17 17:00:00, None, None
None, -0.354, 72.44, None, None, None, None, None, -4.0, None, None, 2019-12-17 18:00:00, None, None
None, -0.54, 73.02, None, None, None, None, None, -4.0, None, None, 2019-12-17 19:00:00, None, None
None, -0.544, 71.23, None, None, None, None, None, -5.0, None, None, 2019-12-17 20:00:00, None, None
None, -0.706, 74.22, None, None, None, None, None, -4.0, None, None, 2019-12-17 21:00:00, None, None
None, -0.52, 71.83, None, None, None, None, None, -5.0, None, None, 2019-12-17 22:00:00, None, None
None, -0.955, 78.09, None, None, None, None, None, -4.0, None, None, 2019-12-17 23:00:00, None, None
None, -0.852, 75.22, None, None, None, None, None, -4.0, None, None, 2019-12-18 00:00:00, None, None
None, -1.009, 75.46, None, None, None, None, None, -5.0, None, None, 2019-12-18 01:00:00, None, None
None, -1.151, 77.11, None, None, None, None, None, -4.0, None, None, 2019-12-18 02:00:00, None, None
None, -0.68, 73.44, None, None, None, None, None, -4.0, None, None, 2019-12-18 03:00:00, None, None
None, -0.473, 72.75, None, None, None, None, None, -4.0, None, None, 2019-12-18 04:00:00, None, None
None, -0.556, 72.42, None, None, None, None, None, -4.0, None, None, 2019-12-18 05:00:00, None, None
None, -0.678, 73.98, None, None, None, None, None, -4.0, None, None, 2019-12-18 06:00:00, None, None
None, -0.532, 72.47, None, None, None, None, None, -5.0, None, None, 2019-12-18 07:00:00, None, None
None, -0.279, 70.05, None, None, None, None, None, -5.0, None, None, 2019-12-18 08:00:00, None, None
None, -0.43, 73.43, None, None, None, None, None, -4.0, None, None, 2019-12-18 09:00:00, None, None
None, -0.09, 71.6, None, None, None, None, None, -4.0, None, None, 2019-12-18 10:00:00, None, None
None, 0.234, 68.34, None, None, None, None, None, -5.0, None, None, 2019-12-18 11:00:00, None, None
None, 0.507, 65.88, None, None, None, None, None, -5.0, None, None, 2019-12-18 12:00:00, None, None
None, 0.731, 63.88, None, None, None, None, None, -5.0, None, None, 2019-12-18 13:00:00, None, None
None, 0.819, 67.35, None, None, None, None, None, -5.0, None, None, 2019-12-18 14:00:00, None, None
None, 0.788, 65.6, None, None, None, None, None, -5.0, None, None, 2019-12-18 15:00:00, None, None
None, 0.562, 66.56, None, None, None, None, None, -5.0, None, None, 2019-12-18 16:00:00, None, None
None, 0.151, 71.96, None, None, None, None, None, -4.0, None, None, 2019-12-18 17:00:00, None, None
None, 0.562, 64.42, None, None, None, None, None, -5.0, None, None, 2019-12-18 18:00:00, None, None
None, 0.523, 65.45, None, None, None, None, None, -5.0, None, None, 2019-12-18 19:00:00, None, None
None, 0.685, 62.4, None, None, None, None, None, -6.0, None, None, 2019-12-18 20:00:00, None, None
None, 0.59, 63.11, None, None, None, None, None, -5.0, None, None, 2019-12-18 21:00:00, None, None
None, -0.347, 73.01, None, None, None, None, None, -4.0, None, None, 2019-12-18 22:00:00, None, None
None, 0.025, 67.38, None, None, None, None, None, -5.0, None, None, 2019-12-18 23:00:00, None, None
None, -0.394, 72.88, None, None, None, None, None, -4.0, None, None, 2019-12-19 00:00:00, None, None
None, -0.655, 75.38, None, None, None, None, None, -4.0, None, None, 2019-12-19 01:00:00, None, None
None, -0.477, 74.07, None, None, None, None, None, -4.0, None, None, 2019-12-19 02:00:00, None, None
None, -0.22, 72.72, None, None, None, None, None, -4.0, None, None, 2019-12-19 03:00:00, None, None
None, -0.912, 75.75, None, None, None, None, None, -4.0, None, None, 2019-12-19 04:00:00, None, None
None, -0.726, 76.35, None, None, None, None, None, -4.0, None, None, 2019-12-19 05:00:00, None, None
None, -1.03, 75.84, None, None, None, None, None, -5.0, None, None, 2019-12-19 06:00:00, None, None
None, -1.626, 76.97, None, None, None, None, None, -5.0, None, None, 2019-12-19 07:00:00, None, None
None, -1.835, 77.99, None, None, None, None, None, -5.0, None, None, 2019-12-19 08:00:00, None, None
None, -1.464, 77.15, None, None, None, None, None, -4.0, None, None, 2019-12-19 09:00:00, None, None
None, -0.505, 71.66, None, None, None, None, None, -4.0, None, None, 2019-12-19 10:00:00, None, None
None, 0.124, 68.75, None, None, None, None, None, -5.0, None, None, 2019-12-19 11:00:00, None, None
None, 0.349, 69.63, None, None, None, None, None, -5.0, None, None, 2019-12-19 12:00:00, None, None
None, 0.56, 68.14, None, None, None, None, None, -5.0, None, None, 2019-12-19 13:00:00, None, None
None, 0.545, 69.82, None, None, None, None, None, -5.0, None, None, 2019-12-19 14:00:00, None, None
None, 0.21, 72.64, None, None, None, None, None, -4.0, None, None, 2019-12-19 15:00:00, None, None
None, 0.629, 69.94, None, None, None, None, None, -4.0, None, None, 2019-12-19 16:00:00, None, None
None, -0.311, 85.9, None, None, None, None, None, -2.0, None, None, 2019-12-19 17:00:00, None, None
None, -0.679, 92.0, None, None, None, None, None, -2.0, None, None, 2019-12-19 18:00:00, None, None
None, 0.483, 85.4, None, None, None, None, None, -2.0, None, None, 2019-12-19 19:00:00, None, None
None, 1.443, 78.0, None, None, None, None, None, -2.0, None, None, 2019-12-19 20:00:00, None, None
None, 0.989, 82.3, None, None, None, None, None, -2.0, None, None, 2019-12-19 21:00:00, None, None
None, 0.953, 83.0, None, None, None, None, None, -1.0, None, None, 2019-12-19 22:00:00, None, None
None, 0.641, 90.1, None, None, None, None, None, -1.0, None, None, 2019-12-19 23:00:00, None, None
None, 0.384, 93.7, None, None, None, None, None, 0.0, None, None, 2019-12-20 00:00:00, None, None
None, 0.436, 94.6, None, None, None, None, None, 0.0, None, None, 2019-12-20 01:00:00, None, None
None, 0.373, 95.3, None, None, None, None, None, 0.0, None, None, 2019-12-20 02:00:00, None, None
None, 0.535, 95.6, None, None, None, None, None, 0.0, None, None, 2019-12-20 05:00:00, None, None
None, 0.523, 96.1, None, None, None, None, None, 0.0, None, None, 2019-12-20 06:00:00, None, None
None, 0.167, 96.4, None, None, None, None, None, 0.0, None, None, 2019-12-20 07:00:00, None, None
None, 0.503, 96.6, None, None, None, None, None, 0.0, None, None, 2019-12-20 08:00:00, None, None
None, 0.424, 96.4, None, None, None, None, None, 0.0, None, None, 2019-12-20 09:00:00, None, None
None, 0.329, 96.6, None, None, None, None, None, 0.0, None, None, 2019-12-20 12:00:00, None, None
None, 0.388, 96.8, None, None, None, None, None, 0.0, None, None, 2019-12-20 13:00:00, None, None
None, 0.4, 97.1, None, None, None, None, None, 0.0, None, None, 2019-12-20 14:00:00, None, None
None, 0.254, 97.0, None, None, None, None, None, 0.0, None, None, 2019-12-20 15:00:00, None, None
None, 0.171, 97.1, None, None, None, None, None, 0.0, None, None, 2019-12-20 16:00:00, None, None
None, 0.175, 97.3, None, None, None, None, None, 0.0, None, None, 2019-12-20 17:00:00, None, None
None, 0.27, 97.3, None, None, None, None, None, 0.0, None, None, 2019-12-20 18:00:00, None, None
None, 0.207, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-20 19:00:00, None, None
None, 0.134, 97.4, None, None, None, None, None, 0.0, None, None, 2019-12-20 20:00:00, None, None
None, 0.266, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-20 21:00:00, None, None
None, 0.187, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-20 22:00:00, None, None
None, 0.195, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-20 23:00:00, None, None
None, 0.092, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-21 00:00:00, None, None
None, 0.25, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-21 01:00:00, None, None
None, 0.231, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-21 02:00:00, None, None
None, 0.336, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-21 03:00:00, None, None
None, 0.29, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-21 04:00:00, None, None
None, 0.38, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-21 05:00:00, None, None
None, 0.234, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-21 06:00:00, None, None
None, 0.349, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-21 07:00:00, None, None
None, 0.361, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-21 08:00:00, None, None
None, 0.542, 97.4, None, None, None, None, None, 0.0, None, None, 2019-12-21 09:00:00, None, None
None, 0.523, 97.4, None, None, None, None, None, 0.0, None, None, 2019-12-21 10:00:00, None, None
None, 0.478, 97.4, None, None, None, None, None, 0.0, None, None, 2019-12-21 16:00:00, None, None
None, 0.641, 97.5, None, None, None, None, None, 0.0, None, None, 2019-12-21 17:00:00, None, None
None, 0.091, 97.4, None, None, None, None, None, 0.0, None, None, 2019-12-21 18:00:00, None, None
None, 0.317, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-21 19:00:00, None, None
None, 0.432, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-21 20:00:00, None, None
None, 0.433, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-21 21:00:00, None, None
None, 0.547, 97.9, None, None, None, None, None, 0.0, None, None, 2019-12-21 22:00:00, None, None
None, 0.648, 98.0, None, None, None, None, None, 0.0, None, None, 2019-12-21 23:00:00, None, None
None, 0.525, 97.9, None, None, None, None, None, 0.0, None, None, 2019-12-22 00:00:00, None, None
None, 0.742, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-22 01:00:00, None, None
None, 0.297, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-22 02:00:00, None, None
None, 0.29, 97.9, None, None, None, None, None, 0.0, None, None, 2019-12-22 03:00:00, None, None
None, 0.213, 97.8, None, None, None, None, None, 0.0, None, None, 2019-12-22 04:00:00, None, None
None, 0.211, 97.9, None, None, None, None, None, 0.0, None, None, 2019-12-22 05:00:00, None, None
None, -0.039, 97.7, None, None, None, None, None, 0.0, None, None, 2019-12-22 06:00:00, None, None
None, -0.249, 97.6, None, None, None, None, None, 0.0, None, None, 2019-12-22 07:00:00, None, None
None, -0.663, 96.0, None, None, None, None, None, -1.0, None, None, 2019-12-22 08:00:00, None, None
None, -0.639, 95.4, None, None, None, None, None, -1.0, None, None, 2019-12-22 09:00:00, None, None
None, -0.876, 93.7, None, None, None, None, None, -1.0, None, None, 2019-12-22 10:00:00, None, None
None, -1.089, 90.6, None, None, None, None, None, -2.0, None, None, 2019-12-22 11:00:00, None, None
None, -0.833, 89.4, None, None, None, None, None, -2.0, None, None, 2019-12-22 12:00:00, None, None
None, -0.852, 88.1, None, None, None, None, None, -2.0, None, None, 2019-12-22 13:00:00, None, None
None, -0.418, 86.9, None, None, None, None, None, -2.0, None, None, 2019-12-22 14:00:00, None, None
None, -0.406, 87.5, None, None, None, None, None, -2.0, None, None, 2019-12-22 15:00:00, None, None
None, -0.422, 91.7, None, None, None, None, None, -2.0, None, None, 2019-12-22 16:00:00, None, None
None, -0.884, 93.0, None, None, None, None, None, -2.0, None, None, 2019-12-22 17:00:00, None, None
None, -0.789, 94.3, None, None, None, None, None, -1.0, None, None, 2019-12-22 18:00:00, None, None
None, -0.955, 94.7, None, None, None, None, None, -2.0, None, None, 2019-12-22 19:00:00, None, None
None, -0.852, 94.9, None, None, None, None, None, -2.0, None, None, 2019-12-22 20:00:00, None, None
None, -0.987, 95.0, None, None, None, None, None, -2.0, None, None, 2019-12-22 21:00:00, None, None
None, -1.054, 95.2, None, None, None, None, None, -1.0, None, None, 2019-12-22 22:00:00, None, None
None, -1.208, 95.2, None, None, None, None, None, -2.0, None, None, 2019-12-22 23:00:00, None, None
None, -1.374, 95.2, None, None, None, None, None, -2.0, None, None, 2019-12-23 00:00:00, None, None
None, -1.327, 95.4, None, None, None, None, None, -2.0, None, None, 2019-12-23 01:00:00, None, None
None, -1.327, 95.5, None, None, None, None, None, -2.0, None, None, 2019-12-23 02:00:00, None, None
None, -1.425, 95.2, None, None, None, None, None, -2.0, None, None, 2019-12-23 03:00:00, None, None
None, -1.512, 95.1, None, None, None, None, None, -2.0, None, None, 2019-12-23 04:00:00, None, None
None, -1.433, 95.4, None, None, None, None, None, -2.0, None, None, 2019-12-23 05:00:00, None, None
None, -1.591, 95.5, None, None, None, None, None, -2.0, None, None, 2019-12-23 06:00:00, None, None
None, -1.67, 95.4, None, None, None, None, None, -2.0, None, None, 2019-12-23 07:00:00, None, None
None, -1.686, 95.1, None, None, None, None, None, -2.0, None, None, 2019-12-23 08:00:00, None, None
None, -1.583, 95.1, None, None, None, None, None, -2.0, None, None, 2019-12-23 09:00:00, None, None
None, -1.236, 94.0, None, None, None, None, None, -2.0, None, None, 2019-12-23 10:00:00, None, None
None, -0.856, 91.0, None, None, None, None, None, -2.0, None, None, 2019-12-23 11:00:00, None, None
None, -0.339, 89.1, None, None, None, None, None, -2.0, None, None, 2019-12-23 12:00:00, None, None
None, -0.664, 90.5, None, None, None, None, None, -2.0, None, None, 2019-12-23 13:00:00, None, None
None, -1.828, 92.4, None, None, None, None, None, -3.0, None, None, 2019-12-23 14:00:00, None, None
None, -2.014, 93.7, None, None, None, None, None, -3.0, None, None, 2019-12-23 15:00:00, None, None
None, -1.855, 94.2, None, None, None, None, None, -3.0, None, None, 2019-12-23 16:00:00, None, None
None, -1.566, 94.1, None, None, None, None, None, -2.0, None, None, 2019-12-23 17:00:00, None, None
None, -1.591, 94.0, None, None, None, None, None, -2.0, None, None, 2019-12-23 18:00:00, None, None
None, -2.267, 93.9, None, None, None, None, None, -3.0, None, None, 2019-12-23 19:00:00, None, None
None, -3.266, 94.1, None, None, None, None, None, -4.0, None, None, 2019-12-23 20:00:00, None, None
None, -2.678, 94.0, None, None, None, None, None, -3.0, None, None, 2019-12-23 21:00:00, None, None
None, -2.623, 91.7, None, None, None, None, None, -4.0, None, None, 2019-12-23 22:00:00, None, None
None, -2.936, 90.2, None, None, None, None, None, -4.0, None, None, 2019-12-23 23:00:00, None, None
None, -2.99, 90.0, None, None, None, None, None, -4.0, None, None, 2019-12-24 00:00:00, None, None
None, -3.006, 90.1, None, None, None, None, None, -4.0, None, None, 2019-12-24 01:00:00, None, None
None, -3.029, 90.4, None, None, None, None, None, -4.0, None, None, 2019-12-24 02:00:00, None, None
None, -3.06, 91.0, None, None, None, None, None, -4.0, None, None, 2019-12-24 03:00:00, None, None
None, -3.37, 91.6, None, None, None, None, None, -5.0, None, None, 2019-12-24 04:00:00, None, None
None, -4.04, 92.3, None, None, None, None, None, -5.0, None, None, 2019-12-24 05:00:00, None, None
None, -3.966, 90.6, None, None, None, None, None, -5.0, None, None, 2019-12-24 06:00:00, None, None
None, -4.903, 86.2, None, None, None, None, None, -6.0, None, None, 2019-12-24 07:00:00, None, None
None, -5.646, 86.1, None, None, None, None, None, -7.0, None, None, 2019-12-24 08:00:00, None, None
None, -5.312, 86.0, None, None, None, None, None, -7.0, None, None, 2019-12-24 09:00:00, None, None
None, -3.644, 87.2, None, None, None, None, None, -5.0, None, None, 2019-12-24 10:00:00, None, None
None, -3.4, 85.3, None, None, None, None, None, -5.0, None, None, 2019-12-24 11:00:00, None, None
None, -3.508, 87.0, None, None, None, None, None, -5.0, None, None, 2019-12-24 12:00:00, None, None
None, -4.006, 88.1, None, None, None, None, None, -5.0, None, None, 2019-12-24 13:00:00, None, None
None, -4.218, 88.2, None, None, None, None, None, -6.0, None, None, 2019-12-24 14:00:00, None, None
None, -4.691, 89.8, None, None, None, None, None, -6.0, None, None, 2019-12-24 15:00:00, None, None
None, -5.284, 91.2, None, None, None, None, None, -6.0, None, None, 2019-12-24 16:00:00, None, None
None, -5.877, 92.5, None, None, None, None, None, -7.0, None, None, 2019-12-24 17:00:00, None, None
None, -6.665, 92.6, None, None, None, None, None, -8.0, None, None, 2019-12-24 18:00:00, None, None
None, -7.118, 92.6, None, None, None, None, None, -8.0, None, None, 2019-12-24 19:00:00, None, None
None, -6.663, 92.6, None, None, None, None, None, -8.0, None, None, 2019-12-24 20:00:00, None, None
None, -6.656, 92.4, None, None, None, None, None, -7.0, None, None, 2019-12-24 21:00:00, None, None
None, -6.432, 92.9, None, None, None, None, None, -7.0, None, None, 2019-12-24 22:00:00, None, None
None, -6.742, 90.7, None, None, None, None, None, -8.0, None, None, 2019-12-24 23:00:00, None, None
None, -6.542, 86.1, None, None, None, None, None, -8.0, None, None, 2019-12-25 00:00:00, None, None
None, -6.761, 83.0, None, None, None, None, None, -9.0, None, None, 2019-12-25 01:00:00, None, None
None, -6.656, 83.3, None, None, None, None, None, -9.0, None, None, 2019-12-25 02:00:00, None, None
None, -6.66, 83.6, None, None, None, None, None, -9.0, None, None, 2019-12-25 03:00:00, None, None
None, -6.146, 84.8, None, None, None, None, None, -8.0, None, None, 2019-12-25 04:00:00, None, None
None, -6.016, 87.9, None, None, None, None, None, -7.0, None, None, 2019-12-25 05:00:00, None, None
None, -6.087, 88.7, None, None, None, None, None, -7.0, None, None, 2019-12-25 06:00:00, None, None
None, -6.348, 88.1, None, None, None, None, None, -8.0, None, None, 2019-12-25 07:00:00, None, None
None, -6.435, 87.1, None, None, None, None, None, -8.0, None, None, 2019-12-25 08:00:00, None, None
None, -6.312, 85.9, None, None, None, None, None, -8.0, None, None, 2019-12-25 09:00:00, None, None
None, -6.019, 84.7, None, None, None, None, None, -8.0, None, None, 2019-12-25 10:00:00, None, None
None, -5.324, 82.6, None, None, None, None, None, -7.0, None, None, 2019-12-25 11:00:00, None, None
None, -4.846, 81.2, None, None, None, None, None, -7.0, None, None, 2019-12-25 12:00:00, None, None
None, -4.654, 82.0, None, None, None, None, None, -7.0, None, None, 2019-12-25 13:00:00, None, None
None, -4.827, 86.0, None, None, None, None, None, -7.0, None, None, 2019-12-25 14:00:00, None, None
None, -3.815, 84.2, None, None, None, None, None, -6.0, None, None, 2019-12-25 15:00:00, None, None
None, -3.71, 80.8, None, None, None, None, None, -6.0, None, None, 2019-12-25 16:00:00, None, None
None, -3.789, 83.8, None, None, None, None, None, -6.0, None, None, 2019-12-25 17:00:00, None, None
None, -3.773, 85.2, None, None, None, None, None, -6.0, None, None, 2019-12-25 18:00:00, None, None
None, -3.865, 87.6, None, None, None, None, None, -5.0, None, None, 2019-12-25 19:00:00, None, None
None, -3.883, 89.9, None, None, None, None, None, -5.0, None, None, 2019-12-25 20:00:00, None, None
None, -3.86, 90.7, None, None, None, None, None, -5.0, None, None, 2019-12-25 21:00:00, None, None
None, -4.0, 91.4, None, None, None, None, None, -5.0, None, None, 2019-12-25 22:00:00, None, None
None, -3.873, 91.6, None, None, None, None, None, -5.0, None, None, 2019-12-25 23:00:00, None, None
None, -4.101, 85.5, None, None, None, None, None, -6.0, None, None, 2019-12-26 00:00:00, None, None
None, -4.102, 80.9, None, None, None, None, None, -7.0, None, None, 2019-12-26 01:00:00, None, None
None, -4.457, 78.9, None, None, None, None, None, -8.0, None, None, 2019-12-26 02:00:00, None, None
None, -5.28, 73.71, None, None, None, None, None, -9.0, None, None, 2019-12-26 03:00:00, None, None
None, -5.68, 83.3, None, None, None, None, None, -8.0, None, None, 2019-12-26 04:00:00, None, None
None, -6.743, 79.65, None, None, None, None, None, -9.0, None, None, 2019-12-26 05:00:00, None, None
None, -8.0, 85.8, None, None, None, None, None, -10.0, None, None, 2019-12-26 06:00:00, None, None
None, -9.45, 88.5, None, None, None, None, None, -11.0, None, None, 2019-12-26 07:00:00, None, None
None, -10.33, 90.1, None, None, None, None, None, -12.0, None, None, 2019-12-26 08:00:00, None, None
None, -10.17, 90.1, None, None, None, None, None, -11.0, None, None, 2019-12-26 09:00:00, None, None
None, -9.56, 88.8, None, None, None, None, None, -11.0, None, None, 2019-12-26 10:00:00, None, None
None, -9.34, 88.2, None, None, None, None, None, -11.0, None, None, 2019-12-26 11:00:00, None, None
None, -7.133, 86.8, None, None, None, None, None, -9.0, None, None, 2019-12-26 12:00:00, None, None
None, -5.574, 74.67, None, None, None, None, None, -9.0, None, None, 2019-12-26 13:00:00, None, None
None, -5.055, 76.1, None, None, None, None, None, -8.0, None, None, 2019-12-26 14:00:00, None, None
None, -4.166, 78.53, None, None, None, None, None, -7.0, None, None, 2019-12-26 15:00:00, None, None
None, -4.407, 85.7, None, None, None, None, None, -6.0, None, None, 2019-12-26 16:00:00, None, None
None, -4.554, 86.7, None, None, None, None, None, -6.0, None, None, 2019-12-26 17:00:00, None, None
None, -5.107, 85.8, None, None, None, None, None, -7.0, None, None, 2019-12-26 18:00:00, None, None
None, -5.57, 87.2, None, None, None, None, None, -7.0, None, None, 2019-12-26 19:00:00, None, None
None, -5.707, 84.0, None, None, None, None, None, -8.0, None, None, 2019-12-26 20:00:00, None, None
None, -5.854, 86.3, None, None, None, None, None, -7.0, None, None, 2019-12-26 21:00:00, None, None
None, -5.968, 85.7, None, None, None, None, None, -8.0, None, None, 2019-12-26 22:00:00, None, None
None, -6.027, 86.5, None, None, None, None, None, -8.0, None, None, 2019-12-26 23:00:00, None, None
None, -6.624, 88.8, None, None, None, None, None, -8.0, None, None, 2019-12-27 00:00:00, None, None
None, -6.32, 88.1, None, None, None, None, None, -8.0, None, None, 2019-12-27 01:00:00, None, None
None, -6.138, 86.4, None, None, None, None, None, -8.0, None, None, 2019-12-27 02:00:00, None, None
None, -6.217, 86.0, None, None, None, None, None, -8.0, None, None, 2019-12-27 03:00:00, None, None
None, -6.257, 86.5, None, None, None, None, None, -8.0, None, None, 2019-12-27 04:00:00, None, None
None, -6.213, 87.8, None, None, None, None, None, -8.0, None, None, 2019-12-27 05:00:00, None, None
None, -6.15, 87.1, None, None, None, None, None, -8.0, None, None, 2019-12-27 06:00:00, None, None
None, -6.103, 88.5, None, None, None, None, None, -8.0, None, None, 2019-12-27 07:00:00, None, None
None, -6.549, 87.7, None, None, None, None, None, -8.0, None, None, 2019-12-27 08:00:00, None, None
None, -6.905, 87.9, None, None, None, None, None, -8.0, None, None, 2019-12-27 09:00:00, None, None
None, -6.272, 84.9, None, None, None, None, None, -8.0, None, None, 2019-12-27 10:00:00, None, None
None, -5.885, 84.7, None, None, None, None, None, -8.0, None, None, 2019-12-27 11:00:00, None, None
None, -4.577, 78.92, None, None, None, None, None, -7.0, None, None, 2019-12-27 12:00:00, None, None
