station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -5.091, 92.1, None, None, 28.97, 5.825, 157.1, None, None, None, None, None, None, -6.0, 922.0, None, None, None, 2019-01-01 00:00:00, None, 29.57, None
None, -5.166, 92.3, None, None, 27.36, 6.549, 159.0, None, None, None, None, None, None, -6.0, 922.0, None, None, None, 2019-01-01 01:00:00, None, 31.56, None
None, -5.098, 92.5, None, None, 24.14, 6.971, 158.4, None, None, None, None, None, None, -6.0, 922.0, None, None, None, 2019-01-01 02:00:00, None, 32.36, None
None, -4.848, 92.6, None, None, 19.29, 7.889, 150.0, None, None, None, None, None, None, -6.0, 922.0, None, None, None, 2019-01-01 03:00:00, None, 33.48, None
None, -4.709, 92.9, None, None, 22.21, 7.364, 151.1, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 04:00:00, None, 34.93, None
None, -4.586, 93.5, None, None, 23.88, 6.542, 153.6, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 05:00:00, None, 36.01, None
None, -4.485, 93.5, None, None, 22.37, 8.8, 150.0, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 06:00:00, None, 37.23, None
None, -4.296, 93.4, None, None, 21.0, 8.36, 150.4, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 07:00:00, None, 37.23, None
None, -4.348, 94.4, None, None, 25.71, 6.953, 152.9, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 08:00:00, None, 39.08, None
None, -3.68, 94.7, None, None, 27.0, 7.042, 154.2, None, None, None, None, None, None, -5.0, 920.0, None, None, None, 2019-01-01 09:00:00, None, 39.61, None
None, -3.676, 94.6, None, None, 29.97, 8.76, 160.7, None, None, None, None, None, None, -5.0, 921.0, None, None, None, 2019-01-01 10:00:00, None, 40.07, None
None, -3.553, 94.3, None, None, 20.83, 10.32, 150.8, None, None, None, None, None, None, -4.0, 921.0, None, None, None, 2019-01-01 11:00:00, None, 39.58, None
None, -3.06, 94.6, None, None, 18.5, 9.43, 146.3, None, None, None, None, None, None, -3.0, 920.0, None, None, None, 2019-01-01 12:00:00, None, 39.45, None
None, -2.861, 95.1, None, None, 19.04, 9.08, 146.8, None, None, None, None, None, None, -4.0, 920.0, None, None, None, 2019-01-01 13:00:00, None, 40.34, None
None, -2.559, 94.8, None, None, 22.34, 8.99, 149.0, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-01-01 14:00:00, None, 40.28, None
None, -2.353, 95.2, None, None, 24.1, 7.762, 152.1, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-01-01 15:00:00, None, 40.19, None
None, -2.355, 95.5, None, None, 24.04, 7.304, 152.9, None, None, None, None, None, None, -3.0, 918.0, None, None, None, 2019-01-01 16:00:00, None, 38.48, None
None, -2.071, 95.8, None, None, 30.03, 7.594, 156.0, None, None, None, None, None, None, -3.0, 917.0, None, None, None, 2019-01-01 17:00:00, None, 39.47, None
None, -2.308, 95.3, None, None, 25.79, 9.57, 155.2, None, None, None, None, None, None, -3.0, 917.0, None, None, None, 2019-01-01 18:00:00, None, 39.37, None
None, -2.316, 95.3, None, None, 22.28, 12.26, 149.1, None, None, None, None, None, None, -3.0, 916.0, None, None, None, 2019-01-01 19:00:00, None, 39.15, None
None, -2.217, 95.1, None, None, 28.28, 9.82, 158.5, None, None, None, None, None, None, -2.0, 915.0, None, None, None, 2019-01-01 20:00:00, None, 38.98, None
None, -2.006, 94.8, None, None, 32.98, 10.26, 165.6, None, None, None, None, None, None, -3.0, 914.0, None, None, None, 2019-01-01 21:00:00, None, 38.92, None
None, -2.308, 93.9, None, None, 21.33, 15.18, 151.3, None, None, None, None, None, None, -3.0, 914.0, None, None, None, 2019-01-01 22:00:00, None, 38.82, None
None, -1.668, 92.8, None, None, 18.56, 16.58, 147.8, None, None, None, None, None, None, -2.0, 913.0, None, None, None, 2019-01-01 23:00:00, None, 38.81, None
None, -1.479, 91.2, None, None, 19.94, 16.7, 150.1, None, None, None, None, None, None, -3.0, 912.0, None, None, None, 2019-01-02 00:00:00, None, 38.71, None
None, -1.509, 90.1, None, None, 24.03, 16.27, 154.8, None, None, None, None, None, None, -3.0, 912.0, None, None, None, 2019-01-02 01:00:00, None, 38.6, None
None, -1.267, 89.0, None, None, 22.74, 16.5, 154.0, None, None, None, None, None, None, -3.0, 910.0, None, None, None, 2019-01-02 02:00:00, None, 38.5, None
None, -1.092, 88.9, None, None, 28.57, 13.47, 161.1, None, None, None, None, None, None, -3.0, 910.0, None, None, None, 2019-01-02 03:00:00, None, 38.35, None
None, -0.908, 87.1, None, None, 26.94, 14.13, 156.9, None, None, None, None, None, None, -2.0, 910.0, None, None, None, 2019-01-02 04:00:00, None, 38.22, None
None, -0.593, 86.6, None, None, 27.46, 13.94, 156.7, None, None, None, None, None, None, -2.0, 909.0, None, None, None, 2019-01-02 05:00:00, None, 38.17, None
