station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, 0.651, 117.9, None, None, None, None, None, None, None, None, 141.2, None, None, -9.94, None, None, None, 26.24, None, None, None, None, None, 2019-01-01 16:00:00, None
None, None, None, None, 0.763, 125.6, None, None, None, None, None, None, None, None, 141.1, None, None, -9.58, None, None, None, 29.33, None, None, None, None, None, 2019-01-01 17:00:00, None
None, None, None, None, 0.95, 133.5, None, None, None, None, None, None, None, None, 141.0, None, None, -9.74, None, None, None, 26.81, None, None, None, None, None, 2019-01-01 18:00:00, None
None, None, None, None, 1.229, 108.9, None, None, None, None, None, None, None, None, 140.7, None, None, -9.78, None, None, None, 23.23, None, None, None, None, None, 2019-01-01 19:00:00, None
None, None, None, None, 1.269, 103.1, None, None, None, None, None, None, None, None, 141.0, None, None, -9.49, None, None, None, 25.96, None, None, None, None, None, 2019-01-01 20:00:00, None
None, None, None, None, 1.315, 106.8, None, None, None, None, None, None, None, None, 141.2, None, None, -9.12, None, None, None, 31.61, None, None, None, None, None, 2019-01-01 21:00:00, None
None, None, None, None, 0.879, 128.9, None, None, None, None, None, None, None, None, 141.1, None, None, -9.01, None, None, None, 31.27, None, None, None, None, None, 2019-01-01 22:00:00, None
None, None, None, None, 1.074, 120.6, None, None, None, None, None, None, None, None, 141.0, None, None, -8.71, None, None, None, 39.7, None, None, None, None, None, 2019-01-01 23:00:00, None
None, None, None, None, 0.386, 149.1, None, None, None, None, None, None, None, None, 141.2, None, None, -7.543, None, None, None, 27.81, None, None, None, None, None, 2019-01-02 00:00:00, None
None, None, None, None, 0.506, 146.0, None, None, None, None, None, None, None, None, 140.9, None, None, -7.521, None, None, None, 23.37, None, None, None, None, None, 2019-01-02 01:00:00, None
None, None, None, None, 0.511, 147.8, None, None, None, None, None, None, None, None, 140.4, None, None, -9.09, None, None, None, 23.43, None, None, None, None, None, 2019-01-02 02:00:00, None
None, None, None, None, 0.539, 138.8, None, None, None, None, None, None, None, None, 140.7, None, None, -8.93, None, None, None, 27.34, None, None, None, None, None, 2019-01-02 03:00:00, None
None, None, None, None, 0.828, 111.1, None, None, None, None, None, None, None, None, 140.6, None, None, -8.98, None, None, None, 24.45, None, None, None, None, None, 2019-01-02 04:00:00, None
None, None, None, None, 2.092, 96.6, None, None, None, None, None, None, None, None, 140.6, None, None, -8.31, None, None, None, 26.66, None, None, None, None, None, 2019-01-02 05:00:00, None
None, None, None, None, 1.299, 105.7, None, None, None, None, None, None, None, None, 140.2, None, None, -9.27, None, None, None, 28.34, None, None, None, None, None, 2019-01-02 06:00:00, None
None, None, None, None, 0.99, 109.4, None, None, None, None, None, None, None, None, 140.2, None, None, -8.72, None, None, None, 23.1, None, None, None, None, None, 2019-01-02 07:00:00, None
None, None, None, None, 1.293, 108.6, None, None, None, None, None, None, None, None, 140.2, None, None, -7.447, None, None, None, 32.86, None, None, None, None, None, 2019-01-02 08:00:00, None
None, None, None, None, 1.13, 123.4, None, None, None, None, None, None, None, None, 139.8, None, None, -8.2, None, None, None, 38.42, None, None, None, None, None, 2019-01-02 09:00:00, None
None, None, None, None, 1.541, 132.6, None, None, None, None, None, None, None, None, 139.7, None, None, -7.049, None, None, None, 53.7, None, None, None, None, None, 2019-01-02 10:00:00, None
None, None, None, None, 1.968, 86.2, None, None, None, None, None, None, None, None, 139.3, None, None, -6.554, None, None, None, 29.35, None, None, None, None, None, 2019-01-02 12:00:00, None
None, None, None, None, 1.601, 93.3, None, None, None, None, None, None, None, None, 139.2, None, None, -6.621, None, None, None, 44.07, None, None, None, None, None, 2019-01-02 13:00:00, None
None, None, None, None, 1.042, 97.2, None, None, None, None, None, None, None, None, 138.7, None, None, -6.807, None, None, None, 37.66, None, None, None, None, None, 2019-01-02 14:00:00, None
None, None, None, None, 2.033, 93.0, None, None, None, None, None, None, None, None, 139.1, None, None, -7.173, None, None, None, 47.16, None, None, None, None, None, 2019-01-02 15:00:00, None
None, None, None, None, 2.464, 87.6, None, None, None, None, None, None, None, None, 138.7, None, None, -7.559, None, None, None, 27.19, None, None, None, None, None, 2019-01-02 16:00:00, None
None, None, None, None, 3.169, 83.3, None, None, None, None, None, None, None, None, 137.4, None, None, -7.339, None, None, None, 33.09, None, None, None, None, None, 2019-01-02 17:00:00, None
None, None, None, None, 2.396, 80.6, None, None, None, None, None, None, None, None, 138.4, None, None, -7.38, None, None, None, 31.65, None, None, None, None, None, 2019-01-02 18:00:00, None
None, None, None, None, 2.57, 89.7, None, None, None, None, None, None, None, None, 138.2, None, None, -7.37, None, None, None, 32.0, None, None, None, None, None, 2019-01-02 19:00:00, None
None, None, None, None, 3.352, 76.92, None, None, None, None, None, None, None, None, 138.1, None, None, -6.95, None, None, None, 30.18, None, None, None, None, None, 2019-01-02 20:00:00, None
None, None, None, None, 2.496, 84.5, None, None, None, None, None, None, None, None, 138.1, None, None, -6.387, None, None, None, 37.56, None, None, None, None, None, 2019-01-02 21:00:00, None
None, None, None, None, 2.903, 83.1, None, None, None, None, None, None, None, None, 138.2, None, None, -6.03, None, None, None, 40.56, None, None, None, None, None, 2019-01-02 22:00:00, None
None, None, None, None, 2.424, 98.6, None, None, None, None, None, None, None, None, 139.4, None, None, -5.956, None, None, None, 45.31, None, None, None, None, None, 2019-01-02 23:00:00, None
None, None, None, None, 2.136, 109.6, None, None, None, None, None, None, None, None, 139.8, None, None, -5.958, None, None, None, 64.84, None, None, None, None, None, 2019-01-03 00:00:00, None
None, None, None, None, 2.387, 140.4, None, None, None, None, None, None, None, None, 138.2, None, None, -5.441, None, None, None, 68.04, None, None, None, None, None, 2019-01-03 01:00:00, None
None, None, None, None, 2.373, 134.5, None, None, None, None, None, None, None, None, 138.5, None, None, -5.7, None, None, None, 65.17, None, None, None, None, None, 2019-01-03 02:00:00, None
None, None, None, None, 2.215, 100.1, None, None, None, None, None, None, None, None, 140.9, None, None, -5.44, None, None, None, 50.38, None, None, None, None, None, 2019-01-03 03:00:00, None
None, None, None, None, 3.09, 196.8, None, None, None, None, None, None, None, None, 141.4, None, None, -5.642, None, None, None, 59.19, None, None, None, None, None, 2019-01-03 04:00:00, None
None, None, None, None, 2.538, 188.4, None, None, None, None, None, None, None, None, 141.8, None, None, -5.394, None, None, None, 62.49, None, None, None, None, None, 2019-01-03 05:00:00, None
None, None, None, None, 2.28, 115.0, None, None, None, None, None, None, None, None, 141.9, None, None, -5.132, None, None, None, 54.6, None, None, None, None, None, 2019-01-03 06:00:00, None
None, None, None, None, 2.027, 86.1, None, None, None, None, None, None, None, None, 142.1, None, None, -4.958, None, None, None, 40.82, None, None, None, None, None, 2019-01-03 07:00:00, None
None, None, None, None, 1.627, 102.4, None, None, None, None, None, None, None, None, 142.5, None, None, -5.131, None, None, None, 49.82, None, None, None, None, None, 2019-01-03 08:00:00, None
None, None, None, None, 2.317, 174.1, None, None, None, None, None, None, None, None, 143.0, None, None, -5.12, None, None, None, 58.33, None, None, None, None, None, 2019-01-03 09:00:00, None
None, None, None, None, 2.929, 199.3, None, None, None, None, None, None, None, None, 143.9, None, None, -4.801, None, None, None, 60.13, None, None, None, None, None, 2019-01-03 10:00:00, None
None, None, None, None, 3.572, 202.5, None, None, None, None, None, None, None, None, 144.2, None, None, -4.793, None, None, None, 52.59, None, None, None, None, None, 2019-01-03 11:00:00, None
None, None, None, None, 3.188, 201.9, None, None, None, None, None, None, None, None, 144.4, None, None, -4.768, None, None, None, 55.31, None, None, None, None, None, 2019-01-03 12:00:00, None
None, None, None, None, 2.702, 97.8, None, None, None, None, None, None, None, None, 145.7, None, None, -3.896, None, None, None, 42.56, None, None, None, None, None, 2019-01-03 15:00:00, None
None, None, None, None, 2.32, 123.6, None, None, None, None, None, None, None, None, 146.0, None, None, -3.69, None, None, None, 62.78, None, None, None, None, None, 2019-01-03 16:00:00, None
None, None, None, None, 2.734, 197.2, None, None, None, None, None, None, None, None, 146.3, None, None, -3.851, None, None, None, 60.32, None, None, None, None, None, 2019-01-03 17:00:00, None
None, None, None, None, 2.373, 179.9, None, None, None, None, None, None, None, None, 146.7, None, None, -3.71, None, None, None, 61.9, None, None, None, None, None, 2019-01-03 18:00:00, None
None, None, None, None, 1.979, 161.4, None, None, None, None, None, None, None, None, 145.5, None, None, -3.442, None, None, None, 57.88, None, None, None, None, None, 2019-01-03 19:00:00, None
None, None, None, None, 2.003, 163.8, None, None, None, None, None, None, None, None, 149.1, None, None, -3.209, None, None, None, 55.61, None, None, None, None, None, 2019-01-03 20:00:00, None
None, None, None, None, 3.139, 160.9, None, None, None, None, None, None, None, None, 149.6, None, None, -3.028, None, None, None, 59.67, None, None, None, None, None, 2019-01-03 21:00:00, None
None, None, None, None, 3.557, 128.5, None, None, None, None, None, None, None, None, 152.8, None, None, -2.619, None, None, None, 61.18, None, None, None, None, None, 2019-01-03 22:00:00, None
None, None, None, None, 2.709, 145.9, None, None, None, None, None, None, None, None, 153.0, None, None, -2.68, None, None, None, 63.25, None, None, None, None, None, 2019-01-03 23:00:00, None
None, None, None, None, 2.941, 99.8, None, None, None, None, None, None, None, None, 153.0, None, None, -2.451, None, None, None, 46.2, None, None, None, None, None, 2019-01-04 00:00:00, None
None, None, None, None, 3.615, 100.4, None, None, None, None, None, None, None, None, 152.7, None, None, -2.52, None, None, None, 46.3, None, None, None, None, None, 2019-01-04 01:00:00, None
None, None, None, None, 2.727, 102.4, None, None, None, None, None, None, None, None, 150.9, None, None, -3.069, None, None, None, 52.39, None, None, None, None, None, 2019-01-04 02:00:00, None
None, None, None, None, 2.419, 102.1, None, None, None, None, None, None, None, None, 152.0, None, None, -3.231, None, None, None, 42.63, None, None, None, None, None, 2019-01-04 03:00:00, None
None, None, None, None, 2.724, 106.7, None, None, None, None, None, None, None, None, 151.5, None, None, -3.238, None, None, None, 49.61, None, None, None, None, None, 2019-01-04 04:00:00, None
None, None, None, None, 2.642, 79.0, None, None, None, None, None, None, None, None, 154.6, None, None, -3.371, None, None, None, 45.83, None, None, None, None, None, 2019-01-04 05:00:00, None
None, None, None, None, 2.711, 72.58, None, None, None, None, None, None, None, None, 155.2, None, None, -3.52, None, None, None, 43.86, None, None, None, None, None, 2019-01-04 06:00:00, None
None, None, None, None, 3.201, 72.49, None, None, None, None, None, None, None, None, 155.4, None, None, -3.345, None, None, None, 46.17, None, None, None, None, None, 2019-01-04 07:00:00, None
None, None, None, None, 2.413, 79.35, None, None, None, None, None, None, None, None, 155.0, None, None, -3.422, None, None, None, 45.0, None, None, None, None, None, 2019-01-04 08:00:00, None
None, None, None, None, 2.394, 84.0, None, None, None, None, None, None, None, None, 154.9, None, None, -3.239, None, None, None, 41.98, None, None, None, None, None, 2019-01-04 09:00:00, None
None, None, None, None, 2.664, 70.82, None, None, None, None, None, None, None, None, 154.6, None, None, -3.199, None, None, None, 46.22, None, None, None, None, None, 2019-01-04 10:00:00, None
None, None, None, None, 2.482, 68.79, None, None, None, None, None, None, None, None, 154.3, None, None, -2.988, None, None, None, 44.76, None, None, None, None, None, 2019-01-04 11:00:00, None
None, None, None, None, 2.347, 80.1, None, None, None, None, None, None, None, None, 154.0, None, None, -2.548, None, None, None, 37.17, None, None, None, None, None, 2019-01-04 12:00:00, None
None, None, None, None, 2.646, 83.4, None, None, None, None, None, None, None, None, 153.9, None, None, -2.413, None, None, None, 40.88, None, None, None, None, None, 2019-01-04 13:00:00, None
None, None, None, None, 1.879, 79.95, None, None, None, None, None, None, None, None, 153.8, None, None, -2.783, None, None, None, 40.23, None, None, None, None, None, 2019-01-04 14:00:00, None
None, None, None, None, 1.851, 82.7, None, None, None, None, None, None, None, None, 153.6, None, None, -2.888, None, None, None, 40.67, None, None, None, None, None, 2019-01-04 15:00:00, None
None, None, None, None, 1.441, 90.7, None, None, None, None, None, None, None, None, 153.2, None, None, -3.524, None, None, None, 44.71, None, None, None, None, None, 2019-01-04 16:00:00, None
None, None, None, None, 0.926, 87.7, None, None, None, None, None, None, None, None, 153.1, None, None, -3.632, None, None, None, 39.5, None, None, None, None, None, 2019-01-04 17:00:00, None
None, None, None, None, 1.354, 90.4, None, None, None, None, None, None, None, None, 152.9, None, None, -3.875, None, None, None, 33.78, None, None, None, None, None, 2019-01-04 18:00:00, None
None, None, None, None, 1.577, 91.3, None, None, None, None, None, None, None, None, 152.7, None, None, -3.98, None, None, None, 34.6, None, None, None, None, None, 2019-01-04 19:00:00, None
None, None, None, None, 0.107, 107.1, None, None, None, None, None, None, None, None, 152.4, None, None, -4.016, None, None, None, 31.49, None, None, None, None, None, 2019-01-04 21:00:00, None
None, None, None, None, 0.205, 135.9, None, None, None, None, None, None, None, None, 152.2, None, None, -3.85, None, None, None, 50.35, None, None, None, None, None, 2019-01-04 22:00:00, None
None, None, None, None, 0.273, 130.7, None, None, None, None, None, None, None, None, 152.1, None, None, -4.296, None, None, None, 39.66, None, None, None, None, None, 2019-01-04 23:00:00, None
None, None, None, None, 0.207, 109.5, None, None, None, None, None, None, None, None, 151.8, None, None, -4.654, None, None, None, 40.95, None, None, None, None, None, 2019-01-05 00:00:00, None
None, None, None, None, 0.075, 89.9, None, None, None, None, None, None, None, None, 151.9, None, None, -5.78, None, None, None, 43.9, None, None, None, None, None, 2019-01-05 01:00:00, None
None, None, None, None, 0.374, 73.48, None, None, None, None, None, None, None, None, 151.5, None, None, -5.91, None, None, None, 46.31, None, None, None, None, None, 2019-01-05 02:00:00, None
None, None, None, None, 1.092, 68.8, None, None, None, None, None, None, None, None, 151.6, None, None, -4.688, None, None, None, 64.1, None, None, None, None, None, 2019-01-05 03:00:00, None
None, None, None, None, 1.191, 6.858, None, None, None, None, None, None, None, None, 151.6, None, None, -4.576, None, None, None, 58.26, None, None, None, None, None, 2019-01-05 04:00:00, None
None, None, None, None, 2.24, 18.96, None, None, None, None, None, None, None, None, 151.3, None, None, -4.698, None, None, None, 36.91, None, None, None, None, None, 2019-01-05 05:00:00, None
None, None, None, None, 2.395, 32.0, None, None, None, None, None, None, None, None, 151.2, None, None, -5.339, None, None, None, 29.48, None, None, None, None, None, 2019-01-05 06:00:00, None
None, None, None, None, 2.593, 18.7, None, None, None, None, None, None, None, None, 150.8, None, None, -4.691, None, None, None, 42.57, None, None, None, None, None, 2019-01-05 08:00:00, None
None, None, None, None, 2.267, 354.8, None, None, None, None, None, None, None, None, 150.6, None, None, -4.47, None, None, None, 45.39, None, None, None, None, None, 2019-01-05 09:00:00, None
None, None, None, None, 4.259, 0.625, None, None, None, None, None, None, None, None, 150.5, None, None, -4.204, None, None, None, 36.37, None, None, None, None, None, 2019-01-05 10:00:00, None
None, None, None, None, 4.471, 10.76, None, None, None, None, None, None, None, None, 150.3, None, None, -4.086, None, None, None, 23.34, None, None, None, None, None, 2019-01-05 11:00:00, None
None, None, None, None, 4.332, 21.52, None, None, None, None, None, None, None, None, 150.2, None, None, -3.411, None, None, None, 25.67, None, None, None, None, None, 2019-01-05 12:00:00, None
None, None, None, None, 3.27, 32.35, None, None, None, None, None, None, None, None, 150.0, None, None, -3.272, None, None, None, 26.32, None, None, None, None, None, 2019-01-05 13:00:00, None
None, None, None, None, 3.136, 29.36, None, None, None, None, None, None, None, None, 150.0, None, None, -3.073, None, None, None, 31.77, None, None, None, None, None, 2019-01-05 14:00:00, None
None, None, None, None, 3.791, 10.41, None, None, None, None, None, None, None, None, 149.9, None, None, -3.24, None, None, None, 30.28, None, None, None, None, None, 2019-01-05 15:00:00, None
None, None, None, None, 3.342, 21.96, None, None, None, None, None, None, None, None, 149.8, None, None, -3.802, None, None, None, 25.46, None, None, None, None, None, 2019-01-05 16:00:00, None
None, None, None, None, 3.333, 24.75, None, None, None, None, None, None, None, None, 149.6, None, None, -3.812, None, None, None, 27.39, None, None, None, None, None, 2019-01-05 17:00:00, None
None, None, None, None, 3.638, 25.21, None, None, None, None, None, None, None, None, 149.6, None, None, -3.706, None, None, None, 29.21, None, None, None, None, None, 2019-01-05 18:00:00, None
None, None, None, None, 5.128, 5.667, None, None, None, None, None, None, None, None, 149.0, None, None, -4.253, None, None, None, 23.03, None, None, None, None, None, 2019-01-05 19:00:00, None
None, None, None, None, 2.973, 21.64, None, None, None, None, None, None, None, None, 149.0, None, None, -4.757, None, None, None, 26.36, None, None, None, None, None, 2019-01-05 20:00:00, None
None, None, None, None, 1.517, 30.42, None, None, None, None, None, None, None, None, 148.9, None, None, -4.72, None, None, None, 61.86, None, None, None, None, None, 2019-01-05 21:00:00, None
None, None, None, None, 0.483, 108.6, None, None, None, None, None, None, None, None, 148.9, None, None, -3.419, None, None, None, 25.58, None, None, None, None, None, 2019-01-05 22:00:00, None
None, None, None, None, 0.821, 105.2, None, None, None, None, None, None, None, None, 148.7, None, None, -3.228, None, None, None, 38.4, None, None, None, None, None, 2019-01-05 23:00:00, None
None, None, None, None, 2.228, 133.8, None, None, None, None, None, None, None, None, 150.3, None, None, -2.946, None, None, None, 66.5, None, None, None, None, None, 2019-01-06 00:00:00, None
None, None, None, None, 1.165, 146.1, None, None, None, None, None, None, None, None, 150.9, None, None, -3.03, None, None, None, 65.31, None, None, None, None, None, 2019-01-06 01:00:00, None
None, None, None, None, 1.705, 100.5, None, None, None, None, None, None, None, None, 149.3, None, None, -2.98, None, None, None, 65.68, None, None, None, None, None, 2019-01-06 02:00:00, None
None, None, None, None, 1.682, 104.4, None, None, None, None, None, None, None, None, 150.9, None, None, -2.967, None, None, None, 78.07, None, None, None, None, None, 2019-01-06 03:00:00, None
None, None, None, None, 1.374, 83.7, None, None, None, None, None, None, None, None, 155.8, None, None, -3.12, None, None, None, 76.35, None, None, None, None, None, 2019-01-06 04:00:00, None
None, None, None, None, 1.632, 65.21, None, None, None, None, None, None, None, None, 155.5, None, None, -3.31, None, None, None, 74.45, None, None, None, None, None, 2019-01-06 05:00:00, None
None, None, None, None, 1.493, 122.9, None, None, None, None, None, None, None, None, 157.9, None, None, -3.433, None, None, None, 73.32, None, None, None, None, None, 2019-01-06 06:00:00, None
None, None, None, None, 2.545, 136.5, None, None, None, None, None, None, None, None, 157.4, None, None, -3.577, None, None, None, 72.26, None, None, None, None, None, 2019-01-06 07:00:00, None
None, None, None, None, 3.76, 111.7, None, None, None, None, None, None, None, None, 157.9, None, None, -3.913, None, None, None, 60.69, None, None, None, None, None, 2019-01-06 08:00:00, None
None, None, None, None, 3.235, 105.8, None, None, None, None, None, None, None, None, 158.5, None, None, -4.43, None, None, None, 63.15, None, None, None, None, None, 2019-01-06 09:00:00, None
None, None, None, None, 3.427, 80.2, None, None, None, None, None, None, None, None, 158.7, None, None, -5.051, None, None, None, 60.75, None, None, None, None, None, 2019-01-06 10:00:00, None
None, None, None, None, 2.692, 85.2, None, None, None, None, None, None, None, None, 158.4, None, None, -5.21, None, None, None, 54.05, None, None, None, None, None, 2019-01-06 11:00:00, None
None, None, None, None, 1.88, 66.4, None, None, None, None, None, None, None, None, 157.9, None, None, -4.699, None, None, None, 48.18, None, None, None, None, None, 2019-01-06 13:00:00, None
None, None, None, None, 0.237, 102.4, None, None, None, None, None, None, None, None, 208.1, None, None, -8.03, None, None, None, 24.46, None, None, None, None, None, 2019-03-14 10:00:00, None
None, None, None, None, 0.775, 84.0, None, None, None, None, None, None, None, None, 207.9, None, None, -6.316, None, None, None, 22.88, None, None, None, None, None, 2019-03-14 11:00:00, None
None, None, None, None, 0.719, 63.04, None, None, None, None, None, None, None, None, 208.7, None, None, -4.449, None, None, None, 61.08, None, None, None, None, None, 2019-03-14 12:00:00, None
None, None, None, None, 1.118, 38.95, None, None, None, None, None, None, None, None, 210.4, None, None, -4.574, None, None, None, 59.99, None, None, None, None, None, 2019-03-14 13:00:00, None
None, None, None, None, 2.038, 13.21, None, None, None, None, None, None, None, None, 211.7, None, None, -3.058, None, None, None, 66.67, None, None, None, None, None, 2019-03-14 14:00:00, None
None, None, None, None, 2.428, 23.12, None, None, None, None, None, None, None, None, 211.5, None, None, -1.731, None, None, None, 61.1, None, None, None, None, None, 2019-03-14 15:00:00, None
None, None, None, None, 2.3, 35.55, None, None, None, None, None, None, None, None, 212.2, None, None, -4.39, None, None, None, 54.42, None, None, None, None, None, 2019-03-14 16:00:00, None
None, None, None, None, 2.183, 39.87, None, None, None, None, None, None, None, None, 211.9, None, None, -3.888, None, None, None, 51.76, None, None, None, None, None, 2019-03-14 17:00:00, None
None, None, None, None, 2.249, 54.21, None, None, None, None, None, None, None, None, 211.9, None, None, -4.492, None, None, None, 49.8, None, None, None, None, None, 2019-03-14 18:00:00, None
None, None, None, None, 2.092, 51.85, None, None, None, None, None, None, None, None, 211.7, None, None, -5.063, None, None, None, 44.79, None, None, None, None, None, 2019-03-14 19:00:00, None
None, None, None, None, 1.941, 46.88, None, None, None, None, None, None, None, None, 211.0, None, None, -5.548, None, None, None, 40.25, None, None, None, None, None, 2019-03-14 20:00:00, None
None, None, None, None, 1.833, 54.83, None, None, None, None, None, None, None, None, 210.9, None, None, -5.922, None, None, None, 41.13, None, None, None, None, None, 2019-03-14 21:00:00, None
None, None, None, None, 1.477, 56.07, None, None, None, None, None, None, None, None, 210.7, None, None, -6.132, None, None, None, 32.92, None, None, None, None, None, 2019-03-14 22:00:00, None
None, None, None, None, 1.645, 53.54, None, None, None, None, None, None, None, None, 210.6, None, None, -6.317, None, None, None, 40.82, None, None, None, None, None, 2019-03-14 23:00:00, None
None, None, None, None, 0.942, 55.34, None, None, None, None, None, None, None, None, 210.4, None, None, -6.64, None, None, None, 43.88, None, None, None, None, None, 2019-03-15 00:00:00, None
None, None, None, None, 0.474, 85.8, None, None, None, None, None, None, None, None, 210.0, None, None, -7.07, None, None, None, 44.82, None, None, None, None, None, 2019-03-15 01:00:00, None
None, None, None, None, 1.034, 87.2, None, None, None, None, None, None, None, None, 209.6, None, None, -7.863, None, None, None, 37.92, None, None, None, None, None, 2019-03-15 02:00:00, None
None, None, None, None, 1.186, 88.6, None, None, None, None, None, None, None, None, 209.6, None, None, -7.513, None, None, None, 35.63, None, None, None, None, None, 2019-03-15 03:00:00, None
None, None, None, None, 1.124, 90.0, None, None, None, None, None, None, None, None, 209.5, None, None, -7.182, None, None, None, 29.81, None, None, None, None, None, 2019-03-15 04:00:00, None
None, None, None, None, 1.251, 86.1, None, None, None, None, None, None, None, None, None, None, None, -6.899, None, None, None, 28.48, None, None, None, None, None, 2019-03-15 05:00:00, None
None, None, None, None, 0.94, 83.6, None, None, None, None, None, None, None, None, 209.4, None, None, -6.83, None, None, None, 30.03, None, None, None, None, None, 2019-03-15 06:00:00, None
None, None, None, None, 1.342, 79.83, None, None, None, None, None, None, None, None, 209.4, None, None, -6.942, None, None, None, 41.73, None, None, None, None, None, 2019-03-15 07:00:00, None
None, None, None, None, 1.888, 67.08, None, None, None, None, None, None, None, None, 209.2, None, None, -6.91, None, None, None, 34.51, None, None, None, None, None, 2019-03-15 08:00:00, None
None, None, None, None, 1.986, 64.77, None, None, None, None, None, None, None, None, 209.2, None, None, -6.568, None, None, None, 34.45, None, None, None, None, None, 2019-03-15 09:00:00, None
None, None, None, None, 1.513, 54.92, None, None, None, None, None, None, None, None, 209.4, None, None, -5.643, None, None, None, 46.61, None, None, None, None, None, 2019-03-15 10:00:00, None
None, None, None, None, 1.649, 47.37, None, None, None, None, None, None, None, None, 209.5, None, None, -4.531, None, None, None, 49.2, None, None, None, None, None, 2019-03-15 11:00:00, None
None, None, None, None, 1.498, 76.27, None, None, None, None, None, None, None, None, 209.4, None, None, -3.429, None, None, None, 54.19, None, None, None, None, None, 2019-03-15 12:00:00, None
None, None, None, None, 1.238, 42.69, None, None, None, None, None, None, None, None, 209.5, None, None, -2.356, None, None, None, 69.32, None, None, None, None, None, 2019-03-15 13:00:00, None
None, None, None, None, 1.365, 262.7, None, None, None, None, None, None, None, None, 209.5, None, None, -0.399, None, None, None, 71.55, None, None, None, None, None, 2019-03-15 14:00:00, None
None, None, None, None, 1.343, 80.8, None, None, None, None, None, None, None, None, 208.9, None, None, 0.011, None, None, None, 71.99, None, None, None, None, None, 2019-03-15 15:00:00, None
None, None, None, None, 0.361, 92.9, None, None, None, None, None, None, None, None, 208.7, None, None, -5.643, None, None, None, 18.02, None, None, None, None, None, 2019-03-15 22:00:00, None
