station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, 0.423, None, None, None, None, 42.02, None, 0.663, 312.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 02:00:00, None, None, 116.5, None
None, 0.243, None, None, None, None, 16.23, None, 0.571, 329.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 03:00:00, None, None, 116.0, None
None, 0.215, None, None, None, None, 14.72, None, 0.341, 350.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 04:00:00, None, None, 116.4, None
None, 0.167, None, None, None, None, 16.32, None, 0.339, 344.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 05:00:00, None, None, 114.6, None
None, -0.013, None, None, None, None, 65.88, None, 0.124, 335.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 06:00:00, None, None, 115.4, None
None, 0.063, None, None, None, None, 43.0, None, 0.254, 335.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 07:00:00, None, None, 114.1, None
None, 0.129, None, None, None, None, 33.25, None, 0.294, 321.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 08:00:00, None, None, 115.9, None
None, -0.022, None, None, None, None, 16.25, None, 0.339, 346.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 09:00:00, None, None, 115.4, None
None, -0.003, None, None, None, None, 20.47, None, 0.33, 350.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 10:00:00, None, None, 115.1, None
None, 0.291, None, None, None, None, 26.32, None, 0.316, 2.128, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 11:00:00, None, None, 114.6, None
None, 0.813, None, None, None, None, 33.18, None, 0.295, 357.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 12:00:00, None, None, 114.0, None
None, 3.253, None, None, None, None, 55.35, None, 0.572, 26.45, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 13:00:00, None, None, 115.0, None
None, 1.11, None, None, None, None, 30.35, None, 2.023, 133.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 14:00:00, None, None, 113.4, None
None, 0.227, None, None, None, None, 37.12, None, 1.534, 152.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 15:00:00, None, None, 113.0, None
None, -0.129, None, None, None, None, 51.64, None, 0.528, 310.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 16:00:00, None, None, 112.6, None
None, -2.681, None, None, None, None, 12.37, None, 2.474, 344.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 21:00:00, None, None, 111.9, None
None, -3.511, None, None, None, None, 16.75, None, 3.345, 346.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 22:00:00, None, None, 111.4, None
None, -4.211, None, None, None, None, 13.36, None, 3.398, 346.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-02 23:00:00, None, None, 110.6, None
None, -4.509, None, None, None, None, 12.01, None, 3.729, 355.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 00:00:00, None, None, 110.5, None
None, -4.701, None, None, None, None, 12.22, None, 3.427, 347.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None, 110.0, None
None, -4.885, None, None, None, None, 13.76, None, 2.886, 340.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 02:00:00, None, None, 109.8, None
None, -5.01, None, None, None, None, 15.25, None, 2.64, 337.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 03:00:00, None, None, 109.3, None
None, -5.436, None, None, None, None, 12.97, None, 2.561, 341.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 04:00:00, None, None, 109.3, None
None, -5.735, None, None, None, None, 11.3, None, 2.775, 342.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 05:00:00, None, None, 109.1, None
None, -5.853, None, None, None, None, 14.22, None, 2.945, 339.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 06:00:00, None, None, 108.8, None
None, -5.861, None, None, None, None, 15.08, None, 2.233, 338.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 07:00:00, None, None, 108.4, None
None, -5.026, None, None, None, None, 36.95, None, 1.706, 312.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 08:00:00, None, None, 108.4, None
None, -5.821, None, None, None, None, 48.51, None, 0.926, 327.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 09:00:00, None, None, 108.3, None
None, -3.602, None, None, None, None, 16.75, None, 4.159, 337.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 10:00:00, None, None, 108.1, None
None, -3.865, None, None, None, None, 54.5, None, 2.203, 329.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 11:00:00, None, None, 108.1, None
None, -3.53, None, None, None, None, 68.44, None, 0.467, 345.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 12:00:00, None, None, 108.0, None
None, -3.568, None, None, None, None, 74.2, None, 0.228, 86.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 13:00:00, None, None, 107.9, None
None, -3.626, None, None, None, None, 78.9, None, 0.07, 178.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 14:00:00, None, None, 107.7, None
None, -3.702, None, None, None, None, 71.2, None, 0.443, 220.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 15:00:00, None, None, 107.6, None
None, -3.798, None, None, None, None, 68.48, None, 0.44, 268.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 16:00:00, None, None, 107.2, None
None, -3.961, None, None, None, None, 77.3, None, 0.182, 212.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 17:00:00, None, None, 107.1, None
None, -4.211, None, None, None, None, 63.85, None, 0.563, 148.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 18:00:00, None, None, 107.1, None
None, -3.923, None, None, None, None, 66.78, None, 0.484, 207.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 19:00:00, None, None, 106.6, None
None, -3.654, None, None, None, None, 74.6, None, 0.266, 106.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 20:00:00, None, None, 106.3, None
None, -3.865, None, None, None, None, 62.4, None, 0.938, 104.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 21:00:00, None, None, 106.1, None
None, -3.789, None, None, None, None, 78.5, None, 0.065, 217.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 23:00:00, None, None, 106.0, None
None, -3.836, None, None, None, None, 80.8, None, 0.006, 303.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 00:00:00, None, None, 106.1, None
None, -4.086, None, None, None, None, 80.1, None, 0.033, 131.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 01:00:00, None, None, 106.3, None
None, -3.913, None, None, None, None, 66.27, None, 0.253, 331.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 02:00:00, None, None, 106.1, None
None, -3.664, None, None, None, None, 62.01, None, 0.665, 163.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 03:00:00, None, None, 105.9, None
None, -3.712, None, None, None, None, 70.1, None, 0.13, 196.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 04:00:00, None, None, 106.1, None
None, -3.53, None, None, None, None, 59.16, None, 0.368, 345.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 05:00:00, None, None, 106.0, None
None, -3.607, None, None, None, None, 56.27, None, 0.563, 201.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 06:00:00, None, None, 105.9, None
None, -3.654, None, None, None, None, 56.18, None, 0.551, 213.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 07:00:00, None, None, 105.9, None
None, -3.578, None, None, None, None, 71.4, None, 0.205, 250.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None, 106.0, None
None, -3.243, None, None, None, None, 69.59, None, 0.399, 1.975, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 09:00:00, None, None, 105.9, None
None, -3.147, None, None, None, None, 35.05, None, 0.879, 10.69, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 10:00:00, None, None, 105.8, None
None, -2.098, None, None, None, None, 65.13, None, 0.397, 15.46, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 11:00:00, None, None, 105.7, None
None, -0.723, None, None, None, None, 51.04, None, 1.021, 148.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 12:00:00, None, None, 105.4, None
None, -1.286, None, None, None, None, 35.27, None, 3.433, 142.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 13:00:00, None, None, 105.5, None
None, -1.495, None, None, None, None, 41.37, None, 1.516, 154.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 14:00:00, None, None, 105.4, None
None, -1.637, None, None, None, None, 43.1, None, 0.859, 146.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 15:00:00, None, None, 105.2, None
None, -2.132, None, None, None, None, 56.17, None, 0.587, 217.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 16:00:00, None, None, 106.3, None
None, -2.416, None, None, None, None, 68.21, None, 0.174, 39.89, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 17:00:00, None, None, 103.7, None
None, -2.652, None, None, None, None, 43.38, None, 0.376, 263.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 18:00:00, None, None, 104.1, None
None, -2.948, None, None, None, None, 60.7, None, 0.365, 219.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 19:00:00, None, None, 104.3, None
None, -3.176, None, None, None, None, 75.5, None, 0.127, 317.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None, 104.4, None
None, -3.31, None, None, None, None, 44.75, None, 0.648, 181.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None, 106.9, None
None, -3.549, None, None, None, None, 37.27, None, 0.813, 123.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 22:00:00, None, None, 106.2, None
None, -3.434, None, None, None, None, 35.55, None, 0.499, 154.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None, 106.7, None
None, -3.501, None, None, None, None, 79.9, None, 0.024, 191.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None, 105.5, None
None, -3.482, None, None, None, None, 65.87, None, 0.23, 60.22, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None, 106.7, None
None, -3.424, None, None, None, None, 54.94, None, 0.191, 306.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None, 107.5, None
None, -3.511, None, None, None, None, 17.39, None, 0.337, 164.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None, 110.5, None
None, -3.482, None, None, None, None, 34.5, None, 0.289, 129.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None, 111.8, None
None, -3.492, None, None, None, None, 65.91, None, 0.119, 121.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None, 109.2, None
None, -3.607, None, None, None, None, 65.65, None, 0.121, 248.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None, 112.8, None
None, -3.808, None, None, None, None, 60.23, None, 0.16, 335.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None, 112.6, None
None, -3.933, None, None, None, None, 40.32, None, 0.282, 191.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None, 111.9, None
None, -3.712, None, None, None, None, 48.86, None, 0.225, 325.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None, 109.9, None
None, -3.788, None, None, None, None, 60.39, None, 0.157, 2.674, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None, 113.1, None
None, -3.578, None, None, None, None, 73.0, None, 0.067, 146.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None, 112.8, None
None, -3.128, None, None, None, None, 57.69, None, 0.175, 137.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 12:00:00, None, None, 112.6, None
None, -2.937, None, None, None, None, 48.69, None, 0.228, 170.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None, 112.5, None
None, -2.632, None, None, None, None, 63.75, None, 0.136, 139.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None, 112.5, None
None, -3.179, None, None, None, None, 18.36, None, 1.327, 120.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None, 112.2, None
None, -3.293, None, None, None, None, 57.68, None, 0.284, 187.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None, 112.6, None
None, -3.378, None, None, None, None, 48.53, None, 0.226, 312.5, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None, 113.3, None
None, -3.272, None, None, None, None, 9.86, None, 0.388, 324.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None, 113.1, None
None, -3.099, None, None, None, None, 75.8, None, 0.071, 232.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None, 113.1, None
None, -3.1, None, None, None, None, 39.34, None, 0.43, 297.3, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None, 113.6, None
None, -2.956, None, None, None, None, 53.6, None, 0.482, 275.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None, 113.6, None
None, -2.203, None, None, None, None, 37.77, None, 0.704, 318.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None, 112.8, None
None, -2.022, None, None, None, None, 25.46, None, 1.549, 307.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None, 112.2, None
None, -2.117, None, None, None, None, 25.34, None, 1.452, 307.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None, 112.4, None
None, -2.127, None, None, None, None, 34.3, None, 1.67, 301.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None, 112.1, None
None, -2.117, None, None, None, None, 42.16, None, 1.125, 287.2, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None, 111.4, None
None, -2.622, None, None, None, None, 53.42, None, 0.277, 13.79, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None, 113.4, None
None, -2.584, None, None, None, None, 32.3, None, 0.528, 336.6, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None, 108.0, None
None, -2.546, None, None, None, None, 54.59, None, 0.32, 304.7, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None, 114.7, None
None, -2.775, None, None, None, None, 18.04, None, 0.335, 309.8, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None, 109.5, None
None, -2.861, None, None, None, None, 70.4, None, 0.107, 292.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None, 112.3, None
None, -3.033, None, None, None, None, 47.62, None, 0.529, 90.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None, 112.9, None
None, -3.157, None, None, None, None, 33.15, None, 0.661, 81.1, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None, 115.3, None
None, -3.31, None, None, None, None, 21.5, None, 1.09, 105.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None, 115.4, None
None, -3.54, None, None, None, None, 10.37, None, 1.769, 107.9, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None, 115.7, None
None, -3.377, None, None, None, None, 23.11, None, 1.331, 122.0, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None, 117.1, None
None, -3.005, None, None, None, None, 21.41, None, 1.291, 101.4, None, None, None, None, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None, 118.0, None
None, -1.286, None, None, None, None, 58.18, None, 1.018, 349.9, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None, 164.3, None
None, -0.574, None, None, None, None, 51.55, None, 1.389, 101.4, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None, 163.8, None
None, -0.916, None, None, None, None, 48.3, None, 1.656, 113.3, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None, 163.6, None
None, -1.154, None, None, None, None, 29.02, None, 2.983, 110.9, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None, 163.3, None
None, -0.442, None, None, None, None, 26.98, None, 4.025, 103.3, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None, 163.5, None
None, 1.565, None, None, None, None, 39.49, None, 2.787, 124.8, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None, 162.9, None
None, 0.281, None, None, None, None, 29.83, None, 4.072, 111.4, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None, 161.8, None
None, -0.655, None, None, None, None, 28.14, None, 3.937, 125.0, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None, 163.3, None
None, -0.015, None, None, None, None, 78.8, None, 0.112, 166.2, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None, 163.0, None
None, -0.707, None, None, None, None, 68.36, None, 0.474, 17.31, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None, 162.9, None
None, -1.106, None, None, None, None, 39.72, None, 2.093, 78.7, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None, 162.5, None
None, -1.39, None, None, None, None, 52.72, None, 0.732, 1.849, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None, 162.5, None
None, -1.304, None, None, None, None, 60.09, None, 0.615, 53.17, None, None, None, None, None, None, None, None, None, None, None, 2019-03-14 23:00:00, None, None, 163.5, None
None, -1.295, None, None, None, None, 54.39, None, 1.516, 50.81, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None, 163.3, None
None, -1.78, None, None, None, None, 50.99, None, 1.082, 349.8, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None, 163.1, None
None, -1.704, None, None, None, None, 20.26, None, 2.05, 345.0, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None, 163.1, None
None, -1.675, None, None, None, None, 55.23, None, 0.624, 321.3, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None, 162.9, None
None, -2.018, None, None, None, None, 43.72, None, 0.813, 321.0, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None, 162.7, None
None, -2.198, None, None, None, None, 39.35, None, 0.695, 324.2, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None, 162.8, None
None, -2.425, None, None, None, None, 28.38, None, 0.86, 331.7, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None, 162.9, None
None, -2.244, None, None, None, None, 27.01, None, 0.762, 333.9, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None, 162.8, None
None, -2.129, None, None, None, None, 18.2, None, 0.591, 346.6, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None, 163.2, None
None, -2.054, None, None, None, None, 39.54, None, 0.465, 312.6, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None, 163.0, None
None, -1.674, None, None, None, None, 26.64, None, 0.869, 332.2, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None, 163.3, None
None, -0.355, None, None, None, None, 66.54, None, 0.183, 344.6, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None, 163.1, None
None, 1.049, None, None, None, None, 60.33, None, 0.266, 95.8, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 12:00:00, None, None, 162.8, None
None, 0.896, None, None, None, None, 24.6, None, 2.062, 128.1, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 13:00:00, None, None, 162.9, None
None, 0.684, None, None, None, None, 33.98, None, 1.946, 154.4, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 14:00:00, None, None, 162.5, None
None, 0.642, None, None, None, None, 30.89, None, 2.634, 125.0, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 15:00:00, None, None, 161.9, None
None, 0.081, None, None, None, None, 22.43, None, 2.968, 338.5, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 22:00:00, None, None, 160.3, None
None, -0.431, None, None, None, None, 15.97, None, 4.002, 348.2, None, None, None, None, None, None, None, None, None, None, None, 2019-03-15 23:00:00, None, None, 160.4, None
None, -0.65, None, None, None, None, 14.39, None, 4.071, 349.7, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 00:00:00, None, None, 160.3, None
None, -0.469, None, None, None, None, 13.58, None, 3.529, 348.5, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 01:00:00, None, None, 160.2, None
None, 0.129, None, None, None, None, 16.78, None, 3.261, 346.9, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 02:00:00, None, None, 160.2, None
None, 0.29, None, None, None, None, 16.3, None, 3.586, 346.9, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 03:00:00, None, None, 160.2, None
None, 0.489, None, None, None, None, 23.55, None, 2.519, 340.8, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 04:00:00, None, None, 160.1, None
None, 0.489, None, None, None, None, 23.28, None, 2.299, 350.3, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 05:00:00, None, None, 160.0, None
None, 0.944, None, None, None, None, 20.82, None, 2.527, 347.8, None, None, None, None, None, None, None, None, None, None, None, 2019-03-16 06:00:00, None, None, 160.1, None
