station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, 1.752, 86.7, None, None, 12.88, 5.618, 161.4, None, None, None, None, None, None, 0.0, 958.0, None, None, None, 2019-11-24 18:00:00, None, None
None, 0.817, 92.2, None, None, 20.32, 3.666, 151.4, None, None, None, None, None, None, 0.0, 958.0, None, None, None, 2019-11-24 19:00:00, None, None
None, 1.562, 89.9, None, None, 33.79, 4.108, 164.0, None, None, None, None, None, None, 0.0, 958.0, None, None, None, 2019-11-24 20:00:00, None, None
None, 2.071, 93.4, None, None, 55.29, 1.74, 154.8, None, None, None, None, None, None, 1.0, 958.0, None, None, None, 2019-11-24 21:00:00, None, None
None, 1.808, 93.5, None, None, 36.81, 2.258, 163.0, None, None, None, None, None, None, 1.0, 959.0, None, None, None, 2019-11-24 22:00:00, None, None
None, 0.907, 92.8, None, None, 16.23, 3.353, 153.2, None, None, None, None, None, None, 0.0, 958.0, None, None, None, 2019-11-24 23:00:00, None, None
None, 0.33, 93.4, None, None, 16.23, 4.403, 162.3, None, None, None, None, None, None, 0.0, 958.0, None, None, None, 2019-11-25 00:00:00, None, None
None, 0.878, 90.5, None, None, 15.74, 3.955, 157.7, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 01:00:00, None, None
None, 0.936, 91.5, None, None, 14.95, 3.847, 159.4, None, None, None, None, None, None, 0.0, 959.0, None, None, None, 2019-11-25 02:00:00, None, None
None, 1.162, 87.8, None, None, 15.72, 4.64, 178.4, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 03:00:00, None, None
None, 1.177, 89.6, None, None, 20.59, 4.275, 170.0, None, None, None, None, None, None, 0.0, 959.0, None, None, None, 2019-11-25 04:00:00, None, None
None, 0.79, 90.2, None, None, 23.05, 4.003, 177.3, None, None, None, None, None, None, -1.0, 958.0, None, None, None, 2019-11-25 05:00:00, None, None
None, 1.341, 87.4, None, None, 12.44, 4.623, 175.1, None, None, None, None, None, None, 0.0, 959.0, None, None, None, 2019-11-25 06:00:00, None, None
None, 0.318, 89.1, None, None, 12.89, 6.174, 170.8, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 07:00:00, None, None
None, 0.038, 92.3, None, None, 36.25, 2.836, 152.6, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 08:00:00, None, None
None, 0.336, 93.4, None, None, 43.37, 0.733, 138.3, None, None, None, None, None, None, 0.0, 959.0, None, None, None, 2019-11-25 09:00:00, None, None
None, -0.186, 90.5, None, None, 37.19, 2.704, 175.0, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 10:00:00, None, None
None, -0.004, 91.6, None, None, 15.2, 3.393, 163.0, None, None, None, None, None, None, -1.0, 960.0, None, None, None, 2019-11-25 11:00:00, None, None
None, 0.368, 91.0, None, None, 25.83, 2.297, 158.2, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 12:00:00, None, None
None, 2.068, 76.59, None, None, 19.52, 4.058, 166.7, None, None, None, None, None, None, -1.0, 959.0, None, None, None, 2019-11-25 13:00:00, None, None
None, 2.694, 87.4, None, None, 51.08, 1.489, 177.6, None, None, None, None, None, None, 1.0, 959.0, None, None, None, 2019-11-25 14:00:00, None, None
None, 1.894, 82.1, None, None, 32.68, 1.337, 171.2, None, None, None, None, None, None, -1.0, 958.0, None, None, None, 2019-11-25 15:00:00, None, None
None, 1.295, 83.2, None, None, 12.35, 4.311, 163.2, None, None, None, None, None, None, -1.0, 958.0, None, None, None, 2019-11-25 16:00:00, None, None
None, 1.369, 81.8, None, None, 12.84, 4.635, 165.0, None, None, None, None, None, None, -1.0, 958.0, None, None, None, 2019-11-25 17:00:00, None, None
None, 0.943, 81.4, None, None, 12.09, 4.841, 165.5, None, None, None, None, None, None, -2.0, 958.0, None, None, None, 2019-11-25 18:00:00, None, None
None, -0.04, 84.2, None, None, 12.96, 5.962, 163.3, None, None, None, None, None, None, -2.0, 958.0, None, None, None, 2019-11-25 19:00:00, None, None
None, 0.724, 86.9, None, None, 16.29, 3.528, 160.4, None, None, None, None, None, None, -1.0, 958.0, None, None, None, 2019-11-25 20:00:00, None, None
None, -0.107, 82.9, None, None, 13.82, 5.197, 165.3, None, None, None, None, None, None, -2.0, 958.0, None, None, None, 2019-11-25 21:00:00, None, None
None, -0.19, 81.7, None, None, 17.08, 4.819, 157.8, None, None, None, None, None, None, -3.0, 958.0, None, None, None, 2019-11-25 22:00:00, None, None
None, -0.577, 81.2, None, None, 30.1, 3.777, 161.7, None, None, None, None, None, None, -3.0, 958.0, None, None, None, 2019-11-25 23:00:00, None, None
None, -0.577, 78.94, None, None, 15.74, 3.847, 163.9, None, None, None, None, None, None, -3.0, 958.0, None, None, None, 2019-11-26 00:00:00, None, None
None, -0.78, 76.04, None, None, 14.58, 6.013, 167.2, None, None, None, None, None, None, -4.0, 958.0, None, None, None, 2019-11-26 01:00:00, None, None
None, -0.415, 77.57, None, None, 18.19, 4.037, 170.6, None, None, None, None, None, None, -3.0, 958.0, None, None, None, 2019-11-26 02:00:00, None, None
None, -0.641, 84.4, None, None, 28.85, 1.857, 174.1, None, None, None, None, None, None, -2.0, 958.0, None, None, None, 2019-11-26 03:00:00, None, None
None, -1.182, 79.91, None, None, 13.85, 3.319, 163.7, None, None, None, None, None, None, -4.0, 957.0, None, None, None, 2019-11-26 04:00:00, None, None
None, -1.159, 80.1, None, None, 16.63, 3.191, 178.3, None, None, None, None, None, None, -4.0, 957.0, None, None, None, 2019-11-26 05:00:00, None, None
None, -1.712, 78.47, None, None, 17.63, 4.892, 176.5, None, None, None, None, None, None, -5.0, 957.0, None, None, None, 2019-11-26 06:00:00, None, None
None, -1.412, 86.6, None, None, 48.7, 1.167, 158.7, None, None, None, None, None, None, -3.0, 957.0, None, None, None, 2019-11-26 07:00:00, None, None
None, -1.396, 88.0, None, None, 66.36, 1.257, 110.8, None, None, None, None, None, None, -3.0, 957.0, None, None, None, 2019-11-26 08:00:00, None, None
None, -1.467, 85.2, None, None, 75.38, 1.063, 108.5, None, None, None, None, None, None, -4.0, 957.0, None, None, None, 2019-11-26 09:00:00, None, None
None, -1.475, 84.9, None, None, 73.58, 1.1, 105.7, None, None, None, None, None, None, -3.0, 957.0, None, None, None, 2019-11-26 10:00:00, None, None
None, -0.989, 84.0, None, None, 67.06, 1.499, 206.3, None, None, None, None, None, None, -3.0, 957.0, None, None, None, 2019-11-26 11:00:00, None, None
None, -0.681, 81.8, None, None, 64.6, 0.925, 228.4, None, None, None, None, None, None, -3.0, 956.0, None, None, None, 2019-11-26 12:00:00, None, None
None, -0.453, 82.3, None, None, 71.93, 0.532, 260.5, None, None, None, None, None, None, -3.0, 956.0, None, None, None, 2019-11-26 13:00:00, None, None
None, -0.023, 77.95, None, None, 74.51, 0.32, 4.024, None, None, None, None, None, None, -3.0, 956.0, None, None, None, 2019-11-26 14:00:00, None, None
None, 0.06, 82.6, None, None, 60.8, 0.829, 180.0, None, None, None, None, None, None, -3.0, 955.0, None, None, None, 2019-11-26 15:00:00, None, None
None, -0.372, 74.73, None, None, 21.05, 2.026, 160.9, None, None, None, None, None, None, -4.0, 955.0, None, None, None, 2019-11-26 16:00:00, None, None
None, -0.154, 76.31, None, None, 15.11, 4.101, 165.7, None, None, None, None, None, None, -3.0, 955.0, None, None, None, 2019-11-26 17:00:00, None, None
None, -0.49, 77.52, None, None, 13.42, 4.688, 172.3, None, None, None, None, None, None, -4.0, 955.0, None, None, None, 2019-11-26 18:00:00, None, None
None, -0.506, 76.9, None, None, 27.97, 3.736, 171.7, None, None, None, None, None, None, -4.0, 955.0, None, None, None, 2019-11-26 19:00:00, None, None
None, -0.909, 76.44, None, None, 33.24, 3.594, 175.3, None, None, None, None, None, None, -4.0, 955.0, None, None, None, 2019-11-26 20:00:00, None, None
None, -0.348, 67.63, None, None, 31.24, 4.876, 166.5, None, None, None, None, None, None, -5.0, 955.0, None, None, None, 2019-11-26 21:00:00, None, None
None, -0.688, 69.71, None, None, 39.89, 4.521, 183.5, None, None, None, None, None, None, -5.0, 955.0, None, None, None, 2019-11-26 22:00:00, None, None
None, -0.965, 64.19, None, None, 23.85, 5.493, 169.1, None, None, None, None, None, None, -6.0, 955.0, None, None, None, 2019-11-26 23:00:00, None, None
None, -1.843, 68.44, None, None, 18.15, 6.719, 171.7, None, None, None, None, None, None, -6.0, 955.0, None, None, None, 2019-11-27 00:00:00, None, None
None, -1.945, 65.18, None, None, 25.12, 6.741, 169.7, None, None, None, None, None, None, -7.0, 955.0, None, None, None, 2019-11-27 01:00:00, None, None
None, -0.957, 55.28, None, None, 44.42, 5.409, 175.0, None, None, None, None, None, None, -8.0, 955.0, None, None, None, 2019-11-27 02:00:00, None, None
None, -1.178, 59.85, None, None, 64.6, 4.114, 178.8, None, None, None, None, None, None, -7.0, 955.0, None, None, None, 2019-11-27 03:00:00, None, None
None, -1.554, 54.96, None, None, 57.85, 3.963, 194.4, None, None, None, None, None, None, -9.0, 955.0, None, None, None, 2019-11-27 04:00:00, None, None
None, -1.143, 47.83, None, None, 57.48, 3.455, 199.8, None, None, None, None, None, None, -10.0, 955.0, None, None, None, 2019-11-27 05:00:00, None, None
None, -0.601, 45.61, None, None, 63.31, 3.735, 206.3, None, None, None, None, None, None, -10.0, 955.0, None, None, None, 2019-11-27 06:00:00, None, None
None, -0.763, 45.83, None, None, 64.96, 3.541, 158.1, None, None, None, None, None, None, -10.0, 956.0, None, None, None, 2019-11-27 07:00:00, None, None
None, -0.716, 44.83, None, None, 68.06, 4.631, 170.3, None, None, None, None, None, None, -10.0, 956.0, None, None, None, 2019-11-27 08:00:00, None, None
None, -0.471, 43.35, None, None, 65.07, 4.375, 220.0, None, None, None, None, None, None, -11.0, 957.0, None, None, None, 2019-11-27 09:00:00, None, None
None, -0.237, 41.76, None, None, 61.2, 4.972, 207.8, None, None, None, None, None, None, -11.0, 957.0, None, None, None, 2019-11-27 10:00:00, None, None
None, 0.008, 39.18, None, None, 60.49, 4.65, 211.4, None, None, None, None, None, None, -12.0, 957.0, None, None, None, 2019-11-27 11:00:00, None, None
None, 0.553, 38.03, None, None, 47.81, 5.755, 227.7, None, None, None, None, None, None, -12.0, 957.0, None, None, None, 2019-11-27 12:00:00, None, None
None, 0.81, 38.3, None, None, 60.85, 4.909, 210.3, None, None, None, None, None, None, -12.0, 957.0, None, None, None, 2019-11-27 13:00:00, None, None
None, 0.914, 37.16, None, None, 58.12, 5.031, 216.3, None, None, None, None, None, None, -12.0, 956.0, None, None, None, 2019-11-27 14:00:00, None, None
None, 0.739, 38.23, None, None, 43.5, 5.335, 223.1, None, None, None, None, None, None, -12.0, 956.0, None, None, None, 2019-11-27 15:00:00, None, None
None, 0.319, 40.03, None, None, 49.67, 5.035, 204.8, None, None, None, None, None, None, -12.0, 956.0, None, None, None, 2019-11-27 16:00:00, None, None
None, -0.143, 39.81, None, None, 41.22, 3.481, 155.3, None, None, None, None, None, None, -11.0, 957.0, None, None, None, 2019-11-27 18:00:00, None, None
None, -0.352, 42.18, None, None, 46.62, 3.575, 174.3, None, None, None, None, None, None, -10.0, 957.0, None, None, None, 2019-11-27 19:00:00, None, None
None, -0.415, 41.9, None, None, 51.02, 4.188, 161.7, None, None, None, None, None, None, -11.0, 957.0, None, None, None, 2019-11-27 20:00:00, None, None
None, -1.431, 44.0, None, None, 36.71, 3.768, 168.0, None, None, None, None, None, None, -11.0, 958.0, None, None, None, 2019-11-27 22:00:00, None, None
None, -0.898, 38.26, None, None, 27.26, 3.851, 171.5, None, None, None, None, None, None, -12.0, 958.0, None, None, None, 2019-11-27 23:00:00, None, None
None, -1.76, 43.38, None, None, 30.91, 3.561, 162.7, None, None, None, None, None, None, -11.0, 958.0, None, None, None, 2019-11-28 00:00:00, None, None
None, -2.013, 49.34, None, None, 32.78, 3.67, 164.3, None, None, None, None, None, None, -11.0, 958.0, None, None, None, 2019-11-28 01:00:00, None, None
None, -1.886, 53.2, None, None, 24.11, 5.09, 176.5, None, None, None, None, None, None, -9.0, 958.0, None, None, None, 2019-11-28 02:00:00, None, None
None, -2.487, 58.17, None, None, 20.62, 5.952, 173.8, None, None, None, None, None, None, -9.0, 958.0, None, None, None, 2019-11-28 03:00:00, None, None
None, -3.009, 59.11, None, None, 19.22, 6.558, 173.7, None, None, None, None, None, None, -9.0, 958.0, None, None, None, 2019-11-28 04:00:00, None, None
None, -4.16, 64.22, None, None, 22.05, 4.89, 172.7, None, None, None, None, None, None, -9.0, 959.0, None, None, None, 2019-11-28 05:00:00, None, None
None, -4.658, 64.13, None, None, 20.14, 5.233, 171.4, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 06:00:00, None, None
None, -4.583, 62.74, None, None, 29.16, 4.147, 161.9, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 07:00:00, None, None
None, -4.63, 60.24, None, None, 38.33, 3.982, 172.2, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 08:00:00, None, None
None, -4.882, 60.24, None, None, 41.84, 3.084, 168.8, None, None, None, None, None, None, -11.0, 960.0, None, None, None, 2019-11-28 09:00:00, None, None
None, -4.917, 62.84, None, None, 29.74, 3.56, 174.7, None, None, None, None, None, None, -11.0, 961.0, None, None, None, 2019-11-28 10:00:00, None, None
None, -4.431, 58.75, None, None, 33.97, 3.558, 175.4, None, None, None, None, None, None, -11.0, 961.0, None, None, None, 2019-11-28 11:00:00, None, None
None, -3.815, 57.96, None, None, 33.78, 4.089, 172.8, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 12:00:00, None, None
None, -3.654, 57.47, None, None, 40.55, 3.159, 176.9, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 13:00:00, None, None
None, -3.207, 54.57, None, None, 30.71, 3.598, 177.2, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 14:00:00, None, None
None, -3.855, 56.93, None, None, 17.31, 5.41, 174.8, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 15:00:00, None, None
None, -4.429, 60.04, None, None, 16.42, 6.664, 172.2, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 16:00:00, None, None
None, -5.014, 64.22, None, None, 18.26, 7.11, 162.8, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 17:00:00, None, None
None, -5.054, 64.52, None, None, 15.96, 6.946, 162.0, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 18:00:00, None, None
None, -5.514, 67.8, None, None, 14.84, 7.578, 164.1, None, None, None, None, None, None, -10.0, 959.0, None, None, None, 2019-11-28 19:00:00, None, None
None, -5.488, 67.73, None, None, 13.14, 7.657, 169.0, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 20:00:00, None, None
None, -5.934, 70.41, None, None, 12.83, 7.522, 167.6, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 21:00:00, None, None
None, -6.267, 72.16, None, None, 13.75, 7.384, 165.1, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 22:00:00, None, None
None, -6.41, 74.35, None, None, 12.53, 7.278, 162.9, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-28 23:00:00, None, None
None, -6.658, 74.99, None, None, 11.75, 7.389, 163.6, None, None, None, None, None, None, -10.0, 960.0, None, None, None, 2019-11-29 00:00:00, None, None
None, -6.674, 78.83, None, None, 12.92, 4.488, 159.5, None, None, None, None, None, None, -9.0, 959.0, None, None, None, 2019-11-29 01:00:00, None, None
