station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, rel_hum, time, stn_pres
-18.29, 92.0, None, None, 66.98, 0.0, 136.5, None, None, None, None, None, None, -20.0, 900.0, None, None, 2019-01-04 16:00:00, None
-0.005, 95.1, None, None, 35.04, 0.0, 84.4, None, None, None, None, None, None, -1.0, 901.0, None, None, 2019-01-04 17:00:00, None
-0.1, 95.0, None, None, 36.89, 0.0, 68.03, None, None, None, None, None, None, -1.0, 901.0, None, None, 2019-01-04 18:00:00, None
-0.151, 95.1, None, None, 41.92, 0.0, 74.83, None, None, None, None, None, None, -1.0, 900.0, None, None, 2019-01-04 19:00:00, None
-0.026, 95.2, None, None, 43.69, 0.0, 72.65, None, None, None, None, None, None, -1.0, 899.0, None, None, 2019-01-04 20:00:00, None
-0.011, 95.2, None, None, 46.86, 0.0, 51.25, None, None, None, None, None, None, -1.0, 903.0, None, None, 2019-01-04 21:00:00, None
-0.031, 95.3, None, None, 37.51, 0.0, 46.8, None, None, None, None, None, None, -1.0, 903.0, None, None, 2019-01-04 22:00:00, None
-0.073, 95.3, None, None, 75.03, 0.0, 130.8, None, None, None, None, None, None, -1.0, 903.0, None, None, 2019-01-04 23:00:00, None
-0.105, 95.4, None, None, 27.5, 0.0, 66.12, None, None, None, None, None, None, -1.0, 904.0, None, None, 2019-01-05 00:00:00, None
-0.836, 95.4, None, None, 21.99, 0.0, 61.64, None, None, None, None, None, None, -1.0, 901.0, None, None, 2019-01-05 01:00:00, None
-1.638, 95.6, None, None, 11.08, 0.0, 66.03, None, None, None, None, None, None, -2.0, 909.0, None, None, 2019-01-05 02:00:00, None
-1.747, 95.6, None, None, 10.89, 0.0, 66.91, None, None, None, None, None, None, -2.0, 907.0, None, None, 2019-01-05 03:00:00, None
-1.818, 95.5, None, None, 21.6, 0.0, 64.71, None, None, None, None, None, None, -2.0, 906.0, None, None, 2019-01-05 04:00:00, None
-1.92, 95.6, None, None, 26.64, 0.0, 69.47, None, None, None, None, None, None, -2.0, 905.0, None, None, 2019-01-05 05:00:00, None
-2.11, 95.4, None, None, 29.15, 0.0, 62.81, None, None, None, None, None, None, -3.0, 909.0, None, None, 2019-01-05 06:00:00, None
-2.134, 95.5, None, None, 13.16, 0.0, 66.49, None, None, None, None, None, None, -3.0, 909.0, None, None, 2019-01-05 07:00:00, None
-2.539, 95.1, None, None, 13.0, 0.0, 63.97, None, None, None, None, None, None, -3.0, 909.0, None, None, 2019-01-05 08:00:00, None
-3.065, 94.5, None, None, 15.74, 0.0, 59.22, None, None, None, None, None, None, -4.0, 901.0, None, None, 2019-01-05 09:00:00, None
-2.4, 92.9, None, None, 39.85, 0.0, 50.08, None, None, None, None, None, None, -3.0, 903.0, None, None, 2019-01-05 10:00:00, None
-1.648, 92.4, None, None, 26.46, 0.0, 43.74, None, None, None, None, None, None, -3.0, 906.0, None, None, 2019-01-05 11:00:00, None
0.005, 88.9, None, None, 51.34, 0.0, 12.89, None, None, None, None, None, None, -2.0, 908.0, None, None, 2019-01-05 12:00:00, None
-0.342, 88.0, None, None, 70.77, 0.0, 298.6, None, None, None, None, None, None, -2.0, 908.0, None, None, 2019-01-05 13:00:00, None
0.0, 88.1, None, None, 60.55, 0.0, 236.2, None, None, None, None, None, None, -2.0, 908.0, None, None, 2019-01-05 14:00:00, None
-0.398, 90.0, None, None, 60.3, 0.0, 2.521, None, None, None, None, None, None, -2.0, 906.0, None, None, 2019-01-05 15:00:00, None
-1.66, 91.3, None, None, 34.33, 0.0, 62.65, None, None, None, None, None, None, -3.0, 900.0, None, None, 2019-01-05 16:00:00, None
-2.406, 92.9, None, None, 42.22, 0.0, 55.33, None, None, None, None, None, None, -3.0, 904.0, None, None, 2019-01-05 17:00:00, None
-3.232, 93.3, None, None, 23.46, 0.0, 63.52, None, None, None, None, None, None, -4.0, 904.0, None, None, 2019-01-05 18:00:00, None
-3.851, 93.0, None, None, 21.61, 0.0, 62.87, None, None, None, None, None, None, -5.0, 909.0, None, None, 2019-01-05 19:00:00, None
-4.304, 92.1, None, None, 20.42, 0.0, 61.55, None, None, None, None, None, None, -5.0, 906.0, None, None, 2019-01-05 20:00:00, None
-4.757, 91.2, None, None, 20.78, 0.0, 56.94, None, None, None, None, None, None, -6.0, 902.0, None, None, 2019-01-05 21:00:00, None
-4.559, 91.9, None, None, 12.03, 0.0, 62.66, None, None, None, None, None, None, -6.0, 906.0, None, None, 2019-01-05 22:00:00, None
-4.146, 92.5, None, None, 12.75, 0.0, 66.19, None, None, None, None, None, None, -5.0, 903.0, None, None, 2019-01-05 23:00:00, None
-4.141, 93.0, None, None, 8.84, 0.0, 69.27, None, None, None, None, None, None, -5.0, 904.0, None, None, 2019-01-06 00:00:00, None
-4.086, 93.1, None, None, 31.51, 0.0, 90.1, None, None, None, None, None, None, -5.0, 903.0, None, None, 2019-01-06 01:00:00, None
-3.99, 93.4, None, None, 15.47, 0.0, 68.36, None, None, None, None, None, None, -5.0, 903.0, None, None, 2019-01-06 02:00:00, None
-3.909, 93.6, None, None, 51.95, 0.0, 98.3, None, None, None, None, None, None, -5.0, 904.0, None, None, 2019-01-06 03:00:00, None
-3.567, 93.6, None, None, 62.47, 0.0, 141.5, None, None, None, None, None, None, -4.0, 904.0, None, None, 2019-01-06 04:00:00, None
-3.478, 93.8, None, None, 33.83, 0.0, 56.35, None, None, None, None, None, None, -4.0, 903.0, None, None, 2019-01-06 05:00:00, None
-3.408, 93.9, None, None, 32.1, 0.0, 46.06, None, None, None, None, None, None, -4.0, 904.0, None, None, 2019-01-06 06:00:00, None
-3.424, 93.8, None, None, 6.334, 0.0, 13.35, None, None, None, None, None, None, -4.0, 901.0, None, None, 2019-01-06 07:00:00, None
-3.483, 93.8, None, None, 35.25, 0.0, 40.52, None, None, None, None, None, None, -4.0, 901.0, None, None, 2019-01-06 08:00:00, None
-3.19, 93.9, None, None, 38.28, 0.0, 48.68, None, None, None, None, None, None, -4.0, 899.0, None, None, 2019-01-06 09:00:00, None
-2.708, 93.7, None, None, 26.9, 0.0, 32.73, None, None, None, None, None, None, -3.0, 901.0, None, None, 2019-01-06 10:00:00, None
-2.067, 93.6, None, None, 46.03, 0.0, 41.96, None, None, None, None, None, None, -3.0, 904.0, None, None, 2019-01-06 11:00:00, None
-1.364, 92.5, None, None, 27.45, 0.0, 11.01, None, None, None, None, None, None, -2.0, 898.0, None, None, 2019-01-06 12:00:00, None
-0.425, 87.2, None, None, 64.83, 0.0, 37.81, None, None, None, None, None, None, -2.0, 904.0, None, None, 2019-01-06 13:00:00, None
-7.281, 82.2, None, None, 35.05, 0.0, 67.04, None, None, None, None, None, None, -9.0, 916.0, None, None, 2019-03-14 10:00:00, None
-3.689, 62.87, None, None, 71.04, 0.0, 15.83, None, None, None, None, None, None, -9.0, 908.0, None, None, 2019-03-14 11:00:00, None
-2.676, 51.61, None, None, 46.11, 0.0, 288.5, None, None, None, None, None, None, -10.0, 903.0, None, None, 2019-03-14 12:00:00, None
-1.924, 46.52, None, None, 39.33, 0.0, 207.0, None, None, None, None, None, None, -11.0, 909.0, None, None, 2019-03-14 13:00:00, None
-0.378, 45.63, None, None, 62.14, 0.0, 280.8, None, None, None, None, None, None, -10.0, 906.0, None, None, 2019-03-14 14:00:00, None
0.95, 43.02, None, None, 60.64, 0.0, 332.0, None, None, None, None, None, None, -10.0, 907.0, None, None, 2019-03-14 15:00:00, None
1.663, 42.07, None, None, 68.52, 0.0, 265.3, None, None, None, None, None, None, -10.0, 917.0, None, None, 2019-03-14 16:00:00, None
1.748, 44.78, None, None, 47.45, 0.0, 234.7, None, None, None, None, None, None, -9.0, 914.0, None, None, 2019-03-14 17:00:00, None
2.106, 44.06, None, None, 64.11, 0.0, 233.1, None, None, None, None, None, None, -9.0, 913.0, None, None, 2019-03-14 18:00:00, None
1.491, 53.37, None, None, 51.95, 0.0, 281.0, None, None, None, None, None, None, -7.0, 911.0, None, None, 2019-03-14 19:00:00, None
-1.031, 68.69, None, None, 62.88, 0.0, 38.54, None, None, None, None, None, None, -5.0, 912.0, None, None, 2019-03-14 20:00:00, None
-1.457, 73.58, None, None, 12.15, 0.0, 73.97, None, None, None, None, None, None, -5.0, 912.0, None, None, 2019-03-14 21:00:00, None
-1.676, 77.26, None, None, 12.01, 0.0, 70.19, None, None, None, None, None, None, -5.0, 908.0, None, None, 2019-03-14 22:00:00, None
-2.197, 80.5, None, None, 23.99, 0.0, 72.06, None, None, None, None, None, None, -5.0, 913.0, None, None, 2019-03-14 23:00:00, None
-2.027, 79.42, None, None, 44.18, 0.0, 90.7, None, None, None, None, None, None, -5.0, 910.0, None, None, 2019-03-15 00:00:00, None
-2.207, 81.2, None, None, 35.3, 0.0, 92.0, None, None, None, None, None, None, -5.0, 909.0, None, None, 2019-03-15 01:00:00, None
-2.365, 82.3, None, None, 54.06, 0.0, 118.6, None, None, None, None, None, None, -5.0, 915.0, None, None, 2019-03-15 02:00:00, None
-2.656, 83.6, None, None, 34.32, 0.0, 51.86, None, None, None, None, None, None, -5.0, 912.0, None, None, 2019-03-15 03:00:00, None
-3.327, 85.4, None, None, 17.52, 0.0, 66.15, None, None, None, None, None, None, -5.0, 910.0, None, None, 2019-03-15 04:00:00, None
-3.414, 86.2, None, None, 12.97, 0.0, 70.93, None, None, None, None, None, None, -5.0, 913.0, None, None, 2019-03-15 05:00:00, None
-3.663, 86.4, None, None, 12.43, 0.0, 69.43, None, None, None, None, None, None, -5.0, 913.0, None, None, 2019-03-15 06:00:00, None
-3.76, 86.2, None, None, 10.84, 0.0, 65.45, None, None, None, None, None, None, -5.0, 915.0, None, None, 2019-03-15 07:00:00, None
-3.954, 86.4, None, None, 25.77, 0.0, 76.75, None, None, None, None, None, None, -6.0, 914.0, None, None, 2019-03-15 08:00:00, None
-3.805, 87.0, None, None, 13.9, 0.0, 64.62, None, None, None, None, None, None, -5.0, 916.0, None, None, 2019-03-15 09:00:00, None
-2.205, 85.1, None, None, 38.53, 0.0, 99.4, None, None, None, None, None, None, -4.0, 915.0, None, None, 2019-03-15 10:00:00, None
-1.21, 75.79, None, None, 35.38, 0.0, 233.0, None, None, None, None, None, None, -5.0, 915.0, None, None, 2019-03-15 11:00:00, None
0.864, 63.78, None, None, 69.83, 0.0, 328.7, None, None, None, None, None, None, -5.0, 916.0, None, None, 2019-03-15 12:00:00, None
1.273, 61.13, None, None, 33.66, 0.0, 208.3, None, None, None, None, None, None, -5.0, 917.0, None, None, 2019-03-15 13:00:00, None
2.317, 56.11, None, None, 59.95, 0.0, 71.86, None, None, None, None, None, None, -6.0, 915.0, None, None, 2019-03-15 14:00:00, None
3.129, 52.5, None, None, 53.52, 0.0, 178.3, None, None, None, None, None, None, -6.0, 916.0, None, None, 2019-03-15 15:00:00, None
3.281, 49.4, None, None, 34.56, 0.0, 223.1, None, None, None, None, None, None, -6.0, 913.0, None, None, 2019-03-15 16:00:00, None
3.465, 48.59, None, None, 25.22, 0.0, 215.7, None, None, None, None, None, None, -7.0, 915.0, None, None, 2019-03-15 17:00:00, None
3.171, 55.81, None, None, 41.01, 0.0, 203.2, None, None, None, None, None, None, -5.0, 912.0, None, None, 2019-03-15 18:00:00, None
1.119, 72.5, None, None, 43.01, 0.0, 88.3, None, None, None, None, None, None, -3.0, 914.0, None, None, 2019-03-15 19:00:00, None
-0.509, 80.4, None, None, 16.98, 0.0, 71.17, None, None, None, None, None, None, -3.0, 919.0, None, None, 2019-03-15 20:00:00, None
-1.203, 84.0, None, None, 17.64, 0.0, 80.5, None, None, None, None, None, None, -3.0, 914.0, None, None, 2019-03-15 21:00:00, None
-1.463, 82.8, None, None, 9.37, 0.0, 73.81, None, None, None, None, None, None, -4.0, 926.0, None, None, 2019-03-15 22:00:00, None
-2.026, 84.0, None, None, 10.24, 0.0, 70.87, None, None, None, None, None, None, -4.0, 924.0, None, None, 2019-03-15 23:00:00, None
-1.637, 83.7, None, None, 16.37, 0.0, 65.49, None, None, None, None, None, None, -4.0, 926.0, None, None, 2019-03-16 00:00:00, None
-1.637, 84.9, None, None, 12.02, 0.0, 72.32, None, None, None, None, None, None, -4.0, 927.0, None, None, 2019-03-16 01:00:00, None
-1.726, 85.3, None, None, 18.99, 0.0, 72.55, None, None, None, None, None, None, -4.0, 910.0, None, None, 2019-03-16 02:00:00, None
-1.443, 84.8, None, None, 20.96, 0.0, 75.77, None, None, None, None, None, None, -3.0, 890.0, None, None, 2019-03-16 03:00:00, None
-1.809, 85.9, None, None, 14.06, 0.0, 71.56, None, None, None, None, None, None, -4.0, 894.0, None, None, 2019-03-16 04:00:00, None
-1.569, 84.4, None, None, 17.71, 0.0, 61.98, None, None, None, None, None, None, -4.0, 888.0, None, None, 2019-03-16 05:00:00, None
-2.189, 86.4, None, None, 14.34, 0.0, 74.57, None, None, None, None, None, None, -4.0, 874.0, None, None, 2019-03-16 06:00:00, None
-2.414, 87.2, None, None, 10.02, 0.0, 81.6, None, None, None, None, None, None, -4.0, 864.0, None, None, 2019-03-16 07:00:00, None
-2.663, 87.8, None, None, 8.24, 0.0, 68.89, None, None, None, None, None, None, -4.0, 860.0, None, None, 2019-03-16 08:00:00, None
-2.355, 87.9, None, None, 22.98, 0.0, 68.52, None, None, None, None, None, None, -4.0, 863.0, None, None, 2019-03-16 09:00:00, None
-0.472, 83.1, None, None, 41.86, 0.0, 62.99, None, None, None, None, None, None, -3.0, 859.0, None, None, 2019-03-16 10:00:00, None
0.871, 67.9, None, None, 33.4, 0.0, 233.3, None, None, None, None, None, None, -4.0, 857.0, None, None, 2019-03-16 11:00:00, None
1.882, 59.26, None, None, 38.42, 0.0, 221.9, None, None, None, None, None, None, -5.0, 865.0, None, None, 2019-03-16 12:00:00, None
3.462, 54.37, None, None, 49.05, 0.0, 236.7, None, None, None, None, None, None, -5.0, 861.0, None, None, 2019-03-16 13:00:00, None
4.289, 46.33, None, None, 67.86, 0.0, 235.8, None, None, None, None, None, None, -6.0, 863.0, None, None, 2019-03-16 14:00:00, None
5.109, 42.7, None, None, 55.19, 0.0, 228.6, None, None, None, None, None, None, -7.0, 866.0, None, None, 2019-03-16 15:00:00, None
5.365, 42.29, None, None, 23.26, 0.0, 209.4, None, None, None, None, None, None, -6.0, 946.0, None, None, 2019-03-16 16:00:00, None
6.282, 39.96, None, None, 59.96, 0.0, 155.6, None, None, None, None, None, None, -6.0, 909.0, None, None, 2019-03-16 17:00:00, None
