station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
99.0, None, None, None, 5.241, 41.56, None, None, -4.0, 971.0, None, None, None, None, None, 16.52, None, None, -4.322, None, None, None, None, 8.73, None, None, None, None, None, 2019-01-01 00:00:00, None
100.7, None, None, None, 0.406, 63.3, None, None, -4.0, 969.0, None, None, None, None, None, 16.73, None, None, -3.696, None, None, None, None, 23.52, None, None, None, None, None, 2019-01-01 02:00:00, None
100.9, None, None, None, 0.141, 81.1, None, None, -3.0, 969.0, None, None, None, None, None, 16.98, None, None, -3.349, None, None, None, None, 41.22, None, None, None, None, None, 2019-01-01 03:00:00, None
101.1, None, None, None, 0.466, 67.4, None, None, -4.0, 969.0, None, None, None, None, None, 17.01, None, None, -3.677, None, None, None, None, 42.26, None, None, None, None, None, 2019-01-01 04:00:00, None
100.2, None, None, None, 0.698, 102.4, None, None, -3.0, 968.0, None, None, None, None, None, 16.96, None, None, -2.801, None, None, None, None, 24.59, None, None, None, None, None, 2019-01-01 05:00:00, None
98.4, None, None, None, 1.399, 80.7, None, None, -3.0, 967.0, None, None, None, None, None, 16.97, None, None, -2.512, None, None, None, None, 22.78, None, None, None, None, None, 2019-01-01 06:00:00, None
97.4, None, None, None, 1.013, 63.56, None, None, -3.0, 967.0, None, None, None, None, None, 16.69, None, None, -2.348, None, None, None, None, 25.09, None, None, None, None, None, 2019-01-01 07:00:00, None
98.1, None, None, None, 0.56, 64.75, None, None, -2.0, 965.0, None, None, None, None, None, 16.53, None, None, -2.243, None, None, None, None, 37.15, None, None, None, None, None, 2019-01-01 08:00:00, None
99.7, None, None, None, 0.645, 66.55, None, None, -2.0, 963.0, None, None, None, None, None, 16.87, None, None, -1.772, None, None, None, None, 49.53, None, None, None, None, None, 2019-01-01 10:00:00, None
99.9, None, None, None, 0.551, 67.82, None, None, -1.0, 960.0, None, None, None, None, None, 17.47, None, None, -0.596, None, None, None, None, 42.99, None, None, None, None, None, 2019-01-01 11:00:00, None
99.9, None, None, None, 0.445, 141.8, None, None, -1.0, 959.0, None, None, None, None, None, 17.3, None, None, -0.624, None, None, None, None, 68.32, None, None, None, None, None, 2019-01-01 12:00:00, None
100.0, None, None, None, 0.505, 104.9, None, None, 0.0, 957.0, None, None, None, None, None, 17.28, None, None, -0.413, None, None, None, None, 43.84, None, None, None, None, None, 2019-01-01 13:00:00, None
100.4, None, None, None, 1.3, 63.45, None, None, 0.0, 956.0, None, None, None, None, None, 16.03, None, None, 0.218, None, None, None, None, 25.27, None, None, None, None, None, 2019-01-01 14:00:00, None
101.6, None, None, None, 2.565, 45.75, None, None, 1.0, 953.0, None, None, None, None, None, 16.42, None, None, 0.524, None, None, None, None, 12.45, None, None, None, None, None, 2019-01-01 17:00:00, None
101.9, None, None, None, 2.095, 46.92, None, None, 0.0, 953.0, None, None, None, None, None, 15.4, None, None, 0.399, None, None, None, None, 8.72, None, None, None, None, None, 2019-01-01 18:00:00, None
102.0, None, None, None, 1.619, 35.61, None, None, 1.0, 953.0, None, None, None, None, None, 15.81, None, None, 1.074, None, None, None, None, 23.2, None, None, None, None, None, 2019-01-01 19:00:00, None
102.0, None, None, None, 2.843, 14.88, None, None, 1.0, 953.0, None, None, None, None, None, 15.35, None, None, 1.367, None, None, None, None, 14.17, None, None, None, None, None, 2019-01-01 20:00:00, None
102.0, None, None, None, 2.134, 8.99, None, None, 1.0, 953.0, None, None, None, None, None, 15.6, None, None, 1.243, None, None, None, None, 18.52, None, None, None, None, None, 2019-01-01 21:00:00, None
102.3, None, None, None, 1.483, 34.36, None, None, 0.0, 956.0, None, None, None, None, None, 15.43, None, None, 0.252, None, None, None, None, 10.39, None, None, None, None, None, 2019-01-02 01:00:00, None
102.4, None, None, None, 0.235, 330.0, None, None, 1.0, 956.0, None, None, None, None, None, 15.3, None, None, 0.695, None, None, None, None, 67.58, None, None, None, None, None, 2019-01-02 02:00:00, None
102.3, None, None, None, 0.393, 289.3, None, None, 1.0, 957.0, None, None, None, None, None, 15.37, None, None, 1.018, None, None, None, None, 22.64, None, None, None, None, None, 2019-01-02 03:00:00, None
102.4, None, None, None, 0.047, 35.52, None, None, 0.0, 957.0, None, None, None, None, None, 15.23, None, None, 0.416, None, None, None, None, 66.71, None, None, None, None, None, 2019-01-02 04:00:00, None
102.5, None, None, None, 1.855, 36.22, None, None, 0.0, 957.0, None, None, None, None, None, 15.07, None, None, -0.414, None, None, None, None, 7.06, None, None, None, None, None, 2019-01-02 05:00:00, None
102.6, None, None, None, 1.069, 39.76, None, None, -1.0, 957.0, None, None, None, None, None, 14.89, None, None, -1.015, None, None, None, None, 10.65, None, None, None, None, None, 2019-01-02 06:00:00, None
102.6, None, None, None, 1.119, 37.32, None, None, -2.0, 957.0, None, None, None, None, None, 14.85, None, None, -2.021, None, None, None, None, 11.01, None, None, None, None, None, 2019-01-02 07:00:00, None
102.8, None, None, None, 0.875, 359.9, None, None, -3.0, 956.0, None, None, None, None, None, 14.88, None, None, -3.155, None, None, None, None, 31.75, None, None, None, None, None, 2019-01-02 08:00:00, None
102.7, None, None, None, 0.723, 37.46, None, None, -3.0, 957.0, None, None, None, None, None, 14.97, None, None, -3.252, None, None, None, None, 14.81, None, None, None, None, None, 2019-01-02 09:00:00, None
102.6, None, None, None, 0.292, 29.98, None, None, -3.0, 957.0, None, None, None, None, None, 14.99, None, None, -3.426, None, None, None, None, 31.52, None, None, None, None, None, 2019-01-02 10:00:00, None
