station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW
None, -4.072, 96.5, None, None, None, None, 25.16, None, 1.722, 239.4, None, None, None, None, None, None, None, None, None, 2019-01-01 15:00:00, None, 189.9
None, -4.894, 95.8, None, None, None, None, 18.56, None, 1.506, 240.3, None, None, None, None, None, None, None, None, None, 2019-01-01 16:00:00, None, 190.4
None, -5.503, 95.3, None, None, None, None, 21.68, None, 2.479, 231.3, None, None, None, None, None, None, None, None, None, 2019-01-01 17:00:00, None, 190.5
None, -5.479, 95.3, None, None, None, None, 22.0, None, 2.723, 232.1, None, None, None, None, None, None, None, None, None, 2019-01-01 18:00:00, None, 190.2
None, -5.26, 95.3, None, None, None, None, 16.29, None, 3.826, 226.3, None, None, None, None, None, None, None, None, None, 2019-01-01 19:00:00, None, 189.8
None, -5.075, 95.5, None, None, None, None, 23.02, None, 3.976, 229.6, None, None, None, None, None, None, None, None, None, 2019-01-01 20:00:00, None, 189.8
None, -4.968, 95.5, None, None, None, None, 28.58, None, 1.714, 240.9, None, None, None, None, None, None, None, None, None, 2019-01-01 21:00:00, None, 189.4
None, -4.531, 95.7, None, None, None, None, 38.31, None, 3.327, 229.0, None, None, None, None, None, None, None, None, None, 2019-01-01 22:00:00, None, 189.4
None, -4.006, 96.0, None, None, None, None, 28.49, None, 3.5, 234.9, None, None, None, None, None, None, None, None, None, 2019-01-01 23:00:00, None, 189.5
None, -3.218, 96.3, None, None, None, None, 45.01, None, 1.75, 243.3, None, None, None, None, None, None, None, None, None, 2019-01-02 00:00:00, None, 189.8
None, -2.977, 96.6, None, None, None, None, 20.44, None, 3.429, 232.5, None, None, None, None, None, None, None, None, None, 2019-01-02 01:00:00, None, 189.7
None, -2.547, 96.9, None, None, None, None, 32.55, None, 3.161, 230.0, None, None, None, None, None, None, None, None, None, 2019-01-02 02:00:00, None, 190.5
None, -2.483, 96.9, None, None, None, None, 35.92, None, 2.956, 231.3, None, None, None, None, None, None, None, None, None, 2019-01-02 03:00:00, None, 189.2
None, -2.364, 97.1, None, None, None, None, 26.44, None, 4.107, 230.6, None, None, None, None, None, None, None, None, None, 2019-01-02 04:00:00, None, 188.8
None, -2.198, 97.1, None, None, None, None, 34.6, None, 3.672, 234.5, None, None, None, None, None, None, None, None, None, 2019-01-02 05:00:00, None, 188.0
None, -2.313, 97.3, None, None, None, None, 36.32, None, 3.225, 238.6, None, None, None, None, None, None, None, None, None, 2019-01-02 06:00:00, None, 188.2
None, -2.849, 97.0, None, None, None, None, 25.15, None, 4.097, 228.0, None, None, None, None, None, None, None, None, None, 2019-01-02 07:00:00, None, 187.9
None, -2.747, 96.9, None, None, None, None, 27.31, None, 4.532, 230.2, None, None, None, None, None, None, None, None, None, 2019-01-02 08:00:00, None, 187.8
None, -3.084, 96.9, None, None, None, None, 23.32, None, 4.4, 229.7, None, None, None, None, None, None, None, None, None, 2019-01-02 09:00:00, None, 187.7
None, -2.755, 97.1, None, None, None, None, 28.4, None, 4.783, 229.6, None, None, None, None, None, None, None, None, None, 2019-01-02 10:00:00, None, 187.2
None, -2.467, 97.4, None, None, None, None, 24.91, None, 4.483, 228.3, None, None, None, None, None, None, None, None, None, 2019-01-02 11:00:00, None, 186.9
None, -2.659, 97.2, None, None, None, None, 26.49, None, 5.039, 229.2, None, None, None, None, None, None, None, None, None, 2019-01-02 12:00:00, None, 186.8
None, -2.864, 97.2, None, None, None, None, 26.66, None, 4.957, 230.4, None, None, None, None, None, None, None, None, None, 2019-01-02 13:00:00, None, 187.0
None, -3.543, 96.8, None, None, None, None, 24.16, None, 4.569, 227.6, None, None, None, None, None, None, None, None, None, 2019-01-02 14:00:00, None, 186.8
None, -3.727, 96.7, None, None, None, None, 21.51, None, 3.542, 233.3, None, None, None, None, None, None, None, None, None, 2019-01-02 15:00:00, None, 186.8
None, -4.02, 96.3, None, None, None, None, 14.99, None, 2.871, 231.3, None, None, None, None, None, None, None, None, None, 2019-01-02 16:00:00, None, 186.6
None, -3.345, 96.5, None, None, None, None, 27.83, None, 3.824, 233.3, None, None, None, None, None, None, None, None, None, 2019-01-02 17:00:00, None, 186.3
None, -2.607, 96.8, None, None, None, None, 23.92, None, 4.742, 228.7, None, None, None, None, None, None, None, None, None, 2019-01-02 18:00:00, None, 188.1
None, -1.655, 97.4, None, None, None, None, 19.57, None, 5.518, 228.9, None, None, None, None, None, None, None, None, None, 2019-01-02 19:00:00, None, 188.2
None, -1.263, 97.5, None, None, None, None, 17.46, None, 5.009, 227.9, None, None, None, None, None, None, None, None, None, 2019-01-02 20:00:00, None, 189.6
None, -0.624, 97.7, None, None, None, None, 27.02, None, 5.804, 229.6, None, None, None, None, None, None, None, None, None, 2019-01-02 21:00:00, None, 188.1
None, -0.69, 97.9, None, None, None, None, 20.67, None, 4.858, 228.4, None, None, None, None, None, None, None, None, None, 2019-01-02 22:00:00, None, 188.4
None, -0.484, 98.0, None, None, None, None, 18.25, None, 5.68, 226.7, None, None, None, None, None, None, None, None, None, 2019-01-02 23:00:00, None, 187.8
None, -0.511, 98.0, None, None, None, None, 16.87, None, 5.722, 227.2, None, None, None, None, None, None, None, None, None, 2019-01-03 00:00:00, None, 191.2
None, -0.541, 98.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None
None, -0.295, 98.0, None, None, None, None, 14.34, None, 5.905, 225.6, None, None, None, None, None, None, None, None, None, 2019-01-03 02:00:00, None, 191.2
None, -0.191, 98.1, None, None, None, None, 15.46, None, 6.16, 225.9, None, None, None, None, None, None, None, None, None, 2019-01-03 03:00:00, None, 194.0
None, -0.411, 98.2, None, None, None, None, 15.55, None, 5.758, 225.9, None, None, None, None, None, None, None, None, None, 2019-01-03 04:00:00, None, 198.6
None, -0.289, 98.1, None, None, None, None, 16.1, None, 8.25, 226.1, None, None, None, None, None, None, None, None, None, 2019-01-03 05:00:00, None, 196.7
None, -0.314, 98.2, None, None, None, None, 15.95, None, 7.555, 224.4, None, None, None, None, None, None, None, None, None, 2019-01-03 06:00:00, None, 200.5
None, -0.217, 98.2, None, None, None, None, 16.09, None, 8.32, 222.8, None, None, None, None, None, None, None, None, None, 2019-01-03 07:00:00, None, 201.4
None, -0.132, 98.2, None, None, None, None, 14.6, None, 10.43, 223.1, None, None, None, None, None, None, None, None, None, 2019-01-03 08:00:00, None, 198.4
None, -0.03, 98.2, None, None, None, None, 16.23, None, 10.85, 223.8, None, None, None, None, None, None, None, None, None, 2019-01-03 09:00:00, None, 203.0
None, -0.016, 98.2, None, None, None, None, 16.56, None, 10.9, 222.5, None, None, None, None, None, None, None, None, None, 2019-01-03 10:00:00, None, 202.8
None, -0.094, 98.2, None, None, None, None, 15.74, None, 11.91, 223.2, None, None, None, None, None, None, None, None, None, 2019-01-03 11:00:00, None, 204.8
None, 0.021, 98.2, None, None, None, None, 16.56, None, 11.76, 222.6, None, None, None, None, None, None, None, None, None, 2019-01-03 12:00:00, None, 208.2
None, 0.06, 98.2, None, None, None, None, 15.08, None, 12.29, 221.7, None, None, None, None, None, None, None, None, None, 2019-01-03 13:00:00, None, 207.8
None, 0.164, 98.2, None, None, None, None, 16.97, None, 11.17, 224.6, None, None, None, None, None, None, None, None, None, 2019-01-03 14:00:00, None, 207.1
None, 0.165, 98.3, None, None, None, None, 16.66, None, 7.084, 225.1, None, None, None, None, None, None, None, None, None, 2019-01-03 15:00:00, None, 216.8
None, -0.015, 98.3, None, None, None, None, 12.37, None, 7.436, 224.2, None, None, None, None, None, None, None, None, None, 2019-01-03 16:00:00, None, 218.0
None, -0.206, 98.4, None, None, None, None, 17.4, None, 7.194, 224.6, None, None, None, None, None, None, None, None, None, 2019-01-03 17:00:00, None, 221.1
None, -0.393, 98.4, None, None, None, None, 14.87, None, 4.056, 229.7, None, None, None, None, None, None, None, None, None, 2019-01-03 18:00:00, None, 227.4
None, -0.452, 98.4, None, None, None, None, 19.23, None, 0.0, 229.3, None, None, None, None, None, None, None, None, None, 2019-01-03 19:00:00, None, 230.8
None, -0.364, 98.4, None, None, None, None, 16.95, None, 0.0, 222.3, None, None, None, None, None, None, None, None, None, 2019-01-03 20:00:00, None, 231.5
None, -0.352, 98.4, None, None, None, None, 25.45, None, 0.0, 227.8, None, None, None, None, None, None, None, None, None, 2019-01-03 21:00:00, None, 233.9
None, -0.32, 98.4, None, None, None, None, 23.62, None, 0.812, 228.2, None, None, None, None, None, None, None, None, None, 2019-01-03 22:00:00, None, 236.4
None, -0.447, 98.4, None, None, None, None, 49.9, None, 3.671, 247.4, None, None, None, None, None, None, None, None, None, 2019-01-03 23:00:00, None, 235.5
None, -0.69, 98.5, None, None, None, None, 70.81, None, 3.571, 281.4, None, None, None, None, None, None, None, None, None, 2019-01-04 00:00:00, None, 239.8
None, -0.612, 98.4, None, None, None, None, 29.68, None, 6.973, 224.5, None, None, None, None, None, None, None, None, None, 2019-01-04 01:00:00, None, 239.3
None, -1.097, 98.4, None, None, None, None, 20.55, None, 7.961, 226.3, None, None, None, None, None, None, None, None, None, 2019-01-04 02:00:00, None, 245.6
None, -1.935, 98.3, None, None, None, None, 23.16, None, 8.17, 227.7, None, None, None, None, None, None, None, None, None, 2019-01-04 03:00:00, None, 245.9
None, -1.938, 97.9, None, None, None, None, 27.94, None, 4.507, 228.1, None, None, None, None, None, None, None, None, None, 2019-01-04 04:00:00, None, 241.7
None, -2.082, 97.7, None, None, None, None, 17.55, None, 6.316, 223.0, None, None, None, None, None, None, None, None, None, 2019-01-04 05:00:00, None, 243.2
None, -1.929, 97.6, None, None, None, None, 56.38, None, 3.627, 250.4, None, None, None, None, None, None, None, None, None, 2019-01-04 06:00:00, None, 242.8
None, -1.88, 97.6, None, None, None, None, 64.32, None, 3.136, 288.4, None, None, None, None, None, None, None, None, None, 2019-01-04 07:00:00, None, 244.2
None, -1.884, 97.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None
None, -1.688, 97.7, None, None, None, None, 22.43, None, 6.667, 223.8, None, None, None, None, None, None, None, None, None, 2019-01-04 09:00:00, None, 244.5
None, -1.499, 97.8, None, None, None, None, 34.76, None, 5.469, 236.0, None, None, None, None, None, None, None, None, None, 2019-01-04 10:00:00, None, 235.2
None, -1.774, 97.8, None, None, None, None, 22.18, None, 6.255, 224.4, None, None, None, None, None, None, None, None, None, 2019-01-04 11:00:00, None, 241.8
None, -1.651, 97.8, None, None, None, None, 16.88, None, 7.719, 221.4, None, None, None, None, None, None, None, None, None, 2019-01-04 12:00:00, None, 243.3
None, -1.595, 97.8, None, None, None, None, 18.13, None, 6.763, 220.3, None, None, None, None, None, None, None, None, None, 2019-01-04 13:00:00, None, 241.8
None, -1.19, 98.1, None, None, None, None, 20.81, None, 5.925, 224.7, None, None, None, None, None, None, None, None, None, 2019-01-04 14:00:00, None, 242.5
None, -1.783, 97.9, None, None, None, None, 19.39, None, 6.342, 220.9, None, None, None, None, None, None, None, None, None, 2019-01-04 15:00:00, None, 239.2
None, -2.103, 97.6, None, None, None, None, 28.72, None, 4.953, 228.2, None, None, None, None, None, None, None, None, None, 2019-01-04 16:00:00, None, 242.8
None, -2.516, 97.4, None, None, None, None, 22.7, None, 6.571, 222.9, None, None, None, None, None, None, None, None, None, 2019-01-04 17:00:00, None, 243.2
None, -2.907, 97.1, None, None, None, None, 17.77, None, 6.846, 221.6, None, None, None, None, None, None, None, None, None, 2019-01-04 18:00:00, None, 242.7
None, -3.475, 96.7, None, None, None, None, 14.85, None, 7.561, 224.6, None, None, None, None, None, None, None, None, None, 2019-01-04 19:00:00, None, 242.9
None, -3.716, 96.5, None, None, None, None, 17.17, None, 6.288, 223.0, None, None, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, 242.4
None, -4.252, 96.1, None, None, None, None, 22.61, None, 4.244, 232.2, None, None, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, 242.1
None, -4.762, 95.7, None, None, None, None, 22.81, None, 2.441, 238.9, None, None, None, None, None, None, None, None, None, 2019-01-04 22:00:00, None, 241.5
None, -4.913, 95.5, None, None, None, None, 17.61, None, 2.718, 234.8, None, None, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, 240.6
None, -5.405, 95.4, None, None, None, None, 7.977, None, 1.659, 236.6, None, None, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, 239.0
None, -5.821, 95.4, None, None, None, None, 72.8, None, 1.286, 222.1, None, None, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, 238.6
None, -4.568, 96.2, None, None, None, None, 15.17, None, 6.791, 51.93, None, None, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, 236.5
None, -4.351, 96.1, None, None, None, None, 17.1, None, 11.6, 53.86, None, None, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, 236.4
None, -4.246, 96.0, None, None, None, None, 16.31, None, 12.12, 52.29, None, None, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, 240.4
None, -4.445, 95.9, None, None, None, None, 15.03, None, 10.48, 51.2, None, None, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, 240.1
None, -4.44, 95.9, None, None, None, None, 14.45, None, 10.75, 49.05, None, None, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, 239.5
None, -3.911, 96.2, None, None, None, None, 16.22, None, 12.92, 52.45, None, None, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, 238.2
None, -3.813, 96.3, None, None, None, None, 16.53, None, 14.93, 55.53, None, None, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, 238.8
None, -3.765, 96.3, None, None, None, None, 18.27, None, 14.14, 55.48, None, None, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, 238.0
None, -3.63, 96.4, None, None, None, None, 19.42, None, 15.0, 51.82, None, None, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, 237.5
None, -2.958, 96.7, None, None, None, None, 20.61, None, 13.36, 50.67, None, None, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, 237.0
None, -2.16, 97.1, None, None, None, None, 20.66, None, 13.91, 54.77, None, None, None, None, None, None, None, None, None, 2019-01-05 12:00:00, None, 236.9
None, -2.042, 97.3, None, None, None, None, 17.95, None, 17.21, 52.26, None, None, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, 235.9
None, -2.042, 97.3, None, None, None, None, 16.46, None, 21.67, 47.59, None, None, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, 235.4
None, -2.248, 97.1, None, None, None, None, 20.33, None, 17.29, 46.43, None, None, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, 235.3
None, -2.625, 96.9, None, None, None, None, 15.61, None, 19.83, 51.51, None, None, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, 234.9
None, -2.942, 96.7, None, None, None, None, 17.08, None, 18.24, 49.62, None, None, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, 234.4
None, -3.084, 96.6, None, None, None, None, 19.24, None, 16.19, 53.7, None, None, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, 234.1
None, -3.385, 96.4, None, None, None, None, 21.65, None, 14.5, 44.8, None, None, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, 233.8
None, -3.677, 96.3, None, None, None, None, 28.75, None, 13.27, 40.55, None, None, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, 233.5
None, -3.62, 96.1, None, None, None, None, 25.94, None, 15.34, 43.79, None, None, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, 233.3
None, -3.798, 96.0, None, None, None, None, 16.7, None, 13.76, 54.59, None, None, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, 232.8
None, -3.552, 95.8, None, None, None, None, 14.24, None, 14.86, 51.46, None, None, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, 232.5
None, -3.396, 95.7, None, None, None, None, 16.02, None, 14.66, 50.64, None, None, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, 232.0
None, -3.587, 95.1, None, None, None, None, 16.46, None, 17.06, 51.59, None, None, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, 231.9
None, -3.384, 94.8, None, None, None, None, 18.12, None, 16.58, 51.92, None, None, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, 231.6
None, -3.425, 94.9, None, None, None, None, 18.72, None, 16.22, 53.23, None, None, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, 231.2
None, -3.213, 95.5, None, None, None, None, 16.83, None, 12.08, 50.97, None, None, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, 231.0
None, -3.046, 95.5, None, None, None, None, 17.21, None, 10.6, 55.91, None, None, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, 230.8
None, -4.404, 95.7, None, None, None, None, 59.3, None, 6.816, 230.9, None, None, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, 231.3
None, -5.668, 95.3, None, None, None, None, 19.16, None, 13.2, 224.1, None, None, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, 233.7
None, -6.188, 95.0, None, None, None, None, 18.99, None, 11.48, 225.1, None, None, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, 233.4
None, -6.149, 95.0, None, None, None, None, 17.95, None, 10.08, 226.5, None, None, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, 233.9
None, -6.156, 95.0, None, None, None, None, 16.7, None, 11.11, 226.1, None, None, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, 234.6
None, -6.38, 94.8, None, None, None, None, 17.55, None, 11.15, 226.7, None, None, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, 233.9
None, -6.379, 95.0, None, None, None, None, 16.56, None, 10.49, 224.4, None, None, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, 232.5
None, -6.373, 94.7, None, None, None, None, 19.48, None, 8.55, 227.7, None, None, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, 233.2
None, -5.366, 93.2, None, None, None, None, 28.44, None, 1.977, 231.9, None, None, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, 240.6
None, -5.028, 92.9, None, None, None, None, 32.24, None, 2.297, 232.7, None, None, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, 240.7
None, -4.105, 89.9, None, None, None, None, 22.74, None, 3.25, 229.2, None, None, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, 240.8
None, -2.826, 87.7, None, None, None, None, 28.08, None, 2.785, 231.0, None, None, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, 240.8
None, 0.156, 76.76, None, None, None, None, 24.6, None, 2.927, 227.5, None, None, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, 240.3
None, -1.597, 82.9, None, None, None, None, 18.01, None, 4.582, 223.7, None, None, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, 241.1
None, -1.134, 78.96, None, None, None, None, 20.81, None, 4.011, 224.9, None, None, None, None, None, None, None, None, None, 2019-03-14 16:00:00, None, 240.4
None, -1.402, 81.6, None, None, None, None, 21.57, None, 3.468, 224.2, None, None, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, 240.7
None, -2.34, 83.4, None, None, None, None, 27.41, None, 3.313, 229.0, None, None, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, 240.6
None, -2.861, 88.9, None, None, None, None, 22.87, None, 3.324, 227.2, None, None, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, 240.7
None, -3.315, 91.0, None, None, None, None, 24.84, None, 2.685, 227.8, None, None, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, 240.3
None, -3.732, 92.8, None, None, None, None, 25.9, None, 3.812, 227.9, None, None, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, 240.2
None, -3.57, 94.6, None, None, None, None, 29.17, None, 4.261, 229.0, None, None, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, 240.2
None, -3.619, 95.5, None, None, None, None, 27.68, None, 3.041, 229.8, None, None, None, None, None, None, None, None, None, 2019-03-14 23:00:00, None, 240.1
None, -3.716, 94.4, None, None, None, None, 31.91, None, 3.181, 235.6, None, None, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, 240.0
None, -3.546, 95.2, None, None, None, None, 37.17, None, 2.737, 238.4, None, None, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, 240.0
None, -3.48, 96.3, None, None, None, None, 30.08, None, 3.662, 231.1, None, None, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, 239.9
None, -3.523, 96.6, None, None, None, None, 23.35, None, 3.816, 225.5, None, None, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, 239.9
None, -3.429, 96.4, None, None, None, None, 21.89, None, 3.149, 228.0, None, None, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, 239.8
None, -3.38, 96.3, None, None, None, None, 19.17, None, 2.995, 229.3, None, None, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, 239.7
None, -3.357, 96.6, None, None, None, None, 14.94, None, 2.346, 228.3, None, None, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, 239.7
None, -3.334, 96.7, None, None, None, None, 15.66, None, 2.201, 226.4, None, None, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, 239.6
None, -3.293, 96.7, None, None, None, None, 19.88, None, 1.757, 228.5, None, None, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, 239.5
None, -3.176, 96.6, None, None, None, None, 17.7, None, 2.019, 229.3, None, None, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, 239.4
None, -2.674, 95.9, None, None, None, None, 17.68, None, 1.446, 230.2, None, None, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, 239.3
None, -1.538, 92.5, None, None, None, None, 36.44, None, 0.904, 245.8, None, None, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, 239.1
None, -0.459, 87.1, None, None, None, None, 26.92, None, 1.372, 240.9, None, None, None, None, None, None, None, None, None, 2019-03-15 12:00:00, None, 238.9
None, -0.662, 84.2, None, None, None, None, 18.28, None, 2.353, 230.3, None, None, None, None, None, None, None, None, None, 2019-03-15 13:00:00, None, 239.0
None, 1.932, 73.5, None, None, None, None, 23.34, None, 2.136, 227.7, None, None, None, None, None, None, None, None, None, 2019-03-15 14:00:00, None, 238.3
None, 1.644, 74.98, None, None, None, None, 28.64, None, 2.209, 234.6, None, None, None, None, None, None, None, None, None, 2019-03-15 15:00:00, None, 237.6
None, 2.492, 71.35, None, None, None, None, 22.15, None, 2.121, 237.4, None, None, None, None, None, None, None, None, None, 2019-03-15 16:00:00, None, 237.4
None, 1.823, 71.7, None, None, None, None, 21.24, None, 2.488, 231.4, None, None, None, None, None, None, None, None, None, 2019-03-15 17:00:00, None, 237.2
None, 1.594, 74.49, None, None, None, None, 25.23, None, 1.706, 236.7, None, None, None, None, None, None, None, None, None, 2019-03-15 18:00:00, None, 237.3
None, 0.301, 82.5, None, None, None, None, 17.74, None, 1.702, 231.7, None, None, None, None, None, None, None, None, None, 2019-03-15 19:00:00, None, 237.6
None, -1.515, 87.4, None, None, None, None, 14.95, None, 1.6, 220.5, None, None, None, None, None, None, None, None, None, 2019-03-15 20:00:00, None, 237.0
None, -2.122, 90.9, None, None, None, None, 10.31, None, 1.121, 198.0, None, None, None, None, None, None, None, None, None, 2019-03-15 21:00:00, None, 237.2
None, -1.99, 91.9, None, None, None, None, 32.8, None, 1.057, 207.7, None, None, None, None, None, None, None, None, None, 2019-03-15 22:00:00, None, 236.8
None, -2.016, 89.7, None, None, None, None, 5.672, None, 1.474, 231.3, None, None, None, None, None, None, None, None, None, 2019-03-15 23:00:00, None, 236.8
None, -1.394, 86.3, None, None, None, None, 8.08, None, 2.614, 220.8, None, None, None, None, None, None, None, None, None, 2019-03-16 00:00:00, None, 236.7
None, -1.362, 83.7, None, None, None, None, 9.36, None, 4.15, 218.5, None, None, None, None, None, None, None, None, None, 2019-03-16 01:00:00, None, 237.1
None, -1.391, 83.7, None, None, None, None, 6.061, None, 3.602, 218.4, None, None, None, None, None, None, None, None, None, 2019-03-16 02:00:00, None, 237.0
