station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, PRECIP_DETECTOR_RATIO, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
None, -3.202, None, None, None, None, 7.52, 26.89, None, 273.4, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-01 23:00:00, None, None, None, None
None, -3.394, None, None, None, None, 9.5, 23.8, None, 285.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-02 00:00:00, None, None, None, None
None, -3.058, None, None, None, None, 14.76, 19.21, None, 274.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-02 01:00:00, None, None, None, None
None, -2.866, None, None, None, None, 11.79, 22.85, None, 264.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-02 02:00:00, None, None, None, None
None, -2.435, None, None, None, None, 19.58, 20.85, None, 250.7, None, None, None, None, None, -2.0, None, None, None, None, None, None, None, 2019-01-02 03:00:00, None, None, None, None
None, -3.058, None, None, None, None, 13.78, 27.26, None, 236.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-02 04:00:00, None, None, None, None
None, -3.681, None, None, None, None, 16.16, 19.97, None, 237.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-02 05:00:00, None, None, None, None
None, -3.969, None, None, None, None, 13.05, 25.62, None, 228.4, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-02 06:00:00, None, None, None, None
None, -5.215, 103.0, None, None, None, 13.76, 25.09, None, 233.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 07:00:00, None, None, None, None
None, -6.557, 101.8, None, None, None, 11.27, 17.06, None, 244.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-02 08:00:00, None, None, None, None
None, -7.13, 100.2, None, None, None, 9.04, 15.88, None, 246.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-02 09:00:00, None, None, None, None
None, -6.125, 100.2, None, None, None, 9.56, 19.65, None, 229.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-02 10:00:00, None, None, None, None
None, -5.982, 101.6, None, None, None, 14.35, 19.6, None, 218.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-02 11:00:00, None, None, None, None
None, -6.221, 100.9, None, None, None, 13.39, 19.1, None, 214.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-02 12:00:00, None, None, None, None
None, -6.413, 100.4, None, None, None, 10.88, 22.67, None, 214.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-02 13:00:00, None, None, None, None
None, -5.742, 100.8, None, None, None, 11.04, 26.36, None, 215.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-02 14:00:00, None, None, None, None
None, -5.311, 101.6, None, None, None, 12.37, 37.32, None, 222.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 15:00:00, None, None, None, None
None, -5.215, 101.1, None, None, None, 11.82, 36.42, None, 217.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 16:00:00, None, None, None, None
None, -4.831, 101.9, None, None, None, 9.98, 42.35, None, 223.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 17:00:00, None, None, None, None
None, -4.927, 102.1, None, None, None, 12.22, 39.79, None, 216.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 18:00:00, None, None, None, None
None, -4.879, 101.8, None, None, None, 10.99, 45.08, None, 215.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 19:00:00, None, None, None, None
None, -5.119, 101.9, None, None, None, 12.45, 41.22, None, 218.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 20:00:00, None, None, None, None
None, -5.167, 101.6, None, None, None, 10.59, 41.39, None, 210.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 21:00:00, None, None, None, None
None, -4.975, 101.8, None, None, None, 10.26, 44.98, None, 210.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 22:00:00, None, None, None, None
None, -4.736, 101.8, None, None, None, 11.32, 46.74, None, 215.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-02 23:00:00, None, None, None, None
None, -4.496, 102.1, None, None, None, 11.65, 47.93, None, 216.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-03 00:00:00, None, None, None, None
None, -4.592, 102.4, None, None, None, 11.19, 45.88, None, 212.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None, None, None
None, -4.544, 102.3, None, None, None, 11.28, 46.01, None, 211.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 02:00:00, None, None, None, None
None, -4.64, 102.3, None, None, None, 9.81, 46.72, None, 208.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 03:00:00, None, None, None, None
None, -3.346, None, None, None, None, 12.47, 40.31, None, 195.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-03 11:00:00, None, None, None, None
None, -3.394, None, None, None, None, 11.89, 43.7, None, 197.9, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-03 12:00:00, None, None, None, None
None, -3.25, None, None, None, None, 11.79, 44.54, None, 198.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-03 13:00:00, None, None, None, None
None, -3.298, None, None, None, None, 13.0, 39.52, None, 196.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, None, 2019-01-03 14:00:00, None, None, None, None
None, -3.873, None, None, None, None, 18.27, 30.89, None, 228.5, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-03 15:00:00, None, None, None, None
None, -4.352, None, None, None, None, 13.06, 31.72, None, 230.8, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-03 16:00:00, None, None, None, None
None, -4.64, 102.8, None, None, None, 14.74, 36.25, None, 227.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 17:00:00, None, None, None, None
None, -4.496, 102.5, None, None, None, 13.76, 26.12, None, 212.7, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-03 18:00:00, None, None, None, None
None, -4.544, 102.6, None, None, None, 27.36, 19.8, None, 178.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 19:00:00, None, None, None, None
None, -4.496, 102.7, None, None, None, 9.94, 21.32, None, 151.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, None, 2019-01-03 20:00:00, None, None, None, None
None, -4.544, 102.6, None, None, None, 9.22, 18.51, None, 152.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 21:00:00, None, None, None, None
None, -4.592, 102.5, None, None, None, 15.34, 14.03, None, 167.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 22:00:00, None, None, None, None
None, -4.688, 102.5, None, None, None, 10.84, 11.35, None, 155.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-03 23:00:00, None, None, None, None
None, -4.736, 102.2, None, None, None, 17.29, 11.56, None, 161.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-04 00:00:00, None, None, None, None
None, -4.975, 102.8, None, None, None, 24.29, 23.07, None, 211.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-04 01:00:00, None, None, None, None
None, -5.646, 102.3, None, None, None, 13.61, 46.83, None, 222.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 02:00:00, None, None, None, None
None, -6.7, 100.5, None, None, None, 11.6, 49.81, None, 223.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 03:00:00, None, None, None, None
None, -6.605, 100.3, None, None, None, 18.41, 36.68, None, 205.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 04:00:00, None, None, None, None
None, -6.605, 100.3, None, None, None, 15.43, 28.73, None, 181.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 05:00:00, None, None, None, None
None, -6.317, 100.4, None, None, None, 14.83, 30.1, None, 189.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 06:00:00, None, None, None, None
None, -6.077, 100.6, None, None, None, 13.72, 33.7, None, 193.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 07:00:00, None, None, None, None
None, -6.03, 100.8, None, None, None, 13.81, 39.37, None, 199.2, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None, None, None
None, -5.934, 100.9, None, None, None, 12.35, 33.63, None, 193.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 09:00:00, None, None, None, None
None, -6.077, 100.8, None, None, None, 11.8, 41.25, None, 205.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 10:00:00, None, None, None, None
None, -6.03, 101.0, None, None, None, 11.36, 39.99, None, 201.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 11:00:00, None, None, None, None
None, -5.982, 101.0, None, None, None, 13.84, 32.39, None, 199.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 12:00:00, None, None, None, None
None, -5.934, 100.9, None, None, None, 12.56, 32.82, None, 203.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 13:00:00, None, None, None, None
None, -5.79, 101.1, None, None, None, 12.24, 29.4, None, 205.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 14:00:00, None, None, None, None
None, -6.125, 101.2, None, None, None, 15.7, 35.52, None, 220.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 15:00:00, None, None, None, None
None, -6.221, 100.8, None, None, None, 15.28, 34.99, None, 220.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-04 16:00:00, None, None, None, None
None, -6.653, 100.4, None, None, None, 14.41, 33.47, None, 224.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 17:00:00, None, None, None, None
None, -6.748, 100.0, None, None, None, 12.04, 29.5, None, 227.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 18:00:00, None, None, None, None
None, -6.844, 99.9, None, None, None, 12.2, 35.19, None, 219.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 19:00:00, None, None, None, None
None, -7.13, 99.6, None, None, None, 12.19, 36.42, None, 215.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None, None, None
None, -7.18, 99.3, None, None, None, 11.31, 32.68, None, 205.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None, None, None
None, -6.94, 99.5, None, None, None, 11.46, 33.75, None, 207.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 22:00:00, None, None, None, None
None, -7.13, 99.7, None, None, None, 14.51, 29.2, None, 224.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None, None, None
None, -7.32, 99.3, None, None, None, 15.25, 20.25, None, 235.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None, None, None
None, -7.46, 98.9, None, None, None, 17.59, 17.73, None, 233.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None, None, None
None, -7.61, 98.8, None, None, None, 11.58, 19.38, None, 214.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None, None, None
None, -7.7, 98.9, None, None, None, 24.8, 14.59, None, 175.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None, None, None
None, -8.07, 98.3, None, None, None, 6.699, 17.57, None, 143.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None, None, None
None, -8.31, 97.8, None, None, None, 7.95, 21.62, None, 146.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None, None, None
None, -8.12, 98.0, None, None, None, 7.76, 24.3, None, 149.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None, None, None
None, -7.88, 98.3, None, None, None, 7.85, 25.35, None, 150.7, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None, None, None
None, -7.35, 98.8, None, None, None, 12.75, 25.46, None, 152.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None, None, None
None, -7.06, 99.2, None, None, None, 10.46, 24.01, None, 150.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None, None, None
None, -6.733, 99.6, None, None, None, 11.99, 23.81, None, 154.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None, None, None
None, -5.885, 100.4, None, None, None, 10.88, 24.09, None, 154.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None, None, None
None, -5.502, 100.6, None, None, None, 13.35, 24.31, None, 155.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 12:00:00, None, None, None, None
None, -4.783, 101.8, None, None, None, 11.68, 22.47, None, 149.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None, None, None
None, -5.569, 101.6, None, None, None, 13.17, 28.03, None, 153.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None, None, None
None, -6.387, 100.3, None, None, None, 19.23, 22.94, None, 161.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None, None, None
None, -6.531, 99.8, None, None, None, 15.31, 22.5, None, 156.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None, None, None
None, -6.519, 99.9, None, None, None, 17.13, 19.39, None, 162.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None, None, None
None, -6.413, 100.1, None, None, None, 14.19, 24.34, None, 155.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None, None, None
None, -6.413, 100.1, None, None, None, 13.04, 24.11, None, 153.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None, None, None
None, -6.413, 100.1, None, None, None, 12.99, 23.41, None, 155.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None, None, None
None, -6.365, 100.1, None, None, None, 12.01, 19.63, None, 150.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None, None, None
None, -6.413, 100.0, None, None, None, 12.04, 22.26, None, 155.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None, None, None
None, -6.557, 100.0, None, None, None, 10.7, 20.27, None, 156.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None, None, None
None, -6.557, 99.8, None, None, None, 13.61, 19.13, None, 160.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None, None, None
None, -6.125, 100.2, None, None, None, 11.22, 22.55, None, 178.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None, None, None
None, -5.982, 100.6, None, None, None, 16.07, 18.13, None, 172.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None, None, None
None, -6.173, 100.4, None, None, None, 10.37, 19.26, None, 153.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None, None, None
None, -6.03, 100.6, None, None, None, 14.85, 20.76, None, 161.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None, None, None
None, -6.03, 100.8, None, None, None, 16.3, 17.41, None, 166.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None, None, None
None, -6.269, 100.5, None, None, None, 18.05, 22.83, None, 185.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None, None, None
None, -6.509, 100.4, None, None, None, 21.35, 15.63, None, 189.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None, None, None
None, -8.09, 98.6, None, None, None, 11.6, 42.68, None, 208.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None, None, None
None, -10.58, 95.9, None, None, None, 11.3, 54.79, None, 226.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None, None, None
None, -11.2, 94.8, None, None, None, 14.67, 42.16, None, 240.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None, None, None
None, -11.71, 94.6, None, None, None, 12.98, 43.1, None, 239.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None, None, None
None, -11.62, 94.2, None, None, None, 13.13, 33.75, None, 246.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None, None, None
None, -11.52, 94.6, None, None, None, 15.2, 36.72, None, 243.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None, None, None
None, -10.32, 94.6, None, None, None, 8.02, 23.26, None, 235.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None, None, None
None, -9.84, 91.9, None, None, None, 9.25, 27.02, None, 232.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None, None, None
None, -8.74, 90.6, None, None, None, 13.89, 23.18, None, 219.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None, None, None
None, -7.17, 86.1, None, None, None, 13.13, 21.85, None, 218.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None, None, None
None, -6.748, 87.8, None, None, None, 15.05, 23.66, None, 223.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None, None, None
None, -5.283, 83.3, None, None, None, 17.92, 16.64, None, 224.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None, None, None
None, -5.381, 80.8, None, None, None, 19.04, 18.62, None, 225.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 16:00:00, None, None, None, None
None, -7.02, 94.5, None, None, None, 15.52, 20.67, None, 230.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None, None, None
None, -7.17, 93.2, None, None, None, 15.6, 22.21, None, 218.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None, None, None
None, -7.64, 96.4, None, None, None, 13.89, 23.18, None, 230.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None, None, None
None, -7.82, 98.5, None, None, None, 10.69, 27.44, None, 232.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None, None, None
None, -7.81, 98.2, None, None, None, 13.23, 15.63, None, 229.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None, None, None
None, -7.71, 98.1, None, None, None, 12.05, 17.22, None, 224.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None, None, None
None, -7.71, 98.4, None, None, None, 10.21, 18.12, None, 239.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-14 23:00:00, None, None, None, None
None, -7.61, 98.7, None, None, None, 11.63, 13.33, None, 246.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None, None, None
None, -7.56, 98.2, None, None, None, 11.84, 11.17, None, 252.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None, None, None
None, -7.47, 98.3, None, None, None, 14.67, 11.15, None, 257.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None, None, None
None, -7.47, 98.7, None, None, None, 15.67, 9.62, None, 258.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None, None, None
None, -7.56, 99.5, None, None, None, 14.78, 10.9, None, 260.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None, None, None
None, -7.61, 99.4, None, None, None, 13.71, 10.65, None, 261.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None, None, None
None, -7.75, 99.1, None, None, None, 12.47, 11.66, None, 266.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None, None, None
None, -7.9, 99.1, None, None, None, 9.39, 11.68, None, 259.8, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None, None, None
None, -7.89, 98.8, None, None, None, 14.59, 7.73, None, 250.3, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None, None, None
None, -7.89, 99.0, None, None, None, 12.21, 7.84, None, 255.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None, None, None
None, -7.5, 99.2, None, None, None, 11.16, 5.636, None, 261.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None, None, None
None, -7.13, 99.1, None, None, None, 17.15, 4.88, None, 247.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None, None, None
