station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
None, -1.525, 80.4, None, None, 29.38, 6.029, 330.8, None, None, None, None, None, None, -4.0, 914.0, None, None, None, 2019-11-21 16:00:00, None, None
None, -1.705, 80.7, None, None, 28.13, 3.118, 347.5, None, None, None, None, None, None, -4.0, 914.0, None, None, None, 2019-11-21 17:00:00, None, None
None, -1.645, 80.3, None, None, 27.28, 2.509, 357.7, None, None, None, None, None, None, -4.0, 915.0, None, None, None, 2019-11-21 18:00:00, None, None
None, -1.658, 80.8, None, None, 29.86, 2.388, 4.553, None, None, None, None, None, None, -4.0, 915.0, None, None, None, 2019-11-21 19:00:00, None, None
None, -1.792, 78.74, None, None, 32.17, 3.453, 354.8, None, None, None, None, None, None, -5.0, 915.0, None, None, None, 2019-11-21 20:00:00, None, None
None, -1.862, 75.8, None, None, 31.09, 4.376, 338.8, None, None, None, None, None, None, -5.0, 915.0, None, None, None, 2019-11-21 21:00:00, None, None
None, -2.077, 75.56, None, None, 22.94, 5.505, 318.2, None, None, None, None, None, None, -5.0, 915.0, None, None, None, 2019-11-21 22:00:00, None, None
None, -2.264, 74.89, None, None, 24.38, 5.648, 316.9, None, None, None, None, None, None, -6.0, 916.0, None, None, None, 2019-11-21 23:00:00, None, None
None, -2.515, 75.09, None, None, 24.15, 5.504, 321.5, None, None, None, None, None, None, -6.0, 916.0, None, None, None, 2019-11-22 00:00:00, None, None
None, -2.54, 77.96, None, None, 48.63, 1.956, 7.758, None, None, None, None, None, None, -5.0, 916.0, None, None, None, 2019-11-22 01:00:00, None, None
None, -2.38, 79.23, None, None, 54.91, 0.26, 308.0, None, None, None, None, None, None, -5.0, 916.0, None, None, None, 2019-11-22 02:00:00, None, None
None, -2.37, 80.2, None, None, 53.55, 0.073, 161.6, None, None, None, None, None, None, -5.0, 916.0, None, None, None, 2019-11-22 03:00:00, None, None
None, -2.414, 81.3, None, None, 69.56, 0.12, 216.4, None, None, None, None, None, None, -5.0, 916.0, None, None, None, 2019-11-22 04:00:00, None, None
None, -2.354, 82.3, None, None, 31.25, 1.861, 152.1, None, None, None, None, None, None, -4.0, 916.0, None, None, None, 2019-11-22 05:00:00, None, None
None, -2.447, 82.1, None, None, 14.29, 5.277, 136.8, None, None, None, None, None, None, -5.0, 916.0, None, None, None, 2019-11-22 06:00:00, None, None
None, -2.339, 82.3, None, None, 13.48, 6.946, 135.9, None, None, None, None, None, None, -5.0, 917.0, None, None, None, 2019-11-22 07:00:00, None, None
None, -2.154, 82.0, None, None, 12.93, 8.78, 137.3, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 08:00:00, None, None
None, -1.998, 82.1, None, None, 15.77, 9.29, 135.5, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 09:00:00, None, None
None, -1.036, 77.69, None, None, 15.55, 10.35, 137.1, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 10:00:00, None, None
None, -0.62, 76.19, None, None, 17.79, 7.691, 133.4, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-22 11:00:00, None, None
None, 0.584, 70.3, None, None, 14.22, 11.21, 138.1, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 12:00:00, None, None
None, 0.926, 69.5, None, None, 13.74, 13.57, 141.5, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 13:00:00, None, None
None, 0.918, 71.09, None, None, 13.33, 12.37, 140.3, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 14:00:00, None, None
None, 0.229, 75.19, None, None, 21.27, 6.947, 147.5, None, None, None, None, None, None, -4.0, 918.0, None, None, None, 2019-11-22 15:00:00, None, None
None, -1.435, 85.0, None, None, 64.6, 0.988, 159.0, None, None, None, None, None, None, -3.0, 919.0, None, None, None, 2019-11-22 16:00:00, None, None
None, -2.422, 87.7, None, None, 67.32, 0.887, 257.7, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-22 17:00:00, None, None
None, -3.065, 90.0, None, None, 60.83, 0.33, 189.9, None, None, None, None, None, None, -4.0, 919.0, None, None, None, 2019-11-22 18:00:00, None, None
None, -3.886, 91.6, None, None, 67.17, 0.319, 303.8, None, None, None, None, None, None, -5.0, 919.0, None, None, None, 2019-11-22 19:00:00, None, None
