station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, snwfl_amt_pst1hr, stn_pres
-6.359, 93.9, None, None, None, 33.5, 6.74, 186.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-02 20:00:00, None, None, None, None
-7.04, 93.5, None, None, None, 30.86, 7.27, 171.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-02 21:00:00, None, None, None, None
-6.943, 93.4, None, None, None, 39.9, 5.565, 191.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-02 22:00:00, None, None, None, None
-6.505, 93.9, None, None, None, 33.76, 5.857, 183.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-02 23:00:00, None, None, None, None
-6.262, 93.9, None, None, None, 30.13, 4.323, 209.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-03 00:00:00, None, None, None, None
-7.04, 93.0, None, None, None, 46.88, 0.904, 221.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 01:00:00, None, None, None, None
-7.09, 93.3, None, None, None, 56.26, 0.101, 228.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 02:00:00, None, None, None, None
-7.14, 93.1, None, None, None, 0.333, 0.0, 239.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 03:00:00, None, None, None, None
-7.04, 93.3, None, None, None, 0.332, 0.0, 239.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 04:00:00, None, None, None, None
-6.846, 93.4, None, None, None, 0.314, 0.0, 239.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 05:00:00, None, None, None, None
-6.797, 93.5, None, None, None, 0.331, 0.0, 239.6, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-03 06:00:00, None, None, None, None
-6.651, 93.7, None, None, None, 23.72, 0.0, 228.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-03 07:00:00, None, None, None, None
-6.359, 93.9, None, None, None, 34.65, 3.106, 207.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-03 08:00:00, None, None, None, None
-5.921, 94.2, None, None, None, 38.77, 3.759, 207.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-03 09:00:00, None, None, None, None
-5.532, 94.3, None, None, None, 38.36, 4.389, 209.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-03 10:00:00, None, None, None, None
-5.142, 94.6, None, None, None, 30.66, 7.91, 181.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-03 11:00:00, None, None, None, None
-4.704, 95.0, None, None, None, 27.57, 10.1, 175.3, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 12:00:00, None, None, None, None
-4.656, 94.8, None, None, None, 40.71, 6.336, 200.1, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 13:00:00, None, None, None, None
-4.415, 95.2, None, None, None, 34.43, 7.61, 193.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 14:00:00, None, None, None, None
-4.224, 95.3, None, None, None, 35.6, 9.62, 192.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 15:00:00, None, None, None, None
-4.617, 95.0, None, None, None, 36.12, 8.11, 191.2, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 16:00:00, None, None, None, None
-4.315, 95.4, None, None, None, 36.1, 7.09, 190.6, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 17:00:00, None, None, None, None
-4.218, 95.4, None, None, None, 43.59, 4.015, 198.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 18:00:00, None, None, None, None
-4.51, 95.1, None, None, None, 36.97, 6.448, 176.9, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 19:00:00, None, None, None, None
-4.899, 94.9, None, None, None, 31.52, 3.508, 164.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-03 20:00:00, None, None, None, None
-4.607, 95.0, None, None, None, 31.39, 4.614, 198.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 21:00:00, None, None, None, None
-4.461, 95.2, None, None, None, 29.29, 6.12, 186.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 22:00:00, None, None, None, None
-4.802, 95.0, None, None, None, 29.58, 5.367, 178.7, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-03 23:00:00, None, None, None, None
-4.948, 94.8, None, None, None, 29.34, 6.682, 161.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 00:00:00, None, None, None, None
-4.753, 95.2, None, None, None, 26.64, 7.43, 175.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-04 01:00:00, None, None, None, None
-4.607, 95.0, None, None, None, 36.21, 6.929, 183.4, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-04 02:00:00, None, None, None, None
-4.558, 95.2, None, None, None, 33.59, 8.94, 182.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-04 03:00:00, None, None, None, None
-4.656, 95.3, None, None, None, 29.92, 14.09, 185.8, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-04 04:00:00, None, None, None, None
-4.753, 95.3, None, None, None, 27.91, 12.66, 192.5, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2019-01-04 05:00:00, None, None, None, None
-5.532, 94.9, None, None, None, 23.38, 24.61, 208.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 06:00:00, None, None, None, None
-5.921, 94.7, None, None, None, 23.58, 21.66, 209.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 07:00:00, None, None, None, None
-6.164, 94.5, None, None, None, 28.39, 15.87, 204.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 08:00:00, None, None, None, None
-5.921, 94.7, None, None, None, 24.86, 16.83, 207.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 09:00:00, None, None, None, None
-5.532, 94.8, None, None, None, 27.18, 13.71, 199.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 10:00:00, None, None, None, None
-5.434, 95.0, None, None, None, 28.94, 12.25, 202.1, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 11:00:00, None, None, None, None
-5.726, 94.8, None, None, None, 25.47, 18.5, 202.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 12:00:00, None, None, None, None
-5.872, 94.8, None, None, None, 23.64, 21.57, 206.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-04 13:00:00, None, None, None, None
-5.97, 94.6, None, None, None, 28.95, 16.21, 204.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 14:00:00, None, None, None, None
-6.018, 94.6, None, None, None, 22.28, 21.6, 206.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 15:00:00, None, None, None, None
-6.116, 94.3, None, None, None, 27.33, 16.49, 197.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 16:00:00, None, None, None, None
-6.164, 94.3, None, None, None, 28.94, 15.37, 199.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 17:00:00, None, None, None, None
-6.164, 94.3, None, None, None, 31.11, 12.15, 196.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 18:00:00, None, None, None, None
-6.164, 94.4, None, None, None, 25.98, 14.37, 202.1, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 19:00:00, None, None, None, None
-6.164, 94.4, None, None, None, 26.93, 12.86, 195.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 20:00:00, None, None, None, None
-6.213, 94.3, None, None, None, 24.64, 17.4, 204.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 21:00:00, None, None, None, None
-6.359, 94.3, None, None, None, 25.69, 17.09, 204.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 22:00:00, None, None, None, None
-6.505, 94.0, None, None, None, 31.36, 11.06, 193.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-04 23:00:00, None, None, None, None
-6.505, 94.0, None, None, None, 34.83, 5.76, 188.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 00:00:00, None, None, None, None
-6.602, 93.9, None, None, None, 30.91, 5.953, 159.2, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 01:00:00, None, None, None, None
-6.7, 93.7, None, None, None, 22.18, 7.15, 158.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 02:00:00, None, None, None, None
-6.797, 93.7, None, None, None, 29.7, 4.863, 153.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 03:00:00, None, None, None, None
-7.04, 93.5, None, None, None, 37.82, 2.749, 128.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 04:00:00, None, None, None, None
-7.24, 93.4, None, None, None, 27.41, 5.515, 93.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 05:00:00, None, None, None, None
-7.48, 93.0, None, None, None, 40.19, 4.986, 102.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 06:00:00, None, None, None, None
-7.75, 92.8, None, None, None, 60.93, 1.66, 86.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-01-05 07:00:00, None, None, None, None
-7.75, 92.8, None, None, None, 32.69, 5.795, 150.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-01-05 08:00:00, None, None, None, None
-7.8, 92.8, None, None, None, 49.35, 4.898, 111.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-01-05 09:00:00, None, None, None, None
-7.36, 92.2, None, None, None, 41.73, 4.792, 122.4, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 10:00:00, None, None, None, None
-6.358, 92.8, None, None, None, 31.31, 3.969, 102.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 11:00:00, None, None, None, None
-5.434, 93.9, None, None, None, 74.9, 0.279, 34.55, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-05 12:00:00, None, None, None, None
-5.797, 92.8, None, None, None, 27.15, 4.193, 91.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 13:00:00, None, None, None, None
-5.992, 92.5, None, None, None, 28.85, 6.604, 114.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 14:00:00, None, None, None, None
-5.457, 90.5, None, None, None, 13.5, 13.59, 88.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 15:00:00, None, None, None, None
-5.019, 84.4, None, None, None, 14.83, 14.33, 87.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 16:00:00, None, None, None, None
-4.9, 79.5, None, None, None, 21.8, 11.59, 91.1, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-01-05 17:00:00, None, None, None, None
-5.094, 83.7, None, None, None, 36.15, 6.156, 106.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 18:00:00, None, None, None, None
-4.802, 80.2, None, None, None, 57.71, 2.923, 92.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 19:00:00, None, None, None, None
-4.802, 79.6, None, None, None, 62.78, 1.719, 110.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 20:00:00, None, None, None, None
-4.996, 83.7, None, None, None, 68.53, 1.251, 347.7, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 21:00:00, None, None, None, None
-4.412, 80.5, None, None, None, 67.67, 1.717, 12.69, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 22:00:00, None, None, None, None
-4.753, 83.0, None, None, None, 66.38, 1.774, 332.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-05 23:00:00, None, None, None, None
-5.386, 88.8, None, None, None, 57.28, 3.056, 298.6, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-06 00:00:00, None, None, None, None
-5.58, 94.1, None, None, None, 56.73, 2.98, 239.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 01:00:00, None, None, None, None
-5.58, 94.6, None, None, None, 58.9, 2.479, 185.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 02:00:00, None, None, None, None
-5.532, 94.1, None, None, None, 43.77, 2.88, 199.9, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 03:00:00, None, None, None, None
-5.629, 94.6, None, None, None, 69.25, 0.788, 163.8, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 04:00:00, None, None, None, None
-5.58, 94.8, None, None, None, 58.58, 1.404, 270.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 05:00:00, None, None, None, None
-5.629, 94.8, None, None, None, 61.12, 1.871, 231.5, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 06:00:00, None, None, None, None
-5.678, 94.6, None, None, None, 74.2, 0.49, 347.4, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 07:00:00, None, None, None, None
-5.678, 94.3, None, None, None, 56.73, 1.343, 144.3, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 08:00:00, None, None, None, None
-5.824, 94.4, None, None, None, 33.16, 4.253, 173.7, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2019-01-06 09:00:00, None, None, None, None
-5.97, 94.0, None, None, None, 29.4, 7.16, 177.9, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-06 10:00:00, None, None, None, None
-6.213, 93.7, None, None, None, 30.1, 8.52, 165.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-01-06 11:00:00, None, None, None, None
-8.55, 92.7, None, None, None, 25.07, 22.75, 210.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-01-06 12:00:00, None, None, None, None
-9.33, 92.1, None, None, None, 23.63, 27.62, 213.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-01-06 13:00:00, None, None, None, None
-10.08, 88.1, None, None, None, 20.65, 5.94, 185.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2019-03-14 10:00:00, None, None, None, None
-8.45, 84.8, None, None, None, 42.66, 2.041, 157.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 11:00:00, None, None, None, None
-9.13, 82.5, None, None, None, 28.56, 3.365, 175.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2019-03-14 12:00:00, None, None, None, None
-7.35, 86.0, None, None, None, 25.81, 4.736, 138.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-14 13:00:00, None, None, None, None
-9.8, 85.3, None, None, None, 31.56, 4.228, 209.4, None, None, None, None, None, -12.0, None, None, None, None, None, None, 2019-03-14 14:00:00, None, None, None, None
-7.64, 86.0, None, None, None, 21.98, 6.276, 209.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-14 15:00:00, None, None, None, None
-7.64, 87.6, None, None, None, 22.44, 4.847, 193.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-14 16:00:00, None, None, None, None
-9.25, 87.9, None, None, None, 33.12, 3.958, 208.7, None, None, None, None, None, -11.0, None, None, None, None, None, None, 2019-03-14 17:00:00, None, None, None, None
-8.59, 88.7, None, None, None, 31.49, 5.514, 192.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 18:00:00, None, None, None, None
-8.87, 89.2, None, None, None, 29.69, 4.774, 185.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 19:00:00, None, None, None, None
-8.95, 90.4, None, None, None, 33.14, 4.006, 201.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 20:00:00, None, None, None, None
-8.74, 90.8, None, None, None, 23.84, 6.649, 187.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 21:00:00, None, None, None, None
-8.6, 91.4, None, None, None, 27.67, 5.972, 195.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, 2019-03-14 22:00:00, None, None, None, None
-8.5, 91.6, None, None, None, 28.75, 4.512, 194.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-14 23:00:00, None, None, None, None
-8.44, 92.0, None, None, None, 27.13, 6.684, 186.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 00:00:00, None, None, None, None
-8.3, 92.3, None, None, None, 30.68, 6.24, 190.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 01:00:00, None, None, None, None
-8.24, 92.4, None, None, None, 23.74, 12.95, 201.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 02:00:00, None, None, None, None
-8.2, 92.6, None, None, None, 18.6, 18.81, 203.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 03:00:00, None, None, None, None
-8.15, 92.5, None, None, None, 18.74, 22.25, 202.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 04:00:00, None, None, None, None
-8.24, 92.7, None, None, None, 16.0, 22.45, 204.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 05:00:00, None, None, None, None
-8.24, 92.6, None, None, None, 17.27, 20.68, 203.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 06:00:00, None, None, None, None
-8.29, 92.5, None, None, None, 16.85, 20.95, 204.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 07:00:00, None, None, None, None
-8.38, 92.5, None, None, None, 16.68, 17.03, 203.3, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 08:00:00, None, None, None, None
-8.29, 92.3, None, None, None, 18.12, 16.45, 201.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 09:00:00, None, None, None, None
-8.1, 92.3, None, None, None, 17.78, 15.06, 202.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 10:00:00, None, None, None, None
-7.72, 92.1, None, None, None, 15.43, 16.17, 204.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, 2019-03-15 11:00:00, None, None, None, None
-7.38, 92.3, None, None, None, 18.48, 13.82, 205.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-03-15 12:00:00, None, None, None, None
-6.624, 92.6, None, None, None, 17.48, 14.96, 201.2, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-03-15 13:00:00, None, None, None, None
-6.789, 92.5, None, None, None, 16.77, 15.45, 204.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-03-15 14:00:00, None, None, None, None
-6.762, 92.3, None, None, None, 17.78, 14.23, 213.5, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2019-03-15 15:00:00, None, None, None, None
-6.559, 92.6, None, None, None, 17.82, 14.31, 205.8, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2019-03-15 16:00:00, None, None, None, None
